Text_Type,Book,Chapter,Window,GLL,LLG,L,GGL,GLG,GGG,G,LGG,LGL,LLL,LG,LL,GG,GL
SN,AH-AS,-,21347,3,13,1,22,21,27,24,6,33,0,0,0,0,0
SN,AH-AS,-,21348,3,14,1,21,20,28,24,6,33,0,0,0,0,0
SN,AH-AS,-,21349,2,12,1,21,20,29,24,8,33,0,0,0,0,0
SN,AH-AS,-,21350,2,12,1,19,19,30,24,9,34,0,0,0,0,0
SN,AH-AS,-,21351,2,11,1,20,18,31,24,10,33,0,0,0,0,0
SN,AH-AS,-,21352,2,10,1,21,18,31,24,11,32,0,0,0,0,0
SN,AH-AS,-,21353,2,9,1,20,20,30,24,12,32,0,0,0,0,0
SN,AH-AS,-,21354,3,8,1,22,20,28,24,12,32,0,0,0,0,0
SN,AH-AS,-,21355,3,7,1,22,22,28,24,11,32,0,0,0,0,0
SN,AH-AS,-,21356,3,7,1,21,22,28,24,11,33,0,0,0,0,0
SN,AH-AS,-,21357,3,5,1,19,25,29,24,11,33,0,0,0,0,0
SN,AH-AS,-,21358,3,5,1,18,25,30,24,11,33,0,0,0,0,0
SN,AH-AS,-,21359,2,7,1,19,24,30,24,10,33,0,0,0,0,0
SN,AH-AS,-,21360,2,7,1,19,24,28,24,11,34,0,0,0,0,0
SN,AH-AS,-,21361,2,6,1,18,26,27,24,12,34,0,0,0,0,0
SN,AH-AS,-,21362,2,5,1,19,27,26,24,12,34,0,0,0,0,0
SN,AH-AS,-,21363,2,5,1,20,26,28,24,12,32,0,0,0,0,0
SN,AH-AS,-,21364,2,5,1,19,25,29,24,13,32,0,0,0,0,0
SN,AH-AS,-,21365,2,5,1,19,25,28,24,15,31,0,0,0,0,0
SN,AH-AS,-,21366,3,4,1,19,26,27,24,15,31,0,0,0,0,0
SN,AH-AS,-,21367,3,4,1,19,25,28,24,15,31,0,0,0,0,0
SN,AH-AS,-,21368,4,5,1,19,24,28,24,15,30,0,0,0,0,0
SN,AH-AS,-,21369,4,5,1,17,23,29,24,15,32,0,0,0,0,0
SN,AH-AS,-,21370,5,5,1,18,23,27,24,15,32,0,0,0,0,0
SN,AH-AS,-,21371,6,5,1,16,23,28,24,14,33,0,0,0,0,0
SN,AH-AS,-,21372,6,5,1,15,24,28,24,14,33,0,0,0,0,0
SN,AH-AS,-,21373,6,4,1,17,26,25,24,14,33,0,0,0,0,0
SN,AH-AS,-,21374,6,4,1,17,27,26,24,12,33,0,0,0,0,0
SN,AH-AS,-,21375,7,4,1,16,29,25,24,12,32,0,0,0,0,0
SN,AH-AS,-,21376,7,4,1,15,31,24,24,12,32,0,0,0,0,0
SN,AH-AS,-,21377,7,4,2,14,32,25,23,11,32,0,0,0,0,0
SN,AH-AS,-,21378,7,5,2,15,31,26,23,10,31,0,0,0,0,0
SN,AH-AS,-,21379,6,6,2,13,32,28,23,9,31,0,0,0,0,0
SN,AH-AS,-,21380,6,6,2,13,31,29,23,9,31,0,0,0,0,0
SN,AH-AS,-,21381,6,5,2,14,31,30,23,9,30,0,0,0,0,0
SN,AH-AS,-,21382,6,6,2,14,28,30,23,11,30,0,0,0,0,0
SN,AH-AS,-,21383,6,6,2,14,28,29,23,12,30,0,0,0,0,0
SN,AH-AS,-,21384,6,4,2,13,29,30,23,12,31,0,0,0,0,0
SN,AH-AS,-,21385,7,4,2,13,29,30,23,11,31,0,0,0,0,0
SN,AH-AS,-,21386,7,6,2,13,27,30,23,11,31,0,0,0,0,0
SN,AH-AS,-,21387,7,6,2,15,27,29,23,11,30,0,0,0,0,0
SN,AH-AS,-,21388,7,6,2,15,29,27,23,11,30,0,0,0,0,0
SN,AH-AS,-,21389,7,7,2,16,28,26,23,11,30,0,0,0,0,0
SN,AH-AS,-,21390,6,8,2,16,29,27,23,9,30,0,0,0,0,0
SN,AH-AS,-,21391,5,9,2,18,28,27,23,8,30,0,0,0,0,0
SN,AH-AS,-,21392,7,9,2,17,27,27,23,8,30,0,0,0,0,0
SN,AH-AS,-,21393,7,8,2,17,26,27,23,10,30,0,0,0,0,0
SN,AH-AS,-,21394,7,8,1,18,25,28,24,10,29,0,0,0,0,0
SN,AH-AS,-,21395,7,8,1,17,24,27,24,11,31,0,0,0,0,0
SN,AH-AS,-,21396,6,9,1,18,24,26,24,11,31,0,0,0,0,0
SN,AH-AS,-,21397,6,11,1,18,22,26,23,11,32,1,0,0,0,0
SN,AH-AS,-,21398,7,11,2,17,20,27,22,13,31,1,0,0,0,0
SN,AH-AS,-,21399,7,13,3,19,18,25,21,13,31,2,0,0,0,0
SN,AH-AS,-,21400,6,15,3,19,17,25,20,13,30,5,0,0,0,0
SN,AH-AS,-,21401,6,16,3,18,15,26,19,12,29,5,0,0,0,0
SN,AH-AS,-,21402,6,17,2,18,13,24,20,13,28,5,0,0,0,0
SN,AH-AS,-,21403,6,16,2,17,12,26,20,14,28,5,0,0,0,0
SN,AH-AS,-,21404,6,16,2,18,13,24,19,14,27,5,1,0,0,0
SN,AH-AS,-,21405,7,18,2,19,15,22,19,15,30,5,1,0,0,0
SN,AH-AS,-,21406,9,18,2,19,15,20,18,16,32,5,1,0,0,0
SN,AH-AS,-,21407,9,18,3,20,15,19,17,16,31,5,1,0,0,0
SN,AH-AS,-,21408,9,18,3,21,13,21,16,15,30,6,1,0,0,0
SN,AH-AS,-,21409,9,20,3,21,14,20,15,15,28,6,1,0,0,0
SN,AH-AS,-,21410,8,20,3,21,14,22,14,17,26,6,1,0,0,0
SN,AH-AS,-,21411,9,18,3,21,16,21,13,16,26,6,1,0,0,1
SN,AH-AS,-,21412,9,18,3,19,16,22,13,16,26,6,1,0,0,1
SN,AH-AS,-,21413,9,20,3,19,14,21,12,17,25,6,1,0,0,1
SN,AH-AS,-,21414,11,19,3,17,14,22,12,17,25,7,1,0,0,1
SN,AH-AS,-,21415,11,18,3,20,12,22,11,19,24,7,1,0,0,1
SN,AH-AS,-,21416,11,17,3,18,12,22,10,21,23,7,1,0,0,1
SN,AH-AS,-,21417,9,17,4,18,12,22,9,21,22,7,1,0,0,1
SN,AH-AS,-,21418,8,18,4,19,12,23,8,19,21,7,1,0,1,1
SN,AH-AS,-,21419,11,18,4,22,13,21,7,20,21,9,1,1,1,1
SN,AH-AS,-,21420,10,19,4,23,15,22,6,20,20,9,1,2,1,1
SN,AH-AS,-,21421,10,18,4,24,18,22,5,20,19,9,1,2,1,1
SN,AH-AS,-,21422,10,16,4,24,19,22,5,20,17,8,1,2,2,1
SN,AH-AS,-,21423,13,22,3,28,25,29,5,27,26,13,1,2,3,1
SN,AH-AS,-,21424,13,20,2,26,25,30,5,29,26,12,1,2,3,2
SN,AH-AS,-,21425,15,21,2,30,30,37,5,38,31,12,1,2,3,2
SN,AH-AS,-,21426,15,20,2,33,30,37,5,38,33,12,1,2,3,2
SN,AH-AS,-,21427,16,19,3,35,33,42,4,39,34,13,1,2,3,2
SN,AH-AS,-,21428,25,25,3,43,53,46,3,48,48,21,1,2,3,2
SN,AH-AS,-,21429,32,28,4,44,58,53,3,51,52,24,0,2,3,2
SN,AH-AS,-,21430,32,26,4,43,55,53,2,50,48,27,0,2,3,3
SN,AH-AS,-,21431,33,30,5,46,62,57,2,52,51,29,0,2,3,3
SN,AH-AS,-,21432,36,37,5,55,70,66,2,54,65,29,0,2,3,3
SN,AH-AS,-,21433,37,38,5,55,72,63,2,54,66,28,0,2,3,3
SN,AH-AS,-,21434,40,41,6,56,75,63,2,55,69,28,0,2,3,3
SN,AH-AS,-,21435,40,41,6,58,75,61,2,54,69,28,0,2,3,4
SN,AH-AS,-,21436,39,41,6,58,73,62,3,54,68,29,0,2,3,3
SN,AH-AS,-,21437,41,42,6,57,73,61,3,54,68,29,0,2,3,3
SN,AH-AS,-,21438,41,40,6,57,74,63,4,53,69,29,0,2,3,3
SN,AH-AS,-,21439,39,40,6,57,75,64,4,52,70,28,0,2,3,3
SN,AH-AS,-,21440,39,40,6,54,77,64,5,51,71,28,0,2,3,3
SN,AH-AS,-,21441,39,41,6,54,79,63,6,50,72,28,0,2,3,3
SN,AH-AS,-,21442,39,42,5,56,79,63,7,49,73,28,0,2,3,3
SN,AH-AS,-,21443,40,42,5,55,79,63,8,49,74,28,0,2,2,3
SN,AH-AS,-,21444,37,43,5,53,79,63,9,48,73,26,0,1,2,3
SN,AH-AS,-,21445,37,43,5,52,78,63,10,48,72,26,0,0,2,3
SN,AH-AS,-,21446,38,44,5,51,75,63,11,48,72,26,0,0,2,3
SN,AH-AS,-,21447,38,44,5,50,75,63,12,49,74,26,0,0,1,3
SN,AH-AS,-,21448,34,38,5,47,70,56,13,40,66,21,0,0,0,3
SN,AH-AS,-,21449,34,38,5,48,71,56,14,38,67,21,0,0,0,2
SN,AH-AS,-,21450,32,35,5,45,66,50,15,28,64,18,0,0,0,2
SN,AH-AS,-,21451,32,36,5,42,68,49,16,29,63,18,0,0,0,2
SN,AH-AS,-,21452,31,37,4,41,66,44,17,27,64,17,0,0,0,2
SN,AH-AS,-,21453,22,31,5,34,48,38,17,17,50,9,0,0,0,2
SN,AH-AS,-,21454,15,27,5,33,43,31,17,15,47,6,0,0,0,2
SN,AH-AS,-,21455,14,28,6,33,43,32,17,16,48,3,0,0,0,1
SN,AH-AS,-,21456,12,25,6,29,36,28,17,13,44,1,0,0,0,1
SN,AH-AS,-,21457,9,18,6,20,28,21,17,9,31,1,0,0,0,1
SN,AH-AS,-,21458,8,17,7,20,28,21,17,9,32,1,0,0,0,1
SN,AH-AS,-,21459,5,12,6,21,23,22,18,8,30,1,0,0,0,1
SN,AH-AS,-,21460,6,12,6,20,22,21,19,9,31,1,0,0,0,0
SN,AH-AS,-,21461,7,12,6,21,23,21,19,9,32,0,0,0,0,0
SN,AH-AS,-,21462,5,11,6,22,24,21,19,10,32,0,0,0,0,0
SN,AH-AS,-,21463,5,12,6,21,25,19,19,11,32,0,0,0,0,0
SN,AH-AS,-,21464,5,13,6,23,24,18,19,11,31,0,0,0,0,0
SN,AH-AS,-,21465,5,14,6,23,22,17,19,11,30,0,0,0,0,0
SN,AH-AS,-,21466,5,13,6,23,20,18,18,10,30,0,0,0,0,0
SN,AH-AS,-,21467,6,13,6,21,20,20,17,11,29,0,0,0,0,0
SN,AH-AS,-,21468,5,13,6,21,22,19,16,11,28,0,1,0,0,0
SN,AH-AS,-,21469,6,12,6,19,21,19,16,14,28,0,1,0,0,0
SN,AH-AS,-,21470,7,12,6,19,21,18,16,13,29,0,1,0,0,0
SN,AH-AS,-,21471,6,11,6,18,23,19,16,13,29,0,1,0,0,0
SN,AH-AS,-,21472,6,11,6,18,24,18,16,13,29,0,1,0,0,0
SN,AH-AS,-,21473,6,11,6,17,24,19,16,13,29,0,1,0,0,0
SN,AH-AS,-,21474,6,12,6,18,23,19,16,13,28,0,1,0,0,0
SN,AH-AS,-,21475,6,12,6,17,24,18,16,14,28,0,1,0,0,0
SN,AH-AS,-,21476,6,12,6,17,23,19,16,14,28,0,1,0,0,0
SN,AH-AS,-,21477,6,12,6,17,23,19,16,15,27,0,1,0,0,0
SN,AH-AS,-,21478,7,12,5,17,22,19,17,15,27,0,1,0,0,0
SN,AH-AS,-,21479,7,12,4,18,21,19,18,15,27,0,1,0,0,0
SN,AH-AS,-,21480,7,12,3,20,21,17,19,15,27,0,1,0,0,0
SN,AH-AS,-,21481,6,11,2,19,23,18,20,16,26,0,1,0,0,0
SN,AH-AS,-,21482,7,10,1,19,23,17,21,17,26,0,1,0,0,0
SN,AH-AS,-,21483,7,11,0,18,21,19,22,17,26,0,1,0,0,0
SN,AH-AS,-,21484,7,11,0,16,23,17,22,19,26,0,1,0,0,0
SN,AH-AS,-,21485,6,11,0,15,25,18,22,18,26,0,1,0,0,0
SN,AH-AS,-,21486,6,12,0,15,24,17,22,19,26,0,1,0,0,0
SN,AH-AS,-,21487,6,13,0,15,23,18,22,18,26,0,1,0,0,0
SN,AH-AS,-,21488,6,12,0,16,21,19,22,17,28,0,1,0,0,0
SN,AH-AS,-,21489,6,12,0,14,22,19,22,17,29,0,1,0,0,0
SN,AH-AS,-,21490,6,11,0,15,23,20,22,17,30,0,1,0,0,0
SN,AH-AS,-,21491,6,11,0,16,24,20,23,18,30,0,1,0,0,0
SN,AH-AS,-,21492,5,11,0,16,25,19,24,17,31,0,1,0,0,0
SN,AH-AS,-,21493,5,10,0,15,24,21,25,18,32,0,0,0,0,0
SN,AH-AS,-,21494,4,10,1,16,24,23,24,16,32,0,0,0,0,0
SN,AH-AS,-,21495,3,9,1,16,25,24,24,17,31,0,0,0,0,0
SN,AH-AS,-,21496,4,10,2,16,24,23,23,17,31,0,0,0,0,0
SN,AH-AS,-,21497,4,10,2,16,24,23,23,17,31,0,0,0,0,0
SN,AH-AS,-,21498,5,10,2,15,24,23,23,17,31,0,0,0,0,0
SN,AH-AS,-,21499,5,10,2,14,24,24,23,17,31,0,0,0,0,0
SN,AH-AS,-,21500,6,10,2,14,23,24,23,18,30,0,0,0,0,0
SN,AH-AS,-,21501,6,10,2,14,22,26,23,17,30,0,0,0,0,0
SN,AH-AS,-,21502,7,9,2,14,22,26,23,17,30,0,0,0,0,0
SN,AH-AS,-,21503,6,11,2,13,21,26,23,18,30,0,0,0,0,0
SN,AH-AS,-,21504,6,12,2,11,21,27,23,18,30,0,0,0,0,0
SN,AH-AS,-,21505,8,11,2,9,21,28,23,17,31,0,0,0,0,0
SN,AH-AS,-,21506,9,11,2,9,20,27,23,18,31,0,0,0,0,0
SN,AH-AS,-,21507,8,12,2,8,20,29,23,17,31,0,0,0,0,0
SN,AH-AS,-,21508,8,11,2,9,21,28,23,17,31,0,0,0,0,0
SN,AH-AS,-,21509,8,11,2,11,19,29,23,15,32,0,0,0,0,0
SN,AH-AS,-,21510,8,11,2,14,17,28,23,15,32,0,0,0,0,0
SN,AH-AS,-,21511,7,10,2,15,18,29,23,14,32,0,0,0,0,0
SN,AH-AS,-,21512,7,10,2,14,17,31,23,14,32,0,0,0,0,0
SN,AH-AS,-,21513,7,10,2,13,19,31,23,15,30,0,0,0,0,0
SN,AH-AS,-,21514,7,9,2,13,19,32,23,16,29,0,0,0,0,0
SN,AH-AS,-,21515,7,9,2,12,19,32,23,16,30,0,0,0,0,0
SN,AH-AS,-,21516,7,9,2,13,18,33,23,15,30,0,0,0,0,0
SN,AH-AS,-,21517,8,8,2,13,19,32,23,15,30,0,0,0,0,0
SN,AH-AS,-,21518,8,8,2,14,21,30,23,14,30,0,0,0,0,0
SN,AH-AS,-,21519,8,8,1,14,23,28,24,14,30,0,0,0,0,0
SN,AH-AS,-,21520,9,9,2,14,22,27,23,13,31,0,0,0,0,0
SN,AH-AS,-,21521,9,8,1,14,21,27,24,14,32,0,0,0,0,0
SN,AH-AS,-,21522,10,8,1,14,20,28,24,14,31,0,0,0,0,0
SN,AH-AS,-,21523,9,9,1,14,20,27,24,15,31,0,0,0,0,0
SN,AH-AS,-,21524,9,8,1,14,20,26,24,16,32,0,0,0,0,0
SN,AH-AS,-,21525,8,9,1,15,19,28,24,14,32,0,0,0,0,0
SN,AH-AS,-,21526,9,8,1,15,21,26,24,14,32,0,0,0,0,0
SN,AH-AS,-,21527,8,9,1,15,20,28,24,13,32,0,0,0,0,0
SN,AH-AS,-,21528,8,8,1,15,20,27,24,13,31,0,0,0,0,0
SN,AH-AS,-,21529,8,7,1,15,19,26,24,13,30,1,0,0,0,0
SN,AH-AS,-,21530,6,8,1,15,20,26,23,14,28,1,0,0,1,0
SN,AH-AS,-,21531,5,9,1,16,21,26,22,12,27,1,1,0,1,0
SN,AH-AS,-,21532,5,8,2,16,23,24,21,12,26,1,1,0,1,0
SN,AH-AS,-,21533,5,8,2,15,23,23,20,12,24,1,1,0,1,0
SN,AH-AS,-,21534,5,8,3,13,25,22,19,13,22,2,1,0,1,0
SN,AH-AS,-,21535,5,8,3,11,26,23,19,12,21,2,1,0,1,0
SN,AH-AS,-,21536,7,8,3,12,28,24,18,14,21,2,1,0,1,0
SN,AH-AS,-,21537,7,7,3,12,29,21,17,16,21,2,2,0,1,0
SN,AH-AS,-,21538,7,7,3,12,29,20,16,16,20,2,2,0,1,0
SN,AH-AS,-,21539,7,7,3,13,28,18,15,16,19,2,3,0,1,0
SN,AH-AS,-,21540,7,7,3,13,28,19,15,17,17,2,3,0,1,0
SN,AH-AS,-,21541,7,7,3,11,28,17,14,18,16,3,3,0,2,0
SN,AH-AS,-,21542,8,8,3,13,30,20,13,24,22,5,3,0,2,1
SN,AH-AS,-,21543,8,9,3,14,29,21,12,26,23,5,3,0,2,1
SN,AH-AS,-,21544,8,10,3,14,27,23,11,26,22,5,3,0,3,1
SN,AH-AS,-,21545,7,10,2,15,27,24,11,28,20,6,3,0,4,1
SN,AH-AS,-,21546,6,11,2,15,29,23,11,28,19,6,3,0,4,1
SN,AH-AS,-,21547,5,13,2,15,28,22,10,27,18,6,3,0,4,1
SN,AH-AS,-,21548,6,17,2,18,29,25,9,29,19,8,3,0,4,1
SN,AH-AS,-,21549,6,17,2,18,29,25,8,28,17,8,4,0,4,1
SN,AH-AS,-,21550,8,16,2,20,33,25,7,31,16,8,4,0,4,1
SN,AH-AS,-,21551,9,19,2,23,33,25,6,37,18,9,4,0,4,1
SN,AH-AS,-,21552,9,18,2,22,33,24,6,37,18,10,4,0,4,1
SN,AH-AS,-,21553,10,17,3,23,35,24,5,37,18,11,4,0,4,1
SN,AH-AS,-,21554,11,17,4,23,36,26,4,40,20,10,4,0,4,1
SN,AH-AS,-,21555,11,17,4,24,39,27,4,40,22,11,4,0,3,2
SN,AH-AS,-,21556,11,16,5,24,39,27,4,41,24,11,3,0,3,2
SN,AH-AS,-,21557,13,16,4,26,41,27,4,41,26,12,3,0,3,2
SN,AH-AS,-,21558,13,16,4,27,42,27,4,41,26,13,3,0,4,2
SN,AH-AS,-,21559,13,16,3,28,41,30,4,41,27,12,3,0,4,2
SN,AH-AS,-,21560,15,16,4,30,43,30,3,43,29,13,3,0,4,2
SN,AH-AS,-,21561,13,16,4,27,40,32,3,41,28,13,3,0,5,2
SN,AH-AS,-,21562,14,16,4,28,40,34,3,39,31,13,2,0,5,3
SN,AH-AS,-,21563,15,18,5,28,38,34,3,40,31,13,2,0,5,3
SN,AH-AS,-,21564,18,19,5,28,40,35,3,43,33,18,1,0,5,3
SN,AH-AS,-,21565,19,20,6,31,42,33,2,41,34,19,1,0,5,3
SN,AH-AS,-,21566,19,20,6,32,42,34,2,41,35,18,1,0,4,3
SN,AH-AS,-,21567,18,19,6,32,38,30,2,37,29,16,1,1,4,2
SN,AH-AS,-,21568,18,19,6,30,36,31,2,36,29,16,2,1,4,2
SN,AH-AS,-,21569,18,22,6,29,37,29,2,37,29,16,2,1,3,2
SN,AH-AS,-,21570,19,21,6,29,37,28,2,36,30,15,2,1,2,3
SN,AH-AS,-,21571,19,20,6,30,36,28,1,37,30,15,2,1,2,3
SN,AH-AS,-,21572,20,18,6,32,37,30,2,39,30,16,2,1,2,3
SN,AH-AS,-,21573,20,13,6,30,38,26,3,37,29,14,2,1,2,3
SN,AH-AS,-,21574,20,13,6,31,42,25,3,40,34,14,2,1,2,3
SN,AH-AS,-,21575,18,14,6,31,39,25,3,37,35,15,2,1,2,4
SN,AH-AS,-,21576,16,11,6,30,37,24,3,34,32,14,2,1,2,4
SN,AH-AS,-,21577,16,11,6,30,37,24,2,34,31,13,2,1,3,4
SN,AH-AS,-,21578,15,14,5,31,40,26,2,35,32,12,2,1,3,4
SN,AH-AS,-,21579,15,14,4,34,40,26,2,33,33,12,2,1,4,4
SN,AH-AS,-,21580,16,15,4,35,40,27,2,32,31,13,2,1,4,3
SN,AH-AS,-,21581,17,16,3,37,42,31,2,34,30,14,2,1,4,3
SN,AH-AS,-,21582,15,16,3,36,39,33,3,36,28,13,2,1,4,3
SN,AH-AS,-,21583,15,17,3,38,41,38,3,37,28,13,2,1,4,3
SN,AH-AS,-,21584,15,17,3,39,45,37,4,37,28,14,2,1,4,3
SN,AH-AS,-,21585,14,17,2,37,48,40,5,37,28,15,2,1,4,3
SN,AH-AS,-,21586,15,17,2,41,50,36,6,37,28,16,2,1,3,3
SN,AH-AS,-,21587,16,19,3,42,54,39,6,40,26,16,2,1,3,2
SN,AH-AS,-,21588,15,17,2,42,54,39,6,40,26,16,2,1,3,2
SN,AH-AS,-,21589,12,18,2,41,52,40,7,36,25,11,2,1,3,2
SN,AH-AS,-,21590,11,17,1,38,50,42,8,36,26,10,2,1,3,2
SN,AH-AS,-,21591,11,17,1,37,50,41,9,36,25,11,2,1,3,2
SN,AH-AS,-,21592,10,17,1,35,50,41,10,35,24,12,2,0,3,2
SN,AH-AS,-,21593,10,16,1,35,50,41,10,36,23,12,1,0,4,2
SN,AH-AS,-,21594,10,13,1,36,51,41,10,34,23,12,2,0,4,2
SN,AH-AS,-,21595,9,13,1,35,51,41,10,34,23,12,2,0,4,1
SN,AH-AS,-,21596,9,13,1,34,51,41,10,32,22,12,2,0,4,1
SN,AH-AS,-,21597,10,14,2,35,50,39,9,31,24,11,2,0,4,1
SN,AH-AS,-,21598,9,15,2,34,50,40,8,30,24,11,2,0,5,1
SN,AH-AS,-,21599,10,15,2,35,46,40,8,28,19,11,1,1,5,1
SN,AH-AS,-,21600,11,14,2,33,48,40,9,28,18,11,1,1,5,0
SN,AH-AS,-,21601,13,14,2,33,50,41,9,26,20,11,1,2,5,0
SN,AH-AS,-,21602,14,14,2,33,52,41,9,26,20,11,1,2,4,0
SN,AH-AS,-,21603,14,11,2,31,49,40,10,25,19,11,1,2,4,0
SN,AH-AS,-,21604,13,12,3,29,49,43,10,24,17,11,1,2,3,0
SN,AH-AS,-,21605,13,11,3,29,46,41,11,25,17,9,1,2,3,0
SN,AH-AS,-,21606,12,11,3,26,42,38,11,23,16,8,2,2,3,0
SN,AH-AS,-,21607,12,12,3,26,41,36,10,23,17,9,2,3,3,0
SN,AH-AS,-,21608,12,11,3,28,39,31,10,24,17,11,2,3,2,0
SN,AH-AS,-,21609,12,11,3,27,36,30,9,23,18,10,2,3,2,0
SN,AH-AS,-,21610,11,11,3,26,32,27,8,25,16,8,2,3,2,1
SN,AH-AS,-,21611,11,11,4,22,32,28,7,27,17,8,2,3,2,1
SN,AH-AS,-,21612,10,9,3,20,27,25,8,24,18,8,2,3,2,1
SN,AH-AS,-,21613,10,9,3,23,29,25,8,23,18,9,2,4,2,1
SN,AH-AS,-,21614,13,7,4,25,32,29,7,25,20,9,2,4,2,1
SN,AH-AS,-,21615,13,8,4,26,35,29,6,27,19,9,2,4,3,1
SN,AH-AS,-,21616,14,9,4,29,44,33,5,32,21,8,2,4,3,1
SN,AH-AS,-,21617,16,9,4,30,45,34,4,31,22,8,2,5,3,1
SN,AH-AS,-,21618,17,10,4,32,45,33,4,29,22,9,2,5,3,1
SN,AH-AS,-,21619,18,9,4,31,43,34,4,31,22,9,1,5,3,1
SN,AH-AS,-,21620,18,10,4,32,43,35,4,31,21,10,1,5,3,1
SN,AH-AS,-,21621,18,11,4,33,44,35,4,31,22,10,1,5,4,1
SN,AH-AS,-,21622,16,10,3,30,45,37,4,31,20,10,1,5,4,1
SN,AH-AS,-,21623,17,10,3,30,42,37,4,31,19,11,1,5,3,1
SN,AH-AS,-,21624,16,10,3,28,43,37,5,31,19,12,1,4,3,1
SN,AH-AS,-,21625,15,10,3,27,41,37,4,31,20,11,1,4,3,1
SN,AH-AS,-,21626,13,10,3,25,41,37,5,30,18,12,1,3,3,1
SN,AH-AS,-,21627,12,11,3,26,40,37,5,32,18,12,1,3,3,1
SN,AH-AS,-,21628,12,11,3,27,39,37,5,31,18,12,1,3,3,1
SN,AH-AS,-,21629,12,10,2,28,40,32,5,30,18,12,1,3,4,1
SN,AH-AS,-,21630,12,10,2,26,39,31,4,33,18,12,1,3,4,1
SN,AH-AS,-,21631,12,10,2,27,39,32,5,32,19,12,0,3,4,1
SN,AH-AS,-,21632,13,11,2,26,40,32,6,31,18,11,0,2,4,1
SN,AH-AS,-,21633,13,11,2,21,40,32,6,30,18,8,0,2,5,1
SN,AH-AS,-,21634,13,11,2,20,39,33,6,31,16,8,0,2,5,1
SN,AH-AS,-,21635,15,15,2,21,38,33,6,28,17,10,0,2,5,0
SN,AH-AS,-,21636,16,16,1,22,36,36,6,28,17,12,0,2,5,0
SN,AH-AS,-,21637,15,16,1,23,37,34,5,28,15,12,0,2,5,0
SN,AH-AS,-,21638,15,16,1,23,35,34,6,28,16,11,0,1,5,0
SN,AH-AS,-,21639,12,18,0,21,38,29,6,31,14,13,0,1,5,0
SN,AH-AS,-,21640,12,18,0,20,36,27,6,31,13,13,0,1,4,1
SN,AH-AS,-,21641,12,17,0,17,27,25,6,25,12,13,0,1,5,1
SN,AH-AS,-,21642,11,17,0,18,27,24,6,27,12,15,0,0,5,1
SN,AH-AS,-,21643,10,16,1,18,30,27,6,28,14,14,0,0,4,1
SN,AH-AS,-,21644,9,17,1,18,34,29,6,29,14,15,0,0,4,1
SN,AH-AS,-,21645,10,16,1,18,36,31,6,30,14,14,0,0,4,1
SN,AH-AS,-,21646,13,17,1,22,37,36,6,32,17,16,0,0,3,1
SN,AH-AS,-,21647,13,18,1,22,36,35,7,31,17,16,0,0,3,1
SN,AH-AS,-,21648,12,17,1,22,36,35,7,32,18,16,0,0,3,1
SN,AH-AS,-,21649,12,17,1,21,36,35,6,31,18,15,0,0,3,1
SN,AH-AS,-,21650,14,17,1,23,37,33,6,33,20,15,0,0,3,2
SN,AH-AS,-,21651,14,17,1,24,36,35,6,36,22,14,0,0,3,2
SN,AH-AS,-,21652,16,16,1,24,37,35,6,35,22,14,1,0,3,2
SN,AH-AS,-,21653,17,16,1,23,37,38,5,37,23,14,2,0,3,2
SN,AH-AS,-,21654,17,18,1,22,35,38,6,38,23,14,2,0,2,2
SN,AH-AS,-,21655,16,17,1,23,38,38,6,35,23,14,2,0,2,2
SN,AH-AS,-,21656,16,16,1,24,42,37,5,36,23,15,3,0,2,2
SN,AH-AS,-,21657,15,14,1,26,42,36,4,36,23,15,3,0,2,2
SN,AH-AS,-,21658,15,16,1,28,43,40,4,37,23,16,3,0,1,2
SN,AH-AS,-,21659,19,17,1,30,42,40,5,36,23,16,3,0,1,2
SN,AH-AS,-,21660,18,13,1,29,42,39,5,35,23,14,3,0,1,3
SN,AH-AS,-,21661,16,13,1,29,44,39,5,35,23,11,4,0,1,3
SN,AH-AS,-,21662,18,13,1,28,43,40,5,36,22,12,4,0,2,3
SN,AH-AS,-,21663,18,15,1,26,43,41,4,35,24,12,4,0,2,3
SN,AH-AS,-,21664,18,13,1,26,37,41,5,30,23,11,4,0,2,3
SN,AH-AS,-,21665,18,13,1,26,35,43,6,29,24,11,4,0,2,2
SN,AH-AS,-,21666,17,13,1,28,36,42,7,29,24,11,4,0,1,2
SN,AH-AS,-,21667,16,13,1,27,35,45,8,27,24,8,4,0,1,2
SN,AH-AS,-,21668,16,13,0,26,33,42,9,27,22,8,4,0,1,2
SN,AH-AS,-,21669,17,12,0,29,31,39,10,24,23,7,4,0,1,2
SN,AH-AS,-,21670,16,13,0,31,29,36,10,23,24,7,4,0,2,2
SN,AH-AS,-,21671,14,11,0,28,28,31,11,21,22,5,4,0,2,2
SN,AH-AS,-,21672,15,10,0,30,30,31,11,21,23,5,4,0,2,2
SN,AH-AS,-,21673,15,10,0,30,30,30,12,21,22,5,4,0,2,2
SN,AH-AS,-,21674,15,10,0,30,29,30,13,23,22,5,4,0,2,2
SN,AH-AS,-,21675,14,11,0,28,28,31,13,22,19,5,4,0,3,1
SN,AH-AS,-,21676,14,12,0,28,29,28,12,19,17,5,5,0,3,1
SN,AH-AS,-,21677,12,13,0,27,28,28,13,18,19,5,4,0,3,1
