Text_Type,Book,Chapter,Window,GL,GGG,GGL,LLG,LLL,LGG,GG,LG,G,GLG,GLL,L,LL,LGL
SN,AS,shareera,779,10,41,27,21,10,32,9,6,15,42,15,5,8,26
SN,AS,shareera,780,10,41,28,20,10,31,9,6,15,42,15,6,8,25
SN,AS,shareera,781,11,40,26,21,10,31,9,6,15,44,14,6,8,26
SN,AS,shareera,782,12,39,27,21,10,33,9,6,14,45,15,6,8,26
SN,AS,shareera,783,12,39,29,22,10,33,9,6,14,45,15,7,7,26
SN,AS,shareera,784,13,38,29,22,10,33,9,6,13,46,16,7,7,26
SN,AS,shareera,785,13,37,29,23,10,35,9,6,14,47,17,7,7,27
SN,AS,shareera,786,12,38,30,24,9,35,9,6,15,47,17,7,7,27
SN,AS,shareera,787,11,40,31,25,9,36,9,6,15,47,18,8,7,28
SN,AS,shareera,788,11,39,31,25,9,36,9,6,14,49,18,9,7,27
SN,AS,shareera,789,12,40,30,25,9,36,9,6,13,49,19,9,7,27
SN,AS,shareera,790,12,40,30,25,9,37,9,6,13,49,18,9,7,27
SN,AS,shareera,791,12,40,30,25,9,38,8,6,13,49,18,9,7,27
SN,AS,shareera,792,12,44,30,25,9,39,8,6,14,48,17,9,6,27
SN,AS,shareera,793,12,43,31,25,8,39,8,6,14,47,17,9,7,27
SN,AS,shareera,794,13,43,32,21,9,39,8,6,14,44,18,8,7,26
SN,AS,shareera,795,13,43,33,20,8,41,8,6,14,45,18,8,7,26
SN,AS,shareera,796,12,43,33,20,7,40,8,6,14,45,18,8,7,26
SN,AS,shareera,797,12,43,32,19,7,40,8,6,14,45,18,7,8,25
SN,AS,shareera,798,11,43,31,18,7,40,9,6,14,45,19,7,8,25
SN,AS,shareera,799,11,44,29,17,7,40,10,6,14,45,19,7,8,24
SN,AS,shareera,800,10,44,29,16,7,39,10,7,14,43,19,7,8,24
SN,AS,shareera,801,10,44,29,15,7,38,10,7,14,42,19,7,8,24
SN,AS,shareera,802,10,43,30,15,7,38,10,7,15,42,19,7,8,24
SN,AS,shareera,803,10,43,30,15,8,37,10,7,15,41,19,7,8,24
SN,AS,shareera,804,10,43,30,16,8,37,9,7,15,41,19,7,8,24
SN,AS,shareera,805,10,42,29,16,8,35,9,7,15,41,19,7,8,24
SN,AS,shareera,806,10,42,29,16,8,35,9,7,14,41,19,7,8,25
SN,AS,shareera,807,11,42,30,16,8,35,9,7,14,41,19,7,7,25
SN,AS,shareera,808,10,42,30,16,8,36,9,7,14,41,19,7,7,24
SN,AS,shareera,809,9,42,31,17,8,36,9,7,15,40,19,7,7,23
SN,AS,shareera,810,9,42,31,18,8,33,9,7,15,40,19,7,8,23
SN,AS,shareera,811,9,42,31,19,8,33,9,6,15,41,19,7,8,23
SN,AS,shareera,812,9,42,30,19,8,34,10,6,15,41,19,7,7,23
SN,AS,shareera,813,9,42,30,19,8,34,9,7,15,41,19,7,7,23
SN,AS,shareera,814,9,43,30,19,8,32,9,7,16,41,19,7,7,23
SN,AS,shareera,815,9,44,27,21,7,32,9,7,16,41,18,8,7,22
SN,AS,shareera,816,8,44,27,22,7,32,9,8,16,40,18,8,7,22
SN,AS,shareera,817,8,42,29,22,7,32,9,8,16,40,17,9,6,22
SN,AS,shareera,818,8,41,30,22,7,32,9,8,16,39,18,9,5,20
SN,AS,shareera,819,8,41,29,22,7,32,9,8,16,39,19,9,5,20
SN,AS,shareera,820,7,42,29,22,8,33,9,8,16,38,18,9,5,21
SN,AS,shareera,821,7,42,29,23,7,33,9,8,16,35,17,9,5,20
SN,AS,shareera,822,7,42,28,22,7,32,9,8,16,36,17,9,5,20
SN,AS,shareera,823,7,42,27,22,5,32,9,8,17,35,17,9,5,21
SN,AS,shareera,824,7,42,27,22,5,33,9,9,16,35,16,9,5,20
SN,AS,shareera,825,7,42,28,22,5,33,9,9,16,33,16,10,5,18
SN,AS,shareera,826,7,43,29,21,5,32,9,9,15,35,16,10,5,17
SN,AS,shareera,827,7,43,31,20,4,31,10,9,15,35,16,10,5,17
SN,AS,shareera,828,7,45,31,20,4,31,10,9,15,34,16,10,5,17
SN,AS,shareera,829,7,48,31,19,5,35,10,9,15,34,19,10,5,19
SN,AS,shareera,830,7,49,32,20,6,34,10,8,15,33,19,10,5,20
SN,AS,shareera,831,7,49,32,19,6,33,10,8,15,35,20,9,5,22
SN,AS,shareera,832,8,48,32,19,6,34,10,8,15,36,20,9,5,21
SN,AS,shareera,833,8,49,34,19,6,34,10,8,14,36,20,9,5,22
SN,AS,shareera,834,8,48,34,20,6,34,10,7,14,37,21,10,5,22
SN,AS,shareera,835,8,45,34,20,7,37,10,7,13,39,21,11,5,22
SN,AS,shareera,836,9,45,35,20,8,37,10,7,12,39,21,11,5,22
SN,AS,shareera,837,9,48,36,20,7,36,10,7,12,39,22,10,5,23
SN,AS,shareera,838,9,49,37,21,7,38,9,7,13,39,22,10,5,23
SN,AS,shareera,839,9,49,38,20,7,40,9,7,13,39,25,11,4,24
SN,AS,shareera,840,9,49,38,21,7,41,9,7,13,39,26,11,4,24
SN,AS,shareera,841,9,50,38,22,7,41,9,6,13,40,26,11,4,25
SN,AS,shareera,842,9,48,40,22,8,41,10,6,13,42,26,11,4,25
SN,AS,shareera,843,8,49,41,22,8,41,10,6,14,43,26,11,4,25
SN,AS,shareera,844,8,49,41,22,9,40,9,6,15,43,26,11,4,25
SN,AS,shareera,845,8,52,42,23,9,49,9,5,15,45,28,11,4,26
SN,AS,shareera,846,8,53,42,23,9,49,9,5,15,45,27,12,4,26
SN,AS,shareera,847,8,52,42,22,9,51,9,5,15,46,27,13,4,26
SN,AS,shareera,848,8,51,43,22,9,52,10,4,15,46,27,13,4,27
SN,AS,shareera,849,8,51,42,22,9,52,10,4,16,46,25,13,4,27
SN,AS,shareera,850,8,50,42,23,11,53,9,4,16,47,25,14,4,27
SN,AS,shareera,851,8,50,42,24,11,53,9,4,17,46,27,14,3,27
SN,AS,shareera,852,8,52,42,24,11,56,8,4,18,48,28,14,3,28
SN,AS,shareera,853,8,52,42,24,11,56,7,4,18,48,28,14,3,28
SN,AS,shareera,854,8,53,44,24,11,55,7,4,18,47,29,13,3,27
SN,AS,shareera,855,8,53,45,24,11,55,7,4,18,48,29,13,3,27
SN,AS,shareera,856,7,53,45,23,11,57,7,5,18,46,31,13,3,29
SN,AS,shareera,857,6,53,47,23,11,58,7,5,18,46,32,13,3,29
SN,AS,shareera,858,6,53,45,22,11,58,7,5,18,50,32,12,4,29
SN,AS,shareera,859,5,54,44,22,11,61,7,5,18,50,32,13,4,31
SN,AS,shareera,860,5,57,45,21,11,60,7,6,17,50,32,13,4,29
SN,AS,shareera,861,5,57,45,21,11,59,7,6,16,51,34,14,4,31
SN,AS,shareera,862,6,55,44,20,12,57,7,6,16,49,33,13,4,29
SN,AS,shareera,863,6,55,45,21,12,58,7,6,17,47,34,12,4,30
SN,AS,shareera,864,5,54,45,23,12,59,7,6,18,46,34,12,4,31
SN,AS,shareera,865,5,55,45,24,12,58,7,6,18,45,34,12,4,31
SN,AS,shareera,866,5,56,45,24,12,58,7,6,18,46,34,12,4,32
SN,AS,shareera,867,5,52,46,25,12,57,7,7,17,48,34,12,4,32
SN,AS,shareera,868,5,55,45,29,12,57,7,7,17,48,34,12,3,33
SN,AS,shareera,869,4,55,45,29,11,56,8,7,17,48,34,12,3,34
SN,AS,shareera,870,4,57,47,33,11,54,8,7,16,49,34,13,3,37
SN,AS,shareera,871,4,56,49,33,11,54,8,7,16,49,34,13,3,37
SN,AS,shareera,872,4,56,49,33,11,55,8,7,16,49,34,13,2,38
SN,AS,shareera,873,4,57,49,34,11,56,7,7,16,49,33,13,2,38
SN,AS,shareera,874,4,57,49,34,11,56,7,7,16,48,33,13,2,38
SN,AS,shareera,875,4,57,49,36,11,57,7,6,17,48,32,13,2,38
SN,AS,shareera,876,4,58,50,36,11,57,7,6,16,48,32,13,2,37
SN,AS,shareera,877,4,60,48,36,11,56,7,6,16,48,33,13,2,37
SN,AS,shareera,878,4,61,47,36,10,56,7,6,16,49,34,13,2,37
SN,AS,shareera,879,4,62,47,36,10,56,7,6,16,49,34,13,2,37
SN,AS,shareera,880,4,62,48,36,10,57,7,7,15,49,34,13,2,37
SN,AS,shareera,881,4,63,49,37,10,57,8,7,15,50,35,13,2,37
SN,AS,shareera,882,3,64,48,37,10,59,9,7,15,50,36,13,2,38
SN,AS,shareera,883,3,63,48,37,10,60,9,7,16,49,36,13,2,38
SN,AS,shareera,884,3,66,47,36,11,61,9,7,15,50,36,13,2,39
SN,AS,shareera,885,3,66,47,35,12,62,9,8,15,50,36,13,1,39
SN,AS,shareera,886,3,67,49,35,13,62,10,8,15,49,36,13,1,40
SN,AS,shareera,887,3,68,50,35,13,61,9,8,15,49,36,14,1,40
SN,AS,shareera,888,3,69,50,37,13,61,9,7,15,50,37,15,1,40
SN,AS,shareera,889,3,71,50,37,13,61,9,7,14,50,37,15,2,40
SN,AS,shareera,890,3,70,49,35,13,61,9,7,14,51,37,14,3,40
SN,AS,shareera,891,3,69,49,34,13,63,10,6,14,51,37,14,3,40
SN,AS,shareera,892,3,70,48,34,13,63,11,6,14,51,37,13,3,41
SN,AS,shareera,893,3,70,47,34,13,64,11,6,15,52,37,13,3,44
SN,AS,shareera,894,3,72,48,35,13,64,12,6,14,52,35,13,3,44
SN,AS,shareera,895,3,72,48,35,12,63,12,6,14,52,36,13,3,43
SN,AS,shareera,896,3,73,51,34,12,65,13,6,13,52,36,13,3,43
SN,AS,shareera,897,3,72,51,34,12,66,14,6,13,51,36,13,3,43
SN,AS,shareera,898,3,73,53,34,12,68,14,6,12,52,36,13,3,42
SN,AS,shareera,899,3,73,54,34,12,67,14,5,13,52,36,13,3,42
SN,AS,shareera,900,3,73,54,34,12,68,14,5,13,52,37,12,3,42
SN,AS,shareera,901,3,73,53,34,12,68,14,6,13,50,37,12,3,43
SN,AS,shareera,902,3,74,51,36,12,67,13,6,13,49,37,12,3,42
SN,AS,shareera,903,4,75,53,36,12,66,12,6,13,49,38,12,3,43
SN,AS,shareera,904,4,72,52,36,11,62,12,6,13,49,36,12,3,41
SN,AS,shareera,905,4,71,50,35,10,61,13,6,13,48,35,12,3,37
SN,AS,shareera,906,4,72,50,36,10,61,13,6,14,47,34,12,3,37
SN,AS,shareera,907,3,72,49,36,10,60,13,6,14,46,36,12,3,37
SN,AS,shareera,908,3,77,46,36,12,60,13,7,14,46,35,12,3,36
SN,AS,shareera,909,3,77,47,36,12,63,13,7,15,46,34,11,3,37
SN,AS,shareera,910,3,77,50,36,12,59,13,7,15,45,37,10,4,37
SN,AS,shareera,911,2,77,50,36,11,59,13,7,15,46,39,10,4,37
SN,AS,shareera,912,2,74,50,36,11,60,13,7,16,47,38,10,4,35
SN,AS,shareera,913,2,72,49,36,11,58,13,7,15,48,38,10,4,36
SN,AS,shareera,914,2,75,48,37,11,57,13,7,15,51,35,10,4,35
SN,AS,shareera,915,2,77,48,36,11,56,13,7,15,53,34,10,4,35
SN,AS,shareera,916,2,79,48,35,11,56,13,7,16,53,34,10,4,34
SN,AS,shareera,917,2,80,47,35,10,56,12,7,16,53,35,10,4,34
SN,AS,shareera,918,2,81,46,35,11,56,12,7,15,51,35,10,4,34
SN,AS,shareera,919,2,81,46,36,10,57,12,7,14,52,35,10,4,34
SN,AS,shareera,920,2,79,46,35,12,49,12,7,14,52,34,10,5,33
SN,AS,shareera,921,2,79,46,35,12,49,12,7,15,53,34,9,5,35
SN,AS,shareera,922,2,81,46,35,12,47,12,8,15,54,34,8,5,35
SN,AS,shareera,923,2,81,45,35,12,47,11,8,16,55,34,8,5,35
SN,AS,shareera,924,2,81,49,35,13,47,11,8,16,55,34,8,5,36
SN,AS,shareera,925,3,83,49,35,11,48,11,8,16,55,34,7,5,36
SN,AS,shareera,926,3,86,49,34,12,48,11,8,15,57,32,7,5,37
SN,AS,shareera,927,3,85,48,34,13,47,11,8,15,56,33,7,5,36
SN,AS,shareera,928,3,87,48,34,14,47,12,8,15,56,33,7,5,36
SN,AS,shareera,929,3,88,47,36,14,48,12,8,15,55,32,7,5,37
SN,AS,shareera,930,3,88,46,37,14,48,12,8,15,54,32,6,5,37
SN,AS,shareera,931,3,89,47,37,14,47,12,7,15,56,30,6,5,34
SN,AS,shareera,932,3,91,45,37,14,45,12,7,16,55,28,6,5,35
SN,AS,shareera,933,3,92,44,37,14,45,12,8,16,51,29,6,4,35
SN,AS,shareera,934,3,92,44,37,14,42,12,8,16,51,29,6,4,33
SN,AS,shareera,935,3,90,43,37,14,41,12,7,16,50,28,6,4,33
SN,AS,shareera,936,3,90,42,36,14,41,12,7,16,48,26,5,4,31
SN,AS,shareera,937,2,91,42,37,13,41,12,8,16,49,26,5,4,31
SN,AS,shareera,938,2,92,42,36,13,40,12,8,15,50,25,5,4,30
SN,AS,shareera,939,2,94,42,35,13,39,13,8,14,50,25,5,4,29
SN,AS,shareera,940,2,94,42,34,13,39,13,8,14,50,25,5,5,29
SN,AS,shareera,941,2,94,42,34,14,38,13,8,14,52,25,6,5,28
SN,AS,shareera,942,2,97,42,33,15,39,13,7,15,51,25,6,5,28
SN,AS,shareera,943,2,94,44,29,15,39,13,7,15,51,25,7,5,27
SN,AS,shareera,944,2,98,46,29,15,39,12,7,15,51,25,7,5,28
SN,AS,shareera,945,2,97,44,27,15,41,12,7,15,52,25,7,5,27
SN,AS,shareera,946,3,99,42,27,15,42,12,7,15,51,26,7,5,28
SN,AS,shareera,947,3,101,43,27,15,41,12,7,15,52,28,8,5,28
SN,AS,shareera,948,3,100,45,26,15,41,12,7,16,53,29,8,5,31
SN,AS,shareera,949,3,100,45,26,15,42,11,8,16,53,29,8,5,31
SN,AS,shareera,950,3,100,46,25,16,41,11,8,15,54,29,9,5,31
SN,AS,shareera,951,3,99,50,25,16,41,11,8,15,55,29,9,5,33
SN,AS,shareera,952,4,98,52,25,16,42,11,8,14,55,28,9,5,35
SN,AS,shareera,953,4,97,52,25,16,42,11,9,14,56,27,9,5,35
SN,AS,shareera,954,4,97,52,24,16,44,11,9,14,58,27,10,5,34
SN,AS,shareera,955,4,98,53,25,16,43,11,8,15,58,27,10,5,34
SN,AS,shareera,956,4,96,52,25,16,45,10,8,15,57,27,11,5,34
SN,AS,shareera,957,4,96,52,25,16,43,9,8,15,57,26,12,5,34
SN,AS,shareera,958,4,97,52,25,16,42,9,8,14,58,26,13,5,34
SN,AS,shareera,959,4,96,52,25,15,42,9,8,14,57,26,14,5,33
SN,AS,shareera,960,4,97,52,25,14,42,9,7,14,58,26,14,6,33
SN,AS,shareera,961,4,96,51,24,13,42,8,7,14,59,26,14,6,33
SN,AS,shareera,962,5,96,50,24,13,43,8,7,14,60,26,13,6,33
SN,AS,shareera,963,5,95,50,22,13,45,8,7,14,60,25,13,6,33
SN,AS,shareera,964,5,92,52,22,13,46,8,7,14,61,25,13,5,33
SN,AS,shareera,965,5,95,53,25,14,47,8,7,14,64,25,13,4,36
SN,AS,shareera,966,5,96,53,30,14,49,7,7,14,66,26,14,4,37
SN,AS,shareera,967,5,98,53,30,14,49,6,7,15,66,26,14,4,36
SN,AS,shareera,968,6,98,55,30,14,48,6,7,14,65,26,14,4,33
SN,AS,shareera,969,6,97,54,30,14,50,5,7,14,66,26,14,4,33
SN,AS,shareera,970,6,97,55,30,14,50,5,7,15,67,27,14,4,33
SN,AS,shareera,971,6,97,53,32,15,49,4,7,15,70,28,14,4,35
SN,AS,shareera,972,6,97,53,34,15,47,3,7,16,70,28,14,4,35
SN,AS,shareera,973,6,102,56,34,15,49,3,7,16,71,29,14,4,38
SN,AS,shareera,974,7,103,57,35,15,50,3,7,15,71,29,14,4,39
SN,AS,shareera,975,7,103,56,35,15,50,3,7,15,71,29,15,4,39
SN,AS,shareera,976,7,103,57,35,15,50,3,6,15,71,29,16,4,38
SN,AS,shareera,977,7,101,57,33,15,51,3,6,15,72,29,16,4,38
SN,AS,shareera,978,6,101,55,33,15,52,3,6,16,71,28,16,4,38
SN,AS,shareera,979,6,102,56,33,15,53,4,6,16,70,27,16,4,38
SN,AS,shareera,980,7,102,56,33,15,54,3,6,16,71,29,16,4,38
SN,AS,shareera,981,7,102,56,33,15,57,3,6,15,71,30,17,4,36
SN,AS,shareera,982,7,102,56,34,17,59,3,6,16,72,28,17,4,37
SN,AS,shareera,983,7,96,57,36,15,60,3,6,16,72,29,17,4,37
SN,AS,shareera,984,7,97,57,37,15,61,3,6,15,72,30,18,4,38
SN,AS,shareera,985,7,99,56,40,17,64,3,6,15,76,29,19,3,41
SN,AS,shareera,986,7,99,56,42,19,65,3,6,15,77,27,19,3,42
SN,AS,shareera,987,7,100,57,41,19,64,3,6,14,78,28,19,3,43
SN,AS,shareera,988,7,100,59,41,19,64,3,6,14,77,30,19,3,42
SN,AS,shareera,989,8,100,65,40,19,66,3,6,14,75,31,18,3,42
SN,AS,shareera,990,8,99,65,41,19,68,3,6,14,74,32,18,3,44
SN,AS,shareera,991,8,99,67,40,19,70,3,6,13,77,33,18,3,45
SN,AS,shareera,992,8,102,71,40,19,72,3,6,14,77,33,18,3,46
SN,AS,shareera,993,8,101,72,41,18,72,3,6,14,77,33,18,3,48
SN,AS,shareera,994,8,104,74,44,19,73,3,6,14,79,33,18,3,49
SN,AS,shareera,995,8,103,73,44,17,74,3,6,15,77,33,18,2,52
SN,AS,shareera,996,8,102,72,44,17,74,3,6,15,77,33,18,2,51
SN,AS,shareera,997,8,105,74,48,18,80,3,5,15,79,36,19,2,52
SN,AS,shareera,998,8,106,74,48,18,79,3,5,15,79,36,19,2,53
SN,AS,shareera,999,8,106,71,48,17,79,3,5,14,80,36,19,2,54
SN,AS,shareera,1000,7,105,73,48,17,77,4,5,14,80,36,19,2,54
SN,AS,shareera,1001,7,104,74,48,17,77,4,5,15,81,37,19,2,55
SN,AS,shareera,1002,7,105,74,48,16,76,4,5,14,82,35,19,2,55
SN,AS,shareera,1003,7,105,75,48,15,76,3,5,14,82,35,19,2,56
SN,AS,shareera,1004,7,103,75,46,15,75,3,5,15,83,35,19,2,55
SN,AS,shareera,1005,7,104,75,45,15,75,3,5,15,83,37,19,2,55
SN,AS,shareera,1006,7,103,75,45,16,76,3,5,15,82,37,19,2,55
SN,AS,shareera,1007,7,101,74,46,16,77,3,5,14,84,37,20,2,54
SN,AS,shareera,1008,7,108,76,48,17,79,3,4,14,84,37,20,2,55
SN,AS,shareera,1009,7,108,78,48,17,81,3,4,15,83,36,19,2,55
SN,AS,shareera,1010,7,110,82,48,18,82,3,4,16,86,38,19,2,57
SN,AS,shareera,1011,7,109,85,49,18,84,3,5,16,90,40,19,2,58
SN,AS,shareera,1012,7,108,85,48,19,85,3,4,16,90,40,19,2,58
SN,AS,shareera,1013,7,107,85,48,19,85,3,4,16,90,40,20,2,58
SN,AS,shareera,1014,7,110,92,52,22,93,2,4,16,94,42,20,2,62
SN,AS,shareera,1015,7,110,95,53,23,93,2,4,16,96,42,20,1,63
SN,AS,shareera,1016,7,109,97,55,22,93,2,4,16,94,43,20,1,64
SN,AS,shareera,1017,7,106,97,56,22,92,2,4,15,94,44,20,1,64
SN,AS,shareera,1018,7,107,95,56,22,93,2,4,15,94,44,20,1,65
SN,AS,shareera,1019,7,105,92,56,22,94,2,4,15,94,45,21,1,64
SN,AS,shareera,1020,7,104,91,56,24,92,2,4,15,92,46,21,1,63
SN,AS,shareera,1021,6,103,91,56,24,91,2,4,15,92,46,21,2,64
SN,AS,shareera,1022,6,102,90,56,25,91,2,4,15,91,44,20,2,64
SN,AS,shareera,1023,6,103,91,58,26,93,2,4,14,93,44,20,3,63
SN,AS,shareera,1024,6,105,92,58,26,95,2,3,14,94,44,20,4,63
SN,AS,shareera,1025,6,106,92,58,25,95,2,3,14,93,44,19,4,65
SN,AS,shareera,1026,6,108,87,58,25,95,2,3,14,92,44,19,4,64
SN,AS,shareera,1027,5,109,87,60,25,100,2,3,14,94,50,19,4,66
SN,AS,shareera,1028,6,109,87,60,26,100,2,2,14,92,50,19,4,66
SN,AS,shareera,1029,6,109,87,61,26,98,2,2,14,91,50,19,4,68
SN,AS,shareera,1030,6,108,87,60,26,98,2,2,13,91,51,20,4,69
SN,AS,shareera,1031,6,109,88,60,26,96,2,2,14,92,50,19,4,69
SN,AS,shareera,1032,6,109,88,61,26,97,2,2,15,92,50,18,4,69
SN,AS,shareera,1033,6,110,89,61,26,96,2,2,16,91,50,17,4,71
SN,AS,shareera,1034,6,108,90,61,26,97,2,2,17,91,50,16,4,73
SN,AS,shareera,1035,6,107,91,62,26,97,2,2,17,91,50,17,3,74
SN,AS,shareera,1036,6,107,92,62,26,97,2,2,18,91,50,17,3,74
SN,AS,shareera,1037,5,106,93,63,26,96,2,2,19,91,50,17,3,76
SN,AS,shareera,1038,5,106,94,63,26,94,2,2,20,92,50,16,3,77
SN,AS,shareera,1039,5,108,92,63,26,93,2,2,21,93,50,16,3,78
SN,AS,shareera,1040,5,106,92,60,25,92,2,2,22,90,51,16,3,76
SN,AS,shareera,1041,5,106,93,55,25,89,2,2,22,89,50,16,3,76
SN,AS,shareera,1042,5,105,93,55,25,89,2,2,22,90,50,16,3,77
SN,AS,shareera,1043,4,106,92,54,25,90,2,2,23,90,49,16,3,79
SN,AS,shareera,1044,4,106,94,53,25,88,2,2,24,90,49,16,3,80
SN,AS,shareera,1045,4,107,94,54,25,88,2,2,24,89,47,16,3,81
SN,AS,shareera,1046,4,108,93,53,24,88,2,2,25,86,46,16,3,80
SN,AS,shareera,1047,4,108,93,52,24,89,2,2,25,86,46,16,3,80
SN,AS,shareera,1048,4,104,88,52,24,86,2,2,26,84,46,16,3,77
SN,AS,shareera,1049,3,102,87,53,24,85,2,3,26,85,46,16,3,76
SN,AS,shareera,1050,3,101,89,53,24,84,2,4,26,85,45,15,3,76
SN,AS,shareera,1051,4,102,88,53,24,84,2,4,26,85,46,14,3,76
SN,AS,shareera,1052,4,102,89,53,24,83,3,4,26,84,46,14,3,77
SN,AS,shareera,1053,4,100,89,53,24,83,3,4,25,84,46,14,3,76
SN,AS,shareera,1054,4,99,90,53,26,85,2,5,25,86,47,14,3,79
SN,AS,shareera,1055,3,102,90,54,26,83,2,5,25,85,45,14,3,80
SN,AS,shareera,1056,3,102,90,54,27,81,3,5,25,84,44,13,3,80
SN,AS,shareera,1057,3,102,91,54,25,79,3,6,24,84,44,13,3,80
SN,AS,shareera,1058,3,102,90,52,25,78,3,5,25,85,44,13,3,80
SN,AS,shareera,1059,3,102,89,50,25,74,3,5,25,84,44,12,3,78
SN,AS,shareera,1060,3,100,87,47,22,72,3,5,26,80,42,11,3,75
SN,AS,shareera,1061,3,99,86,45,20,73,3,5,26,80,42,11,3,74
SN,AS,shareera,1062,3,99,86,45,21,74,4,5,26,79,41,11,3,73
SN,AS,shareera,1063,3,99,84,45,21,74,4,5,26,81,39,11,3,73
SN,AS,shareera,1064,2,98,78,45,21,71,4,5,27,81,38,11,3,74
SN,AS,shareera,1065,2,96,78,44,22,68,5,5,27,82,38,11,3,72
SN,AS,shareera,1066,2,93,77,44,22,66,5,5,27,81,37,12,3,71
SN,AS,shareera,1067,2,90,72,44,22,64,5,5,27,83,36,12,3,70
SN,AS,shareera,1068,2,91,71,44,22,64,5,5,28,83,37,12,3,68
SN,AS,shareera,1069,2,89,69,40,21,62,5,5,29,82,37,12,3,67
SN,AS,shareera,1070,2,88,70,40,22,60,5,6,28,82,37,12,3,64
SN,AS,shareera,1071,2,88,70,40,22,60,5,6,28,83,37,12,3,64
SN,AS,shareera,1072,2,83,68,36,21,54,6,6,28,80,34,11,3,63
SN,AS,shareera,1073,2,82,68,37,21,56,6,7,27,81,34,11,3,61
SN,AS,shareera,1074,2,81,67,37,21,56,6,7,28,80,35,11,3,60
SN,AS,shareera,1075,2,81,65,37,22,57,5,7,29,81,35,11,3,60
SN,AS,shareera,1076,2,79,65,37,21,59,5,8,28,79,35,11,3,58
SN,AS,shareera,1077,2,77,65,37,21,58,5,8,29,78,36,11,3,58
SN,AS,shareera,1078,2,76,65,37,21,59,6,8,29,81,36,11,3,58
SN,AS,shareera,1079,2,76,66,38,21,59,6,8,28,81,36,11,3,59
SN,AS,shareera,1080,2,75,67,39,21,59,6,8,28,81,35,11,3,59
SN,AS,shareera,1081,2,77,66,39,20,57,6,8,28,81,35,11,4,60
SN,AS,shareera,1082,2,79,66,39,20,55,6,8,28,79,35,10,5,60
SN,AS,shareera,1083,2,73,66,38,19,53,6,9,28,79,34,10,5,59
SN,AS,shareera,1084,2,73,65,39,19,53,6,9,28,83,35,10,5,61
SN,AS,shareera,1085,2,70,62,40,19,53,6,10,27,81,37,10,5,59
SN,AS,shareera,1086,2,71,59,43,20,51,6,10,27,77,35,10,5,58
SN,AS,shareera,1087,2,71,59,44,20,52,6,10,28,76,35,10,5,58
SN,AS,shareera,1088,2,73,59,48,20,53,6,10,28,78,36,9,5,58
SN,AS,shareera,1089,2,69,54,43,17,46,6,11,28,77,35,9,5,56
SN,AS,shareera,1090,2,70,51,42,17,46,6,12,28,76,36,9,5,57
SN,AS,shareera,1091,2,70,49,40,17,48,6,12,29,76,36,8,5,57
SN,AS,shareera,1092,2,70,49,40,17,49,6,12,30,76,36,8,5,58
SN,AS,shareera,1093,2,70,51,40,17,50,6,12,30,76,36,7,5,57
SN,AS,shareera,1094,2,70,53,40,17,51,6,12,30,76,34,6,5,58
SN,AS,shareera,1095,2,72,54,38,15,51,6,12,30,75,33,5,5,59
SN,AS,shareera,1096,2,72,54,39,15,53,7,12,30,76,33,5,4,59
SN,AS,shareera,1097,2,71,54,40,14,54,7,13,30,75,33,5,4,60
SN,AS,shareera,1098,2,70,51,40,13,53,7,13,31,74,32,5,3,58
SN,AS,shareera,1099,2,67,50,40,13,53,7,13,32,73,33,5,2,60
SN,AS,shareera,1100,2,67,49,39,14,54,7,14,32,74,34,5,2,59
SN,AS,shareera,1101,2,65,50,39,14,55,8,14,32,74,34,5,2,58
SN,AS,shareera,1102,2,66,49,38,14,49,8,14,32,72,28,5,2,55
SN,AS,shareera,1103,1,66,49,38,13,50,8,14,33,72,28,5,2,56
SN,AS,shareera,1104,1,65,50,37,13,50,9,14,33,72,29,4,2,55
SN,AS,shareera,1105,1,66,48,37,13,50,10,14,33,72,28,3,2,54
SN,AS,shareera,1106,1,65,47,36,13,51,10,14,32,74,29,4,2,54
SN,AS,shareera,1107,1,65,47,36,14,54,10,14,31,74,29,4,2,53
SN,AS,shareera,1108,1,63,47,36,14,56,10,14,30,75,29,4,2,51
SN,AS,shareera,1109,1,63,46,36,14,54,10,14,30,75,29,4,2,51
SN,AS,shareera,1110,1,63,46,35,14,53,10,14,31,75,30,3,2,51
SN,AS,shareera,1111,1,62,44,35,14,54,11,14,30,74,30,3,2,50
SN,AS,shareera,1112,1,63,43,36,15,56,11,15,29,74,30,3,2,48
SN,AS,shareera,1113,1,63,42,36,15,57,11,15,28,72,30,3,2,47
SN,AS,shareera,1114,1,62,43,36,15,59,11,15,27,72,30,3,2,46
SN,AS,shareera,1115,1,61,42,36,15,62,12,15,26,72,29,3,2,46
SN,AS,shareera,1116,1,60,41,36,15,62,12,15,27,71,30,2,2,45
SN,AS,shareera,1117,1,58,40,37,15,63,13,15,26,70,30,2,2,45
SN,AS,shareera,1118,1,57,39,37,15,63,13,15,26,70,30,2,2,43
SN,AS,shareera,1119,1,57,37,37,15,63,13,15,25,69,31,2,2,42
SN,AS,shareera,1120,1,57,36,36,16,63,13,15,24,70,31,2,2,41
SN,AS,shareera,1121,1,57,36,35,16,63,14,15,23,70,33,2,2,41
SN,AS,shareera,1122,1,57,36,34,16,63,14,15,23,70,34,2,2,41
SN,AS,shareera,1123,1,55,36,34,16,62,14,16,22,70,33,2,2,41
