Text_Type,Book,Chapter,Window,GG,GLG,GLL,LLL,LLG,GGG,GL,GGL,G,LGG,LG,LGL,L,LL
SN,CS,chikitsa,8678,3,92,51,0,8,29,1,87,32,11,0,55,12,0
SN,CS,chikitsa,8679,3,92,51,0,8,30,1,86,32,11,0,55,12,0
SN,CS,chikitsa,8680,3,92,51,0,8,30,1,85,32,11,0,56,12,0
SN,CS,chikitsa,8681,3,92,52,0,8,30,1,83,32,11,0,57,12,0
SN,CS,chikitsa,8682,3,93,52,0,8,29,1,84,33,11,0,56,11,0
SN,CS,chikitsa,8683,3,93,52,0,8,29,1,85,34,11,0,55,10,0
SN,CS,chikitsa,8684,3,94,52,0,8,28,1,85,34,11,0,55,10,0
SN,CS,chikitsa,8685,3,94,52,0,8,28,1,86,33,11,0,54,11,0
SN,CS,chikitsa,8686,3,93,52,0,8,29,1,86,34,11,0,54,10,0
SN,CS,chikitsa,8687,3,94,51,0,8,29,1,86,34,11,0,54,10,0
SN,CS,chikitsa,8688,3,94,51,0,8,28,1,86,34,11,0,55,10,0
SN,CS,chikitsa,8689,3,94,51,0,8,28,1,86,35,11,0,55,9,0
SN,CS,chikitsa,8690,3,94,51,0,8,28,1,85,36,11,0,56,8,0
SN,CS,chikitsa,8691,3,95,52,0,7,27,1,83,37,8,0,57,7,0
SN,CS,chikitsa,8692,3,96,50,0,7,27,0,85,38,8,0,57,7,0
SN,CS,chikitsa,8693,3,98,50,0,6,26,0,87,39,7,0,58,6,0
SN,CS,chikitsa,8694,3,101,49,0,5,26,0,88,39,6,0,57,7,0
SN,CS,chikitsa,8695,3,101,51,0,5,26,0,89,39,4,0,58,7,0
SN,CS,chikitsa,8696,3,102,51,0,4,26,0,90,39,4,0,58,7,0
SN,CS,chikitsa,8697,3,105,51,0,3,24,0,92,39,3,0,59,7,0
SN,CS,chikitsa,8698,2,107,51,0,2,24,0,93,40,2,0,60,7,0
SN,CS,chikitsa,8699,1,108,51,0,1,24,0,94,40,1,0,62,8,0
SN,CS,chikitsa,8700,0,110,51,0,1,24,0,96,41,1,0,63,8,0
SN,CS,chikitsa,8701,0,110,51,0,1,24,0,95,41,1,0,64,8,0
SN,CS,chikitsa,8702,0,110,51,0,1,23,0,96,41,1,0,64,8,0
SN,CS,chikitsa,8703,0,110,51,0,1,23,0,97,41,1,0,63,8,0
SN,CS,chikitsa,8704,0,110,50,0,1,24,0,97,41,1,0,63,8,0
SN,CS,chikitsa,8705,0,110,50,0,1,24,0,97,41,1,0,63,8,0
SN,CS,chikitsa,8706,0,108,49,0,2,23,0,95,40,2,0,63,8,0
SN,CS,chikitsa,8707,0,108,49,0,2,23,0,94,40,2,0,64,8,0
SN,CS,chikitsa,8708,0,108,50,0,2,23,0,93,40,2,0,64,8,0
SN,CS,chikitsa,8709,0,108,50,0,2,23,0,94,40,2,0,63,8,0
SN,CS,chikitsa,8710,0,108,50,0,2,24,0,94,40,2,0,62,8,0
SN,CS,chikitsa,8711,0,108,50,0,2,24,0,95,39,2,0,61,9,0
SN,CS,chikitsa,8712,0,108,50,0,2,24,0,95,39,2,0,61,9,0
SN,CS,chikitsa,8713,0,108,50,0,2,25,0,95,38,2,0,60,10,0
SN,CS,chikitsa,8714,0,108,50,0,2,25,0,95,38,2,0,60,10,0
SN,CS,chikitsa,8715,0,108,50,0,2,25,0,94,38,2,0,61,10,0
SN,CS,chikitsa,8716,0,108,50,0,2,25,0,94,37,2,0,61,11,0
SN,CS,chikitsa,8717,0,108,51,0,2,25,0,92,37,2,0,62,11,0
SN,CS,chikitsa,8718,0,109,51,0,2,24,0,92,37,2,0,62,11,0
SN,CS,chikitsa,8719,0,109,51,0,2,23,0,93,38,2,0,62,10,0
SN,CS,chikitsa,8720,0,108,51,0,2,23,0,94,38,3,0,61,10,0
SN,CS,chikitsa,8721,0,108,51,0,2,23,0,94,39,3,0,61,9,0
SN,CS,chikitsa,8722,0,108,51,0,2,23,0,94,39,3,0,61,9,0
SN,CS,chikitsa,8723,0,107,51,0,2,24,0,93,39,3,0,62,9,0
SN,CS,chikitsa,8724,0,107,51,0,2,25,0,92,39,3,0,62,9,0
SN,CS,chikitsa,8725,0,106,52,0,2,25,0,92,40,3,0,62,8,0
SN,CS,chikitsa,8726,0,106,52,0,2,25,0,92,40,3,0,62,8,0
SN,CS,chikitsa,8727,0,108,53,0,1,25,0,95,41,2,0,62,8,0
SN,CS,chikitsa,8728,0,108,53,0,1,24,0,96,40,2,0,62,9,0
SN,CS,chikitsa,8729,0,108,54,0,1,23,0,97,40,2,0,61,9,0
SN,CS,chikitsa,8730,0,108,54,0,1,23,0,98,40,2,0,60,9,0
SN,CS,chikitsa,8731,0,108,53,0,1,24,0,98,40,2,0,60,9,0
SN,CS,chikitsa,8732,0,107,53,0,1,24,0,99,40,2,0,60,9,0
SN,CS,chikitsa,8733,0,108,53,0,1,23,0,98,40,2,0,61,9,0
SN,CS,chikitsa,8734,0,107,53,0,1,23,0,99,40,2,0,61,9,0
SN,CS,chikitsa,8735,0,108,53,0,1,22,0,99,40,2,0,61,9,0
SN,CS,chikitsa,8736,0,108,53,0,1,22,0,98,39,2,0,62,10,0
SN,CS,chikitsa,8737,0,107,53,0,1,23,0,97,39,2,0,63,10,0
SN,CS,chikitsa,8738,0,107,53,0,1,24,0,96,38,2,0,63,11,0
SN,CS,chikitsa,8739,0,107,53,0,1,24,0,96,37,2,0,63,12,0
SN,CS,chikitsa,8740,0,107,53,0,1,24,0,97,37,2,0,62,12,0
SN,CS,chikitsa,8741,0,108,53,0,1,23,0,97,37,2,0,62,12,0
SN,CS,chikitsa,8742,0,108,53,0,1,23,0,97,36,2,0,62,13,0
SN,CS,chikitsa,8743,0,106,53,0,1,23,0,95,36,2,0,61,13,0
SN,CS,chikitsa,8744,0,106,53,0,1,23,0,95,37,2,0,61,12,0
SN,CS,chikitsa,8745,0,107,52,0,1,23,0,95,37,2,0,61,12,0
SN,CS,chikitsa,8746,0,107,52,0,1,23,0,95,37,2,0,61,12,0
SN,CS,chikitsa,8747,0,107,52,0,1,23,0,95,37,2,0,61,12,0
SN,CS,chikitsa,8748,0,106,52,0,1,24,0,95,37,2,0,61,12,0
SN,CS,chikitsa,8749,0,106,52,0,1,25,0,95,38,2,0,60,11,0
SN,CS,chikitsa,8750,0,105,53,0,1,25,0,95,38,2,0,60,11,0
SN,CS,chikitsa,8751,0,105,53,0,1,26,0,95,38,2,0,59,11,0
SN,CS,chikitsa,8752,0,105,53,0,1,27,0,94,38,2,0,59,11,0
SN,CS,chikitsa,8753,0,106,53,0,1,26,0,94,38,2,0,59,11,0
SN,CS,chikitsa,8754,0,106,53,0,1,26,0,93,38,2,0,60,11,0
SN,CS,chikitsa,8755,0,107,53,0,1,25,0,93,38,2,0,60,11,0
SN,CS,chikitsa,8756,0,109,54,0,0,25,0,95,39,1,0,61,11,0
SN,CS,chikitsa,8757,0,109,54,0,0,25,0,95,39,1,0,61,11,0
SN,CS,chikitsa,8758,0,109,53,0,0,25,0,95,39,1,0,62,11,0
SN,CS,chikitsa,8759,0,109,53,0,0,25,0,95,39,1,0,62,11,0
SN,CS,chikitsa,8760,0,109,54,0,0,24,0,95,39,1,0,62,11,0
SN,CS,chikitsa,8761,0,109,54,0,0,24,0,94,40,1,0,63,10,0
SN,CS,chikitsa,8762,0,109,54,0,0,23,0,95,40,1,0,63,10,0
SN,CS,chikitsa,8763,0,109,54,0,0,23,0,94,41,1,0,64,9,0
SN,CS,chikitsa,8764,0,109,54,0,0,23,0,94,42,1,0,64,8,0
SN,CS,chikitsa,8765,0,109,54,0,0,23,0,95,41,1,0,63,9,0
SN,CS,chikitsa,8766,0,109,54,0,0,23,0,94,42,1,0,64,8,0
SN,CS,chikitsa,8767,0,109,53,0,0,24,0,95,41,1,0,63,9,0
SN,CS,chikitsa,8768,0,108,53,0,0,24,0,96,41,1,0,63,9,0
SN,CS,chikitsa,8769,0,108,53,0,0,24,0,96,41,1,0,63,9,0
SN,CS,chikitsa,8770,0,108,54,0,0,24,0,96,41,0,0,63,9,0
SN,CS,chikitsa,8771,0,108,54,0,0,24,0,96,41,0,0,63,9,0
SN,CS,chikitsa,8772,0,108,54,0,0,24,0,96,40,0,0,63,10,0
SN,CS,chikitsa,8773,0,108,54,0,0,23,0,97,41,0,0,63,9,0
SN,CS,chikitsa,8774,0,108,54,0,0,23,0,98,40,0,0,62,10,0
SN,CS,chikitsa,8775,0,109,53,0,0,23,0,98,40,0,0,62,10,0
SN,CS,chikitsa,8776,0,108,53,0,0,24,0,98,39,0,0,62,11,0
SN,CS,chikitsa,8777,0,108,53,0,0,25,0,97,39,0,0,62,11,0
SN,CS,chikitsa,8778,0,108,53,0,0,25,0,96,39,0,0,63,11,0
SN,CS,chikitsa,8779,0,108,52,0,0,26,0,96,39,0,0,63,11,0
SN,CS,chikitsa,8780,0,108,52,0,0,26,0,95,38,0,0,64,12,0
SN,CS,chikitsa,8781,0,108,53,0,0,25,0,96,38,0,0,63,12,0
SN,CS,chikitsa,8782,0,108,53,0,0,25,0,96,38,0,0,63,12,0
SN,CS,chikitsa,8783,0,107,53,0,0,26,0,97,37,0,0,62,13,0
SN,CS,chikitsa,8784,0,108,53,0,0,26,0,96,37,0,0,62,13,0
SN,CS,chikitsa,8785,0,107,53,0,0,26,0,97,37,0,0,62,13,0
SN,CS,chikitsa,8786,0,107,53,0,0,26,0,97,37,0,0,62,13,0
SN,CS,chikitsa,8787,0,107,53,0,0,26,0,98,37,0,0,61,13,0
SN,CS,chikitsa,8788,0,107,53,0,0,25,0,99,38,0,0,61,12,0
SN,CS,chikitsa,8789,0,107,53,0,0,24,0,100,39,0,0,61,11,0
SN,CS,chikitsa,8790,0,107,53,0,0,24,0,99,39,0,0,62,11,0
SN,CS,chikitsa,8791,0,107,53,0,0,24,0,99,39,0,0,62,11,0
SN,CS,chikitsa,8792,0,107,53,0,0,25,0,98,40,0,0,62,10,0
SN,CS,chikitsa,8793,0,109,54,0,0,25,0,98,40,0,0,64,10,0
SN,CS,chikitsa,8794,0,108,54,0,0,25,0,99,40,0,0,64,10,0
SN,CS,chikitsa,8795,0,107,54,0,0,26,0,99,40,0,0,64,10,0
SN,CS,chikitsa,8796,0,107,54,0,0,26,0,99,40,0,0,64,10,0
SN,CS,chikitsa,8797,0,104,53,0,0,26,1,99,39,0,0,64,10,0
SN,CS,chikitsa,8798,0,102,52,0,0,25,2,99,38,0,0,64,10,0
SN,CS,chikitsa,8799,1,100,52,0,1,24,2,97,37,0,0,63,10,0
SN,CS,chikitsa,8800,1,100,51,0,1,25,2,97,37,0,0,63,10,0
SN,CS,chikitsa,8801,1,100,51,0,1,24,2,97,37,0,0,64,10,0
SN,CS,chikitsa,8802,1,100,51,0,1,24,2,97,36,0,0,64,11,0
SN,CS,chikitsa,8803,1,99,51,0,1,25,2,97,36,0,0,64,11,0
SN,CS,chikitsa,8804,1,100,51,0,1,24,2,98,36,0,0,63,11,0
SN,CS,chikitsa,8805,1,99,51,0,1,24,2,99,36,0,0,63,11,0
SN,CS,chikitsa,8806,1,99,51,0,1,25,2,99,36,0,0,62,11,0
SN,CS,chikitsa,8807,1,100,51,0,1,24,2,100,36,0,0,61,11,0
SN,CS,chikitsa,8808,1,100,51,0,1,25,2,99,35,0,0,61,12,0
SN,CS,chikitsa,8809,1,100,52,0,1,24,2,99,35,0,0,61,12,0
SN,CS,chikitsa,8810,1,101,51,0,1,24,2,98,35,0,0,62,12,0
SN,CS,chikitsa,8811,1,102,51,0,1,23,2,99,34,0,0,61,13,0
SN,CS,chikitsa,8812,1,102,51,0,1,24,2,98,34,0,0,61,13,0
SN,CS,chikitsa,8813,1,103,51,0,1,23,2,99,34,0,0,60,13,0
SN,CS,chikitsa,8814,1,104,51,0,1,23,2,98,33,0,0,60,14,0
SN,CS,chikitsa,8815,1,104,51,0,1,23,2,98,33,0,0,60,14,0
SN,CS,chikitsa,8816,1,104,51,0,1,23,2,99,33,0,0,59,14,0
SN,CS,chikitsa,8817,1,104,51,0,1,22,2,100,33,0,0,59,14,0
SN,CS,chikitsa,8818,1,104,51,0,1,23,2,99,32,0,0,59,15,0
SN,CS,chikitsa,8819,1,104,51,0,1,24,2,98,32,0,0,59,15,0
SN,CS,chikitsa,8820,1,104,50,0,1,25,2,97,31,0,0,60,16,0
SN,CS,chikitsa,8821,1,104,50,0,1,25,2,97,31,0,0,60,16,0
SN,CS,chikitsa,8822,1,104,50,0,1,25,2,96,32,0,0,61,15,0
SN,CS,chikitsa,8823,1,105,50,0,1,25,2,96,31,0,0,60,16,0
SN,CS,chikitsa,8824,1,106,50,0,1,24,2,96,31,0,0,60,16,0
SN,CS,chikitsa,8825,1,105,50,0,1,25,2,96,31,0,0,60,16,0
SN,CS,chikitsa,8826,1,105,50,0,1,25,2,96,31,0,0,60,16,0
SN,CS,chikitsa,8827,1,106,50,0,1,24,2,96,30,0,0,60,17,0
SN,CS,chikitsa,8828,1,104,49,0,2,24,2,95,30,1,0,58,16,0
SN,CS,chikitsa,8829,1,104,49,0,2,24,2,94,30,1,0,59,16,0
SN,CS,chikitsa,8830,1,104,49,0,2,24,2,95,31,1,0,58,15,0
SN,CS,chikitsa,8831,1,102,47,1,2,24,2,94,30,2,0,57,15,0
SN,CS,chikitsa,8832,1,103,47,1,2,24,2,92,29,2,0,58,16,0
SN,CS,chikitsa,8833,1,103,47,1,2,24,2,92,30,2,0,58,15,0
SN,CS,chikitsa,8834,1,102,47,1,2,25,2,92,29,2,0,58,16,0
SN,CS,chikitsa,8835,1,103,47,1,2,25,2,91,30,2,0,58,15,0
SN,CS,chikitsa,8836,1,103,47,1,2,25,2,92,31,2,0,57,14,0
SN,CS,chikitsa,8837,1,103,47,1,2,24,2,93,31,2,0,57,14,0
SN,CS,chikitsa,8838,1,103,47,1,2,24,2,94,31,2,0,56,14,0
SN,CS,chikitsa,8839,1,103,47,1,2,25,2,93,30,2,0,56,15,0
SN,CS,chikitsa,8840,1,103,47,1,2,24,2,95,29,2,0,55,16,0
SN,CS,chikitsa,8841,1,102,47,1,2,24,2,95,28,2,0,56,17,0
SN,CS,chikitsa,8842,1,100,46,2,2,23,2,93,27,3,0,56,17,0
SN,CS,chikitsa,8843,1,99,46,2,2,24,2,94,27,3,0,55,17,0
SN,CS,chikitsa,8844,1,99,46,2,2,24,2,93,26,3,0,56,18,0
SN,CS,chikitsa,8845,1,100,46,2,2,23,2,93,26,3,0,56,18,0
SN,CS,chikitsa,8846,1,100,47,2,2,22,2,93,25,3,0,56,19,0
SN,CS,chikitsa,8847,1,102,48,2,2,23,1,92,26,3,0,57,19,0
SN,CS,chikitsa,8848,1,104,49,2,2,23,0,93,26,3,0,57,20,0
SN,CS,chikitsa,8849,1,105,48,3,1,23,0,93,26,3,0,57,20,0
SN,CS,chikitsa,8850,1,105,48,3,1,23,0,93,26,3,0,57,20,0
SN,CS,chikitsa,8851,1,105,48,3,1,23,0,94,26,3,0,56,20,0
SN,CS,chikitsa,8852,1,105,48,3,1,23,0,94,26,3,0,56,20,0
SN,CS,chikitsa,8853,1,105,48,3,1,23,0,94,26,3,0,56,20,0
SN,CS,chikitsa,8854,1,102,47,3,2,23,0,92,25,4,0,56,20,0
SN,CS,chikitsa,8855,1,102,48,3,2,23,0,91,25,4,0,56,20,0
SN,CS,chikitsa,8856,1,102,48,3,2,23,0,91,25,4,0,56,20,0
SN,CS,chikitsa,8857,1,102,48,3,2,23,0,91,25,4,0,56,20,0
SN,CS,chikitsa,8858,1,102,48,3,2,23,0,92,26,4,0,55,19,0
SN,CS,chikitsa,8859,1,102,47,3,2,24,0,92,25,4,0,55,20,0
SN,CS,chikitsa,8860,1,101,47,3,2,25,0,92,25,4,0,55,20,0
SN,CS,chikitsa,8861,1,98,46,3,3,25,0,90,25,5,0,55,19,0
SN,CS,chikitsa,8862,1,98,46,3,3,25,0,90,24,5,0,55,20,0
SN,CS,chikitsa,8863,1,97,46,3,3,25,0,91,24,5,0,55,20,0
SN,CS,chikitsa,8864,1,96,46,3,3,26,0,91,25,5,0,55,19,0
SN,CS,chikitsa,8865,1,96,47,3,3,25,0,90,26,5,0,56,18,0
SN,CS,chikitsa,8866,1,95,46,3,5,24,0,88,26,5,0,55,18,0
SN,CS,chikitsa,8867,1,94,45,3,5,26,0,86,27,5,0,55,17,0
SN,CS,chikitsa,8868,1,93,44,3,5,26,0,84,28,6,0,56,16,0
SN,CS,chikitsa,8869,1,92,43,3,5,27,0,82,28,7,0,56,16,0
SN,CS,chikitsa,8870,1,91,42,3,5,26,0,84,29,7,0,55,15,0
SN,CS,chikitsa,8871,1,89,41,3,7,26,0,83,29,7,0,55,15,0
SN,CS,chikitsa,8872,1,87,40,3,7,26,0,83,29,8,0,55,15,0
SN,CS,chikitsa,8873,1,85,39,3,8,28,0,81,30,8,0,55,14,0
SN,CS,chikitsa,8874,1,83,38,3,9,30,0,79,31,8,0,55,13,0
SN,CS,chikitsa,8875,1,82,37,3,9,30,0,79,31,8,0,55,13,0
SN,CS,chikitsa,8876,1,80,36,3,10,31,0,78,32,8,0,55,12,0
SN,CS,chikitsa,8877,1,79,35,3,10,33,0,76,33,8,0,55,11,0
SN,CS,chikitsa,8878,1,80,35,3,9,34,0,75,34,9,0,56,11,0
SN,CS,chikitsa,8879,1,80,34,3,9,35,0,74,34,9,0,55,11,0
SN,CS,chikitsa,8880,1,79,34,3,10,35,0,72,34,9,0,55,11,0
SN,CS,chikitsa,8881,1,80,34,2,10,35,0,73,35,9,0,56,11,0
SN,CS,chikitsa,8882,1,78,33,2,10,37,0,72,36,10,0,55,10,0
SN,CS,chikitsa,8883,1,77,32,2,10,39,0,70,36,10,0,55,10,0
SN,CS,chikitsa,8884,1,75,31,2,10,39,0,71,37,10,0,55,9,0
SN,CS,chikitsa,8885,1,73,31,2,10,40,0,70,37,10,0,55,9,0
SN,CS,chikitsa,8886,1,73,30,2,10,41,0,68,37,10,0,55,9,0
SN,CS,chikitsa,8887,1,72,29,2,10,43,0,65,37,10,0,56,9,0
SN,CS,chikitsa,8888,1,72,28,2,10,44,0,63,37,10,0,56,9,0
SN,CS,chikitsa,8889,1,70,27,2,11,44,0,62,38,11,0,56,8,0
SN,CS,chikitsa,8890,1,69,26,2,11,46,0,60,39,11,0,56,7,0
SN,CS,chikitsa,8891,1,68,25,2,11,48,0,59,39,11,0,55,7,0
SN,CS,chikitsa,8892,1,71,25,1,11,49,0,59,40,10,0,55,7,0
SN,CS,chikitsa,8893,1,71,25,1,11,49,0,57,40,10,0,55,7,0
SN,CS,chikitsa,8894,1,71,24,1,11,51,0,55,41,10,0,54,6,0
SN,CS,chikitsa,8895,1,69,23,1,11,53,0,53,41,11,0,54,6,0
SN,CS,chikitsa,8896,1,69,21,1,11,55,0,51,42,11,0,54,5,0
SN,CS,chikitsa,8897,1,69,20,1,11,55,0,50,42,11,0,54,5,0
SN,CS,chikitsa,8898,1,68,20,1,11,57,0,47,43,11,0,54,4,0
SN,CS,chikitsa,8899,0,68,20,0,12,58,0,48,44,11,0,55,4,0
SN,CS,chikitsa,8900,0,66,20,0,13,58,0,47,44,11,0,55,4,0
SN,CS,chikitsa,8901,0,64,19,0,13,60,0,45,44,11,0,56,4,0
SN,CS,chikitsa,8902,0,63,19,0,13,60,0,43,45,11,0,57,3,0
SN,CS,chikitsa,8903,0,62,18,0,13,60,0,42,45,11,0,58,3,0
SN,CS,chikitsa,8904,0,62,19,0,12,61,0,42,46,10,0,60,3,0
SN,CS,chikitsa,8905,0,60,17,0,13,61,0,42,46,10,0,61,3,0
SN,CS,chikitsa,8906,0,59,16,0,13,62,0,41,46,10,0,61,3,0
SN,CS,chikitsa,8907,0,58,15,0,13,64,0,39,46,10,0,61,3,0
SN,CS,chikitsa,8908,0,58,14,0,13,65,0,37,46,10,0,61,3,0
SN,CS,chikitsa,8909,0,57,13,0,13,66,0,35,47,10,0,62,2,0
SN,CS,chikitsa,8910,0,55,13,0,15,65,0,34,47,10,0,62,2,0
SN,CS,chikitsa,8911,0,55,14,0,15,65,0,36,48,9,0,62,2,0
SN,CS,chikitsa,8912,0,55,13,0,15,64,0,35,48,10,1,62,1,0
SN,CS,chikitsa,8913,0,55,12,0,15,66,0,32,48,10,1,62,1,0
SN,CS,chikitsa,8914,0,54,11,0,15,66,0,32,47,10,1,62,2,0
SN,CS,chikitsa,8915,0,52,9,0,17,66,0,32,46,11,1,60,2,0
SN,CS,chikitsa,8916,0,52,9,0,16,68,0,32,46,11,1,61,2,0
SN,CS,chikitsa,8917,0,52,9,0,17,67,0,32,46,11,1,61,2,0
SN,CS,chikitsa,8918,0,53,9,0,17,66,0,34,46,10,1,60,2,0
SN,CS,chikitsa,8919,0,53,10,0,17,65,0,34,46,10,1,60,2,0
SN,CS,chikitsa,8920,0,53,10,0,17,67,0,32,46,10,1,60,2,0
SN,CS,chikitsa,8921,0,54,10,0,15,68,0,31,46,10,1,61,2,0
SN,CS,chikitsa,8922,0,55,11,0,15,68,0,30,46,9,1,61,2,0
SN,CS,chikitsa,8923,0,55,11,0,15,67,0,30,46,10,1,61,2,0
SN,CS,chikitsa,8924,0,55,11,0,14,67,0,30,46,10,1,62,2,0
SN,CS,chikitsa,8925,0,56,11,0,14,67,0,28,46,11,1,62,2,0
SN,CS,chikitsa,8926,0,56,11,0,15,65,0,28,45,11,1,63,3,0
SN,CS,chikitsa,8927,0,55,12,0,15,64,0,28,45,12,1,63,3,0
SN,CS,chikitsa,8928,0,55,12,0,15,64,0,29,45,11,1,63,3,0
SN,CS,chikitsa,8929,0,54,12,0,16,63,0,30,45,11,1,63,3,0
SN,CS,chikitsa,8930,0,54,12,0,15,63,0,31,45,11,1,63,3,0
SN,CS,chikitsa,8931,0,54,12,0,16,63,0,30,45,10,1,64,3,0
SN,CS,chikitsa,8932,0,53,13,0,17,61,0,30,45,9,1,63,3,0
SN,CS,chikitsa,8933,0,52,14,0,18,60,0,30,45,9,1,63,3,0
SN,CS,chikitsa,8934,0,52,15,0,18,60,0,27,45,10,1,64,3,0
SN,CS,chikitsa,8935,0,51,14,0,19,61,0,27,45,10,1,64,3,0
SN,CS,chikitsa,8936,0,49,14,0,20,60,0,27,45,11,1,65,3,0
SN,CS,chikitsa,8937,0,50,14,0,20,59,0,27,45,12,1,64,3,0
SN,CS,chikitsa,8938,0,49,14,0,21,58,0,27,45,12,1,65,3,0
SN,CS,chikitsa,8939,0,50,15,0,20,57,0,26,45,12,1,66,3,0
SN,CS,chikitsa,8940,0,49,16,0,21,55,0,27,45,12,1,66,3,0
SN,CS,chikitsa,8941,0,48,16,0,21,53,0,29,46,13,1,66,2,0
SN,CS,chikitsa,8942,0,46,16,0,21,54,0,29,46,13,1,67,2,0
SN,CS,chikitsa,8943,0,46,15,0,21,54,0,30,45,13,1,67,3,0
SN,CS,chikitsa,8944,0,45,15,0,21,54,0,30,45,14,1,67,3,0
SN,CS,chikitsa,8945,0,45,15,0,21,55,0,30,45,13,1,67,3,0
SN,CS,chikitsa,8946,0,45,15,0,21,54,0,30,45,14,1,67,3,0
SN,CS,chikitsa,8947,0,44,15,0,21,54,0,31,45,15,1,66,3,0
SN,CS,chikitsa,8948,0,46,14,0,21,53,0,31,45,15,1,66,3,0
SN,CS,chikitsa,8949,0,46,14,0,20,54,0,30,45,16,1,66,3,0
SN,CS,chikitsa,8950,0,47,13,0,19,53,0,30,45,18,1,66,3,0
SN,CS,chikitsa,8951,0,47,13,1,20,52,0,29,44,18,1,64,3,0
SN,CS,chikitsa,8952,0,48,12,1,20,51,0,31,44,18,1,63,3,0
SN,CS,chikitsa,8953,0,47,13,1,20,51,0,30,44,19,1,63,3,0
SN,CS,chikitsa,8954,0,48,12,1,20,52,0,31,44,19,1,61,3,0
SN,CS,chikitsa,8955,0,51,12,1,19,53,0,29,44,19,1,60,3,0
SN,CS,chikitsa,8956,0,52,13,1,19,51,0,29,44,19,1,60,3,0
SN,CS,chikitsa,8957,0,52,13,1,19,49,0,31,44,19,1,60,3,0
SN,CS,chikitsa,8958,0,51,13,1,19,48,0,33,44,19,1,60,3,0
SN,CS,chikitsa,8959,0,51,13,1,19,48,0,34,44,19,1,59,3,0
SN,CS,chikitsa,8960,0,52,12,1,17,49,0,35,44,20,1,58,3,0
SN,CS,chikitsa,8961,0,54,11,1,16,50,0,34,44,20,1,58,3,0
SN,CS,chikitsa,8962,0,54,12,1,17,50,0,33,45,19,0,58,3,0
SN,CS,chikitsa,8963,0,53,12,1,17,48,0,36,45,19,0,58,3,0
SN,CS,chikitsa,8964,0,53,12,1,17,48,0,35,45,19,0,59,3,0
SN,CS,chikitsa,8965,0,54,12,1,15,49,0,34,46,19,0,61,3,0
SN,CS,chikitsa,8966,0,54,13,1,15,47,0,35,46,19,0,61,3,0
SN,CS,chikitsa,8967,0,55,14,1,14,46,0,35,46,19,0,61,3,0
SN,CS,chikitsa,8968,0,54,14,1,15,47,0,33,46,19,0,62,3,0
SN,CS,chikitsa,8969,0,54,13,1,16,47,0,34,46,18,0,62,3,0
SN,CS,chikitsa,8970,0,53,15,2,16,46,0,33,46,18,0,62,3,0
SN,CS,chikitsa,8971,0,52,15,2,17,45,0,33,46,19,0,62,3,0
SN,CS,chikitsa,8972,0,52,14,2,18,45,0,34,46,19,0,61,3,0
SN,CS,chikitsa,8973,0,52,15,2,17,44,0,34,46,19,0,62,3,0
SN,CS,chikitsa,8974,0,52,16,2,17,44,0,34,46,19,0,61,3,0
SN,CS,chikitsa,8975,0,50,16,2,18,45,0,34,46,19,0,61,3,0
SN,CS,chikitsa,8976,0,50,16,2,17,47,0,33,47,20,0,60,2,0
SN,CS,chikitsa,8977,0,49,15,3,17,46,0,34,46,20,0,59,2,0
SN,CS,chikitsa,8978,0,49,16,3,18,45,0,34,46,19,0,59,2,0
SN,CS,chikitsa,8979,0,48,17,3,18,44,0,35,46,19,0,59,2,0
SN,CS,chikitsa,8980,0,47,17,3,19,44,0,35,46,19,0,59,2,0
SN,CS,chikitsa,8981,0,46,17,3,19,44,0,37,46,19,0,58,2,0
SN,CS,chikitsa,8982,0,47,16,3,18,45,0,38,46,20,0,59,2,0
SN,CS,chikitsa,8983,0,49,15,3,18,44,0,38,46,20,0,59,2,0
SN,CS,chikitsa,8984,0,50,14,3,19,44,0,39,46,19,0,58,2,0
SN,CS,chikitsa,8985,0,50,14,3,19,43,0,40,46,19,0,58,2,0
SN,CS,chikitsa,8986,0,51,14,3,18,45,0,40,46,18,0,57,2,0
SN,CS,chikitsa,8987,0,50,14,3,18,46,0,40,46,18,0,57,2,0
SN,CS,chikitsa,8988,0,51,14,3,18,46,0,40,46,18,0,56,2,0
SN,CS,chikitsa,8989,0,51,14,3,18,47,0,40,46,17,0,56,2,0
SN,CS,chikitsa,8990,0,51,13,3,17,47,0,39,46,17,0,59,2,0
SN,CS,chikitsa,8991,0,51,13,3,17,48,0,39,45,16,0,59,3,0
SN,CS,chikitsa,8992,0,53,14,3,17,46,0,39,45,16,0,58,3,0
SN,CS,chikitsa,8993,0,52,14,3,18,47,0,38,46,16,0,58,2,0
SN,CS,chikitsa,8994,0,51,14,3,19,47,0,38,46,16,0,58,2,0
SN,CS,chikitsa,8995,0,51,14,3,19,45,0,39,46,16,0,59,2,0
SN,CS,chikitsa,8996,0,51,15,3,19,45,0,39,46,15,0,59,2,0
SN,CS,chikitsa,8997,0,50,15,3,21,44,0,38,46,14,0,58,2,0
SN,CS,chikitsa,8998,0,48,15,3,21,43,0,39,46,15,0,59,2,0
SN,CS,chikitsa,8999,0,48,15,3,21,43,0,39,46,14,0,60,2,0
SN,CS,chikitsa,9000,0,49,15,3,22,43,0,38,46,13,0,60,2,0
SN,CS,chikitsa,9001,0,50,15,2,22,43,0,38,47,14,0,61,2,0
