Text_Type,Book,Chapter,Window,LG,GGL,LGL,GLG,LGG,GL,GG,LLG,GLL,GGG,G,L,LLL,LL
SN,CS,chikitsa,7747,0,21,30,26,11,0,0,8,5,24,21,4,0,0
SN,CS,chikitsa,7748,0,20,30,25,12,0,0,8,4,26,22,3,0,0
SN,CS,chikitsa,7749,0,19,30,27,13,0,0,8,3,25,21,4,0,0
SN,CS,chikitsa,7750,0,18,30,27,12,0,0,8,4,26,21,4,0,0
SN,CS,chikitsa,7751,0,20,29,28,12,0,0,7,4,25,21,4,0,0
SN,CS,chikitsa,7752,0,21,29,29,12,0,0,6,3,25,22,3,0,0
SN,CS,chikitsa,7753,1,22,28,29,13,0,0,7,3,24,21,3,0,0
SN,CS,chikitsa,7754,1,19,28,30,13,0,0,7,3,26,21,3,0,0
SN,CS,chikitsa,7755,1,19,29,30,11,0,0,7,4,26,21,3,0,0
SN,CS,chikitsa,7756,1,19,28,29,12,0,0,8,4,26,22,2,0,0
SN,CS,chikitsa,7757,1,21,28,30,11,0,0,8,4,24,22,2,0,0
SN,CS,chikitsa,7758,1,23,28,28,10,0,0,8,4,25,23,1,0,0
SN,CS,chikitsa,7759,1,23,27,30,10,0,0,8,4,24,23,1,0,0
SN,CS,chikitsa,7760,1,22,28,31,11,0,0,6,4,24,23,1,0,0
SN,CS,chikitsa,7761,1,20,28,32,12,0,0,6,4,24,23,1,0,0
SN,CS,chikitsa,7762,1,19,29,32,10,0,0,6,6,24,23,1,0,0
SN,CS,chikitsa,7763,1,20,29,31,10,0,1,8,8,26,22,1,1,0
SN,CS,chikitsa,7764,1,20,27,29,12,0,1,9,8,27,21,1,1,0
SN,CS,chikitsa,7765,1,20,26,28,12,0,2,10,7,27,20,1,1,0
SN,CS,chikitsa,7766,1,20,28,28,12,0,2,10,7,25,20,1,1,0
SN,CS,chikitsa,7767,1,20,29,29,12,0,2,10,7,23,20,1,1,0
SN,CS,chikitsa,7768,1,19,28,30,13,0,2,11,7,22,20,1,1,0
SN,CS,chikitsa,7769,1,18,29,30,14,0,2,11,7,21,19,2,1,0
SN,CS,chikitsa,7770,1,20,30,30,12,0,2,10,8,20,19,2,1,0
SN,CS,chikitsa,7771,1,21,30,30,12,0,2,10,8,19,18,3,1,0
SN,CS,chikitsa,7772,1,20,30,29,12,0,2,11,9,19,18,3,1,0
SN,CS,chikitsa,7773,1,20,31,30,11,0,2,11,9,18,18,3,1,0
SN,CS,chikitsa,7774,1,21,31,27,11,0,2,12,10,18,19,2,1,0
SN,CS,chikitsa,7775,1,23,31,26,11,0,2,12,9,18,19,2,1,0
SN,CS,chikitsa,7776,1,22,31,26,11,0,2,12,9,19,19,2,1,0
SN,CS,chikitsa,7777,1,21,31,25,12,0,2,12,9,20,19,2,1,0
SN,CS,chikitsa,7778,0,19,32,24,12,0,2,12,9,21,20,2,1,0
SN,CS,chikitsa,7779,0,20,32,23,12,0,2,13,9,20,20,2,1,0
SN,CS,chikitsa,7780,0,20,32,24,13,0,2,12,8,20,20,2,1,0
SN,CS,chikitsa,7781,0,20,33,23,13,0,2,11,9,20,20,2,1,0
SN,CS,chikitsa,7782,0,19,33,22,13,0,2,11,9,22,20,2,1,0
SN,CS,chikitsa,7783,0,19,33,23,13,0,2,11,9,21,20,2,1,0
SN,CS,chikitsa,7784,0,19,33,21,13,0,2,11,9,23,20,2,1,0
SN,CS,chikitsa,7785,0,19,32,21,13,0,2,12,10,22,20,2,1,0
SN,CS,chikitsa,7786,1,20,31,22,12,0,2,13,10,21,19,2,1,0
SN,CS,chikitsa,7787,1,19,30,22,13,0,2,14,8,23,19,2,1,0
SN,CS,chikitsa,7788,1,19,30,21,13,0,1,13,7,20,20,2,0,0
SN,CS,chikitsa,7789,1,19,32,22,11,0,1,12,7,20,21,2,0,0
SN,CS,chikitsa,7790,1,20,33,23,11,0,0,12,6,20,22,2,0,0
SN,CS,chikitsa,7791,1,20,31,24,12,0,0,12,6,20,22,2,0,0
SN,CS,chikitsa,7792,1,20,31,22,12,0,0,13,7,20,22,2,0,0
SN,CS,chikitsa,7793,1,21,33,21,11,0,0,12,8,19,22,2,0,0
SN,CS,chikitsa,7794,1,21,32,20,10,0,0,12,9,21,23,1,0,0
SN,CS,chikitsa,7795,1,21,32,20,10,0,0,12,8,22,23,1,0,0
SN,CS,chikitsa,7796,1,21,32,19,10,0,0,12,8,23,23,1,0,0
SN,CS,chikitsa,7797,1,21,32,20,10,0,0,11,7,24,23,1,0,0
SN,CS,chikitsa,7798,1,22,31,19,11,0,0,11,7,24,23,1,0,0
SN,CS,chikitsa,7799,1,22,32,19,11,0,0,10,6,25,23,1,0,0
SN,CS,chikitsa,7800,1,20,32,19,11,0,0,10,6,27,22,2,0,0
SN,CS,chikitsa,7801,1,20,33,20,10,0,0,10,6,26,22,2,0,0
SN,CS,chikitsa,7802,1,19,33,21,9,0,0,10,6,27,22,2,0,0
SN,CS,chikitsa,7803,1,19,33,22,8,0,0,10,7,26,22,2,0,0
SN,CS,chikitsa,7804,1,20,33,24,8,0,0,9,7,24,22,2,0,0
SN,CS,chikitsa,7805,1,20,32,23,9,0,0,10,7,24,22,2,0,0
SN,CS,chikitsa,7806,1,23,32,22,8,0,0,10,6,24,22,2,0,0
SN,CS,chikitsa,7807,1,23,32,22,8,0,0,10,7,23,22,2,0,0
SN,CS,chikitsa,7808,1,22,32,22,9,0,0,9,7,24,22,2,0,0
SN,CS,chikitsa,7809,1,20,32,22,10,0,0,9,8,24,22,2,0,0
SN,CS,chikitsa,7810,1,21,32,22,9,0,0,8,7,26,22,2,0,0
SN,CS,chikitsa,7811,0,20,33,20,10,0,0,8,7,27,23,2,0,0
SN,CS,chikitsa,7812,0,20,33,22,10,0,0,7,7,26,23,2,0,0
SN,CS,chikitsa,7813,0,19,33,22,11,0,0,6,6,28,23,2,0,0
SN,CS,chikitsa,7814,0,19,32,21,11,0,0,7,6,29,23,2,0,0
SN,CS,chikitsa,7815,0,18,32,20,11,0,0,7,6,31,23,2,0,0
SN,CS,chikitsa,7816,0,18,32,18,11,0,0,8,6,32,23,2,0,0
SN,CS,chikitsa,7817,0,17,33,18,12,0,0,7,6,32,23,2,0,0
SN,CS,chikitsa,7818,0,17,31,19,12,0,0,8,5,33,22,3,0,0
SN,CS,chikitsa,7819,0,17,31,19,13,0,0,8,5,32,22,3,0,0
SN,CS,chikitsa,7820,0,15,31,19,13,0,0,8,6,33,22,3,0,0
SN,CS,chikitsa,7821,0,14,31,18,13,0,0,9,6,34,23,2,0,0
SN,CS,chikitsa,7822,0,16,31,18,13,0,0,9,6,32,23,2,0,0
SN,CS,chikitsa,7823,0,16,31,18,12,0,0,9,6,33,23,2,0,0
SN,CS,chikitsa,7824,0,16,30,20,12,0,0,9,6,32,23,2,0,0
SN,CS,chikitsa,7825,0,16,30,21,13,0,0,10,6,29,24,1,0,0
SN,CS,chikitsa,7826,0,16,29,20,14,0,0,10,6,30,24,1,0,0
SN,CS,chikitsa,7827,0,15,29,19,15,0,0,11,7,29,24,1,0,0
SN,CS,chikitsa,7828,0,15,29,19,15,0,0,10,6,31,24,1,0,0
SN,CS,chikitsa,7829,0,13,29,18,17,0,0,11,6,31,24,1,0,0
SN,CS,chikitsa,7830,0,13,29,20,16,0,0,10,6,31,23,2,0,0
SN,CS,chikitsa,7831,0,10,28,20,17,0,0,11,6,33,23,2,0,0
SN,CS,chikitsa,7832,0,11,28,21,18,0,0,10,5,32,23,2,0,0
SN,CS,chikitsa,7833,0,11,28,21,18,0,0,11,5,31,23,2,0,0
SN,CS,chikitsa,7834,0,12,28,21,18,0,0,12,4,30,23,2,0,0
SN,CS,chikitsa,7835,0,14,28,20,18,0,0,12,4,29,23,2,0,0
SN,CS,chikitsa,7836,0,15,28,21,18,0,0,11,4,28,23,2,0,0
SN,CS,chikitsa,7837,0,16,28,21,17,0,0,11,4,28,22,3,0,0
SN,CS,chikitsa,7838,0,17,28,20,17,0,0,12,4,27,22,3,0,0
SN,CS,chikitsa,7839,0,18,29,19,18,0,0,12,4,25,22,3,0,0
SN,CS,chikitsa,7840,0,18,29,21,18,0,0,11,4,24,22,3,0,0
SN,CS,chikitsa,7841,0,18,29,22,17,0,0,10,5,24,22,3,0,0
SN,CS,chikitsa,7842,0,18,27,24,16,0,0,10,5,25,22,3,0,0
SN,CS,chikitsa,7843,0,17,27,24,17,0,0,9,5,26,23,2,0,0
SN,CS,chikitsa,7844,0,18,27,25,17,0,0,9,4,25,23,2,0,0
SN,CS,chikitsa,7845,0,19,26,25,19,0,0,9,4,23,23,2,0,0
SN,CS,chikitsa,7846,0,19,27,26,20,0,0,8,4,21,23,2,0,0
SN,CS,chikitsa,7847,0,19,27,25,20,0,0,9,4,21,23,2,0,0
SN,CS,chikitsa,7848,0,19,27,26,20,0,0,9,4,20,23,2,0,0
SN,CS,chikitsa,7849,0,21,27,25,19,0,0,9,4,20,23,2,0,0
SN,CS,chikitsa,7850,0,21,27,24,19,0,0,9,4,21,23,2,0,0
SN,CS,chikitsa,7851,0,22,27,24,18,0,0,9,4,21,23,2,0,0
SN,CS,chikitsa,7852,0,22,28,25,17,0,0,8,3,22,23,2,0,0
SN,CS,chikitsa,7853,0,22,28,25,19,0,0,8,3,20,23,2,0,0
SN,CS,chikitsa,7854,0,23,28,24,17,0,0,9,3,21,23,2,0,0
SN,CS,chikitsa,7855,0,26,28,22,16,0,0,9,3,21,24,1,0,0
SN,CS,chikitsa,7856,0,27,28,23,15,0,0,9,3,20,24,1,0,0
SN,CS,chikitsa,7857,0,26,28,24,14,0,0,10,3,20,24,1,0,0
SN,CS,chikitsa,7858,0,26,28,23,14,0,0,10,3,21,24,1,0,0
SN,CS,chikitsa,7859,0,26,29,24,13,0,0,9,3,21,24,1,0,0
SN,CS,chikitsa,7860,0,24,29,26,13,0,0,9,3,21,24,1,0,0
SN,CS,chikitsa,7861,0,23,29,26,14,0,0,9,4,20,24,1,0,0
SN,CS,chikitsa,7862,0,22,29,25,14,0,0,10,4,21,25,0,0,0
SN,CS,chikitsa,7863,0,22,30,25,14,0,0,9,5,20,25,0,0,0
SN,CS,chikitsa,7864,0,22,29,26,13,0,0,8,6,21,25,0,0,0
SN,CS,chikitsa,7865,0,22,29,24,12,0,0,10,6,22,25,0,0,0
SN,CS,chikitsa,7866,0,23,29,24,13,0,0,10,5,21,25,0,0,0
SN,CS,chikitsa,7867,0,23,29,23,13,0,0,11,4,22,25,0,0,0
SN,CS,chikitsa,7868,0,23,29,22,14,0,0,11,5,21,25,0,0,0
SN,CS,chikitsa,7869,0,22,29,22,13,0,0,12,6,21,25,0,0,0
SN,CS,chikitsa,7870,0,21,29,24,12,0,0,13,5,21,25,0,0,0
SN,CS,chikitsa,7871,0,21,28,26,12,0,0,13,5,20,25,0,0,0
SN,CS,chikitsa,7872,0,22,28,25,12,0,0,12,6,20,25,0,0,0
SN,CS,chikitsa,7873,0,21,28,24,12,0,0,12,6,22,25,0,0,0
SN,CS,chikitsa,7874,0,18,29,24,12,0,0,12,6,24,25,0,0,0
SN,CS,chikitsa,7875,0,18,29,23,11,0,0,12,8,24,25,0,0,0
SN,CS,chikitsa,7876,0,17,29,23,11,0,0,12,8,25,25,0,0,0
SN,CS,chikitsa,7877,0,18,28,23,12,0,0,12,8,24,25,0,0,0
SN,CS,chikitsa,7878,0,18,28,22,11,0,0,13,9,24,25,0,0,0
SN,CS,chikitsa,7879,0,17,29,22,11,0,0,11,10,25,25,0,0,0
SN,CS,chikitsa,7880,0,15,29,22,11,0,0,12,10,26,25,0,0,0
SN,CS,chikitsa,7881,0,14,29,22,11,0,0,12,10,27,25,0,0,0
SN,CS,chikitsa,7882,0,13,30,20,11,0,0,13,10,28,25,0,0,0
SN,CS,chikitsa,7883,0,14,30,20,11,0,0,12,10,28,25,0,0,0
SN,CS,chikitsa,7884,0,14,29,20,12,0,0,13,10,27,25,0,0,0
SN,CS,chikitsa,7885,0,15,29,19,12,0,0,13,10,27,25,0,0,0
SN,CS,chikitsa,7886,0,16,29,20,10,0,0,13,9,28,25,0,0,0
SN,CS,chikitsa,7887,0,17,29,19,10,0,0,13,10,27,25,0,0,0
SN,CS,chikitsa,7888,0,18,28,19,10,0,0,13,9,28,25,0,0,0
SN,CS,chikitsa,7889,0,17,29,19,10,0,0,14,9,27,25,0,0,0
SN,CS,chikitsa,7890,0,18,29,21,11,0,0,12,9,25,25,0,0,0
SN,CS,chikitsa,7891,0,17,29,20,10,0,0,13,10,26,25,0,0,0
SN,CS,chikitsa,7892,0,17,29,20,11,0,0,13,10,25,25,0,0,0
SN,CS,chikitsa,7893,0,18,29,22,10,0,0,13,9,24,25,0,0,0
SN,CS,chikitsa,7894,0,18,30,21,11,0,0,12,8,25,25,0,0,0
SN,CS,chikitsa,7895,0,18,31,20,10,0,0,12,8,26,25,0,0,0
SN,CS,chikitsa,7896,0,19,31,19,9,0,0,12,8,27,25,0,0,0
SN,CS,chikitsa,7897,0,16,32,21,9,0,0,12,7,28,25,0,0,0
SN,CS,chikitsa,7898,0,17,33,21,9,0,0,13,7,25,25,0,0,0
SN,CS,chikitsa,7899,0,18,33,20,10,0,0,14,7,23,25,0,0,0
SN,CS,chikitsa,7900,0,20,33,21,10,0,0,13,5,23,25,0,0,0
SN,CS,chikitsa,7901,0,19,34,21,10,0,0,15,5,21,25,0,0,0
SN,CS,chikitsa,7902,0,19,34,21,10,0,0,16,5,20,25,0,0,0
SN,CS,chikitsa,7903,0,20,34,22,9,0,0,16,4,20,25,0,0,0
SN,CS,chikitsa,7904,0,20,34,23,9,0,0,16,3,20,25,0,0,0
SN,CS,chikitsa,7905,0,20,34,24,10,0,0,15,3,19,25,0,0,0
SN,CS,chikitsa,7906,0,20,34,24,10,0,0,15,4,18,25,0,0,0
SN,CS,chikitsa,7907,0,20,33,26,11,0,0,13,4,18,25,0,0,0
SN,CS,chikitsa,7908,0,21,33,26,10,0,0,13,4,18,25,0,0,0
SN,CS,chikitsa,7909,0,20,33,26,11,0,0,12,4,19,25,0,0,0
SN,CS,chikitsa,7910,0,19,33,27,11,0,0,12,5,18,25,0,0,0
SN,CS,chikitsa,7911,0,19,33,25,11,0,0,13,5,19,25,0,0,0
SN,CS,chikitsa,7912,0,19,34,25,13,0,0,12,4,18,25,0,0,0
SN,CS,chikitsa,7913,0,18,34,26,12,0,0,12,4,19,25,0,0,0
SN,CS,chikitsa,7914,0,18,33,25,12,0,0,12,3,22,25,0,0,0
SN,CS,chikitsa,7915,0,18,35,23,12,0,0,12,3,22,25,0,0,0
SN,CS,chikitsa,7916,0,17,35,26,12,0,0,11,3,21,25,0,0,0
SN,CS,chikitsa,7917,0,17,37,25,11,0,0,11,4,20,25,0,0,0
SN,CS,chikitsa,7918,0,16,37,24,11,0,0,11,4,22,25,0,0,0
SN,CS,chikitsa,7919,0,17,36,24,11,0,0,12,4,21,25,0,0,0
SN,CS,chikitsa,7920,0,18,35,24,12,0,0,11,4,21,25,0,0,0
SN,CS,chikitsa,7921,0,17,36,23,12,0,0,12,4,21,25,0,0,0
SN,CS,chikitsa,7922,0,17,35,22,12,0,0,13,5,21,24,1,0,0
SN,CS,chikitsa,7923,0,16,34,22,12,0,0,13,5,23,24,1,0,0
SN,CS,chikitsa,7924,0,16,33,23,11,0,0,12,5,25,24,1,0,0
SN,CS,chikitsa,7925,0,15,34,23,11,0,0,12,5,25,24,1,0,0
SN,CS,chikitsa,7926,0,15,33,24,11,0,0,10,6,26,24,1,0,0
SN,CS,chikitsa,7927,0,14,35,24,10,0,0,9,6,27,24,1,0,0
SN,CS,chikitsa,7928,0,13,35,23,10,0,0,10,6,28,24,1,0,0
SN,CS,chikitsa,7929,0,13,34,23,10,0,0,11,7,27,24,1,0,0
SN,CS,chikitsa,7930,0,12,34,22,11,0,0,12,8,26,24,1,0,0
SN,CS,chikitsa,7931,0,14,34,22,11,0,0,12,7,25,24,1,0,0
SN,CS,chikitsa,7932,0,15,34,21,10,0,0,12,7,26,24,1,0,0
SN,CS,chikitsa,7933,0,12,34,22,11,0,0,12,7,27,24,1,0,0
SN,CS,chikitsa,7934,0,12,34,22,9,0,0,12,8,28,24,1,0,0
SN,CS,chikitsa,7935,0,12,35,20,9,0,0,13,8,28,24,1,0,0
SN,CS,chikitsa,7936,0,11,35,22,9,0,0,12,8,28,24,1,0,0
SN,CS,chikitsa,7937,0,11,34,24,7,0,0,12,8,29,24,1,0,0
SN,CS,chikitsa,7938,0,10,35,23,7,0,0,12,8,30,24,1,0,0
SN,CS,chikitsa,7939,0,12,35,24,7,0,0,12,8,27,24,1,0,0
SN,CS,chikitsa,7940,0,12,34,26,6,0,0,12,8,27,24,1,0,0
SN,CS,chikitsa,7941,0,12,34,24,7,0,0,13,7,28,24,1,0,0
SN,CS,chikitsa,7942,0,12,32,26,7,0,0,13,7,28,24,1,0,0
SN,CS,chikitsa,7943,0,12,33,26,6,0,0,13,7,28,24,1,0,0
SN,CS,chikitsa,7944,0,12,34,25,6,0,0,12,7,29,24,1,0,0
SN,CS,chikitsa,7945,0,13,34,26,5,0,0,12,7,28,24,1,0,0
SN,CS,chikitsa,7946,0,14,33,25,5,0,0,12,7,29,24,1,0,0
SN,CS,chikitsa,7947,0,17,33,25,5,0,0,11,6,28,25,0,0,0
SN,CS,chikitsa,7948,0,19,33,24,5,0,0,11,6,27,25,0,0,0
SN,CS,chikitsa,7949,0,18,33,25,6,0,0,11,6,26,25,0,0,0
SN,CS,chikitsa,7950,0,17,32,24,7,0,0,12,6,27,24,1,0,0
SN,CS,chikitsa,7951,0,17,32,23,8,0,0,12,5,28,24,1,0,0
SN,CS,chikitsa,7952,0,18,30,23,8,0,0,12,6,28,24,1,0,0
SN,CS,chikitsa,7953,0,19,30,23,8,0,0,11,6,28,24,1,0,0
SN,CS,chikitsa,7954,0,20,30,22,8,0,0,12,6,27,23,2,0,0
SN,CS,chikitsa,7955,0,22,30,24,6,0,0,11,5,27,22,3,0,0
SN,CS,chikitsa,7956,0,20,31,24,6,0,0,11,6,27,22,3,0,0
SN,CS,chikitsa,7957,0,20,32,24,6,0,0,11,7,25,22,3,0,0
SN,CS,chikitsa,7958,0,21,32,25,6,0,0,11,7,23,21,4,0,0
SN,CS,chikitsa,7959,0,23,32,24,6,0,0,11,6,23,21,4,0,0
SN,CS,chikitsa,7960,0,22,31,25,6,0,0,10,6,25,21,4,0,0
SN,CS,chikitsa,7961,0,23,33,24,6,0,0,10,6,23,21,4,0,0
SN,CS,chikitsa,7962,0,22,33,23,6,0,0,11,6,24,21,4,0,0
SN,CS,chikitsa,7963,0,22,32,24,7,0,0,12,6,22,20,5,0,0
SN,CS,chikitsa,7964,0,20,32,25,7,0,0,12,6,23,19,6,0,0
SN,CS,chikitsa,7965,1,20,31,24,8,0,0,12,6,24,18,6,0,0
SN,CS,chikitsa,7966,1,21,31,25,8,0,0,11,6,23,18,6,0,0
SN,CS,chikitsa,7967,1,23,31,23,8,0,0,11,5,24,18,6,0,0
SN,CS,chikitsa,7968,1,23,30,22,8,0,0,12,5,25,18,6,0,0
SN,CS,chikitsa,7969,1,22,29,22,8,0,0,13,5,26,18,6,0,0
SN,CS,chikitsa,7970,1,20,29,21,8,0,0,14,5,28,18,6,0,0
SN,CS,chikitsa,7971,1,21,29,21,9,0,0,14,5,26,18,6,0,0
SN,CS,chikitsa,7972,1,18,29,22,10,0,0,14,5,27,17,7,0,0
SN,CS,chikitsa,7973,1,16,29,23,11,0,0,15,5,26,16,8,0,0
SN,CS,chikitsa,7974,1,16,29,22,10,0,0,16,5,27,16,8,0,0
SN,CS,chikitsa,7975,1,16,30,24,9,0,0,15,5,26,17,7,0,0
SN,CS,chikitsa,7976,1,16,30,25,8,0,0,16,5,25,17,7,0,0
SN,CS,chikitsa,7977,1,15,30,24,8,0,0,17,4,27,17,7,0,0
SN,CS,chikitsa,7978,1,14,30,25,10,0,0,16,5,25,17,7,0,0
SN,CS,chikitsa,7979,1,13,30,27,11,0,0,14,4,26,17,7,0,0
SN,CS,chikitsa,7980,1,11,31,26,11,0,0,14,5,27,18,6,0,0
SN,CS,chikitsa,7981,1,11,30,26,13,0,0,14,4,27,18,6,0,0
SN,CS,chikitsa,7982,1,11,29,25,13,0,0,16,3,28,18,6,0,0
SN,CS,chikitsa,7983,1,11,29,24,13,0,0,17,3,28,19,5,0,0
SN,CS,chikitsa,7984,1,9,29,25,14,0,0,18,3,27,19,5,0,0
SN,CS,chikitsa,7985,1,9,29,25,15,0,0,19,2,26,19,5,0,0
SN,CS,chikitsa,7986,1,8,28,26,15,0,0,20,2,26,19,5,0,0
SN,CS,chikitsa,7987,1,8,28,26,15,0,0,20,2,26,19,5,0,0
SN,CS,chikitsa,7988,1,8,29,25,14,0,0,19,3,27,20,4,0,0
SN,CS,chikitsa,7989,1,8,30,23,15,0,0,19,3,27,21,3,0,0
SN,CS,chikitsa,7990,0,8,32,23,14,0,0,19,3,26,21,4,0,0
SN,CS,chikitsa,7991,0,7,34,21,13,0,0,19,3,28,20,5,0,0
SN,CS,chikitsa,7992,0,6,34,22,14,0,0,19,3,27,20,5,0,0
SN,CS,chikitsa,7993,0,8,35,22,14,0,0,18,4,24,20,5,0,0
SN,CS,chikitsa,7994,0,8,35,23,13,0,0,18,5,23,20,5,0,0
SN,CS,chikitsa,7995,0,8,35,23,14,0,0,17,5,23,20,5,0,0
SN,CS,chikitsa,7996,0,6,36,23,14,0,0,16,6,24,20,5,0,0
SN,CS,chikitsa,7997,0,8,36,22,13,0,0,16,6,24,21,4,0,0
SN,CS,chikitsa,7998,0,10,36,23,12,0,0,14,6,24,22,3,0,0
SN,CS,chikitsa,7999,0,12,36,22,12,0,0,13,6,24,22,3,0,0
SN,CS,chikitsa,8000,0,14,34,21,13,0,0,13,7,24,21,3,0,1
SN,CS,chikitsa,8001,0,15,34,20,14,0,0,12,7,24,21,3,0,1
SN,CS,chikitsa,8002,0,15,35,21,14,0,0,11,8,22,21,3,0,1
SN,CS,chikitsa,8003,0,15,35,20,14,0,0,12,7,23,21,3,0,1
SN,CS,chikitsa,8004,0,17,36,20,14,0,0,15,8,25,22,2,1,1
SN,CS,chikitsa,8005,0,17,34,19,16,0,0,17,7,26,21,2,1,1
SN,CS,chikitsa,8006,0,17,33,18,15,0,1,17,8,26,20,2,1,1
SN,CS,chikitsa,8007,0,19,33,20,15,0,1,15,9,25,20,2,1,1
SN,CS,chikitsa,8008,0,21,33,21,14,0,1,14,10,25,20,2,1,1
SN,CS,chikitsa,8009,0,23,33,22,13,0,1,13,11,25,19,3,1,1
SN,CS,chikitsa,8010,0,26,33,23,12,0,1,12,12,24,19,3,1,1
SN,CS,chikitsa,8011,0,27,33,23,14,0,1,12,13,26,18,3,1,1
SN,CS,chikitsa,8012,0,29,34,24,14,0,1,11,14,24,18,3,1,1
SN,CS,chikitsa,8013,0,32,33,26,14,0,1,11,14,22,18,3,1,1
SN,CS,chikitsa,8014,0,34,32,29,13,0,1,10,15,21,18,3,1,1
SN,CS,chikitsa,8015,0,35,30,30,13,0,1,10,16,22,19,2,1,1
SN,CS,chikitsa,8016,0,37,28,32,13,0,1,10,17,21,20,1,1,1
SN,CS,chikitsa,8017,0,38,29,33,12,0,1,9,18,21,20,1,1,1
SN,CS,chikitsa,8018,0,38,28,36,12,0,1,9,18,21,20,1,1,1
SN,CS,chikitsa,8019,0,40,28,37,12,0,1,8,18,21,20,1,1,1
SN,CS,chikitsa,8020,0,43,28,38,11,0,1,8,19,19,20,1,1,1
SN,CS,chikitsa,8021,0,45,28,40,10,0,1,8,19,18,19,2,1,1
SN,CS,chikitsa,8022,0,45,28,41,10,0,1,8,20,18,19,2,1,1
SN,CS,chikitsa,8023,0,44,29,41,10,0,1,8,21,19,19,2,1,1
SN,CS,chikitsa,8024,0,44,29,43,10,0,1,8,22,18,19,2,1,1
SN,CS,chikitsa,8025,0,43,31,45,9,0,1,8,22,17,20,2,1,0
SN,CS,chikitsa,8026,0,45,31,46,8,0,1,8,23,16,20,2,1,0
SN,CS,chikitsa,8027,0,47,31,47,8,0,1,8,23,15,20,2,1,0
SN,CS,chikitsa,8028,0,49,31,50,6,0,1,7,24,14,20,2,1,0
SN,CS,chikitsa,8029,0,49,30,50,5,0,1,4,24,12,20,2,0,0
SN,CS,chikitsa,8030,0,51,31,52,3,0,1,2,25,11,21,2,0,0
SN,CS,chikitsa,8031,0,53,32,54,2,0,0,1,26,11,22,2,0,0
SN,CS,chikitsa,8032,0,52,32,54,2,0,0,1,26,12,22,2,0,0
SN,CS,chikitsa,8033,0,51,32,54,2,0,0,1,26,13,22,2,0,0
SN,CS,chikitsa,8034,0,51,32,54,2,0,0,1,26,13,23,1,0,0
SN,CS,chikitsa,8035,0,49,33,54,2,0,0,1,27,13,22,2,0,0
SN,CS,chikitsa,8036,0,49,33,54,0,0,0,0,27,12,23,2,0,0
SN,CS,chikitsa,8037,0,49,32,55,0,0,0,0,27,12,23,2,0,0
SN,CS,chikitsa,8038,0,48,32,55,0,0,0,0,27,13,23,2,0,0
SN,CS,chikitsa,8039,0,48,32,54,0,0,0,0,27,14,23,2,0,0
SN,CS,chikitsa,8040,0,48,33,54,0,0,0,0,27,13,23,2,0,0
SN,CS,chikitsa,8041,0,47,34,55,0,0,0,0,27,12,23,2,0,0
SN,CS,chikitsa,8042,0,47,34,55,0,0,0,0,27,12,23,2,0,0
SN,CS,chikitsa,8043,0,47,34,54,0,0,0,0,27,13,23,2,0,0
SN,CS,chikitsa,8044,0,48,34,54,0,0,0,0,27,12,23,2,0,0
SN,CS,chikitsa,8045,0,46,35,54,0,0,0,0,27,13,22,3,0,0
SN,CS,chikitsa,8046,0,45,35,54,0,0,0,0,27,14,22,3,0,0
SN,CS,chikitsa,8047,0,45,35,54,0,0,0,0,27,14,22,3,0,0
SN,CS,chikitsa,8048,0,45,35,54,0,0,0,0,27,14,22,3,0,0
SN,CS,chikitsa,8049,0,45,35,55,0,0,0,0,27,13,21,4,0,0
SN,CS,chikitsa,8050,0,46,34,54,0,0,0,0,28,13,21,4,0,0
SN,CS,chikitsa,8051,0,45,34,54,0,0,0,0,28,14,21,4,0,0
SN,CS,chikitsa,8052,0,45,33,54,0,0,0,0,28,15,20,5,0,0
SN,CS,chikitsa,8053,0,45,33,53,0,0,0,0,28,16,19,6,0,0
SN,CS,chikitsa,8054,0,47,32,52,3,0,0,1,27,17,18,7,0,0
SN,CS,chikitsa,8055,0,46,32,51,3,1,0,1,29,16,17,7,0,0
SN,CS,chikitsa,8056,0,45,31,50,4,1,0,2,27,17,16,8,0,0
SN,CS,chikitsa,8057,0,44,32,48,5,1,0,3,28,16,15,8,0,0
SN,CS,chikitsa,8058,0,43,31,48,7,1,0,3,27,15,15,8,0,0
SN,CS,chikitsa,8059,0,42,31,47,7,1,0,4,27,15,15,8,0,0
SN,CS,chikitsa,8060,0,41,29,45,8,1,0,5,26,17,16,7,0,0
SN,CS,chikitsa,8061,0,41,27,44,9,1,1,6,26,16,15,7,0,0
SN,CS,chikitsa,8062,0,40,26,42,10,1,2,7,26,16,14,7,0,0
SN,CS,chikitsa,8063,0,38,25,41,10,1,3,7,26,15,13,7,0,0
SN,CS,chikitsa,8064,0,39,25,41,10,1,3,7,26,14,13,7,0,0
SN,CS,chikitsa,8065,0,39,24,41,10,1,3,7,26,15,13,7,0,0
SN,CS,chikitsa,8066,0,39,24,40,10,1,3,7,26,16,13,7,0,0
SN,CS,chikitsa,8067,0,39,23,40,10,1,3,7,27,16,13,7,0,0
SN,CS,chikitsa,8068,0,39,23,40,10,1,3,7,27,16,13,7,0,0
SN,CS,chikitsa,8069,0,38,23,40,10,1,3,7,27,17,13,7,0,0
SN,CS,chikitsa,8070,0,39,22,40,10,1,3,7,27,17,14,6,0,0
