Text_Type,Book,Chapter,Window,Mean,StDev,Normalised Mean
SN,AH,sutra,429,11.6,5.11,11.68306838
SN,AH,sutra,504,11.6,4.71,11.68306838
SN,AH,sutra,771,11.6,6.06,11.68306838
SN,AH,sutra,1052,11.6,4.61,11.68306838
SN,AH,sutra,1530,11.6,6.77,11.68306838
SN,AH,sutra,2359,11.6,4.41,11.68306838
SN,AH,sutra,2655,11.6,5.09,11.68306838
SN,AH,sutra,398,11.61,5.47,11.70830179
SN,AH,sutra,1347,11.61,6.47,11.70830179
SN,AH,sutra,1362,11.61,5.64,11.70830179
SN,AH,sutra,1591,11.61,5.13,11.70830179
SN,AH,sutra,1592,11.61,5.13,11.70830179
SN,AH,sutra,273,11.62,5.28,11.7335352
SN,AH,sutra,506,11.62,4.76,11.7335352
SN,AH,sutra,1776,11.62,6.28,11.7335352
SN,AH,sutra,2106,11.62,5.38,11.7335352
SN,AH,sutra,2561,11.62,6.56,11.7335352
SN,AH,sutra,2910,11.62,5.55,11.7335352
SN,AH,sutra,1535,11.63,6.89,11.75876861
SN,AH,sutra,1609,11.63,4.73,11.75876861
SN,AH,sutra,2206,11.63,5.11,11.75876861
SN,AH,sutra,539,11.64,6.2,11.78400202
SN,AH,sutra,1538,11.64,7.12,11.78400202
SN,AH,sutra,1954,11.64,6.56,11.78400202
SN,AH,sutra,2070,11.64,6.44,11.78400202
SN,AH,sutra,2427,11.64,5.25,11.78400202
SN,AH,sutra,2651,11.64,5.34,11.78400202
SN,AH,sutra,618,11.65,5.07,11.80923543
SN,AH,sutra,632,11.65,5.56,11.80923543
SN,AH,sutra,830,11.65,5.67,11.80923543
SN,AH,sutra,2372,11.65,4.81,11.80923543
SN,AH,sutra,535,11.66,6.18,11.83446884
SN,AH,sutra,930,11.66,5.61,11.83446884
SN,AH,sutra,945,11.66,5.65,11.83446884
SN,AH,sutra,2715,11.66,4.53,11.83446884
SN,AH,sutra,256,11.67,5.56,11.85970225
SN,AH,sutra,772,11.67,6.06,11.85970225
SN,AH,sutra,2624,11.67,5.67,11.85970225
SN,AH,sutra,2627,11.67,5.46,11.85970225
SN,AH,sutra,2959,11.67,6.53,11.85970225
SN,AH,sutra,603,11.68,5.69,11.88493565
SN,AH,sutra,856,11.68,5.03,11.88493565
SN,AH,sutra,1902,11.68,4.9,11.88493565
SN,AH,sutra,3144,11.68,5.42,11.88493565
SN,AH,sutra,1246,11.69,6.83,11.91016906
SN,AH,sutra,1462,11.69,5.78,11.91016906
SN,AH,sutra,1890,11.69,5.46,11.91016906
SN,AH,sutra,2756,11.69,6.16,11.91016906
SN,AH,sutra,3070,11.69,5.54,11.91016906
SN,AH,sutra,162,11.7,5.66,11.93540247
SN,AH,sutra,895,11.7,4.87,11.93540247
SN,AH,sutra,1050,11.7,4.66,11.93540247
SN,AH,sutra,1920,11.7,5.23,11.93540247
SN,AH,sutra,2907,11.7,5.5,11.93540247
SN,AH,sutra,503,11.71,4.76,11.96063588
SN,AH,sutra,857,11.71,4.96,11.96063588
SN,AH,sutra,1229,11.71,6.6,11.96063588
SN,AH,sutra,1861,11.71,5.31,11.96063588
SN,AH,sutra,1901,11.71,4.93,11.96063588
SN,AH,sutra,1910,11.71,5.05,11.96063588
SN,AH,sutra,1921,11.71,5.2,11.96063588
SN,AH,sutra,751,11.72,6.47,11.98586929
SN,AH,sutra,1531,11.72,6.92,11.98586929
SN,AH,sutra,2003,11.72,5.76,11.98586929
SN,AH,sutra,3101,11.72,5.16,11.98586929
SN,AH,sutra,3150,11.72,5.32,11.98586929
SN,AH,sutra,236,11.73,5.74,12.0111027
SN,AH,sutra,425,11.73,5.11,12.0111027
SN,AH,sutra,693,11.73,5.56,12.0111027
SN,AH,sutra,924,11.73,5.71,12.0111027
SN,AH,sutra,2519,11.73,5.16,12.0111027
SN,AH,sutra,2555,11.73,7.02,12.0111027
SN,AH,sutra,3021,11.73,5.41,12.0111027
SN,AH,sutra,3053,11.73,5.37,12.0111027
SN,AH,sutra,430,11.74,5.28,12.03633611
SN,AH,sutra,432,11.74,5.34,12.03633611
SN,AH,sutra,1243,11.74,6.66,12.03633611
SN,AH,sutra,2092,11.74,5.04,12.03633611
SN,AH,sutra,2144,11.74,6.05,12.03633611
SN,AH,sutra,245,11.75,5.01,12.06156952
SN,AH,sutra,456,11.75,5.51,12.06156952
SN,AH,sutra,1297,11.75,5.46,12.06156952
SN,AH,sutra,2917,11.75,5.51,12.06156952
SN,AH,sutra,2918,11.75,5.51,12.06156952
SN,AH,sutra,894,11.76,5.04,12.08680293
SN,AH,sutra,971,11.76,5.49,12.08680293
SN,AH,sutra,1005,11.76,5.24,12.08680293
SN,AH,sutra,2073,11.76,6.15,12.08680293
SN,AH,sutra,2625,11.76,5.57,12.08680293
SN,AH,sutra,2886,11.76,5.45,12.08680293
SN,AH,sutra,275,11.77,5.34,12.11203634
SN,AH,sutra,723,11.77,5.14,12.11203634
SN,AH,sutra,1238,11.77,6.69,12.11203634
SN,AH,sutra,1302,11.77,5.29,12.11203634
SN,AH,sutra,1520,11.77,6.51,12.11203634
SN,AH,sutra,1539,11.77,7.21,12.11203634
SN,AH,sutra,2029,11.77,6.37,12.11203634
SN,AH,sutra,2309,11.77,5.68,12.11203634
SN,AH,sutra,2868,11.77,6.04,12.11203634
SN,AH,sutra,2929,11.77,5.29,12.11203634
SN,AH,sutra,551,11.78,6.03,12.13726975
SN,AH,sutra,1298,11.78,5.44,12.13726975
SN,AH,sutra,2643,11.78,5.31,12.13726975
SN,AH,sutra,2767,11.78,6.27,12.13726975
SN,AH,sutra,434,11.79,5.61,12.16250315
SN,AH,sutra,1589,11.79,5.17,12.16250315
SN,AH,sutra,1590,11.79,5.12,12.16250315
SN,AH,sutra,3128,11.79,4.38,12.16250315
SN,AH,sutra,200,11.8,5.74,12.18773656
SN,AH,sutra,2649,11.8,5.31,12.18773656
SN,AH,sutra,67,11.81,7.11,12.21296997
SN,AH,sutra,132,11.81,6.27,12.21296997
SN,AH,sutra,1240,11.81,6.56,12.21296997
SN,AH,sutra,2221,11.81,6.45,12.21296997
SN,AH,sutra,3190,11.81,5.86,12.21296997
SN,AH,sutra,605,11.82,5.26,12.23820338
SN,AH,sutra,1947,11.83,6.48,12.26343679
SN,AH,sutra,2476,11.83,5.41,12.26343679
SN,AH,sutra,2016,11.84,6.29,12.2886702
SN,AH,sutra,2357,11.84,4.6,12.2886702
SN,AH,sutra,2502,11.84,5.11,12.2886702
SN,AH,sutra,2559,11.84,7.13,12.2886702
SN,AH,sutra,2908,11.84,5.48,12.2886702
SN,AH,sutra,1534,11.85,6.9,12.31390361
SN,AH,sutra,1958,11.85,6.05,12.31390361
SN,AH,sutra,2227,11.86,6.44,12.33913702
SN,AH,sutra,2836,11.86,6.28,12.33913702
SN,AH,sutra,2896,11.86,5.48,12.33913702
SN,AH,sutra,2914,11.86,5.62,12.33913702
SN,AH,sutra,630,11.87,5.4,12.36437043
SN,AH,sutra,246,11.88,5.09,12.38960384
SN,AH,sutra,257,11.88,5.61,12.38960384
SN,AH,sutra,1932,11.88,5.95,12.38960384
SN,AH,sutra,2152,11.88,6.41,12.38960384
SN,AH,sutra,549,11.89,5.92,12.41483724
SN,AH,sutra,694,11.89,5.58,12.41483724
SN,AH,sutra,1502,11.89,5.87,12.41483724
SN,AH,sutra,2224,11.89,6.21,12.41483724
SN,AH,sutra,2550,11.89,7.2,12.41483724
SN,AH,sutra,2764,11.89,6.84,12.41483724
SN,AH,sutra,604,11.9,5.37,12.44007065
SN,AH,sutra,1789,11.9,6.59,12.44007065
SN,AH,sutra,2219,11.9,6.24,12.44007065
SN,AH,sutra,2921,11.9,5.43,12.44007065
SN,AH,sutra,135,11.91,5.63,12.46530406
SN,AH,sutra,353,11.91,6.95,12.46530406
SN,AH,sutra,1254,11.91,7,12.46530406
SN,AH,sutra,2217,11.91,6.14,12.46530406
SN,AH,sutra,2311,11.91,5.35,12.46530406
SN,AH,sutra,2153,11.92,6.37,12.49053747
SN,AH,sutra,2634,11.92,5.41,12.49053747
SN,AH,sutra,2665,11.92,5.36,12.49053747
SN,AH,sutra,393,11.93,5.55,12.51577088
SN,AH,sutra,550,11.93,5.91,12.51577088
SN,AH,sutra,987,11.93,5.61,12.51577088
SN,AH,sutra,2348,11.93,4.81,12.51577088
SN,AH,sutra,2376,11.93,4.97,12.51577088
SN,AH,sutra,3149,11.93,5.36,12.51577088
SN,AH,sutra,548,11.94,5.8,12.54100429
SN,AH,sutra,2747,11.94,6.48,12.54100429
SN,AH,sutra,433,11.95,5.38,12.5662377
SN,AH,sutra,1053,11.95,4.85,12.5662377
SN,AH,sutra,1906,11.95,5.34,12.5662377
SN,AH,sutra,2265,11.95,5.39,12.5662377
SN,AH,sutra,1013,11.96,4.67,12.59147111
SN,AH,sutra,1644,11.96,4.33,12.59147111
SN,AH,sutra,2355,11.96,4.63,12.59147111
SN,AH,sutra,2456,11.96,6.09,12.59147111
SN,AH,sutra,2230,11.97,6.46,12.61670452
SN,AH,sutra,2381,11.97,5.2,12.61670452
SN,AH,sutra,2897,11.97,5.54,12.61670452
SN,AH,sutra,3088,11.98,5.28,12.64193793
SN,AH,sutra,161,11.99,5.73,12.66717133
SN,AH,sutra,716,11.99,5.34,12.66717133
SN,AH,sutra,761,11.99,6.85,12.66717133
SN,AH,sutra,1780,11.99,6.85,12.66717133
SN,AH,sutra,2262,11.99,5.55,12.66717133
SN,AH,sutra,2471,11.99,6.14,12.66717133
SN,AH,sutra,2749,11.99,6.49,12.66717133
SN,AH,sutra,458,12,5.69,12.69240474
SN,AH,sutra,622,12,5.17,12.69240474
SN,AH,sutra,1499,12,5.42,12.69240474
SN,AH,sutra,2347,12,4.92,12.69240474
SN,AH,sutra,2622,12,5.3,12.69240474
SN,AH,sutra,2645,12,5.52,12.69240474
SN,AH,sutra,2225,12.01,6.2,12.71763815
SN,AH,sutra,2373,12.01,4.97,12.71763815
SN,AH,sutra,2474,12.01,5.46,12.71763815
SN,AH,sutra,1411,12.02,5.29,12.74287156
SN,AH,sutra,629,12.03,5.37,12.76810497
SN,AH,sutra,1226,12.03,7.03,12.76810497
SN,AH,sutra,1922,12.03,5.36,12.76810497
SN,AH,sutra,2052,12.03,4.99,12.76810497
SN,AH,sutra,789,12.04,5.85,12.79333838
SN,AH,sutra,2765,12.04,6.66,12.79333838
SN,AH,sutra,3087,12.04,5.27,12.79333838
SN,AH,sutra,715,12.05,5.27,12.81857179
SN,AH,sutra,1873,12.05,5.58,12.81857179
SN,AH,sutra,2031,12.05,6.6,12.81857179
SN,AH,sutra,176,12.06,6.36,12.8438052
SN,AH,sutra,214,12.06,5.83,12.8438052
SN,AH,sutra,721,12.06,5.24,12.8438052
SN,AH,sutra,1073,12.06,5.88,12.8438052
SN,AH,sutra,1528,12.06,7.05,12.8438052
SN,AH,sutra,1546,12.06,7.21,12.8438052
SN,AH,sutra,2222,12.06,6.65,12.8438052
SN,AH,sutra,2592,12.06,4.08,12.8438052
SN,AH,sutra,704,12.07,5.32,12.86903861
SN,AH,sutra,1584,12.07,5.88,12.86903861
SN,AH,sutra,1782,12.07,7.41,12.86903861
SN,AH,sutra,2318,12.07,6.38,12.86903861
SN,AH,sutra,170,12.08,6.18,12.89427202
SN,AH,sutra,624,12.08,5.15,12.89427202
SN,AH,sutra,700,12.08,5.54,12.89427202
SN,AH,sutra,2310,12.08,5.75,12.89427202
SN,AH,sutra,2775,12.08,6.36,12.89427202
SN,AH,sutra,3102,12.08,5.25,12.89427202
SN,AH,sutra,199,12.09,5.97,12.91950543
SN,AH,sutra,747,12.09,6.33,12.91950543
SN,AH,sutra,2650,12.09,5.51,12.91950543
SN,AH,sutra,1533,12.1,6.82,12.94473883
SN,AH,sutra,3072,12.1,5.9,12.94473883
SN,AH,sutra,44,12.11,6.55,12.96997224
SN,AH,sutra,247,12.11,5.17,12.96997224
SN,AH,sutra,1610,12.11,4.83,12.96997224
SN,AH,sutra,824,12.12,5.73,12.99520565
SN,AH,sutra,1879,12.12,5.77,12.99520565
SN,AH,sutra,1950,12.12,6.69,12.99520565
SN,AH,sutra,2382,12.12,5.28,12.99520565
SN,AH,sutra,3129,12.12,4.59,12.99520565
SN,AH,sutra,1075,12.14,5.78,13.04567247
SN,AH,sutra,1874,12.14,5.58,13.04567247
SN,AH,sutra,1892,12.14,5.62,13.04567247
SN,AH,sutra,2008,12.14,6.43,13.04567247
SN,AH,sutra,2075,12.14,6.4,13.04567247
SN,AH,sutra,2291,12.14,5.22,13.04567247
SN,AH,sutra,2354,12.14,4.7,13.04567247
SN,AH,sutra,3075,12.14,5.98,13.04567247
SN,AH,sutra,390,12.15,5.61,13.07090588
SN,AH,sutra,1587,12.15,5.88,13.07090588
SN,AH,sutra,2552,12.15,7.33,13.07090588
SN,AH,sutra,168,12.16,6.03,13.09613929
SN,AH,sutra,216,12.16,6.12,13.09613929
SN,AH,sutra,992,12.16,5.68,13.09613929
SN,AH,sutra,1074,12.16,5.96,13.09613929
SN,AH,sutra,2201,12.16,4.99,13.09613929
SN,AH,sutra,2226,12.16,6.45,13.09613929
SN,AH,sutra,3005,12.16,5.15,13.09613929
SN,AH,sutra,1948,12.17,6.55,13.1213727
SN,AH,sutra,1949,12.17,6.55,13.1213727
SN,AH,sutra,2362,12.17,4.51,13.1213727
SN,AH,sutra,2475,12.17,5.62,13.1213727
SN,AH,sutra,2477,12.17,5.63,13.1213727
SN,AH,sutra,306,12.18,6.04,13.14660611
SN,AH,sutra,591,12.18,5.16,13.14660611
SN,AH,sutra,2628,12.18,5.65,13.14660611
SN,AH,sutra,3127,12.18,4.42,13.14660611
SN,AH,sutra,3152,12.18,5.31,13.14660611
SN,AH,sutra,91,12.19,4.87,13.17183952
SN,AH,sutra,163,12.19,5.85,13.17183952
SN,AH,sutra,831,12.19,5.84,13.17183952
SN,AH,sutra,2379,12.19,5.12,13.17183952
SN,AH,sutra,2799,12.19,6.09,13.17183952
SN,AH,sutra,712,12.2,5.12,13.19707292
SN,AH,sutra,1501,12.2,5.51,13.19707292
SN,AH,sutra,2053,12.21,5.03,13.22230633
SN,AH,sutra,2374,12.21,4.93,13.22230633
SN,AH,sutra,2621,12.21,5.29,13.22230633
SN,AH,sutra,3055,12.21,5.54,13.22230633
SN,AH,sutra,1893,12.22,5.62,13.24753974
SN,AH,sutra,435,12.23,5.6,13.27277315
SN,AH,sutra,709,12.23,5.16,13.27277315
SN,AH,sutra,2371,12.23,4.96,13.27277315
SN,AH,sutra,2716,12.23,4.54,13.27277315
SN,AH,sutra,2746,12.23,6.59,13.27277315
SN,AH,sutra,169,12.24,6.09,13.29800656
SN,AH,sutra,196,12.24,6.07,13.29800656
SN,AH,sutra,2797,12.24,6.24,13.29800656
SN,AH,sutra,713,12.25,5.12,13.32323997
SN,AH,sutra,1492,12.25,5.49,13.32323997
SN,AH,sutra,2181,12.25,5.61,13.32323997
SN,AH,sutra,2220,12.25,6.47,13.32323997
SN,AH,sutra,722,12.26,5.29,13.34847338
SN,AH,sutra,1104,12.26,5.02,13.34847338
SN,AH,sutra,1863,12.26,5.49,13.34847338
SN,AH,sutra,2557,12.26,7.25,13.34847338
SN,AH,sutra,2798,12.26,6.14,13.34847338
SN,AH,sutra,711,12.27,5.14,13.37370679
SN,AH,sutra,1256,12.27,7.12,13.37370679
SN,AH,sutra,1370,12.27,5.77,13.37370679
SN,AH,sutra,64,12.28,7.19,13.3989402
SN,AH,sutra,66,12.28,7.31,13.3989402
SN,AH,sutra,2327,12.28,6.43,13.3989402
SN,AH,sutra,159,12.29,5.66,13.42417361
SN,AH,sutra,312,12.29,6.32,13.42417361
SN,AH,sutra,540,12.29,6.43,13.42417361
SN,AH,sutra,3052,12.29,5.45,13.42417361
SN,AH,sutra,3160,12.29,5.11,13.42417361
SN,AH,sutra,421,12.3,5.7,13.44940701
SN,AH,sutra,928,12.3,5.85,13.44940701
SN,AH,sutra,1265,12.3,6.73,13.44940701
SN,AH,sutra,590,12.31,5.17,13.47464042
SN,AH,sutra,631,12.31,5.62,13.47464042
SN,AH,sutra,1532,12.31,7.02,13.47464042
SN,AH,sutra,1889,12.31,5.59,13.47464042
SN,AH,sutra,3131,12.32,4.59,13.49987383
SN,AH,sutra,893,12.33,5.48,13.52510724
SN,AH,sutra,1105,12.33,5.03,13.52510724
SN,AH,sutra,2223,12.33,6.83,13.52510724
SN,AH,sutra,2416,12.33,4.55,13.52510724
SN,AH,sutra,2745,12.33,6.57,13.52510724
SN,AH,sutra,1512,12.34,6.48,13.55034065
SN,AH,sutra,1521,12.34,6.6,13.55034065
SN,AH,sutra,937,12.35,5.83,13.57557406
SN,AH,sutra,2943,12.35,6.4,13.57557406
SN,AH,sutra,3006,12.35,5.25,13.57557406
SN,AH,sutra,1064,12.36,5.47,13.60080747
SN,AH,sutra,1125,12.36,5.21,13.60080747
SN,AH,sutra,1586,12.36,5.93,13.60080747
SN,AH,sutra,1106,12.37,5.04,13.62604088
SN,AH,sutra,1918,12.37,5.29,13.62604088
SN,AH,sutra,2911,12.37,5.83,13.62604088
SN,AH,sutra,389,12.38,5.66,13.65127429
SN,AH,sutra,1270,12.38,6.28,13.65127429
SN,AH,sutra,2328,12.38,6.61,13.65127429
SN,AH,sutra,2866,12.38,6.23,13.65127429
SN,AH,sutra,133,12.39,6.28,13.6765077
SN,AH,sutra,1062,12.39,5.58,13.6765077
SN,AH,sutra,1509,12.39,6.8,13.6765077
SN,AH,sutra,2503,12.39,5.05,13.6765077
SN,AH,sutra,2788,12.39,6.78,13.6765077
SN,AH,sutra,2913,12.39,5.72,13.6765077
SN,AH,sutra,1585,12.4,5.91,13.70174111
SN,AH,sutra,1741,12.4,6.11,13.70174111
SN,AH,sutra,1907,12.4,4.9,13.70174111
SN,AH,sutra,2361,12.4,4.61,13.70174111
SN,AH,sutra,2922,12.4,5.5,13.70174111
SN,AH,sutra,1264,12.41,6.9,13.72697451
SN,AH,sutra,2391,12.42,4.58,13.75220792
SN,AH,sutra,215,12.43,6.15,13.77744133
SN,AH,sutra,436,12.43,5.65,13.77744133
SN,AH,sutra,1227,12.43,7.06,13.77744133
SN,AH,sutra,2064,12.44,6.09,13.80267474
SN,AH,sutra,1250,12.45,6.61,13.82790815
SN,AH,sutra,2266,12.45,5.29,13.82790815
SN,AH,sutra,2308,12.45,5.82,13.82790815
SN,AH,sutra,87,12.46,5.33,13.85314156
SN,AH,sutra,1267,12.46,6.7,13.85314156
SN,AH,sutra,1500,12.46,5.56,13.85314156
SN,AH,sutra,1779,12.46,6.84,13.85314156
SN,AH,sutra,2370,12.46,5.04,13.85314156
SN,AH,sutra,2796,12.46,6.47,13.85314156
SN,AH,sutra,695,12.47,5.64,13.87837497
SN,AH,sutra,1266,12.47,6.53,13.87837497
SN,AH,sutra,1641,12.47,4.64,13.87837497
SN,AH,sutra,2356,12.47,4.77,13.87837497
SN,AH,sutra,2369,12.47,5.02,13.87837497
SN,AH,sutra,49,12.48,6.97,13.90360838
SN,AH,sutra,217,12.48,6.21,13.90360838
SN,AH,sutra,248,12.48,5.46,13.90360838
SN,AH,sutra,391,12.48,5.65,13.90360838
SN,AH,sutra,423,12.48,5.22,13.90360838
SN,AH,sutra,2145,12.48,6.17,13.90360838
SN,AH,sutra,2351,12.48,4.71,13.90360838
SN,AH,sutra,708,12.49,5.22,13.92884179
SN,AH,sutra,979,12.49,6.17,13.92884179
SN,AH,sutra,2015,12.49,6.52,13.92884179
SN,AH,sutra,2263,12.49,5.64,13.92884179
SN,AH,sutra,2380,12.49,5.28,13.92884179
SN,AH,sutra,2618,12.49,5.22,13.92884179
SN,AH,sutra,2942,12.49,6.37,13.92884179
SN,AH,sutra,3130,12.49,4.69,13.92884179
SN,AH,sutra,1466,12.5,6.4,13.9540752
SN,AH,sutra,2377,12.5,5.13,13.9540752
SN,AH,sutra,3015,12.5,5.23,13.9540752
SN,AH,sutra,65,12.51,7.36,13.9793086
SN,AH,sutra,995,12.51,5.63,13.9793086
SN,AH,sutra,2717,12.51,4.65,13.9793086
SN,AH,sutra,88,12.52,5.36,14.00454201
SN,AH,sutra,418,12.52,6.13,14.00454201
SN,AH,sutra,927,12.52,6.08,14.00454201
SN,AH,sutra,1059,12.52,5.09,14.00454201
SN,AH,sutra,1878,12.52,5.67,14.00454201
SN,AH,sutra,2319,12.52,6.8,14.00454201
SN,AH,sutra,2349,12.52,4.88,14.00454201
SN,AH,sutra,3058,12.52,5.52,14.00454201
SN,AH,sutra,3077,12.52,5.8,14.00454201
SN,AH,sutra,225,12.53,5.95,14.02977542
SN,AH,sutra,424,12.53,5.42,14.02977542
SN,AH,sutra,934,12.53,5.76,14.02977542
SN,AH,sutra,2138,12.53,6.31,14.02977542
SN,AH,sutra,2366,12.53,4.76,14.02977542
SN,AH,sutra,3151,12.53,5.41,14.02977542
SN,AH,sutra,2378,12.54,5.22,14.05500883
SN,AH,sutra,3164,12.54,5.05,14.05500883
SN,AH,sutra,223,12.55,6.12,14.08024224
SN,AH,sutra,2518,12.55,5.54,14.08024224
SN,AH,sutra,718,12.56,5.39,14.10547565
SN,AH,sutra,1783,12.56,7.68,14.10547565
SN,AH,sutra,167,12.57,6.1,14.13070906
SN,AH,sutra,891,12.57,5.81,14.13070906
SN,AH,sutra,988,12.57,5.68,14.13070906
SN,AH,sutra,2636,12.57,5.58,14.13070906
SN,AH,sutra,3106,12.57,5.66,14.13070906
SN,AH,sutra,3166,12.57,5.21,14.13070906
SN,AH,sutra,164,12.58,5.91,14.15594247
SN,AH,sutra,258,12.58,5.73,14.15594247
SN,AH,sutra,944,12.58,5.68,14.15594247
SN,AH,sutra,998,12.58,5.5,14.15594247
SN,AH,sutra,1054,12.58,4.91,14.15594247
SN,AH,sutra,1241,12.58,6.82,14.15594247
SN,AH,sutra,1934,12.58,6.38,14.15594247
SN,AH,sutra,1058,12.59,5.11,14.18117588
SN,AH,sutra,1645,12.59,4.56,14.18117588
SN,AH,sutra,601,12.6,5.52,14.20640929
SN,AH,sutra,996,12.6,5.43,14.20640929
SN,AH,sutra,1888,12.6,5.5,14.20640929
SN,AH,sutra,2504,12.6,5.03,14.20640929
SN,AH,sutra,2619,12.6,5.2,14.20640929
SN,AH,sutra,2863,12.6,6.04,14.20640929
SN,AH,sutra,3044,12.6,5.19,14.20640929
SN,AH,sutra,3146,12.6,5.46,14.20640929
SN,AH,sutra,989,12.61,5.68,14.23164269
SN,AH,sutra,1056,12.61,4.95,14.23164269
SN,AH,sutra,2867,12.61,6.14,14.23164269
SN,AH,sutra,3126,12.61,4.48,14.23164269
SN,AH,sutra,89,12.62,5.35,14.2568761
SN,AH,sutra,313,12.62,6.31,14.2568761
SN,AH,sutra,1272,12.62,6.57,14.2568761
SN,AH,sutra,2841,12.62,5.98,14.2568761
SN,AH,sutra,149,12.63,5.57,14.28210951
SN,AH,sutra,1448,12.63,3.92,14.28210951
SN,AH,sutra,63,12.64,7.06,14.30734292
SN,AH,sutra,1588,12.64,5.79,14.30734292
SN,AH,sutra,2835,12.64,6.39,14.30734292
SN,AH,sutra,68,12.65,7.41,14.33257633
SN,AH,sutra,717,12.65,5.61,14.33257633
SN,AH,sutra,790,12.65,5.97,14.33257633
SN,AH,sutra,792,12.65,5.97,14.33257633
SN,AH,sutra,1063,12.65,5.53,14.33257633
SN,AH,sutra,1271,12.65,6.48,14.33257633
SN,AH,sutra,1919,12.65,5.22,14.33257633
SN,AH,sutra,3167,12.65,5.27,14.33257633
SN,AH,sutra,1363,12.66,5.93,14.35780974
SN,AH,sutra,1775,12.66,6.57,14.35780974
SN,AH,sutra,696,12.67,5.63,14.38304315
SN,AH,sutra,890,12.67,5.52,14.38304315
SN,AH,sutra,1493,12.67,5.67,14.38304315
SN,AH,sutra,1581,12.67,6.3,14.38304315
SN,AH,sutra,2139,12.67,6.47,14.38304315
SN,AH,sutra,2517,12.67,5.56,14.38304315
SN,AH,sutra,2620,12.67,5.21,14.38304315
SN,AH,sutra,796,12.68,5.7,14.40827656
SN,AH,sutra,2072,12.68,6.11,14.40827656
SN,AH,sutra,623,12.69,5.25,14.43350997
SN,AH,sutra,938,12.69,5.71,14.43350997
SN,AH,sutra,1004,12.69,5.26,14.43350997
SN,AH,sutra,1055,12.69,4.97,14.43350997
SN,AH,sutra,1391,12.69,7.24,14.43350997
SN,AH,sutra,2289,12.69,4.98,14.43350997
SN,AH,sutra,2290,12.69,5.16,14.43350997
SN,AH,sutra,571,12.7,5.38,14.45874338
SN,AH,sutra,1321,12.7,6.21,14.45874338
SN,AH,sutra,985,12.71,5.72,14.48397679
SN,AH,sutra,1933,12.71,6.21,14.48397679
SN,AH,sutra,2287,12.71,4.72,14.48397679
SN,AH,sutra,2837,12.71,6.19,14.48397679
SN,AH,sutra,1558,12.72,6.89,14.50921019
SN,AH,sutra,1935,12.72,6.73,14.50921019
SN,AH,sutra,2065,12.72,6.37,14.50921019
SN,AH,sutra,2312,12.72,5.61,14.50921019
SN,AH,sutra,3054,12.72,5.59,14.50921019
SN,AH,sutra,602,12.73,5.87,14.5344436
SN,AH,sutra,823,12.73,5.89,14.5344436
SN,AH,sutra,1262,12.73,6.88,14.5344436
SN,AH,sutra,1785,12.73,7.53,14.5344436
SN,AH,sutra,2014,12.73,6.63,14.5344436
SN,AH,sutra,2141,12.73,6,14.5344436
SN,AH,sutra,3163,12.73,5.04,14.5344436
SN,AH,sutra,271,12.74,5.47,14.55967701
SN,AH,sutra,991,12.74,5.85,14.55967701
SN,AH,sutra,1540,12.74,7.53,14.55967701
SN,AH,sutra,1917,12.74,5.4,14.55967701
SN,AH,sutra,2071,12.74,6.68,14.55967701
SN,AH,sutra,2795,12.74,6.69,14.55967701
SN,AH,sutra,1762,12.75,6.48,14.58491042
SN,AH,sutra,2367,12.75,5,14.58491042
SN,AH,sutra,2763,12.75,6.72,14.58491042
SN,AH,sutra,152,12.76,5.44,14.61014383
SN,AH,sutra,2229,12.76,6.63,14.61014383
SN,AH,sutra,2322,12.76,6.24,14.61014383
SN,AH,sutra,2865,12.76,6.19,14.61014383
SN,AH,sutra,943,12.77,5.81,14.63537724
SN,AH,sutra,997,12.77,5.56,14.63537724
SN,AH,sutra,1228,12.77,7.03,14.63537724
SN,AH,sutra,2268,12.77,5.52,14.63537724
SN,AH,sutra,2794,12.77,7.14,14.63537724
SN,AH,sutra,3007,12.77,5.31,14.63537724
SN,AH,sutra,1406,12.78,6.08,14.66061065
SN,AH,sutra,2267,12.78,5.62,14.66061065
SN,AH,sutra,276,12.79,5.48,14.68584406
SN,AH,sutra,699,12.79,5.84,14.68584406
SN,AH,sutra,153,12.81,5.49,14.73631088
SN,AH,sutra,719,12.81,5.41,14.73631088
SN,AH,sutra,933,12.81,5.89,14.73631088
SN,AH,sutra,1245,12.81,7.26,14.73631088
SN,AH,sutra,1340,12.81,6.54,14.73631088
SN,AH,sutra,2285,12.81,4.68,14.73631088
SN,AH,sutra,3067,12.81,5.5,14.73631088
SN,AH,sutra,3156,12.81,5.49,14.73631088
SN,AH,sutra,3165,12.81,5.13,14.73631088
SN,AH,sutra,1060,12.82,5.43,14.76154428
SN,AH,sutra,1467,12.82,6.5,14.76154428
SN,AH,sutra,1748,12.82,6.25,14.76154428
SN,AH,sutra,2501,12.82,5.51,14.76154428
SN,AH,sutra,3162,12.82,5.11,14.76154428
SN,AH,sutra,2286,12.83,4.72,14.78677769
SN,AH,sutra,3153,12.83,5.43,14.78677769
SN,AH,sutra,750,12.84,6.59,14.8120111
SN,AH,sutra,1869,12.84,5.58,14.8120111
SN,AH,sutra,466,12.85,5.8,14.83724451
SN,AH,sutra,793,12.85,5.99,14.83724451
SN,AH,sutra,1124,12.85,5.31,14.83724451
SN,AH,sutra,315,12.86,6.26,14.86247792
