Text_Type,Book,Chapter,Window,G,GGG,GGL,GLG,LG,L,LLG,LGL,LGG,GLL,GG,LLL,LL,GL
SN,AS,sutra,2525,24,21,16,23,0,1,8,36,15,6,0,0,0,0
SN,AS,sutra,2526,23,18,16,25,0,2,8,36,15,7,0,0,0,0
SN,AS,sutra,2527,23,20,15,24,0,2,9,35,15,7,0,0,0,0
SN,AS,sutra,2528,23,19,14,26,0,2,9,34,16,7,0,0,0,0
SN,AS,sutra,2529,22,21,13,28,0,3,8,33,16,6,0,0,0,0
SN,AS,sutra,2530,22,20,12,27,0,3,8,33,17,8,0,0,0,0
SN,AS,sutra,2531,21,19,12,25,0,3,8,32,17,7,0,1,0,1
SN,AS,sutra,2532,21,20,13,27,0,3,6,33,15,8,0,1,0,1
SN,AS,sutra,2533,22,20,13,28,0,2,6,34,14,9,0,1,0,1
SN,AS,sutra,2534,22,20,11,26,0,2,6,33,16,9,0,1,0,1
SN,AS,sutra,2535,21,22,12,28,0,2,6,33,14,9,0,1,0,1
SN,AS,sutra,2536,20,21,13,28,1,2,7,31,14,9,0,1,0,1
SN,AS,sutra,2537,20,21,13,29,1,2,8,28,14,10,0,1,0,1
SN,AS,sutra,2538,20,21,14,29,1,2,8,26,13,10,0,1,0,1
SN,AS,sutra,2539,20,20,13,29,1,2,8,24,14,10,0,1,0,1
SN,AS,sutra,2540,20,21,12,28,1,2,7,23,14,10,0,1,0,1
SN,AS,sutra,2541,19,20,12,26,1,2,7,22,16,9,0,1,0,1
SN,AS,sutra,2542,18,20,10,26,1,2,7,21,16,9,0,3,0,1
SN,AS,sutra,2543,17,19,10,26,1,2,6,20,16,11,0,3,0,1
SN,AS,sutra,2544,16,19,10,25,1,2,6,19,14,11,1,3,0,1
SN,AS,sutra,2545,15,20,9,26,1,2,6,17,12,11,1,3,0,1
SN,AS,sutra,2546,14,19,8,26,1,2,6,16,12,11,2,4,0,1
SN,AS,sutra,2547,13,19,8,23,1,2,6,15,13,11,3,5,0,1
SN,AS,sutra,2548,12,18,8,21,1,2,5,14,15,11,4,6,0,1
SN,AS,sutra,2549,11,18,8,19,1,2,5,13,15,10,5,7,0,1
SN,AS,sutra,2550,10,19,8,18,1,2,5,11,14,10,6,7,0,1
SN,AS,sutra,2551,10,20,7,17,2,1,5,10,14,9,6,7,0,1
SN,AS,sutra,2552,9,19,8,17,2,1,4,9,13,10,6,7,0,1
SN,AS,sutra,2553,8,20,8,16,2,1,3,8,12,11,6,7,0,1
SN,AS,sutra,2554,8,19,8,14,2,0,4,7,12,11,7,8,0,1
SN,AS,sutra,2555,7,19,8,16,2,0,4,5,11,10,8,8,0,1
SN,AS,sutra,2556,7,20,8,16,2,0,4,5,11,10,9,8,0,0
SN,AS,sutra,2557,6,19,7,14,2,0,4,4,12,10,9,8,0,0
SN,AS,sutra,2558,5,18,6,13,2,0,4,2,13,10,9,8,0,0
SN,AS,sutra,2559,5,18,6,13,2,0,5,3,12,10,9,8,0,0
SN,AS,sutra,2560,5,19,5,11,2,0,5,2,12,9,10,9,0,0
SN,AS,sutra,2561,6,20,5,10,1,0,4,3,12,9,10,9,0,0
SN,AS,sutra,2562,5,20,5,7,1,0,4,3,13,9,10,9,0,0
SN,AS,sutra,2563,4,20,3,7,1,0,3,3,15,9,11,10,0,0
SN,AS,sutra,2564,3,20,3,8,1,0,3,3,15,9,11,10,0,0
SN,AS,sutra,2565,2,20,3,9,1,0,3,3,14,9,12,10,0,0
SN,AS,sutra,2566,2,22,3,9,1,0,3,4,12,10,12,10,0,0
SN,AS,sutra,2567,2,22,4,10,1,0,3,4,12,11,13,9,0,0
SN,AS,sutra,2568,3,22,5,10,1,0,5,7,11,9,13,9,0,0
SN,AS,sutra,2569,3,22,7,10,1,0,5,7,13,9,13,10,0,0
SN,AS,sutra,2570,3,21,8,9,1,0,5,8,16,10,13,10,0,0
SN,AS,sutra,2571,3,20,8,9,1,0,6,8,16,10,13,10,0,0
SN,AS,sutra,2572,3,21,8,9,1,0,6,8,15,10,12,9,0,0
SN,AS,sutra,2573,3,22,9,11,1,0,6,8,14,10,11,8,0,0
SN,AS,sutra,2574,4,22,11,11,1,0,8,9,15,10,10,7,0,0
SN,AS,sutra,2575,5,25,11,11,1,0,9,9,15,9,9,7,0,0
SN,AS,sutra,2576,6,25,11,11,0,0,10,10,16,9,9,7,0,0
SN,AS,sutra,2577,6,24,11,12,0,0,10,12,16,9,10,8,0,0
SN,AS,sutra,2578,6,24,11,12,0,0,12,13,16,8,11,9,0,0
SN,AS,sutra,2579,7,23,12,13,0,0,12,14,18,8,10,8,0,0
SN,AS,sutra,2580,8,24,12,12,0,0,12,14,19,8,9,8,0,0
SN,AS,sutra,2581,8,24,13,13,0,0,13,16,20,8,8,7,0,0
SN,AS,sutra,2582,8,25,14,14,0,0,13,15,20,9,9,9,0,0
SN,AS,sutra,2583,8,25,15,14,0,0,13,17,21,9,9,9,0,0
SN,AS,sutra,2584,7,26,16,15,0,0,13,16,21,10,9,9,0,0
SN,AS,sutra,2585,7,23,16,18,0,0,14,18,21,11,9,8,0,0
SN,AS,sutra,2586,7,22,16,19,0,0,15,17,21,11,9,8,0,0
SN,AS,sutra,2587,7,22,16,19,0,0,15,18,21,11,10,8,0,0
SN,AS,sutra,2588,8,24,17,23,0,0,16,20,20,12,9,8,0,0
SN,AS,sutra,2589,9,23,19,22,0,0,17,20,19,13,9,8,0,0
SN,AS,sutra,2590,9,22,19,21,0,0,17,21,21,13,8,8,0,0
SN,AS,sutra,2591,10,21,20,21,0,0,18,20,23,13,8,9,0,0
SN,AS,sutra,2592,10,21,22,20,0,0,18,21,23,12,7,8,0,0
SN,AS,sutra,2593,10,20,22,20,0,0,18,18,23,12,7,8,0,0
SN,AS,sutra,2594,10,20,20,23,0,0,20,19,21,12,7,8,0,0
SN,AS,sutra,2595,10,20,19,26,0,0,22,19,19,11,8,9,0,0
SN,AS,sutra,2596,10,21,19,26,0,0,21,19,19,12,7,9,0,0
SN,AS,sutra,2597,11,20,20,26,0,0,21,20,19,12,7,9,0,0
SN,AS,sutra,2598,12,20,19,24,0,0,22,20,18,12,7,9,0,0
SN,AS,sutra,2599,12,19,17,24,0,0,20,19,19,12,7,9,0,0
SN,AS,sutra,2600,12,16,17,24,0,0,20,19,19,12,7,9,0,0
SN,AS,sutra,2601,11,16,18,23,0,0,19,19,19,12,7,9,0,0
SN,AS,sutra,2602,12,16,18,23,0,0,20,17,19,11,6,8,0,0
SN,AS,sutra,2603,12,16,18,23,0,0,20,18,20,13,5,7,0,0
SN,AS,sutra,2604,12,16,17,23,0,0,19,20,19,13,5,8,0,0
SN,AS,sutra,2605,11,15,17,22,0,0,20,21,19,12,5,8,0,0
SN,AS,sutra,2606,11,14,16,21,0,0,21,20,19,12,5,8,0,0
SN,AS,sutra,2607,12,13,15,22,0,0,21,20,18,11,4,6,0,0
SN,AS,sutra,2608,12,14,14,22,0,0,21,19,16,10,5,6,0,0
SN,AS,sutra,2609,12,13,13,21,0,0,22,19,15,9,6,6,0,0
SN,AS,sutra,2610,12,14,12,19,0,0,21,17,15,8,5,6,0,0
SN,AS,sutra,2611,12,14,11,17,0,0,20,17,17,8,5,6,0,0
SN,AS,sutra,2612,13,14,11,19,0,0,19,16,16,8,4,6,0,0
SN,AS,sutra,2613,13,13,10,15,0,0,18,15,15,7,4,5,0,0
SN,AS,sutra,2614,12,14,8,15,0,0,17,16,15,7,5,5,0,0
SN,AS,sutra,2615,12,16,9,15,0,0,17,15,15,7,5,6,0,0
SN,AS,sutra,2616,11,16,8,17,0,0,16,15,13,6,6,5,0,0
SN,AS,sutra,2617,11,15,5,18,0,0,17,14,12,6,7,5,0,0
SN,AS,sutra,2618,10,16,5,19,0,0,15,14,12,6,8,7,0,0
SN,AS,sutra,2619,11,15,5,20,0,0,13,13,12,7,7,6,0,0
SN,AS,sutra,2620,12,15,6,18,0,0,11,13,12,8,6,5,0,0
SN,AS,sutra,2621,13,16,7,19,0,0,11,14,12,8,6,4,0,0
SN,AS,sutra,2622,12,16,8,20,0,0,12,13,12,8,6,4,0,0
SN,AS,sutra,2623,11,16,9,22,0,0,12,15,12,9,6,4,0,0
SN,AS,sutra,2624,10,16,9,22,0,0,12,16,13,9,6,4,0,0
SN,AS,sutra,2625,9,15,12,22,0,0,11,17,14,9,6,4,0,0
SN,AS,sutra,2626,10,14,11,22,0,0,12,16,15,9,6,4,0,0
SN,AS,sutra,2627,10,14,10,22,0,0,12,16,16,10,6,4,0,0
SN,AS,sutra,2628,11,13,10,23,0,0,11,14,16,8,6,4,0,0
SN,AS,sutra,2629,11,14,10,22,0,0,12,11,17,8,6,3,0,0
SN,AS,sutra,2630,11,14,11,22,0,0,11,11,16,10,7,4,0,0
SN,AS,sutra,2631,12,14,11,22,0,0,12,10,16,10,7,4,0,0
SN,AS,sutra,2632,11,15,11,20,0,0,13,10,16,10,8,4,0,0
SN,AS,sutra,2633,11,14,12,19,0,0,13,10,18,10,7,4,0,0
SN,AS,sutra,2634,11,14,13,20,0,0,11,10,19,10,6,5,0,0
SN,AS,sutra,2635,11,13,13,20,0,0,11,10,19,11,7,5,0,0
SN,AS,sutra,2636,10,13,14,20,0,0,11,11,18,11,7,6,0,0
SN,AS,sutra,2637,10,13,14,20,0,0,12,12,19,10,7,6,0,0
SN,AS,sutra,2638,9,14,15,21,0,0,12,11,20,10,8,7,0,0
SN,AS,sutra,2639,9,14,16,21,0,0,12,10,21,10,7,7,0,0
SN,AS,sutra,2640,9,12,15,22,0,0,12,10,20,11,8,6,0,0
SN,AS,sutra,2641,10,14,15,21,0,0,16,10,21,11,7,6,0,0
SN,AS,sutra,2642,11,16,15,20,0,0,17,10,21,11,6,6,0,0
SN,AS,sutra,2643,11,16,15,19,0,0,17,10,22,11,5,4,0,0
SN,AS,sutra,2644,11,16,15,16,0,0,18,11,22,11,5,4,0,0
SN,AS,sutra,2645,10,16,14,16,0,0,18,10,22,10,6,4,0,0
SN,AS,sutra,2646,9,14,13,15,0,0,20,9,22,9,6,5,0,0
SN,AS,sutra,2647,9,14,11,16,1,0,20,9,22,9,6,5,0,0
SN,AS,sutra,2648,9,13,10,15,1,0,19,7,24,8,6,5,0,0
SN,AS,sutra,2649,9,14,10,15,1,0,19,6,22,8,6,5,0,0
SN,AS,sutra,2650,9,15,7,15,1,0,19,5,22,8,6,5,0,0
SN,AS,sutra,2651,8,16,7,15,1,0,18,5,20,8,7,6,0,0
SN,AS,sutra,2652,7,16,7,15,1,0,17,5,19,8,8,6,0,0
SN,AS,sutra,2653,7,17,7,13,1,0,17,5,18,8,8,6,0,0
SN,AS,sutra,2654,7,17,7,14,1,0,16,5,16,8,8,6,0,0
SN,AS,sutra,2655,7,18,6,14,1,0,16,4,16,7,8,6,0,0
SN,AS,sutra,2656,6,20,7,15,1,0,13,4,15,9,9,7,0,0
SN,AS,sutra,2657,6,19,7,16,1,0,12,4,16,8,9,7,0,0
SN,AS,sutra,2658,6,19,8,18,1,0,12,3,15,9,9,7,0,0
SN,AS,sutra,2659,7,20,7,17,1,0,12,4,14,9,9,6,0,0
SN,AS,sutra,2660,7,21,8,16,1,0,12,5,14,8,8,6,0,0
SN,AS,sutra,2661,7,22,7,16,1,0,12,4,13,8,9,5,0,0
SN,AS,sutra,2662,6,24,8,16,1,0,11,4,12,8,9,5,0,0
SN,AS,sutra,2663,7,22,8,17,1,0,11,4,11,8,8,4,0,0
SN,AS,sutra,2664,7,22,8,18,1,0,11,4,10,7,8,4,0,0
SN,AS,sutra,2665,7,23,8,17,1,0,11,4,9,7,7,5,0,0
SN,AS,sutra,2666,7,20,8,16,1,0,7,4,10,7,7,5,0,0
SN,AS,sutra,2667,7,19,8,16,1,0,5,4,11,7,7,5,0,0
SN,AS,sutra,2668,8,18,8,17,1,0,5,4,11,7,7,5,0,0
SN,AS,sutra,2669,8,18,8,16,1,0,4,4,12,6,7,5,0,0
SN,AS,sutra,2670,8,18,8,16,1,0,4,5,11,6,7,5,0,0
SN,AS,sutra,2671,8,18,8,16,1,0,2,5,11,6,8,4,0,0
SN,AS,sutra,2672,8,18,8,14,0,0,2,5,11,7,8,4,0,0
SN,AS,sutra,2673,8,18,8,14,0,0,2,5,10,7,8,4,0,0
SN,AS,sutra,2674,9,17,8,14,0,0,3,5,11,7,8,4,0,0
SN,AS,sutra,2675,9,16,9,14,0,0,4,5,10,8,9,4,0,0
SN,AS,sutra,2676,9,15,11,14,0,0,4,5,11,9,8,3,0,0
SN,AS,sutra,2677,9,15,11,13,0,0,5,5,13,8,8,3,0,0
SN,AS,sutra,2678,9,15,11,13,0,0,4,6,13,8,8,3,0,0
SN,AS,sutra,2679,8,16,11,12,0,0,4,6,13,8,8,3,0,0
SN,AS,sutra,2680,8,16,11,13,0,0,4,6,13,7,7,2,0,0
SN,AS,sutra,2681,9,15,10,12,0,0,5,6,13,5,6,1,0,0
SN,AS,sutra,2682,9,15,10,13,1,0,5,6,12,5,5,1,0,0
SN,AS,sutra,2683,9,15,9,11,1,0,5,6,12,5,6,1,0,0
SN,AS,sutra,2684,8,14,9,12,1,0,5,5,14,6,6,1,0,0
SN,AS,sutra,2685,8,14,9,13,1,0,5,4,15,6,6,1,0,0
SN,AS,sutra,2686,8,14,10,13,1,0,6,4,15,6,6,1,0,0
SN,AS,sutra,2687,9,13,9,12,1,0,6,3,15,6,6,1,0,0
SN,AS,sutra,2688,8,16,9,10,1,0,6,3,15,6,6,1,0,0
SN,AS,sutra,2689,8,16,8,9,1,0,7,3,15,7,6,1,0,0
SN,AS,sutra,2690,8,17,8,9,1,0,7,4,16,6,6,0,0,0
SN,AS,sutra,2691,7,17,10,10,1,1,7,4,14,6,6,0,0,0
SN,AS,sutra,2692,6,21,12,17,1,1,8,5,14,7,6,2,0,0
SN,AS,sutra,2693,5,22,12,16,1,1,8,5,14,9,6,2,0,0
SN,AS,sutra,2694,4,22,12,16,1,1,8,4,13,9,6,3,0,1
SN,AS,sutra,2695,5,24,12,15,1,1,9,4,14,9,5,3,0,1
SN,AS,sutra,2696,6,23,13,16,1,1,10,5,14,10,4,3,0,1
SN,AS,sutra,2697,6,22,13,17,1,1,9,6,14,9,5,3,0,1
SN,AS,sutra,2698,6,22,13,17,1,1,9,6,13,9,6,4,0,1
SN,AS,sutra,2699,5,24,13,17,1,1,11,7,11,9,6,4,0,1
SN,AS,sutra,2700,5,24,13,19,2,1,11,7,11,8,5,4,0,1
SN,AS,sutra,2701,5,33,26,33,2,1,15,17,17,12,5,10,0,1
SN,AS,sutra,2702,6,36,27,36,2,1,14,20,18,13,4,10,0,1
SN,AS,sutra,2703,5,35,27,36,2,1,14,20,18,13,5,10,0,1
SN,AS,sutra,2704,5,33,28,36,2,1,14,20,18,13,6,10,0,1
SN,AS,sutra,2705,5,32,28,36,2,1,14,20,20,13,6,10,0,1
SN,AS,sutra,2706,4,31,29,36,2,1,14,20,21,13,7,10,0,1
SN,AS,sutra,2707,4,31,30,34,1,2,16,21,24,13,7,12,0,1
SN,AS,sutra,2708,4,33,31,39,1,2,16,25,30,13,6,13,0,2
SN,AS,sutra,2709,4,33,32,38,1,2,16,26,28,15,6,13,0,2
SN,AS,sutra,2710,4,33,32,40,1,2,19,28,29,18,6,14,0,2
SN,AS,sutra,2711,4,32,31,40,1,3,19,28,30,18,5,15,0,2
SN,AS,sutra,2712,3,32,32,39,1,4,19,28,31,18,5,15,0,2
SN,AS,sutra,2713,3,29,32,40,1,4,19,28,34,18,5,15,0,2
SN,AS,sutra,2714,3,28,33,44,1,4,19,30,34,17,5,15,0,2
SN,AS,sutra,2715,3,27,35,47,1,5,19,30,35,19,5,15,0,2
SN,AS,sutra,2716,3,30,34,48,1,4,19,33,36,20,5,15,0,2
SN,AS,sutra,2717,4,26,33,42,1,4,19,32,36,19,5,14,0,2
SN,AS,sutra,2718,4,26,37,44,1,5,20,32,36,17,5,16,0,2
SN,AS,sutra,2719,4,26,39,47,1,5,22,33,37,17,5,15,0,2
SN,AS,sutra,2720,3,27,41,48,1,6,22,37,40,17,5,18,0,2
SN,AS,sutra,2721,2,28,40,50,1,6,22,39,42,17,5,19,0,2
SN,AS,sutra,2722,2,29,42,49,1,6,22,40,42,17,4,20,0,2
SN,AS,sutra,2723,2,29,42,49,1,6,23,40,42,17,3,19,0,3
SN,AS,sutra,2724,2,27,42,49,2,6,20,39,43,18,3,19,0,3
SN,AS,sutra,2725,2,27,41,48,1,6,19,39,44,20,3,20,0,4
SN,AS,sutra,2726,2,19,26,34,1,6,15,29,37,15,3,15,0,4
SN,AS,sutra,2727,1,18,28,34,1,7,15,26,37,15,3,15,0,4
SN,AS,sutra,2728,1,19,29,34,1,7,15,26,37,15,2,15,0,4
SN,AS,sutra,2729,1,19,28,35,1,8,16,27,38,16,1,15,0,4
SN,AS,sutra,2730,1,19,28,36,1,9,16,27,38,16,1,15,0,4
SN,AS,sutra,2731,1,21,27,36,1,9,16,30,37,16,1,18,0,4
SN,AS,sutra,2732,1,21,26,37,1,8,15,30,35,16,2,16,0,4
SN,AS,sutra,2733,2,19,29,32,1,8,15,26,28,17,2,15,0,3
SN,AS,sutra,2734,2,23,31,34,1,8,17,31,30,17,2,16,0,4
SN,AS,sutra,2735,2,34,38,40,1,9,17,37,40,19,2,27,0,4
SN,AS,sutra,2736,2,35,41,43,1,8,17,38,40,20,2,26,0,5
SN,AS,sutra,2737,2,39,41,46,1,7,19,44,45,23,2,29,0,5
SN,AS,sutra,2738,2,45,48,60,1,7,30,53,59,32,2,35,0,6
SN,AS,sutra,2739,2,51,55,60,1,8,30,55,65,36,2,38,0,6
SN,AS,sutra,2740,2,50,53,57,1,7,30,54,63,34,2,39,0,7
SN,AS,sutra,2741,3,48,53,56,1,7,30,53,62,33,2,39,0,7
SN,AS,sutra,2742,3,48,54,55,1,7,30,54,61,33,2,38,0,7
SN,AS,sutra,2743,3,47,49,54,1,6,29,54,60,33,3,37,0,7
SN,AS,sutra,2744,4,48,50,53,1,6,29,55,62,33,3,37,0,6
SN,AS,sutra,2745,5,48,49,53,1,5,29,50,58,33,3,34,0,6
SN,AS,sutra,2746,5,47,52,51,1,5,28,49,57,33,4,33,0,6
SN,AS,sutra,2747,6,49,51,53,1,5,28,47,58,33,4,33,0,6
SN,AS,sutra,2748,7,49,52,53,1,5,27,47,59,34,4,33,0,5
SN,AS,sutra,2749,8,49,53,55,0,5,28,47,58,34,4,33,0,5
SN,AS,sutra,2750,8,55,57,56,1,5,28,50,59,34,4,32,0,4
SN,AS,sutra,2751,8,55,57,57,1,5,28,51,60,35,4,32,0,4
SN,AS,sutra,2752,8,54,56,54,1,4,29,51,58,35,4,33,0,4
SN,AS,sutra,2753,8,55,56,56,1,4,29,52,60,36,4,33,0,4
SN,AS,sutra,2754,8,56,56,57,1,3,28,51,59,35,4,34,0,4
SN,AS,sutra,2755,8,56,57,58,1,2,29,51,58,36,4,34,0,4
SN,AS,sutra,2756,9,55,57,58,1,2,28,48,58,36,3,31,0,4
SN,AS,sutra,2757,9,56,58,58,1,2,29,48,57,36,2,31,0,4
SN,AS,sutra,2758,8,56,53,59,1,2,30,50,58,34,2,32,1,4
SN,AS,sutra,2759,8,52,50,57,1,2,28,44,56,31,2,32,1,4
SN,AS,sutra,2760,8,43,42,49,1,2,25,36,45,26,2,20,1,4
SN,AS,sutra,2761,9,42,40,46,1,2,24,36,46,25,2,22,1,3
SN,AS,sutra,2762,9,38,41,45,1,2,22,30,40,22,2,19,1,4
SN,AS,sutra,2763,9,34,34,30,1,2,11,22,24,14,2,13,1,3
SN,AS,sutra,2764,9,30,27,26,1,1,10,19,18,12,2,10,1,3
SN,AS,sutra,2765,9,31,27,27,1,1,12,19,18,13,3,9,1,2
SN,AS,sutra,2766,9,32,26,26,1,1,13,18,18,15,3,9,1,2
SN,AS,sutra,2767,9,32,25,26,1,1,12,17,20,16,3,9,1,2
SN,AS,sutra,2768,9,32,26,26,1,1,13,17,21,17,3,9,1,2
SN,AS,sutra,2769,9,31,25,25,1,1,11,15,20,17,3,9,1,2
SN,AS,sutra,2770,8,28,25,25,1,1,10,16,20,20,4,9,1,2
SN,AS,sutra,2771,8,30,24,25,1,1,10,14,19,19,3,9,1,2
SN,AS,sutra,2772,8,29,23,23,1,1,10,16,18,21,3,8,1,2
SN,AS,sutra,2773,7,29,23,23,1,1,12,16,18,21,3,8,1,2
SN,AS,sutra,2774,6,29,23,23,2,1,11,16,18,22,3,9,1,2
SN,AS,sutra,2775,6,24,20,21,2,1,11,14,17,21,3,9,1,2
SN,AS,sutra,2776,6,24,20,21,2,2,11,13,17,23,3,8,1,2
SN,AS,sutra,2777,6,23,20,21,2,2,10,14,17,23,3,8,1,2
SN,AS,sutra,2778,7,22,20,19,2,2,12,12,15,23,3,10,1,2
SN,AS,sutra,2779,7,21,21,19,3,2,12,13,16,23,3,9,1,2
SN,AS,sutra,2780,7,21,21,17,3,2,12,14,15,24,4,9,1,2
SN,AS,sutra,2781,6,22,21,17,4,2,13,16,15,24,4,9,1,2
SN,AS,sutra,2782,6,21,20,16,5,2,14,18,15,24,4,10,1,2
SN,AS,sutra,2783,6,23,21,15,5,2,13,17,15,25,4,9,0,2
SN,AS,sutra,2784,6,23,22,15,5,2,15,18,16,27,4,8,0,1
SN,AS,sutra,2785,6,21,22,14,5,2,16,19,17,27,4,8,0,1
SN,AS,sutra,2786,5,21,21,14,5,2,17,21,15,28,4,9,0,1
SN,AS,sutra,2787,5,21,19,13,5,3,18,21,17,28,4,9,0,0
SN,AS,sutra,2788,5,20,20,13,5,3,18,21,16,28,4,11,0,0
SN,AS,sutra,2789,5,18,20,15,6,3,18,21,17,26,4,11,0,0
SN,AS,sutra,2790,6,18,21,15,6,3,16,21,18,26,3,12,0,0
SN,AS,sutra,2791,5,17,21,16,6,4,16,20,20,24,3,12,0,0
SN,AS,sutra,2792,4,16,21,17,6,4,16,21,18,26,4,12,0,0
SN,AS,sutra,2793,4,17,21,16,6,4,15,21,18,26,3,12,0,1
SN,AS,sutra,2794,3,18,20,15,6,4,15,22,17,27,3,14,0,1
SN,AS,sutra,2795,3,20,19,14,7,4,16,23,17,24,2,14,0,1
SN,AS,sutra,2796,4,19,18,13,7,4,17,25,18,24,2,14,0,1
SN,AS,sutra,2797,3,18,20,13,7,4,17,24,18,23,2,15,0,1
SN,AS,sutra,2798,4,19,20,13,7,4,15,24,18,24,2,15,0,1
SN,AS,sutra,2799,4,20,19,12,6,4,17,24,18,23,3,14,0,1
SN,AS,sutra,2800,4,20,20,12,5,4,18,23,17,22,4,16,0,1
SN,AS,sutra,2801,4,21,22,12,5,3,18,23,16,19,4,16,0,1
SN,AS,sutra,2802,4,21,22,12,5,3,18,24,15,20,4,16,0,1
SN,AS,sutra,2803,3,20,22,14,5,3,17,24,15,20,4,14,0,2
SN,AS,sutra,2804,3,20,23,12,4,3,19,24,14,21,4,15,0,2
SN,AS,sutra,2805,3,20,24,12,4,3,18,25,14,19,3,16,0,2
SN,AS,sutra,2806,4,18,24,12,3,3,18,24,14,24,3,16,0,2
SN,AS,sutra,2807,4,20,25,12,2,4,15,21,15,24,3,16,0,2
SN,AS,sutra,2808,4,18,25,13,2,4,18,20,14,24,4,16,0,2
SN,AS,sutra,2809,4,19,24,14,2,4,17,20,13,23,4,16,0,3
SN,AS,sutra,2810,5,21,24,15,2,3,16,19,12,23,4,16,0,3
SN,AS,sutra,2811,6,21,25,15,2,3,15,16,13,25,4,14,0,3
SN,AS,sutra,2812,7,21,25,15,2,2,14,16,13,26,4,15,0,3
SN,AS,sutra,2813,7,20,24,17,2,2,14,15,14,25,4,14,0,4
SN,AS,sutra,2814,8,21,23,17,1,2,14,14,14,26,4,15,0,4
SN,AS,sutra,2815,7,22,23,17,1,2,15,14,13,25,4,14,0,4
SN,AS,sutra,2816,7,22,25,18,1,1,15,16,11,25,4,20,0,5
SN,AS,sutra,2817,7,23,25,18,1,1,15,15,12,22,3,23,0,5
SN,AS,sutra,2818,7,23,27,19,1,1,15,15,11,21,3,22,0,4
SN,AS,sutra,2819,7,22,28,20,1,1,15,15,10,21,4,21,0,4
SN,AS,sutra,2820,7,21,29,20,0,2,15,13,12,21,4,21,0,4
SN,AS,sutra,2821,6,20,29,21,0,2,15,11,12,22,5,22,0,4
SN,AS,sutra,2822,6,21,27,21,0,2,16,10,12,22,5,22,0,5
SN,AS,sutra,2823,5,23,26,20,0,2,18,11,11,20,5,22,0,5
SN,AS,sutra,2824,5,22,27,19,0,2,17,11,12,21,5,22,0,5
SN,AS,sutra,2825,5,21,25,20,0,3,18,13,12,23,4,20,0,5
SN,AS,sutra,2826,5,21,23,19,0,3,19,14,12,23,4,21,0,6
SN,AS,sutra,2827,6,22,21,20,0,3,19,12,13,24,4,20,0,6
SN,AS,sutra,2828,6,22,21,19,0,3,20,12,14,23,5,20,0,5
SN,AS,sutra,2829,6,22,20,21,0,3,20,12,14,23,5,19,0,5
SN,AS,sutra,2830,6,23,19,20,0,4,20,11,16,23,5,18,0,5
SN,AS,sutra,2831,5,23,20,21,0,4,19,11,16,19,5,21,0,6
SN,AS,sutra,2832,5,21,20,21,0,3,20,13,16,20,5,20,0,6
SN,AS,sutra,2833,5,23,20,21,0,3,17,14,16,19,4,20,0,7
SN,AS,sutra,2834,5,22,22,20,0,3,16,14,17,19,4,21,0,6
SN,AS,sutra,2835,5,21,22,19,0,3,18,15,16,20,4,21,0,6
SN,AS,sutra,2836,4,21,23,19,0,3,19,16,16,17,4,21,0,6
SN,AS,sutra,2837,3,20,24,18,0,4,21,17,15,16,4,22,0,6
SN,AS,sutra,2838,3,21,24,16,0,4,21,20,14,17,4,21,0,5
SN,AS,sutra,2839,2,20,25,16,0,4,23,20,13,16,5,21,0,5
SN,AS,sutra,2840,2,18,24,15,0,4,24,21,13,18,5,22,0,6
SN,AS,sutra,2841,2,17,23,16,0,4,23,19,13,18,6,18,0,5
SN,AS,sutra,2842,2,16,23,16,0,4,23,19,13,20,7,15,0,5
SN,AS,sutra,2843,3,18,20,16,0,4,23,19,14,20,7,15,0,5
SN,AS,sutra,2844,4,19,19,16,0,4,23,18,15,20,6,14,0,5
SN,AS,sutra,2845,4,20,19,17,0,3,23,18,13,20,7,14,0,5
SN,AS,sutra,2846,5,20,19,16,0,3,22,19,13,21,6,14,0,5
SN,AS,sutra,2847,6,18,20,17,0,3,22,20,13,21,6,13,0,4
SN,AS,sutra,2848,7,16,20,17,0,3,20,20,15,22,6,13,0,4
SN,AS,sutra,2849,7,16,19,17,0,3,21,20,14,20,6,13,0,4
SN,AS,sutra,2850,8,16,19,16,0,2,20,18,15,18,6,13,0,4
SN,AS,sutra,2851,8,15,19,16,0,2,20,18,17,19,7,12,0,3
SN,AS,sutra,2852,7,14,20,17,1,2,21,18,16,16,7,12,0,3
SN,AS,sutra,2853,8,15,20,18,1,2,19,20,15,17,6,12,0,3
SN,AS,sutra,2854,9,16,22,18,1,2,17,19,15,17,6,12,0,3
SN,AS,sutra,2855,10,16,21,18,1,1,18,19,15,17,6,12,0,3
SN,AS,sutra,2856,11,17,20,19,1,1,18,20,15,16,6,9,0,2
SN,AS,sutra,2857,12,17,19,21,1,1,17,19,14,17,6,9,0,2
SN,AS,sutra,2858,13,15,19,22,1,1,17,19,15,17,6,9,0,1
SN,AS,sutra,2859,13,16,18,22,1,1,18,20,15,17,6,8,0,1
SN,AS,sutra,2860,12,15,19,22,1,1,17,21,16,17,6,8,0,1
SN,AS,sutra,2861,13,16,17,23,1,1,16,23,15,17,6,7,0,1
SN,AS,sutra,2862,14,18,17,24,1,0,14,23,14,17,6,5,0,1
SN,AS,sutra,2863,15,18,16,25,1,0,15,21,14,17,6,5,0,1
