Text_Type,Book,Chapter,Window,GGG,GLG,LGL,LGG,L,LLG,G,GLL,GGL,LLL,LG,LL,GG,GL
SN,AS,chikitsa,951,27,26,36,14,1,7,24,4,11,0,0,0,0,0
SN,AS,chikitsa,952,25,28,36,14,1,7,24,4,11,0,0,0,0,0
SN,AS,chikitsa,953,26,29,36,15,1,6,24,4,9,0,0,0,0,0
SN,AS,chikitsa,954,25,28,36,16,1,6,24,4,10,0,0,0,0,0
SN,AS,chikitsa,955,24,29,35,16,1,6,24,4,11,0,0,0,0,0
SN,AS,chikitsa,956,23,28,35,15,1,7,24,4,13,0,0,0,0,0
SN,AS,chikitsa,957,23,28,35,14,1,6,24,5,14,0,0,0,0,0
SN,AS,chikitsa,958,22,29,35,15,1,5,24,5,14,0,0,0,0,0
SN,AS,chikitsa,959,21,30,34,16,1,5,24,5,14,0,0,0,0,0
SN,AS,chikitsa,960,22,32,34,16,1,5,24,4,12,0,0,0,0,0
SN,AS,chikitsa,961,21,33,34,15,1,5,24,4,13,0,0,0,0,0
SN,AS,chikitsa,962,22,33,33,14,1,6,24,4,13,0,0,0,0,0
SN,AS,chikitsa,963,23,32,33,13,1,7,24,4,13,0,0,0,0,0
SN,AS,chikitsa,964,22,31,33,14,1,9,24,4,12,0,0,0,0,0
SN,AS,chikitsa,965,22,32,33,14,1,10,24,3,11,0,0,0,0,0
SN,AS,chikitsa,966,22,31,34,13,0,11,25,3,11,0,0,0,0,0
SN,AS,chikitsa,967,22,31,33,13,0,11,25,3,12,0,0,0,0,0
SN,AS,chikitsa,968,21,31,33,13,0,11,25,3,13,0,0,0,0,0
SN,AS,chikitsa,969,22,30,32,14,0,11,25,3,13,0,0,0,0,0
SN,AS,chikitsa,970,21,30,32,15,0,11,25,3,13,0,0,0,0,0
SN,AS,chikitsa,971,20,31,31,16,0,11,25,2,14,0,0,0,0,0
SN,AS,chikitsa,972,20,32,30,16,0,11,25,2,14,0,0,0,0,0
SN,AS,chikitsa,973,21,32,30,16,1,11,24,2,13,0,0,0,0,0
SN,AS,chikitsa,974,22,32,28,16,2,11,23,2,14,0,0,0,0,0
SN,AS,chikitsa,975,24,31,28,15,2,11,23,2,14,0,0,0,0,0
SN,AS,chikitsa,976,26,30,28,14,3,11,22,2,14,0,0,0,0,0
SN,AS,chikitsa,977,28,28,28,13,3,11,22,3,14,0,0,0,0,0
SN,AS,chikitsa,978,28,27,29,13,3,11,22,3,14,0,0,0,0,0
SN,AS,chikitsa,979,30,27,29,12,3,11,22,3,13,0,0,0,0,0
SN,AS,chikitsa,980,31,25,29,12,3,11,22,3,14,0,0,0,0,0
SN,AS,chikitsa,981,32,26,29,13,3,10,22,3,12,0,0,0,0,0
SN,AS,chikitsa,982,31,28,30,13,3,10,22,2,11,0,0,0,0,0
SN,AS,chikitsa,983,32,28,30,11,4,10,21,2,12,0,0,0,0,0
SN,AS,chikitsa,984,31,26,31,11,4,10,21,2,14,0,0,0,0,0
SN,AS,chikitsa,985,32,25,31,11,4,10,21,2,14,0,0,0,0,0
SN,AS,chikitsa,986,34,24,31,10,4,10,21,3,13,0,0,0,0,0
SN,AS,chikitsa,987,34,25,31,10,4,8,21,3,14,0,0,0,0,0
SN,AS,chikitsa,988,32,27,31,11,4,7,21,3,14,0,0,0,0,0
SN,AS,chikitsa,989,34,26,31,10,4,6,21,3,15,0,0,0,0,0
SN,AS,chikitsa,990,34,25,31,10,4,5,21,5,15,0,0,0,0,0
SN,AS,chikitsa,991,34,26,30,10,4,4,21,6,15,0,0,0,0,0
SN,AS,chikitsa,992,35,26,30,9,4,4,21,5,16,0,0,0,0,0
SN,AS,chikitsa,993,35,24,30,10,4,4,21,5,17,0,0,0,0,0
SN,AS,chikitsa,994,36,24,30,9,4,4,21,5,17,0,0,0,0,0
SN,AS,chikitsa,995,37,25,29,9,4,3,21,5,17,0,0,0,0,0
SN,AS,chikitsa,996,39,25,29,8,4,3,21,5,16,0,0,0,0,0
SN,AS,chikitsa,997,38,23,31,8,4,3,21,5,17,0,0,0,0,0
SN,AS,chikitsa,998,38,23,31,8,3,3,22,5,17,0,0,0,0,0
SN,AS,chikitsa,999,36,23,33,9,2,2,23,5,17,0,0,0,0,0
SN,AS,chikitsa,1000,35,22,34,9,2,2,23,5,18,0,0,0,0,0
SN,AS,chikitsa,1001,34,22,35,9,1,2,24,5,18,0,0,0,0,0
SN,AS,chikitsa,1002,32,22,35,10,1,2,24,5,19,0,0,0,0,0
SN,AS,chikitsa,1003,31,22,35,10,1,3,24,5,19,0,0,0,0,0
SN,AS,chikitsa,1004,30,21,35,10,1,4,24,5,20,0,0,0,0,0
SN,AS,chikitsa,1005,29,22,35,11,1,5,24,5,18,0,0,0,0,0
SN,AS,chikitsa,1006,29,21,35,11,2,5,23,5,19,0,0,0,0,0
SN,AS,chikitsa,1007,29,20,34,12,2,6,23,5,19,0,0,0,0,0
SN,AS,chikitsa,1008,28,20,35,12,1,6,24,6,18,0,0,0,0,0
SN,AS,chikitsa,1009,29,21,34,11,1,6,24,7,17,0,0,0,0,0
SN,AS,chikitsa,1010,28,22,34,11,1,6,24,7,17,0,0,0,0,0
SN,AS,chikitsa,1011,26,22,34,12,2,6,23,6,19,0,0,0,0,0
SN,AS,chikitsa,1012,24,21,37,12,2,6,23,7,18,0,0,0,0,0
SN,AS,chikitsa,1013,24,20,37,11,2,8,23,7,18,0,0,0,0,0
SN,AS,chikitsa,1014,23,21,38,12,2,7,23,7,17,0,0,0,0,0
SN,AS,chikitsa,1015,23,23,38,12,2,7,23,5,17,0,0,0,0,0
SN,AS,chikitsa,1016,23,21,38,14,2,7,23,6,16,0,0,0,0,0
SN,AS,chikitsa,1017,23,22,38,14,2,7,23,7,14,0,0,0,0,0
SN,AS,chikitsa,1018,23,22,38,15,2,8,23,7,12,0,0,0,0,0
SN,AS,chikitsa,1019,21,21,39,16,2,9,23,7,12,0,0,0,0,0
SN,AS,chikitsa,1020,20,20,40,15,2,9,23,7,14,0,0,0,0,0
SN,AS,chikitsa,1021,21,19,39,15,3,9,22,7,15,0,0,0,0,0
SN,AS,chikitsa,1022,20,21,37,15,3,9,22,7,16,0,0,0,0,0
SN,AS,chikitsa,1023,21,21,37,15,3,8,22,7,16,0,0,0,0,0
SN,AS,chikitsa,1024,22,21,37,14,3,8,22,7,16,0,0,0,0,0
SN,AS,chikitsa,1025,21,21,37,14,3,8,22,8,16,0,0,0,0,0
SN,AS,chikitsa,1026,21,23,36,14,3,8,22,8,15,0,0,0,0,0
SN,AS,chikitsa,1027,23,23,36,14,3,8,22,7,14,0,0,0,0,0
SN,AS,chikitsa,1028,23,23,36,13,3,8,22,8,14,0,0,0,0,0
SN,AS,chikitsa,1029,23,23,36,14,3,8,22,8,13,0,0,0,0,0
SN,AS,chikitsa,1030,23,22,37,14,3,8,22,9,12,0,0,0,0,0
SN,AS,chikitsa,1031,22,23,37,13,2,8,23,10,12,0,0,0,0,0
SN,AS,chikitsa,1032,22,22,37,12,2,9,23,11,12,0,0,0,0,0
SN,AS,chikitsa,1033,22,23,36,13,3,9,22,10,12,0,0,0,0,0
SN,AS,chikitsa,1034,22,24,36,13,3,9,22,9,12,0,0,0,0,0
SN,AS,chikitsa,1035,21,23,36,13,3,9,22,9,14,0,0,0,0,0
SN,AS,chikitsa,1036,23,23,36,13,2,9,23,9,12,0,0,0,0,0
SN,AS,chikitsa,1037,25,24,33,13,2,9,23,8,13,0,0,0,0,0
SN,AS,chikitsa,1038,26,23,34,13,2,7,23,8,14,0,0,0,0,0
SN,AS,chikitsa,1039,26,24,34,12,2,7,23,8,14,0,0,0,0,0
SN,AS,chikitsa,1040,27,22,35,12,2,7,23,8,14,0,0,0,0,0
SN,AS,chikitsa,1041,28,25,34,10,2,7,22,6,15,0,0,0,0,0
SN,AS,chikitsa,1042,27,25,34,11,2,7,22,5,16,0,0,0,0,0
SN,AS,chikitsa,1043,28,25,34,9,2,7,22,5,17,0,0,0,0,0
SN,AS,chikitsa,1044,29,25,33,8,2,7,22,6,17,0,0,0,0,0
SN,AS,chikitsa,1045,29,26,32,9,2,8,22,6,15,0,0,0,0,0
SN,AS,chikitsa,1046,26,29,32,10,1,8,23,6,14,0,0,0,0,0
SN,AS,chikitsa,1047,27,27,32,11,1,9,23,6,13,0,0,0,0,0
SN,AS,chikitsa,1048,25,27,33,12,1,9,23,6,13,0,0,0,0,0
SN,AS,chikitsa,1049,26,28,31,13,1,9,23,6,12,0,0,0,0,0
SN,AS,chikitsa,1050,26,27,32,13,1,10,23,5,12,0,0,0,0,0
SN,AS,chikitsa,1051,26,25,32,14,1,10,23,5,13,0,0,0,0,0
SN,AS,chikitsa,1052,26,25,32,13,1,10,23,6,13,0,0,0,0,0
SN,AS,chikitsa,1053,27,25,31,13,1,10,23,5,14,0,0,0,0,0
SN,AS,chikitsa,1054,25,27,31,12,1,9,23,5,16,0,0,0,0,0
SN,AS,chikitsa,1055,26,29,30,11,1,8,23,5,16,0,0,0,0,0
SN,AS,chikitsa,1056,27,27,31,11,1,9,23,5,15,0,0,0,0,0
SN,AS,chikitsa,1057,27,28,31,11,1,8,23,4,16,0,0,0,0,0
SN,AS,chikitsa,1058,27,26,31,10,0,8,24,4,19,0,0,0,0,0
SN,AS,chikitsa,1059,28,26,31,10,0,8,24,4,18,0,0,0,0,0
SN,AS,chikitsa,1060,30,25,31,10,0,9,24,4,16,0,0,0,0,0
SN,AS,chikitsa,1061,28,24,31,9,0,10,24,6,17,0,0,0,0,0
SN,AS,chikitsa,1062,26,25,31,10,0,10,24,6,17,0,0,0,0,0
SN,AS,chikitsa,1063,24,26,31,10,0,11,24,6,17,0,0,0,0,0
SN,AS,chikitsa,1064,24,24,31,10,0,11,24,6,19,0,0,0,0,0
SN,AS,chikitsa,1065,24,23,30,10,0,12,24,6,20,0,0,0,0,0
SN,AS,chikitsa,1066,23,22,32,10,0,12,25,6,20,0,0,0,0,0
SN,AS,chikitsa,1067,23,21,32,10,0,12,25,6,21,0,0,0,0,0
SN,AS,chikitsa,1068,23,22,33,10,1,11,24,6,20,0,0,0,0,0
SN,AS,chikitsa,1069,23,23,34,10,1,10,24,5,20,0,0,0,0,0
SN,AS,chikitsa,1070,22,23,35,9,1,9,24,5,22,0,0,0,0,0
SN,AS,chikitsa,1071,24,21,35,8,1,9,24,5,23,0,0,0,0,0
SN,AS,chikitsa,1072,23,23,36,7,1,8,24,5,23,0,0,0,0,0
SN,AS,chikitsa,1073,25,23,35,6,1,8,24,6,22,0,0,0,0,0
SN,AS,chikitsa,1074,24,24,35,6,1,8,24,6,22,0,0,0,0,0
SN,AS,chikitsa,1075,25,25,33,7,1,8,24,6,21,0,0,0,0,0
SN,AS,chikitsa,1076,26,24,33,7,1,9,24,6,20,0,0,0,0,0
SN,AS,chikitsa,1077,25,25,33,7,1,9,24,6,20,0,0,0,0,0
SN,AS,chikitsa,1078,26,24,33,8,1,9,24,6,19,0,0,0,0,0
SN,AS,chikitsa,1079,29,23,33,8,1,9,24,6,17,0,0,0,0,0
SN,AS,chikitsa,1080,31,21,33,8,1,10,24,5,17,0,0,0,0,0
SN,AS,chikitsa,1081,33,21,32,8,1,10,24,4,17,0,0,0,0,0
SN,AS,chikitsa,1082,33,22,32,8,2,9,23,4,17,0,0,0,0,0
SN,AS,chikitsa,1083,32,22,32,10,2,9,23,5,15,0,0,0,0,0
SN,AS,chikitsa,1084,31,22,32,11,2,9,23,5,15,0,0,0,0,0
SN,AS,chikitsa,1085,29,23,33,11,2,8,23,6,15,0,0,0,0,0
SN,AS,chikitsa,1086,29,23,33,12,2,8,23,5,15,0,0,0,0,0
SN,AS,chikitsa,1087,31,22,33,11,2,8,23,6,14,0,0,0,0,0
SN,AS,chikitsa,1088,33,21,32,12,2,8,23,6,13,0,0,0,0,0
SN,AS,chikitsa,1089,34,22,32,12,2,8,23,6,11,0,0,0,0,0
SN,AS,chikitsa,1090,34,24,33,11,2,7,23,6,10,0,0,0,0,0
SN,AS,chikitsa,1091,34,25,33,11,2,7,23,6,9,0,0,0,0,0
SN,AS,chikitsa,1092,34,26,34,10,2,7,23,6,8,0,0,0,0,0
SN,AS,chikitsa,1093,33,26,34,11,1,7,24,6,8,0,0,0,0,0
SN,AS,chikitsa,1094,33,26,33,11,1,8,24,6,8,0,0,0,0,0
SN,AS,chikitsa,1095,33,26,32,12,1,9,24,6,7,0,0,0,0,0
SN,AS,chikitsa,1096,32,25,32,13,1,9,24,7,7,0,0,0,0,0
SN,AS,chikitsa,1097,32,24,31,13,2,10,23,8,7,0,0,0,0,0
SN,AS,chikitsa,1098,32,24,31,14,2,10,23,7,7,0,0,0,0,0
SN,AS,chikitsa,1099,31,22,31,14,2,10,23,7,10,0,0,0,0,0
SN,AS,chikitsa,1100,30,21,31,15,2,10,23,7,11,0,0,0,0,0
SN,AS,chikitsa,1101,29,22,31,16,2,9,23,7,11,0,0,0,0,0
SN,AS,chikitsa,1102,29,22,32,16,2,9,23,6,11,0,0,0,0,0
SN,AS,chikitsa,1103,29,23,32,15,2,8,23,6,12,0,0,0,0,0
SN,AS,chikitsa,1104,27,22,33,15,2,9,23,7,12,0,0,0,0,0
SN,AS,chikitsa,1105,24,24,33,16,2,9,23,7,12,0,0,0,0,0
SN,AS,chikitsa,1106,21,24,33,16,2,10,23,7,14,0,0,0,0,0
SN,AS,chikitsa,1107,22,23,33,16,1,10,24,7,14,0,0,0,0,0
SN,AS,chikitsa,1108,24,24,33,15,1,10,24,6,13,0,0,0,0,0
SN,AS,chikitsa,1109,23,22,33,15,1,12,24,6,14,0,0,0,0,0
SN,AS,chikitsa,1110,23,23,33,14,1,12,24,5,15,0,0,0,0,0
SN,AS,chikitsa,1111,24,23,34,14,1,12,24,4,14,0,0,0,0,0
SN,AS,chikitsa,1112,24,22,34,14,1,13,24,4,14,0,0,0,0,0
SN,AS,chikitsa,1113,24,23,34,13,2,12,23,5,14,0,0,0,0,0
SN,AS,chikitsa,1114,23,23,34,13,2,12,23,5,15,0,0,0,0,0
SN,AS,chikitsa,1115,23,23,33,13,2,12,23,5,16,0,0,0,0,0
SN,AS,chikitsa,1116,25,20,32,13,3,13,22,5,17,0,0,0,0,0
SN,AS,chikitsa,1117,26,21,31,13,3,13,22,5,16,0,0,0,0,0
SN,AS,chikitsa,1118,25,22,31,13,3,13,22,5,16,0,0,0,0,0
SN,AS,chikitsa,1119,24,22,32,14,3,12,22,5,16,0,0,0,0,0
SN,AS,chikitsa,1120,25,22,32,14,3,12,22,5,15,0,0,0,0,0
SN,AS,chikitsa,1121,25,22,32,14,3,13,22,5,14,0,0,0,0,0
SN,AS,chikitsa,1122,25,21,33,14,2,13,23,5,14,0,0,0,0,0
SN,AS,chikitsa,1123,24,21,33,13,2,14,23,5,15,0,0,0,0,0
SN,AS,chikitsa,1124,26,21,33,12,2,15,23,5,13,0,0,0,0,0
SN,AS,chikitsa,1125,27,22,34,10,2,14,23,5,13,0,0,0,0,0
SN,AS,chikitsa,1126,26,23,34,9,2,14,23,5,14,0,0,0,0,0
SN,AS,chikitsa,1127,26,23,33,9,2,15,23,5,14,0,0,0,0,0
SN,AS,chikitsa,1128,26,22,34,9,2,15,23,5,14,0,0,0,0,0
SN,AS,chikitsa,1129,25,24,33,10,2,14,23,4,15,0,0,0,0,0
SN,AS,chikitsa,1130,26,22,33,9,2,14,23,5,16,0,0,0,0,0
SN,AS,chikitsa,1131,27,23,33,10,2,13,23,5,14,0,0,0,0,0
SN,AS,chikitsa,1132,28,23,33,10,2,13,23,5,13,0,0,0,0,0
SN,AS,chikitsa,1133,27,22,33,9,2,14,23,5,15,0,0,0,0,0
SN,AS,chikitsa,1134,29,22,34,8,2,13,23,5,14,0,0,0,0,0
SN,AS,chikitsa,1135,29,21,33,10,2,13,23,6,13,0,0,0,0,0
SN,AS,chikitsa,1136,28,21,33,11,2,12,23,6,14,0,0,0,0,0
SN,AS,chikitsa,1137,28,21,33,11,2,12,23,5,15,0,0,0,0,0
SN,AS,chikitsa,1138,26,22,33,12,2,13,23,4,15,0,0,0,0,0
SN,AS,chikitsa,1139,26,23,32,12,2,13,23,4,15,0,0,0,0,0
SN,AS,chikitsa,1140,26,22,32,12,3,14,22,4,15,0,0,0,0,0
SN,AS,chikitsa,1141,24,23,32,13,2,13,23,5,15,0,0,0,0,0
SN,AS,chikitsa,1142,23,21,32,13,2,14,23,5,17,0,0,0,0,0
SN,AS,chikitsa,1143,24,19,31,13,2,15,23,5,18,0,0,0,0,0
SN,AS,chikitsa,1144,24,18,31,13,2,15,23,6,18,0,0,0,0,0
SN,AS,chikitsa,1145,24,18,31,13,2,14,23,6,19,0,0,0,0,0
SN,AS,chikitsa,1146,24,18,31,13,2,14,23,5,20,0,0,0,0,0
SN,AS,chikitsa,1147,26,19,30,13,2,14,23,4,19,0,0,0,0,0
SN,AS,chikitsa,1148,26,19,30,13,2,14,23,5,18,0,0,0,0,0
SN,AS,chikitsa,1149,25,21,30,13,2,13,23,5,18,0,0,0,0,0
SN,AS,chikitsa,1150,26,20,29,14,2,14,23,5,17,0,0,0,0,0
SN,AS,chikitsa,1151,27,19,29,14,2,14,23,5,17,0,0,0,0,0
SN,AS,chikitsa,1152,27,19,29,15,2,13,23,5,17,0,0,0,0,0
SN,AS,chikitsa,1153,26,19,29,16,2,14,23,5,16,0,0,0,0,0
SN,AS,chikitsa,1154,29,17,29,15,3,15,22,5,15,0,0,0,0,0
SN,AS,chikitsa,1155,29,19,30,15,3,14,22,4,14,0,0,0,0,0
SN,AS,chikitsa,1156,29,19,30,15,3,14,22,4,14,0,0,0,0,0
SN,AS,chikitsa,1157,27,19,30,16,4,15,21,4,14,0,0,0,0,0
SN,AS,chikitsa,1158,27,21,31,16,4,14,21,4,12,0,0,0,0,0
SN,AS,chikitsa,1159,28,21,30,16,4,14,21,4,12,0,0,0,0,0
SN,AS,chikitsa,1160,28,22,30,15,4,14,21,3,13,0,0,0,0,0
SN,AS,chikitsa,1161,28,23,30,14,4,15,21,3,12,0,0,0,0,0
SN,AS,chikitsa,1162,26,23,29,15,4,15,21,3,11,0,0,0,0,0
SN,AS,chikitsa,1163,27,21,28,14,3,15,21,3,11,0,0,0,0,0
SN,AS,chikitsa,1164,27,21,27,16,3,15,20,3,10,0,0,0,0,0
SN,AS,chikitsa,1165,26,22,26,16,2,15,20,3,10,0,1,0,0,0
SN,AS,chikitsa,1166,27,24,26,15,2,15,20,2,9,0,1,0,0,0
SN,AS,chikitsa,1167,27,26,26,15,2,15,20,2,7,0,1,0,0,0
SN,AS,chikitsa,1168,27,26,26,14,2,15,20,2,8,0,1,0,0,0
SN,AS,chikitsa,1169,28,27,25,13,2,16,20,1,8,0,1,0,0,0
SN,AS,chikitsa,1170,27,27,25,14,2,17,20,1,7,0,1,0,0,0
SN,AS,chikitsa,1171,27,28,25,14,2,16,20,1,7,0,1,0,0,0
SN,AS,chikitsa,1172,25,28,25,14,3,15,19,1,10,0,1,0,0,0
SN,AS,chikitsa,1173,24,27,26,15,3,15,19,1,10,0,1,0,0,0
SN,AS,chikitsa,1174,24,28,26,15,3,15,19,1,9,0,1,0,0,0
SN,AS,chikitsa,1175,22,29,26,15,3,15,19,2,9,0,1,0,0,0
SN,AS,chikitsa,1176,21,28,26,14,3,16,19,4,9,0,1,0,0,0
SN,AS,chikitsa,1177,21,26,26,15,3,16,19,5,9,0,1,0,0,0
SN,AS,chikitsa,1178,20,28,25,14,3,15,19,5,10,1,1,0,0,0
SN,AS,chikitsa,1179,19,29,26,14,2,14,20,5,10,1,1,0,0,0
SN,AS,chikitsa,1180,19,27,25,14,2,15,20,6,11,1,1,0,0,0
SN,AS,chikitsa,1181,20,28,25,13,2,14,20,6,11,1,1,0,0,0
SN,AS,chikitsa,1182,19,27,26,14,1,13,21,7,11,1,1,0,0,0
SN,AS,chikitsa,1183,18,27,26,15,1,13,21,7,11,1,1,0,0,0
SN,AS,chikitsa,1184,17,27,26,16,1,13,21,7,11,1,1,0,0,0
SN,AS,chikitsa,1185,18,27,25,16,1,13,20,7,11,1,1,0,0,0
SN,AS,chikitsa,1186,20,27,25,15,1,12,20,7,11,1,1,0,0,0
SN,AS,chikitsa,1187,20,29,26,14,1,11,20,7,13,1,1,0,0,0
SN,AS,chikitsa,1188,19,29,28,15,2,10,20,7,15,1,1,0,0,0
SN,AS,chikitsa,1189,20,29,29,13,2,10,21,7,15,1,1,0,0,0
SN,AS,chikitsa,1190,20,29,31,13,2,10,22,7,14,1,0,0,0,0
SN,AS,chikitsa,1191,20,28,31,14,2,10,22,7,14,1,0,0,0,0
SN,AS,chikitsa,1192,20,28,32,14,2,9,22,7,14,1,0,0,0,0
SN,AS,chikitsa,1193,21,29,32,15,2,8,22,7,12,1,0,0,0,0
SN,AS,chikitsa,1194,20,29,32,15,2,8,22,8,12,1,0,0,0,0
SN,AS,chikitsa,1195,22,29,32,13,2,7,22,8,13,1,0,0,0,0
SN,AS,chikitsa,1196,21,28,32,14,2,7,22,9,13,1,0,0,0,0
SN,AS,chikitsa,1197,22,28,32,14,1,8,23,10,10,1,0,0,0,0
SN,AS,chikitsa,1198,24,28,31,13,1,7,23,9,12,1,0,0,0,0
SN,AS,chikitsa,1199,23,26,31,15,1,8,23,9,12,1,0,0,0,0
SN,AS,chikitsa,1200,24,27,31,14,1,7,23,8,13,1,0,0,0,0
SN,AS,chikitsa,1201,26,27,32,14,1,6,23,6,13,1,0,0,0,0
SN,AS,chikitsa,1202,26,28,32,13,1,6,23,5,14,1,0,0,0,0
SN,AS,chikitsa,1203,28,27,32,13,1,7,23,5,13,0,0,0,0,0
SN,AS,chikitsa,1204,28,26,32,13,1,8,23,5,13,0,0,0,0,0
SN,AS,chikitsa,1205,27,28,32,13,1,7,23,5,13,0,0,0,0,0
SN,AS,chikitsa,1206,25,27,32,14,1,7,23,6,13,1,0,0,0,0
SN,AS,chikitsa,1207,26,28,31,13,1,7,23,5,14,1,0,0,0,0
SN,AS,chikitsa,1208,26,28,30,12,1,8,23,5,15,1,0,0,0,0
SN,AS,chikitsa,1209,26,29,30,11,1,7,23,6,15,1,0,0,0,0
SN,AS,chikitsa,1210,27,28,31,10,1,7,24,6,15,1,0,0,0,0
SN,AS,chikitsa,1211,26,28,30,11,1,8,24,6,15,1,0,0,0,0
SN,AS,chikitsa,1212,28,26,30,11,1,10,24,6,13,1,0,0,0,0
SN,AS,chikitsa,1213,28,26,31,11,0,10,25,6,12,1,0,0,0,0
SN,AS,chikitsa,1214,29,24,32,11,0,10,25,6,12,1,0,0,0,0
SN,AS,chikitsa,1215,29,23,32,11,0,10,25,7,12,1,0,0,0,0
SN,AS,chikitsa,1216,29,23,32,10,0,11,25,7,12,1,0,0,0,0
SN,AS,chikitsa,1217,29,23,31,11,0,11,25,7,12,1,0,0,0,0
SN,AS,chikitsa,1218,27,23,31,11,0,12,25,8,12,1,0,0,0,0
SN,AS,chikitsa,1219,26,24,31,11,0,11,25,8,13,1,0,0,0,0
SN,AS,chikitsa,1220,24,24,32,12,0,12,25,8,12,1,0,0,0,0
SN,AS,chikitsa,1221,24,25,32,11,0,13,25,8,11,1,0,0,0,0
SN,AS,chikitsa,1222,25,25,32,12,0,12,25,7,11,1,0,0,0,0
SN,AS,chikitsa,1223,24,28,32,12,0,12,25,7,9,1,0,0,0,0
SN,AS,chikitsa,1224,25,29,33,10,0,11,25,7,9,1,0,0,0,0
SN,AS,chikitsa,1225,25,29,33,11,0,11,25,7,8,1,0,0,0,0
SN,AS,chikitsa,1226,23,29,33,11,0,12,25,8,8,1,0,0,0,0
SN,AS,chikitsa,1227,22,28,34,11,0,12,25,10,7,1,0,0,0,0
SN,AS,chikitsa,1228,20,27,36,12,0,11,25,11,7,1,0,0,0,0
SN,AS,chikitsa,1229,19,29,36,12,0,10,25,11,7,1,0,0,0,0
SN,AS,chikitsa,1230,20,29,37,12,0,10,25,10,6,1,0,0,0,0
SN,AS,chikitsa,1231,20,29,37,13,0,10,25,10,6,0,0,0,0,0
SN,AS,chikitsa,1232,21,28,37,12,0,10,25,10,7,0,0,0,0,0
SN,AS,chikitsa,1233,21,26,37,14,0,9,25,10,8,0,0,0,0,0
SN,AS,chikitsa,1234,20,27,37,14,0,10,25,9,8,0,0,0,0,0
SN,AS,chikitsa,1235,19,26,37,15,0,10,25,10,8,0,0,0,0,0
SN,AS,chikitsa,1236,18,26,37,14,0,9,25,10,11,0,0,0,0,0
SN,AS,chikitsa,1237,17,26,38,14,1,7,24,10,13,0,0,0,0,0
SN,AS,chikitsa,1238,17,26,38,13,1,7,24,11,13,0,0,0,0,0
SN,AS,chikitsa,1239,14,28,38,13,1,7,24,11,14,0,0,0,0,0
SN,AS,chikitsa,1240,15,28,37,14,2,7,23,10,14,0,0,0,0,0
SN,AS,chikitsa,1241,15,27,38,14,2,6,23,11,14,0,0,0,0,0
SN,AS,chikitsa,1242,14,26,39,13,2,6,23,12,14,1,0,0,0,0
SN,AS,chikitsa,1243,16,26,39,12,2,5,23,12,14,1,0,0,0,0
SN,AS,chikitsa,1244,16,25,39,13,2,6,23,12,13,1,0,0,0,0
SN,AS,chikitsa,1245,17,25,38,13,2,5,23,12,14,1,0,0,0,0
SN,AS,chikitsa,1246,17,25,38,14,2,4,23,12,14,1,0,0,0,0
SN,AS,chikitsa,1247,17,25,39,13,2,4,23,12,14,1,0,0,0,0
SN,AS,chikitsa,1248,17,22,40,13,2,5,23,12,15,1,0,0,0,0
SN,AS,chikitsa,1249,16,22,39,14,2,5,23,12,16,1,0,0,0,0
SN,AS,chikitsa,1250,15,20,40,13,2,6,23,12,18,1,0,0,0,0
SN,AS,chikitsa,1251,16,20,39,14,2,6,23,12,17,1,0,0,0,0
SN,AS,chikitsa,1252,17,21,38,13,2,6,23,10,19,1,0,0,0,0
SN,AS,chikitsa,1253,18,21,36,14,2,7,23,9,19,1,0,0,0,0
SN,AS,chikitsa,1254,17,20,35,15,2,8,23,9,20,1,0,0,0,0
SN,AS,chikitsa,1255,16,20,35,15,2,8,23,9,21,1,0,0,0,0
SN,AS,chikitsa,1256,16,20,35,14,2,8,23,8,23,1,0,0,0,0
SN,AS,chikitsa,1257,17,21,35,14,2,8,23,8,21,1,0,0,0,0
SN,AS,chikitsa,1258,18,21,35,13,2,10,23,8,19,1,0,0,0,0
SN,AS,chikitsa,1259,18,21,35,13,2,9,23,8,20,1,0,0,0,0
SN,AS,chikitsa,1260,17,21,36,13,2,9,23,7,21,1,0,0,0,0
SN,AS,chikitsa,1261,18,21,36,14,2,10,23,7,18,1,0,0,0,0
SN,AS,chikitsa,1262,18,21,35,14,1,12,24,7,17,1,0,0,0,0
SN,AS,chikitsa,1263,19,22,34,14,1,12,24,7,16,1,0,0,0,0
SN,AS,chikitsa,1264,20,20,34,14,1,12,24,8,16,1,0,0,0,0
SN,AS,chikitsa,1265,20,20,34,13,0,12,25,8,17,1,0,0,0,0
SN,AS,chikitsa,1266,20,21,34,13,0,12,25,7,17,1,0,0,0,0
SN,AS,chikitsa,1267,21,21,33,13,0,13,25,7,17,0,0,0,0,0
SN,AS,chikitsa,1268,20,21,33,13,0,14,25,6,18,0,0,0,0,0
SN,AS,chikitsa,1269,22,21,34,12,0,13,25,5,18,0,0,0,0,0
SN,AS,chikitsa,1270,22,23,34,11,0,13,25,5,17,0,0,0,0,0
SN,AS,chikitsa,1271,25,22,34,9,0,14,25,4,17,0,0,0,0,0
SN,AS,chikitsa,1272,23,23,34,9,0,14,25,5,17,0,0,0,0,0
SN,AS,chikitsa,1273,23,24,33,10,0,13,25,5,17,0,0,0,0,0
SN,AS,chikitsa,1274,25,22,33,10,0,14,25,5,16,0,0,0,0,0
SN,AS,chikitsa,1275,26,22,32,11,0,14,25,5,15,0,0,0,0,0
