Text_Type,Book,Chapter,Window,GLG,GGL,G,LG,LGG,GGG,LLG,GLL,LLL,LGL,L,LL,GG
SN,AH,sutra,2596,111,74,50,1,55,73,27,29,5,72,10,1,1
SN,AH,sutra,2597,112,74,49,1,56,73,28,30,5,71,10,1,1
SN,AH,sutra,2598,112,73,49,1,56,72,29,30,5,72,10,1,1
SN,AH,sutra,2599,113,73,48,2,55,74,30,31,5,73,10,1,1
SN,AH,sutra,2600,113,72,48,2,55,75,30,31,5,73,10,1,1
SN,AH,sutra,2601,113,71,49,2,56,73,30,32,5,74,9,1,1
SN,AH,sutra,2602,111,71,49,2,58,72,30,33,5,74,9,1,1
SN,AH,sutra,2603,112,69,48,2,59,73,30,33,7,74,9,1,1
SN,AH,sutra,2604,113,68,48,2,59,72,31,33,7,74,9,1,1
SN,AH,sutra,2605,112,68,48,2,59,72,33,33,7,73,9,1,1
SN,AH,sutra,2606,113,68,49,2,57,71,33,32,7,73,9,1,1
SN,AH,sutra,2607,114,70,48,3,58,73,32,32,7,73,9,1,1
SN,AH,sutra,2608,111,70,49,3,58,73,32,32,6,74,9,1,1
SN,AH,sutra,2609,110,69,49,3,58,74,33,32,6,74,9,1,1
SN,AH,sutra,2610,108,69,49,3,56,73,34,30,5,73,9,1,1
SN,AH,sutra,2611,110,70,50,3,56,74,34,30,5,74,9,1,0
SN,AH,sutra,2612,108,70,50,3,56,76,34,28,4,73,9,1,0
SN,AH,sutra,2613,107,70,51,3,57,76,34,26,3,72,8,1,0
SN,AH,sutra,2614,107,71,51,3,57,78,35,26,3,73,8,1,0
SN,AH,sutra,2615,107,72,50,4,58,79,37,26,3,71,8,1,0
SN,AH,sutra,2616,107,70,51,4,58,78,37,27,3,71,7,1,0
SN,AH,sutra,2617,107,71,51,4,59,80,37,27,3,72,7,1,0
SN,AH,sutra,2618,104,70,52,4,59,79,36,25,3,72,7,0,0
SN,AH,sutra,2619,102,69,52,4,60,79,36,26,3,73,7,0,0
SN,AH,sutra,2620,102,70,52,4,59,79,35,27,3,73,7,0,0
SN,AH,sutra,2621,104,72,52,4,60,79,34,27,3,72,6,0,0
SN,AH,sutra,2622,104,73,53,4,61,78,34,27,3,71,5,0,0
SN,AH,sutra,2623,105,71,54,4,61,80,34,26,3,71,4,0,0
SN,AH,sutra,2624,106,71,55,4,62,79,34,25,3,71,3,0,0
SN,AH,sutra,2625,106,72,54,5,63,81,35,25,3,71,3,0,0
SN,AH,sutra,2626,103,70,55,5,61,84,34,25,3,73,3,0,0
SN,AH,sutra,2627,103,70,55,5,61,82,34,25,3,75,3,0,0
SN,AH,sutra,2628,104,70,55,5,60,82,35,24,3,75,3,0,0
SN,AH,sutra,2629,105,70,54,5,62,82,36,23,4,74,3,0,0
SN,AH,sutra,2630,102,68,54,5,60,82,33,23,4,73,3,0,0
SN,AH,sutra,2631,104,67,53,5,61,82,32,24,4,74,3,0,0
SN,AH,sutra,2632,104,65,53,5,62,82,32,24,4,75,3,0,0
SN,AH,sutra,2633,108,66,52,5,63,83,33,24,4,75,3,0,0
SN,AH,sutra,2634,107,65,52,5,59,85,34,23,4,76,4,0,0
SN,AH,sutra,2635,107,65,52,5,59,87,34,24,4,76,3,0,0
SN,AH,sutra,2636,105,65,53,5,57,86,35,23,4,78,3,0,0
SN,AH,sutra,2637,104,64,53,5,58,86,35,23,4,79,3,0,0
SN,AH,sutra,2638,103,62,54,5,58,84,35,24,4,80,3,0,0
SN,AH,sutra,2639,106,63,53,6,59,86,36,26,5,82,3,0,0
SN,AH,sutra,2640,101,59,54,6,55,87,37,26,5,82,3,0,0
SN,AH,sutra,2641,100,59,54,6,54,89,37,25,5,83,3,0,0
SN,AH,sutra,2642,99,58,53,6,54,91,37,25,5,83,4,0,0
SN,AH,sutra,2643,99,60,53,6,55,90,36,25,5,82,4,0,0
SN,AH,sutra,2644,100,62,53,6,54,89,35,25,5,82,4,0,0
SN,AH,sutra,2645,99,61,53,6,54,88,36,25,5,84,4,0,0
SN,AH,sutra,2646,97,61,53,6,55,86,36,25,5,84,4,0,0
SN,AH,sutra,2647,95,62,53,6,56,87,36,25,5,83,4,0,0
SN,AH,sutra,2648,95,64,53,6,56,87,36,24,5,82,4,0,0
SN,AH,sutra,2649,95,66,52,6,57,88,36,24,6,80,4,0,0
SN,AH,sutra,2650,95,65,52,6,57,89,37,24,6,79,4,0,0
SN,AH,sutra,2651,96,65,51,6,57,88,38,26,6,79,4,0,0
SN,AH,sutra,2652,95,62,52,6,55,91,38,26,5,80,4,0,0
SN,AH,sutra,2653,94,63,51,7,55,94,39,26,5,81,4,0,0
SN,AH,sutra,2654,95,62,51,7,55,95,39,26,5,80,4,0,0
SN,AH,sutra,2655,93,61,51,7,56,94,39,28,5,81,4,0,0
SN,AH,sutra,2656,92,63,52,7,53,94,39,26,5,82,4,0,0
SN,AH,sutra,2657,93,63,51,7,55,94,39,27,5,81,4,0,0
SN,AH,sutra,2658,93,65,52,7,53,93,37,26,5,82,4,0,0
SN,AH,sutra,2659,94,66,51,7,54,93,37,27,5,81,4,0,0
SN,AH,sutra,2660,94,65,50,7,53,95,38,27,5,80,5,0,0
SN,AH,sutra,2661,92,66,50,7,53,95,38,28,5,80,5,0,0
SN,AH,sutra,2662,90,66,51,7,50,96,38,27,5,82,5,0,0
SN,AH,sutra,2663,88,66,51,7,50,98,37,27,5,83,5,0,0
SN,AH,sutra,2664,87,64,51,7,47,97,36,27,5,83,5,0,1
SN,AH,sutra,2665,87,63,50,8,48,98,36,29,5,83,5,0,1
SN,AH,sutra,2666,86,63,50,8,48,97,36,30,5,84,5,0,1
SN,AH,sutra,2667,85,63,51,8,48,97,37,30,5,84,4,0,1
SN,AH,sutra,2668,84,61,51,8,48,98,37,30,5,86,4,0,1
SN,AH,sutra,2669,86,62,50,8,50,95,38,30,6,85,4,0,1
SN,AH,sutra,2670,82,58,51,7,50,93,40,31,6,87,4,0,1
SN,AH,sutra,2671,85,58,51,7,50,91,39,31,6,87,4,0,1
SN,AH,sutra,2672,84,59,52,7,48,91,38,30,6,88,4,0,1
SN,AH,sutra,2673,85,59,52,7,49,91,37,30,6,87,4,0,1
SN,AH,sutra,2674,82,60,53,6,49,90,37,29,6,86,4,0,1
SN,AH,sutra,2675,83,60,53,6,48,89,37,29,6,87,4,0,1
SN,AH,sutra,2676,83,60,53,6,47,91,37,28,6,87,4,0,1
SN,AH,sutra,2677,86,61,52,6,48,91,37,27,6,86,4,0,1
SN,AH,sutra,2678,87,61,53,6,49,89,36,27,4,86,4,0,1
SN,AH,sutra,2679,88,61,52,6,48,89,35,28,4,86,5,0,1
SN,AH,sutra,2680,89,63,52,6,47,90,33,28,4,85,5,0,1
SN,AH,sutra,2681,88,62,51,6,51,91,33,29,4,84,5,0,1
SN,AH,sutra,2682,85,60,52,5,51,89,34,30,4,84,5,0,1
SN,AH,sutra,2683,87,61,52,5,53,91,34,30,4,85,5,0,1
SN,AH,sutra,2684,88,62,52,5,53,90,33,30,4,85,5,0,1
SN,AH,sutra,2685,88,61,51,5,56,90,33,30,5,85,5,0,1
SN,AH,sutra,2686,87,60,51,5,56,91,33,30,5,86,5,0,1
SN,AH,sutra,2687,88,62,51,5,57,91,33,30,5,85,4,0,1
SN,AH,sutra,2688,88,62,51,5,56,91,34,30,5,85,4,0,1
SN,AH,sutra,2689,90,65,50,6,57,90,34,30,5,85,4,0,1
SN,AH,sutra,2690,89,64,50,6,56,90,32,29,5,86,4,0,1
SN,AH,sutra,2691,87,64,50,6,57,92,32,27,5,87,4,0,1
SN,AH,sutra,2692,90,63,50,6,56,90,32,27,5,88,4,0,1
SN,AH,sutra,2693,90,65,50,6,54,92,31,27,5,87,4,0,1
SN,AH,sutra,2694,92,66,50,6,53,92,31,26,5,86,4,0,1
SN,AH,sutra,2695,92,67,50,6,53,93,31,25,5,85,4,0,1
SN,AH,sutra,2696,91,66,51,6,52,93,31,24,5,86,4,0,1
SN,AH,sutra,2697,92,66,50,6,52,96,30,25,5,85,4,0,1
SN,AH,sutra,2698,91,67,50,6,52,96,30,25,5,85,4,0,1
SN,AH,sutra,2699,92,68,50,6,51,96,29,25,5,85,4,0,1
SN,AH,sutra,2700,91,66,51,5,51,93,29,26,5,85,4,0,1
SN,AH,sutra,2701,91,67,51,5,52,90,30,27,5,84,4,0,1
SN,AH,sutra,2702,93,66,51,5,52,91,30,27,5,82,4,0,1
SN,AH,sutra,2703,93,67,51,5,51,91,30,27,5,82,4,0,1
SN,AH,sutra,2704,92,66,52,5,49,94,29,26,4,83,4,0,1
SN,AH,sutra,2705,95,66,51,5,52,93,29,26,4,81,4,0,1
SN,AH,sutra,2706,94,66,52,5,51,94,29,25,4,80,4,0,1
SN,AH,sutra,2707,95,67,51,5,53,95,29,25,4,78,4,0,1
SN,AH,sutra,2708,91,67,52,5,52,96,29,25,4,79,4,0,1
SN,AH,sutra,2709,93,68,52,6,54,96,29,26,4,78,3,0,1
SN,AH,sutra,2710,93,68,53,6,53,95,29,25,4,78,3,0,1
SN,AH,sutra,2711,94,68,52,6,54,97,28,26,4,77,3,0,1
SN,AH,sutra,2712,95,68,52,6,54,96,28,26,4,77,3,0,1
SN,AH,sutra,2713,97,69,51,6,53,97,27,25,4,76,4,0,1
SN,AH,sutra,2714,93,68,52,5,51,96,26,23,3,75,4,0,1
SN,AH,sutra,2715,94,69,51,6,53,98,25,23,4,74,4,0,1
SN,AH,sutra,2716,95,69,51,6,53,96,26,24,4,73,4,0,1
SN,AH,sutra,2717,96,70,52,6,53,94,26,24,4,73,3,0,1
SN,AH,sutra,2718,95,67,52,6,53,96,26,25,4,74,3,0,1
SN,AH,sutra,2719,94,66,52,6,52,98,27,25,4,74,3,0,1
SN,AH,sutra,2720,96,67,52,6,52,98,26,24,4,73,3,0,1
SN,AH,sutra,2721,98,66,51,6,53,100,26,23,4,73,3,0,1
SN,AH,sutra,2722,100,65,51,6,52,101,25,23,4,73,3,0,1
SN,AH,sutra,2723,101,64,51,6,52,101,25,23,4,73,3,0,1
SN,AH,sutra,2724,101,62,52,6,52,100,25,23,3,74,3,0,1
SN,AH,sutra,2725,103,63,51,6,52,101,24,24,3,73,3,0,1
SN,AH,sutra,2726,101,62,52,6,53,103,23,22,3,73,3,0,1
SN,AH,sutra,2727,101,63,52,6,53,102,23,22,3,73,3,0,1
SN,AH,sutra,2728,102,62,53,5,52,100,22,22,3,72,3,0,1
SN,AH,sutra,2729,102,60,53,5,52,101,22,22,3,73,3,0,1
SN,AH,sutra,2730,102,61,53,5,52,102,22,20,4,72,3,0,1
SN,AH,sutra,2731,106,60,53,5,53,106,21,20,4,73,3,0,1
SN,AH,sutra,2732,107,60,54,5,50,107,20,18,4,74,3,0,1
SN,AH,sutra,2733,108,60,54,5,50,112,21,18,4,75,3,0,1
SN,AH,sutra,2734,108,59,55,5,49,112,20,17,4,76,3,0,1
SN,AH,sutra,2735,109,60,56,5,49,111,19,17,4,76,2,0,1
SN,AH,sutra,2736,108,61,56,5,50,110,20,16,4,76,2,0,1
SN,AH,sutra,2737,107,62,56,5,50,109,21,17,4,75,2,0,1
SN,AH,sutra,2738,108,63,55,5,49,108,21,18,4,74,3,0,1
SN,AH,sutra,2739,110,64,55,5,51,108,22,20,4,74,3,0,0
SN,AH,sutra,2740,109,64,56,4,50,108,22,18,4,75,3,0,0
SN,AH,sutra,2741,109,64,56,4,50,109,22,17,4,75,3,0,0
SN,AH,sutra,2742,109,63,56,4,51,108,21,18,4,76,3,0,0
SN,AH,sutra,2743,109,63,56,4,51,109,21,18,4,75,3,0,0
SN,AH,sutra,2744,107,62,57,4,49,112,20,18,3,76,3,0,0
SN,AH,sutra,2745,109,62,56,4,52,114,18,17,4,74,3,0,0
SN,AH,sutra,2746,109,61,56,4,52,114,18,18,4,74,3,0,0
SN,AH,sutra,2747,110,60,56,4,52,113,18,19,4,74,3,0,0
SN,AH,sutra,2748,108,60,56,4,51,112,18,19,4,73,3,0,0
SN,AH,sutra,2749,110,59,56,4,53,110,17,19,4,73,3,0,0
SN,AH,sutra,2750,108,62,56,4,53,110,17,19,4,72,3,0,0
SN,AH,sutra,2751,107,62,56,4,54,110,18,19,4,71,3,0,0
SN,AH,sutra,2752,105,60,57,4,52,111,18,19,4,73,3,0,0
SN,AH,sutra,2753,104,62,56,4,52,112,19,19,4,73,3,0,0
SN,AH,sutra,2754,103,62,57,4,53,112,19,18,4,74,2,0,0
SN,AH,sutra,2755,102,60,57,4,54,113,19,18,4,75,2,0,0
SN,AH,sutra,2756,102,61,58,4,51,112,19,17,4,76,2,0,0
SN,AH,sutra,2757,104,62,57,4,53,112,18,17,4,75,2,0,0
SN,AH,sutra,2758,101,62,57,4,51,111,17,17,4,74,2,0,0
SN,AH,sutra,2759,101,64,57,4,52,109,17,17,4,73,2,0,0
SN,AH,sutra,2760,101,66,58,4,50,108,16,17,3,73,2,0,0
SN,AH,sutra,2761,101,69,58,4,50,106,16,17,3,72,2,0,0
SN,AH,sutra,2762,99,66,59,4,49,108,16,17,3,73,2,0,0
SN,AH,sutra,2763,99,66,59,4,50,108,15,17,3,73,2,0,0
SN,AH,sutra,2764,99,63,60,3,50,107,14,17,3,73,2,0,0
SN,AH,sutra,2765,100,63,61,2,50,106,14,18,3,72,2,0,0
SN,AH,sutra,2766,100,63,61,2,50,104,14,19,3,73,2,0,0
SN,AH,sutra,2767,98,66,61,2,50,105,14,19,3,71,2,0,0
SN,AH,sutra,2768,97,66,61,2,50,103,14,19,3,74,2,0,0
SN,AH,sutra,2769,97,66,60,2,52,104,15,20,3,74,2,0,0
SN,AH,sutra,2770,98,66,60,2,52,104,15,21,3,74,2,0,0
SN,AH,sutra,2771,99,67,60,2,52,104,15,21,3,74,2,0,0
SN,AH,sutra,2772,99,66,61,2,51,103,15,21,3,76,2,0,0
SN,AH,sutra,2773,102,67,61,2,53,106,15,23,3,78,2,0,0
SN,AH,sutra,2774,102,68,60,2,53,105,15,24,3,79,3,0,0
SN,AH,sutra,2775,103,69,60,2,52,106,14,23,3,79,3,0,0
SN,AH,sutra,2776,104,68,60,2,51,108,14,22,3,79,3,0,0
SN,AH,sutra,2777,104,69,60,2,51,108,14,23,3,79,3,0,0
SN,AH,sutra,2778,105,71,59,2,51,107,13,24,3,79,4,0,0
SN,AH,sutra,2779,104,72,59,2,51,107,13,24,3,79,4,0,0
SN,AH,sutra,2780,101,72,60,2,48,108,14,24,3,80,4,0,0
SN,AH,sutra,2781,99,74,60,2,48,106,14,24,3,82,4,0,0
SN,AH,sutra,2782,98,73,61,2,45,106,15,24,3,83,4,0,0
SN,AH,sutra,2783,99,75,60,3,48,105,15,24,3,83,4,0,0
SN,AH,sutra,2784,97,75,61,2,46,104,15,23,3,84,4,0,0
SN,AH,sutra,2785,96,75,60,2,47,103,16,23,3,84,5,0,0
SN,AH,sutra,2786,94,75,61,2,46,102,17,22,3,85,5,0,0
SN,AH,sutra,2787,95,76,60,3,45,104,18,22,3,86,5,0,0
SN,AH,sutra,2788,95,76,61,3,45,104,18,22,3,86,4,0,0
SN,AH,sutra,2789,97,79,60,3,46,102,18,23,3,84,4,0,0
SN,AH,sutra,2790,96,78,61,2,45,99,19,23,2,85,4,0,0
SN,AH,sutra,2791,99,79,60,2,48,98,18,22,2,84,4,0,0
SN,AH,sutra,2792,98,77,60,2,48,100,19,22,2,84,4,0,0
SN,AH,sutra,2793,100,78,59,2,49,100,20,21,2,83,4,0,0
SN,AH,sutra,2794,100,79,59,2,50,99,19,21,2,83,4,0,0
SN,AH,sutra,2795,99,78,59,2,51,99,20,21,2,83,4,0,0
SN,AH,sutra,2796,96,78,60,2,50,99,21,21,2,83,4,0,0
SN,AH,sutra,2797,94,78,60,2,51,98,22,22,2,83,4,0,0
SN,AH,sutra,2798,95,78,60,2,51,97,22,22,2,83,4,0,0
SN,AH,sutra,2799,96,78,59,2,52,98,22,22,2,83,4,0,0
SN,AH,sutra,2800,95,76,60,2,52,99,22,20,2,84,4,0,0
SN,AH,sutra,2801,96,76,60,2,52,98,22,20,2,84,4,0,0
SN,AH,sutra,2802,96,75,60,2,52,98,23,20,2,84,4,0,0
SN,AH,sutra,2803,97,75,59,3,55,99,24,20,2,83,4,0,0
SN,AH,sutra,2804,96,76,58,3,56,99,24,20,2,82,5,0,0
SN,AH,sutra,2805,99,75,57,3,58,98,25,21,1,81,5,0,0
SN,AH,sutra,2806,97,74,57,3,57,95,25,21,1,80,5,0,0
SN,AH,sutra,2807,95,75,57,3,59,93,25,21,1,81,5,0,0
SN,AH,sutra,2808,93,74,56,3,58,89,25,21,1,81,6,0,0
SN,AH,sutra,2809,94,74,56,3,57,89,25,21,1,81,6,0,0
SN,AH,sutra,2810,95,74,56,3,57,89,25,21,1,80,6,0,0
SN,AH,sutra,2811,97,72,56,3,56,91,24,21,1,80,6,0,0
SN,AH,sutra,2812,97,72,56,3,56,92,24,20,1,80,6,0,0
SN,AH,sutra,2813,96,73,57,3,56,91,25,19,1,81,5,0,0
SN,AH,sutra,2814,95,73,58,3,54,92,24,17,1,83,5,0,0
SN,AH,sutra,2815,94,73,58,3,55,91,25,17,1,83,5,0,0
SN,AH,sutra,2816,93,72,58,3,56,92,26,17,1,82,5,0,0
SN,AH,sutra,2817,94,74,57,3,57,93,27,16,1,80,5,0,0
SN,AH,sutra,2818,93,76,57,3,58,91,27,16,1,80,5,0,0
SN,AH,sutra,2819,92,76,57,3,58,90,28,17,1,80,5,0,0
SN,AH,sutra,2820,91,77,58,3,55,90,28,17,0,81,5,0,0
SN,AH,sutra,2821,89,78,58,3,55,91,28,16,0,82,5,0,0
SN,AH,sutra,2822,87,78,58,3,55,91,29,16,0,83,5,0,0
SN,AH,sutra,2823,87,79,58,3,56,92,30,16,0,84,5,0,0
SN,AH,sutra,2824,87,79,58,3,54,92,30,17,1,84,5,0,0
SN,AH,sutra,2825,87,77,58,3,54,94,30,17,1,84,5,0,0
SN,AH,sutra,2826,87,77,58,3,54,93,30,18,1,84,5,0,0
SN,AH,sutra,2827,87,79,58,3,53,93,30,18,1,83,5,0,0
SN,AH,sutra,2828,88,80,59,3,51,92,29,18,1,82,5,0,0
SN,AH,sutra,2829,88,81,58,3,52,93,29,18,1,82,5,0,0
SN,AH,sutra,2830,89,80,58,3,51,92,30,18,1,83,5,0,0
SN,AH,sutra,2831,90,81,57,4,52,92,32,19,1,82,5,0,0
SN,AH,sutra,2832,88,81,58,4,51,93,32,18,1,82,5,0,0
SN,AH,sutra,2833,90,80,58,4,51,92,32,18,1,82,5,0,0
SN,AH,sutra,2834,90,77,58,4,51,92,32,19,1,84,5,0,0
SN,AH,sutra,2835,93,78,57,4,52,97,33,20,1,83,5,0,0
SN,AH,sutra,2836,92,76,57,4,54,97,33,21,1,83,5,0,0
SN,AH,sutra,2837,93,76,57,4,54,94,33,21,1,85,5,0,0
SN,AH,sutra,2838,93,76,57,4,53,94,34,21,1,85,5,0,0
SN,AH,sutra,2839,92,76,56,4,54,97,35,21,1,84,5,0,0
SN,AH,sutra,2840,90,77,56,4,54,98,36,20,1,84,5,0,0
SN,AH,sutra,2841,91,77,56,4,53,100,37,19,1,82,5,0,0
SN,AH,sutra,2842,91,74,56,4,53,101,38,19,1,83,5,0,0
SN,AH,sutra,2843,92,74,56,4,53,102,38,19,1,81,5,0,0
SN,AH,sutra,2844,91,74,57,4,52,101,37,18,1,81,5,0,0
SN,AH,sutra,2845,92,75,56,5,52,102,38,17,1,81,5,0,0
SN,AH,sutra,2846,89,76,56,5,52,101,39,17,1,81,5,0,0
SN,AH,sutra,2847,89,76,56,5,53,99,40,16,1,80,5,0,0
SN,AH,sutra,2848,87,74,56,5,51,97,39,14,1,78,5,0,0
SN,AH,sutra,2849,86,73,57,5,52,98,39,13,1,77,4,0,0
SN,AH,sutra,2850,85,74,57,5,52,98,39,13,1,77,4,0,0
SN,AH,sutra,2851,86,75,56,5,55,96,39,14,1,76,4,0,0
SN,AH,sutra,2852,85,77,56,5,55,95,39,13,1,75,4,0,0
SN,AH,sutra,2853,87,77,56,5,60,95,40,13,2,75,3,0,0
SN,AH,sutra,2854,87,77,56,5,61,93,41,13,2,75,3,0,0
SN,AH,sutra,2855,88,76,56,5,62,93,40,13,2,75,3,0,0
SN,AH,sutra,2856,88,74,56,5,62,95,41,13,2,74,3,0,0
SN,AH,sutra,2857,87,75,56,5,63,93,40,15,2,74,3,0,0
SN,AH,sutra,2858,89,73,57,4,60,92,39,15,2,74,3,0,0
SN,AH,sutra,2859,92,75,57,4,62,92,38,16,2,75,3,0,0
SN,AH,sutra,2860,92,75,58,4,61,93,37,16,2,76,2,0,0
SN,AH,sutra,2861,94,75,57,5,63,95,37,16,2,75,2,0,0
SN,AH,sutra,2862,93,75,58,4,63,92,36,17,2,74,2,0,0
SN,AH,sutra,2863,94,74,58,4,63,91,36,17,2,75,2,0,0
SN,AH,sutra,2864,93,71,59,4,62,92,36,16,2,77,2,0,0
SN,AH,sutra,2865,94,72,58,4,62,91,35,16,2,77,3,0,0
SN,AH,sutra,2866,92,71,58,4,60,91,35,16,2,79,4,0,0
SN,AH,sutra,2867,94,71,57,4,62,90,35,17,2,78,4,0,0
SN,AH,sutra,2868,93,72,58,4,60,89,34,17,2,79,4,0,0
SN,AH,sutra,2869,95,70,57,4,60,90,34,19,2,79,4,0,0
SN,AH,sutra,2870,95,71,57,4,59,89,33,20,2,80,4,0,0
SN,AH,sutra,2871,97,72,56,4,61,87,33,21,2,79,4,0,0
SN,AH,sutra,2872,98,74,56,4,60,86,32,21,2,79,4,0,0
SN,AH,sutra,2873,96,75,56,4,60,87,32,21,2,79,4,0,0
SN,AH,sutra,2874,94,74,56,4,58,85,32,21,2,78,4,0,1
SN,AH,sutra,2875,95,75,56,4,59,84,32,22,2,78,4,0,1
SN,AH,sutra,2876,93,75,56,4,58,86,33,22,2,78,4,0,1
SN,AH,sutra,2877,94,75,56,4,59,84,32,22,2,79,4,0,1
SN,AH,sutra,2878,91,77,57,3,56,83,31,22,2,80,4,0,1
SN,AH,sutra,2879,92,79,57,4,56,84,31,22,2,81,3,0,1
SN,AH,sutra,2880,89,79,58,4,53,85,32,21,2,83,3,0,1
SN,AH,sutra,2881,87,79,58,4,54,86,33,21,2,82,3,0,1
SN,AH,sutra,2882,88,79,58,4,53,87,33,21,2,81,3,0,1
SN,AH,sutra,2883,89,79,59,4,53,87,32,21,2,81,2,0,1
SN,AH,sutra,2884,87,79,59,4,53,89,32,21,2,81,2,0,1
SN,AH,sutra,2885,90,79,58,4,55,94,32,21,2,82,2,0,1
SN,AH,sutra,2886,89,79,58,4,55,95,32,21,2,82,2,0,1
SN,AH,sutra,2887,90,79,58,4,55,95,31,21,2,82,2,0,1
SN,AH,sutra,2888,90,79,58,4,55,96,30,21,2,82,2,0,1
SN,AH,sutra,2889,90,78,58,4,56,96,30,21,2,82,2,0,1
SN,AH,sutra,2890,91,78,58,4,55,96,31,21,2,81,2,0,1
SN,AH,sutra,2891,93,79,57,4,57,96,30,21,2,80,2,0,1
SN,AH,sutra,2892,92,79,58,4,55,97,29,21,2,80,2,0,1
SN,AH,sutra,2893,94,77,58,4,54,98,29,21,2,80,2,0,1
SN,AH,sutra,2894,96,78,58,4,54,98,28,20,2,79,2,0,1
SN,AH,sutra,2895,96,80,57,5,56,100,28,20,2,78,2,0,1
SN,AH,sutra,2896,96,79,57,5,57,101,28,20,2,77,2,0,1
SN,AH,sutra,2897,96,80,57,5,57,101,27,19,2,78,2,0,1
SN,AH,sutra,2898,97,82,57,5,56,101,26,19,2,77,2,0,1
SN,AH,sutra,2899,96,83,57,5,57,101,27,18,1,77,2,0,1
SN,AH,sutra,2900,97,82,57,5,58,100,27,18,1,77,2,0,1
SN,AH,sutra,2901,101,82,57,5,57,100,28,17,1,82,2,0,1
SN,AH,sutra,2902,101,82,57,5,58,100,28,17,1,81,2,0,1
SN,AH,sutra,2903,101,79,57,5,58,105,30,17,1,85,2,0,1
SN,AH,sutra,2904,101,77,58,5,57,106,30,17,1,84,2,0,1
SN,AH,sutra,2905,101,78,58,5,58,105,29,18,1,83,2,0,1
SN,AH,sutra,2906,99,78,59,4,57,104,27,18,1,84,2,0,1
SN,AH,sutra,2907,100,78,58,4,58,103,27,19,1,85,2,0,1
SN,AH,sutra,2908,98,78,58,4,58,103,28,20,1,85,2,0,1
SN,AH,sutra,2909,99,78,57,4,59,104,28,21,2,83,2,0,1
SN,AH,sutra,2910,97,75,58,4,58,100,27,20,2,84,2,0,1
SN,AH,sutra,2911,97,75,58,4,56,102,27,19,2,85,2,0,1
SN,AH,sutra,2912,98,76,58,4,56,102,27,19,2,83,2,0,1
SN,AH,sutra,2913,98,75,57,4,56,103,26,19,2,84,3,0,1
SN,AH,sutra,2914,99,76,58,4,55,100,25,19,2,84,3,0,1
SN,AH,sutra,2915,100,75,57,4,56,99,26,20,2,85,3,0,1
SN,AH,sutra,2916,100,75,57,4,56,100,25,20,2,85,3,0,1
SN,AH,sutra,2917,103,77,56,5,56,100,25,20,2,85,3,0,1
SN,AH,sutra,2918,103,75,55,5,56,101,25,20,2,86,4,0,1
SN,AH,sutra,2919,104,74,55,5,55,100,25,22,2,86,4,0,1
SN,AH,sutra,2920,102,73,56,4,55,99,24,22,2,86,4,0,1
SN,AH,sutra,2921,103,71,56,4,55,101,23,22,2,86,4,0,1
SN,AH,sutra,2922,101,73,56,4,55,101,23,22,2,86,4,0,1
SN,AH,sutra,2923,102,73,55,4,55,100,23,22,2,86,5,0,1
SN,AH,sutra,2924,102,73,55,4,54,99,24,22,2,87,5,0,1
SN,AH,sutra,2925,102,71,55,4,55,99,25,22,2,87,5,0,1
SN,AH,sutra,2926,100,70,55,4,52,100,25,22,2,89,6,0,1
SN,AH,sutra,2927,100,66,55,4,52,103,25,22,2,90,6,0,1
SN,AH,sutra,2928,97,64,56,4,48,103,24,22,1,90,6,0,1
SN,AH,sutra,2929,100,63,55,4,47,105,23,22,2,90,6,0,1
SN,AH,sutra,2930,100,63,54,4,46,106,23,22,2,90,7,0,1
SN,AH,sutra,2931,102,64,53,4,47,104,23,23,2,90,7,0,1
SN,AH,sutra,2932,103,63,53,4,47,105,24,21,2,90,7,0,1
SN,AH,sutra,2933,101,63,52,4,51,106,25,21,2,89,7,0,1
SN,AH,sutra,2934,98,61,52,4,50,105,26,20,2,88,7,0,1
SN,AH,sutra,2935,102,63,51,4,52,107,26,21,3,87,7,0,1
SN,AH,sutra,2936,101,62,51,3,51,106,25,21,3,87,8,0,1
SN,AH,sutra,2937,100,60,51,3,52,108,26,20,3,87,8,0,1
SN,AH,sutra,2938,98,60,51,3,54,109,26,20,3,86,8,0,1
SN,AH,sutra,2939,97,61,50,3,56,109,27,21,3,85,8,0,1
SN,AH,sutra,2940,96,62,51,3,55,110,27,21,3,85,7,0,1
SN,AH,sutra,2941,94,63,52,3,56,110,27,21,3,85,6,0,1
SN,AH,sutra,2942,92,63,53,3,55,110,27,20,3,86,6,0,1
SN,AH,sutra,2943,92,62,53,3,56,109,28,20,3,86,6,0,1
SN,AH,sutra,2944,90,63,54,3,56,107,28,19,3,87,6,0,1
SN,AH,sutra,2945,91,62,53,3,57,108,29,19,3,87,6,0,1
SN,AH,sutra,2946,90,61,54,3,54,108,29,20,3,88,6,0,1
SN,AH,sutra,2947,91,61,54,3,54,108,29,19,3,88,6,0,1
SN,AH,sutra,2948,93,59,54,3,53,109,29,19,3,88,6,0,1
SN,AH,sutra,2949,94,59,54,3,55,112,29,20,3,89,6,0,0
SN,AH,sutra,2950,93,59,54,3,54,111,30,19,3,89,6,0,0
SN,AH,sutra,2951,93,59,54,3,55,109,30,19,3,90,6,0,0
SN,AH,sutra,2952,92,59,54,3,55,110,31,19,3,89,6,0,0
