Text_Type,Book,Chapter,Window,LGL,L,GGG,GLL,LG,GG,GLG,LGG,LLL,G,LLG,GGL,LL
SN,AH,nidana,1,80,4,103,29,2,1,74,39,3,60,28,59,0
SN,AH,nidana,2,81,4,102,29,2,1,74,41,3,60,28,57,0
SN,AH,nidana,3,82,4,100,29,2,1,76,41,3,60,27,57,0
SN,AH,nidana,4,83,4,101,28,2,1,74,41,3,60,27,58,0
SN,AH,nidana,5,84,4,99,29,2,1,73,41,3,60,27,59,0
SN,AH,nidana,6,83,4,100,29,2,1,74,40,3,60,27,59,0
SN,AH,nidana,7,83,4,99,29,2,1,74,40,3,60,27,60,0
SN,AH,nidana,8,84,4,98,28,2,1,75,40,3,60,27,60,0
SN,AH,nidana,9,84,4,95,28,2,1,78,40,3,59,29,61,0
SN,AH,nidana,10,84,4,94,28,2,1,77,40,3,59,30,62,0
SN,AH,nidana,11,85,4,94,28,2,1,76,39,3,59,30,63,0
SN,AH,nidana,12,84,4,93,28,2,1,76,40,3,59,29,65,0
SN,AH,nidana,13,83,5,93,29,2,1,77,40,3,58,28,65,0
SN,AH,nidana,14,83,5,94,29,2,1,78,40,3,58,27,64,0
SN,AH,nidana,15,83,5,96,28,2,1,78,39,3,58,27,64,0
SN,AH,nidana,16,83,5,98,27,2,1,77,39,3,58,28,63,0
SN,AH,nidana,17,83,6,98,27,2,1,77,39,3,57,28,63,0
SN,AH,nidana,18,82,6,98,27,2,1,77,40,3,57,28,63,0
SN,AH,nidana,19,81,5,99,27,2,1,75,40,3,58,28,65,0
SN,AH,nidana,20,81,5,97,27,1,1,74,40,3,59,27,64,0
SN,AH,nidana,21,83,5,95,28,1,1,73,42,3,59,27,62,0
SN,AH,nidana,22,81,5,95,27,1,1,73,42,3,58,27,60,0
SN,AH,nidana,23,81,6,95,27,1,1,73,42,3,57,27,60,0
SN,AH,nidana,24,80,5,93,27,1,1,72,41,3,58,27,60,0
SN,AH,nidana,25,81,5,92,28,1,1,74,41,3,58,27,59,0
SN,AH,nidana,26,78,5,87,29,1,1,70,40,3,58,26,58,0
SN,AH,nidana,27,78,5,87,30,1,1,71,40,4,58,26,57,0
SN,AH,nidana,28,79,5,87,30,1,1,71,38,4,59,26,57,0
SN,AH,nidana,29,78,5,90,29,1,1,72,36,4,59,26,59,0
SN,AH,nidana,30,76,6,92,29,1,1,72,36,4,58,26,61,0
SN,AH,nidana,31,75,6,94,28,1,1,72,38,5,57,26,62,0
SN,AH,nidana,32,75,7,94,27,1,1,72,38,5,56,26,63,0
SN,AH,nidana,33,75,6,95,25,1,1,72,38,5,57,26,64,0
SN,AH,nidana,34,74,6,95,25,1,1,72,37,5,58,26,63,0
SN,AH,nidana,35,74,6,94,24,1,1,74,40,6,57,25,63,0
SN,AH,nidana,36,74,6,93,23,1,1,75,39,6,58,24,63,0
SN,AH,nidana,37,74,6,92,23,1,1,75,39,6,58,25,63,0
SN,AH,nidana,38,74,6,91,23,1,1,75,38,6,58,26,64,0
SN,AH,nidana,39,74,6,90,23,1,1,77,41,5,57,26,64,0
SN,AH,nidana,40,74,6,92,23,1,1,76,41,5,57,26,63,0
SN,AH,nidana,41,73,6,92,22,1,1,79,42,5,56,27,63,0
SN,AH,nidana,42,73,6,92,21,1,1,80,43,5,56,26,63,0
SN,AH,nidana,43,72,6,92,22,1,1,81,44,5,55,27,63,0
SN,AH,nidana,44,70,6,91,21,0,1,82,43,5,56,26,63,0
SN,AH,nidana,45,70,6,91,20,0,1,83,45,5,55,27,63,0
SN,AH,nidana,46,71,6,90,19,0,1,81,45,5,56,27,63,0
SN,AH,nidana,47,71,6,89,19,0,1,82,46,5,56,26,63,0
SN,AH,nidana,48,69,6,88,19,0,1,80,46,5,56,26,63,0
SN,AH,nidana,49,70,6,90,19,0,0,80,47,5,57,26,64,0
SN,AH,nidana,50,70,6,89,19,0,0,81,47,5,57,25,65,0
SN,AH,nidana,51,70,6,88,18,0,0,81,48,5,57,25,66,0
SN,AH,nidana,52,72,6,86,17,0,0,79,47,5,58,26,66,0
SN,AH,nidana,53,71,6,87,17,0,0,80,48,5,57,25,68,0
SN,AH,nidana,54,70,6,87,18,0,0,80,48,5,57,25,68,0
SN,AH,nidana,55,70,6,86,18,0,0,81,48,5,57,24,69,0
SN,AH,nidana,56,69,5,88,18,0,0,80,49,5,58,24,68,0
SN,AH,nidana,57,69,5,88,17,0,0,81,50,5,58,25,66,0
SN,AH,nidana,58,69,5,88,17,0,0,82,51,5,58,24,65,0
SN,AH,nidana,59,70,5,86,17,0,0,82,52,5,58,24,65,0
SN,AH,nidana,60,72,5,82,17,0,0,82,52,5,59,23,65,0
SN,AH,nidana,61,72,5,80,18,0,0,82,54,5,59,23,64,0
SN,AH,nidana,62,72,5,80,18,0,0,82,54,5,59,23,64,0
SN,AH,nidana,63,71,5,79,19,0,0,81,54,5,59,23,66,0
SN,AH,nidana,64,72,5,79,19,0,0,80,54,4,60,23,64,0
SN,AH,nidana,65,73,5,79,19,0,0,82,55,4,60,24,67,0
SN,AH,nidana,66,73,5,79,18,0,0,83,55,4,60,23,68,0
SN,AH,nidana,67,73,5,80,19,0,0,84,56,4,59,24,66,0
SN,AH,nidana,68,72,5,79,19,0,0,85,57,4,59,24,66,0
SN,AH,nidana,69,72,5,82,18,1,0,87,57,4,58,24,67,0
SN,AH,nidana,70,72,5,80,18,1,0,87,58,4,58,24,68,0
SN,AH,nidana,71,71,5,80,18,1,0,88,59,4,57,25,69,0
SN,AH,nidana,72,73,5,82,17,1,0,85,58,4,58,25,67,0
SN,AH,nidana,73,74,5,81,16,1,0,84,58,4,58,25,69,0
SN,AH,nidana,74,72,5,83,16,1,0,84,58,4,58,24,70,0
SN,AH,nidana,75,71,5,84,16,1,0,85,57,4,58,23,71,0
SN,AH,nidana,76,72,5,85,17,1,0,84,57,4,58,22,70,0
SN,AH,nidana,77,72,5,85,17,1,0,84,55,4,58,23,71,0
SN,AH,nidana,78,71,5,87,17,1,0,82,55,4,58,24,71,0
SN,AH,nidana,79,71,5,88,17,1,0,83,54,4,58,24,70,0
SN,AH,nidana,80,70,5,88,17,1,0,83,55,4,58,25,69,0
SN,AH,nidana,81,70,5,88,17,1,0,84,54,4,58,25,69,0
SN,AH,nidana,82,70,5,88,17,1,0,86,53,4,58,25,68,0
SN,AH,nidana,83,69,5,89,17,1,0,85,53,4,58,25,69,0
SN,AH,nidana,84,70,5,89,18,1,0,82,53,4,59,24,68,0
SN,AH,nidana,85,70,5,88,19,1,0,84,56,4,58,24,66,0
SN,AH,nidana,86,71,6,87,19,1,0,84,57,4,57,25,64,0
SN,AH,nidana,87,71,6,86,19,1,0,88,58,4,56,25,63,0
SN,AH,nidana,88,73,5,87,18,1,0,87,57,4,57,26,62,0
SN,AH,nidana,89,73,5,87,18,1,0,86,57,4,57,27,62,0
SN,AH,nidana,90,73,5,87,18,1,0,88,56,4,57,26,62,0
SN,AH,nidana,91,73,5,85,18,1,0,89,55,4,57,26,64,0
SN,AH,nidana,92,75,4,84,18,1,0,88,56,4,58,26,63,0
SN,AH,nidana,93,75,4,84,17,1,0,90,56,4,57,27,64,0
SN,AH,nidana,94,77,4,82,17,1,0,90,57,4,57,28,62,0
SN,AH,nidana,95,78,4,82,17,1,0,93,58,4,57,28,62,0
SN,AH,nidana,96,77,4,82,17,1,0,94,56,4,57,29,63,0
SN,AH,nidana,97,78,4,82,17,1,0,97,57,4,57,29,66,0
SN,AH,nidana,98,78,3,82,17,1,0,98,57,4,58,29,65,0
SN,AH,nidana,99,79,3,82,17,1,0,98,57,4,58,31,67,0
SN,AH,nidana,100,78,3,83,16,1,0,97,57,4,58,31,67,0
SN,AH,nidana,101,79,3,83,15,1,0,95,57,4,58,31,67,0
SN,AH,nidana,102,79,3,85,14,1,0,95,57,3,58,29,67,0
SN,AH,nidana,103,80,3,86,14,1,0,95,58,2,57,28,67,0
SN,AH,nidana,104,81,4,84,15,1,0,94,58,2,56,28,66,0
SN,AH,nidana,105,81,3,82,17,1,0,94,60,2,56,29,64,0
SN,AH,nidana,106,82,3,80,17,1,0,94,58,1,57,30,63,0
SN,AH,nidana,107,82,3,80,18,1,0,94,58,1,57,30,62,0
SN,AH,nidana,108,82,3,80,18,1,0,95,57,1,57,30,62,0
SN,AH,nidana,109,81,3,82,17,1,0,97,57,1,56,29,64,0
SN,AH,nidana,110,81,3,83,18,1,0,95,54,0,57,29,65,0
SN,AH,nidana,111,82,3,83,18,1,0,93,53,0,57,30,66,0
SN,AH,nidana,112,82,3,82,18,1,0,93,53,0,57,29,68,0
SN,AH,nidana,113,82,3,81,19,1,0,94,55,0,56,29,68,0
SN,AH,nidana,114,82,3,83,18,1,0,93,52,0,57,29,68,0
SN,AH,nidana,115,82,3,83,18,1,0,94,51,0,57,29,68,0
SN,AH,nidana,116,83,3,84,18,1,0,91,49,0,58,29,68,0
SN,AH,nidana,117,83,3,85,19,1,0,91,49,0,58,29,66,0
SN,AH,nidana,118,84,3,84,19,1,0,90,48,0,59,29,65,0
SN,AH,nidana,119,84,3,84,19,1,0,88,48,0,59,31,65,0
SN,AH,nidana,120,84,3,84,20,1,0,88,45,0,60,30,65,0
SN,AH,nidana,121,83,3,84,20,1,0,88,45,0,60,30,66,0
SN,AH,nidana,122,83,3,86,20,1,0,86,44,0,60,31,66,0
SN,AH,nidana,123,83,3,89,20,1,0,88,45,1,59,32,66,0
SN,AH,nidana,124,84,3,88,21,1,0,88,45,1,59,32,65,0
SN,AH,nidana,125,84,3,88,22,1,0,90,46,1,58,32,64,0
SN,AH,nidana,126,85,3,87,22,1,0,89,45,1,58,32,66,0
SN,AH,nidana,127,85,3,87,22,1,0,89,45,1,58,31,67,0
SN,AH,nidana,128,87,3,85,24,1,0,88,44,1,59,31,64,0
SN,AH,nidana,129,87,3,84,24,1,0,88,44,2,58,33,65,0
SN,AH,nidana,130,88,3,83,24,1,0,88,45,2,58,33,64,0
SN,AH,nidana,131,89,3,83,26,2,0,90,44,3,57,34,63,0
SN,AH,nidana,132,89,3,82,26,2,0,91,44,3,57,33,64,0
SN,AH,nidana,133,89,3,83,26,2,0,90,43,3,57,35,63,0
SN,AH,nidana,134,88,3,84,26,2,0,91,43,3,57,35,62,0
SN,AH,nidana,135,88,3,85,27,2,0,90,43,3,57,35,61,0
SN,AH,nidana,136,88,3,87,26,2,0,91,40,3,57,36,61,0
SN,AH,nidana,137,88,3,87,27,2,0,90,41,3,57,36,60,0
SN,AH,nidana,138,90,3,87,27,2,0,89,41,3,57,36,59,0
SN,AH,nidana,139,91,3,87,28,2,0,91,39,4,57,36,60,0
SN,AH,nidana,140,90,4,86,30,2,0,91,38,5,56,35,57,0
SN,AH,nidana,141,92,4,84,31,2,0,91,38,5,56,35,56,0
SN,AH,nidana,142,92,4,83,30,2,0,91,37,5,57,34,57,0
SN,AH,nidana,143,92,4,83,30,2,0,90,36,5,57,35,58,0
SN,AH,nidana,144,92,4,82,30,1,0,89,35,5,58,34,57,0
SN,AH,nidana,145,92,5,83,31,1,0,88,35,5,57,34,56,0
SN,AH,nidana,146,93,5,82,31,1,0,88,33,5,58,33,56,0
SN,AH,nidana,147,93,5,81,33,1,0,89,33,5,57,33,57,0
SN,AH,nidana,148,93,5,82,33,1,0,88,34,5,57,33,56,0
SN,AH,nidana,149,94,5,83,33,1,0,87,34,5,57,34,54,0
SN,AH,nidana,150,95,5,82,33,1,0,87,34,5,57,35,53,0
SN,AH,nidana,151,96,6,80,33,1,0,88,34,5,56,36,52,0
SN,AH,nidana,152,96,6,80,33,1,0,88,34,5,56,36,52,0
SN,AH,nidana,153,96,7,79,33,1,0,89,34,5,55,35,53,0
SN,AH,nidana,154,96,7,79,33,1,0,89,34,5,55,35,53,0
SN,AH,nidana,155,96,7,79,33,1,0,90,33,5,55,35,53,0
SN,AH,nidana,156,97,7,80,33,1,0,89,33,5,55,35,52,0
SN,AH,nidana,157,97,7,78,34,1,0,88,33,5,55,35,54,0
SN,AH,nidana,158,97,7,76,34,1,0,89,34,5,55,36,53,0
SN,AH,nidana,159,96,7,76,34,1,0,90,35,5,55,35,53,0
SN,AH,nidana,160,96,7,77,33,1,0,90,33,5,56,34,53,0
SN,AH,nidana,161,95,6,77,33,1,0,91,33,5,57,33,54,0
SN,AH,nidana,162,97,6,77,33,1,0,88,31,5,58,33,54,0
SN,AH,nidana,163,97,6,76,33,1,0,89,31,5,58,33,54,0
SN,AH,nidana,164,97,6,75,34,1,0,89,32,5,58,33,53,0
SN,AH,nidana,165,97,6,73,34,1,0,87,32,5,58,35,55,0
SN,AH,nidana,166,97,7,74,34,1,0,87,33,5,57,34,54,0
SN,AH,nidana,167,96,7,73,34,1,0,88,32,5,57,35,55,0
SN,AH,nidana,168,96,7,72,34,1,0,88,32,5,58,35,53,0
SN,AH,nidana,169,95,7,74,34,2,0,90,32,5,57,36,54,0
SN,AH,nidana,170,96,7,75,34,2,0,88,31,5,57,37,54,0
SN,AH,nidana,171,97,7,75,35,2,0,88,31,5,57,36,53,0
SN,AH,nidana,172,98,7,75,36,2,0,85,32,5,58,36,50,0
SN,AH,nidana,173,98,8,76,36,2,0,85,31,5,57,36,50,0
SN,AH,nidana,174,98,8,77,36,2,0,88,31,5,57,34,48,0
SN,AH,nidana,175,98,8,79,36,3,0,89,32,5,56,35,48,0
SN,AH,nidana,176,97,8,80,36,3,0,90,32,5,56,35,47,0
SN,AH,nidana,177,96,8,78,37,3,0,90,35,5,55,37,47,0
SN,AH,nidana,178,95,8,79,36,3,0,89,34,5,56,36,48,0
SN,AH,nidana,179,95,8,79,36,3,0,89,35,5,56,36,47,0
SN,AH,nidana,180,97,8,79,34,3,0,88,33,5,57,35,48,0
SN,AH,nidana,181,98,8,78,34,3,0,89,34,5,57,34,47,0
SN,AH,nidana,182,98,7,78,33,3,0,91,34,5,58,34,46,0
SN,AH,nidana,183,98,7,79,33,3,0,91,34,5,58,34,45,0
SN,AH,nidana,184,99,7,79,33,3,0,89,33,5,59,35,43,0
SN,AH,nidana,185,98,7,80,32,3,0,91,34,5,58,36,43,0
SN,AH,nidana,186,98,7,81,33,3,0,90,34,5,58,35,43,0
SN,AH,nidana,187,98,7,81,33,3,0,92,36,5,57,35,42,0
SN,AH,nidana,188,98,7,83,33,3,0,90,35,5,58,34,41,0
SN,AH,nidana,189,98,7,84,33,3,0,89,35,5,58,35,40,0
SN,AH,nidana,190,99,7,83,33,3,0,88,35,5,58,36,40,0
SN,AH,nidana,191,98,7,83,35,3,0,90,36,6,57,35,39,0
SN,AH,nidana,192,98,7,82,34,3,0,89,37,6,57,35,41,0
SN,AH,nidana,193,97,7,83,33,3,0,89,39,6,56,34,44,0
SN,AH,nidana,194,98,7,84,33,3,0,90,39,6,56,32,43,0
SN,AH,nidana,195,98,7,84,32,3,0,90,40,6,56,32,43,0
SN,AH,nidana,196,99,7,83,32,3,0,89,39,6,56,34,43,0
SN,AH,nidana,197,100,8,81,32,3,0,90,39,6,55,33,44,0
SN,AH,nidana,198,102,8,80,33,3,0,88,38,5,56,32,44,0
SN,AH,nidana,199,100,8,80,32,3,0,91,38,5,55,32,47,0
SN,AH,nidana,200,100,8,80,31,3,0,91,36,5,56,32,47,0
SN,AH,nidana,201,99,9,81,31,3,0,91,37,5,55,33,45,0
SN,AH,nidana,202,98,9,82,31,3,0,91,38,5,55,33,44,0
SN,AH,nidana,203,98,9,84,29,3,0,90,38,5,55,33,45,0
SN,AH,nidana,204,98,9,84,28,3,0,89,40,4,56,31,45,0
SN,AH,nidana,205,97,9,84,28,3,0,88,40,4,56,31,47,0
SN,AH,nidana,206,96,9,83,27,2,0,88,40,3,57,30,47,0
SN,AH,nidana,207,97,10,84,28,2,0,86,39,3,56,31,46,0
SN,AH,nidana,208,97,10,85,28,2,0,86,40,3,56,29,46,0
SN,AH,nidana,209,96,10,86,29,2,0,87,40,3,55,30,46,0
SN,AH,nidana,210,95,11,86,28,2,0,87,41,3,54,31,46,0
SN,AH,nidana,211,94,11,85,28,2,0,87,43,3,53,31,49,0
SN,AH,nidana,212,95,11,85,27,2,0,87,42,3,53,31,50,0
SN,AH,nidana,213,93,11,88,26,2,0,87,42,3,53,32,49,0
SN,AH,nidana,214,93,12,88,25,2,0,85,42,2,52,32,49,0
SN,AH,nidana,215,91,11,90,24,2,0,84,43,1,52,33,49,0
SN,AH,nidana,216,90,11,91,23,2,0,84,43,1,52,33,50,0
SN,AH,nidana,217,90,11,92,23,2,0,84,43,1,52,33,49,0
SN,AH,nidana,218,90,12,92,24,2,0,83,44,2,51,32,48,0
SN,AH,nidana,219,90,12,90,25,2,0,83,45,2,51,32,48,0
SN,AH,nidana,220,90,11,89,24,2,0,84,44,2,52,33,49,0
SN,AH,nidana,221,91,11,89,25,2,0,81,45,2,52,33,49,0
SN,AH,nidana,222,90,11,89,23,2,0,82,44,2,53,33,49,0
SN,AH,nidana,223,89,11,89,24,2,0,82,44,2,53,34,48,0
SN,AH,nidana,224,89,11,87,24,2,0,84,44,2,53,33,49,0
SN,AH,nidana,225,89,11,88,24,2,0,84,44,2,53,32,49,0
SN,AH,nidana,226,88,10,88,23,2,0,85,44,2,54,31,51,0
SN,AH,nidana,227,88,10,87,24,2,0,85,44,2,54,31,51,0
SN,AH,nidana,228,88,9,86,24,2,0,84,44,2,55,33,51,0
SN,AH,nidana,229,87,9,85,24,2,0,83,45,2,55,34,52,0
SN,AH,nidana,230,88,9,86,23,2,0,83,45,2,55,33,52,0
SN,AH,nidana,231,87,9,85,23,2,0,84,46,2,55,33,52,0
SN,AH,nidana,232,86,10,86,22,2,0,83,46,3,54,33,53,0
SN,AH,nidana,233,86,10,87,22,2,0,83,45,3,54,32,54,0
SN,AH,nidana,234,86,10,88,21,2,0,83,45,3,54,32,54,0
SN,AH,nidana,235,87,10,89,21,2,0,81,44,3,54,32,55,0
SN,AH,nidana,236,87,10,88,21,2,0,80,44,3,54,33,56,0
SN,AH,nidana,237,86,10,89,21,2,0,80,44,3,54,34,55,0
SN,AH,nidana,238,85,10,90,21,2,0,78,44,3,54,34,57,0
SN,AH,nidana,239,86,10,92,20,2,0,78,42,3,54,33,58,0
SN,AH,nidana,240,86,10,93,20,2,0,80,43,3,54,31,56,0
SN,AH,nidana,241,86,9,95,20,2,0,79,42,3,55,32,55,0
SN,AH,nidana,242,86,9,95,20,2,0,78,42,3,55,33,55,0
SN,AH,nidana,243,85,9,98,20,2,0,78,41,4,54,34,55,0
SN,AH,nidana,244,85,9,97,21,1,0,77,41,4,55,32,53,0
SN,AH,nidana,245,84,9,96,21,1,0,78,42,4,55,31,54,0
SN,AH,nidana,246,84,9,97,19,1,0,79,42,4,55,31,54,0
SN,AH,nidana,247,83,9,99,18,1,0,80,40,4,55,31,55,0
SN,AH,nidana,248,84,8,98,18,1,0,78,40,4,56,32,56,0
SN,AH,nidana,249,85,8,98,18,1,0,77,40,4,56,32,56,0
SN,AH,nidana,250,85,8,95,19,0,0,76,40,4,57,31,55,0
SN,AH,nidana,251,85,8,96,19,0,0,75,40,4,57,31,55,0
SN,AH,nidana,252,86,8,96,19,0,0,75,37,4,58,29,56,0
SN,AH,nidana,253,85,8,94,22,0,0,75,39,4,57,30,56,0
SN,AH,nidana,254,85,7,94,21,0,0,74,39,4,58,31,57,0
SN,AH,nidana,255,84,7,94,21,0,0,74,40,4,58,32,56,0
SN,AH,nidana,256,84,7,94,21,0,0,72,41,4,58,32,57,0
SN,AH,nidana,257,85,7,93,21,0,0,71,42,4,58,32,57,0
SN,AH,nidana,258,85,7,94,21,0,0,69,42,4,58,33,57,0
SN,AH,nidana,259,84,7,94,21,0,0,69,43,5,57,33,59,0
SN,AH,nidana,260,85,7,92,21,0,0,69,43,5,58,32,58,0
SN,AH,nidana,261,85,7,93,20,0,0,69,43,5,58,33,57,0
SN,AH,nidana,262,85,8,92,20,0,0,67,42,5,58,34,57,0
SN,AH,nidana,263,85,8,92,19,0,0,69,41,5,58,34,57,0
SN,AH,nidana,264,86,8,89,19,0,0,71,42,5,58,33,57,0
SN,AH,nidana,265,84,8,88,21,0,0,73,44,5,57,32,58,0
SN,AH,nidana,266,85,8,88,19,0,0,73,43,4,58,32,58,0
SN,AH,nidana,267,86,8,90,19,1,0,76,42,4,57,32,58,0
SN,AH,nidana,268,87,8,90,19,1,0,77,40,4,58,32,55,0
SN,AH,nidana,269,86,8,89,19,1,0,77,40,4,58,33,56,0
SN,AH,nidana,270,86,8,89,19,1,0,77,40,4,58,33,56,0
SN,AH,nidana,271,86,8,91,19,1,0,77,41,4,58,31,55,0
SN,AH,nidana,272,85,7,93,19,1,0,77,41,4,59,31,54,0
SN,AH,nidana,273,84,7,93,18,1,0,79,41,4,59,31,54,0
SN,AH,nidana,274,85,7,94,18,1,0,77,41,4,60,31,51,0
SN,AH,nidana,275,85,7,93,18,1,0,75,42,4,60,31,53,0
SN,AH,nidana,276,85,6,93,18,1,0,78,41,4,61,30,52,0
SN,AH,nidana,277,85,6,94,18,1,0,78,40,4,61,30,52,0
SN,AH,nidana,278,84,6,93,18,1,0,80,41,4,61,30,51,0
SN,AH,nidana,279,87,6,93,18,1,0,80,39,4,61,30,50,0
SN,AH,nidana,280,88,6,93,18,1,0,82,38,4,61,30,48,0
SN,AH,nidana,281,88,6,94,17,1,0,82,38,4,61,30,48,0
SN,AH,nidana,282,87,5,93,16,1,0,85,39,4,62,29,48,0
SN,AH,nidana,283,88,5,92,17,1,0,84,38,4,62,29,49,0
SN,AH,nidana,284,90,5,90,16,1,0,83,38,4,63,28,49,0
SN,AH,nidana,285,89,4,90,16,1,0,85,40,4,63,27,50,0
SN,AH,nidana,286,90,4,91,16,1,0,85,38,4,64,27,47,0
SN,AH,nidana,287,89,4,91,16,1,0,87,38,4,64,26,47,0
SN,AH,nidana,288,90,4,89,16,1,0,88,39,4,64,25,47,0
SN,AH,nidana,289,89,3,88,16,1,0,88,40,4,65,25,48,0
SN,AH,nidana,290,90,3,86,15,1,0,88,39,4,66,24,49,0
SN,AH,nidana,291,89,3,86,15,1,0,88,39,4,66,24,50,0
SN,AH,nidana,292,89,3,84,15,1,0,86,41,4,66,25,51,0
SN,AH,nidana,293,89,2,83,14,1,0,88,40,3,67,25,53,0
SN,AH,nidana,294,89,2,84,13,1,0,88,39,3,67,26,53,0
SN,AH,nidana,295,90,2,84,13,1,0,87,40,3,67,25,53,0
SN,AH,nidana,296,89,2,85,12,1,0,88,39,3,67,25,54,0
SN,AH,nidana,297,89,2,86,12,1,0,87,39,3,67,25,54,0
SN,AH,nidana,298,90,2,86,11,1,0,87,38,3,67,24,56,0
SN,AH,nidana,299,90,2,86,11,1,0,86,38,3,67,25,56,0
SN,AH,nidana,300,91,2,84,12,1,0,84,38,3,67,26,57,0
SN,AH,nidana,301,90,2,84,13,1,0,83,42,4,66,27,55,0
SN,AH,nidana,302,90,2,86,12,1,0,83,43,4,66,26,54,0
SN,AH,nidana,303,92,2,85,12,1,0,83,43,4,66,24,55,0
SN,AH,nidana,304,92,2,84,13,1,0,86,42,4,66,23,54,0
SN,AH,nidana,305,91,2,84,13,1,0,86,42,4,66,23,55,0
SN,AH,nidana,306,92,2,85,13,1,0,85,41,4,66,23,55,0
SN,AH,nidana,307,93,1,88,13,2,0,87,41,3,66,23,55,0
SN,AH,nidana,308,93,1,89,13,2,0,86,41,3,66,23,55,0
SN,AH,nidana,309,93,1,87,13,2,0,87,41,3,66,23,56,0
SN,AH,nidana,310,92,1,86,13,2,0,90,41,3,66,23,55,0
SN,AH,nidana,311,92,2,89,13,2,0,91,40,3,65,22,53,0
SN,AH,nidana,312,92,2,90,12,2,0,90,41,3,65,21,54,0
SN,AH,nidana,313,93,2,91,12,2,0,91,41,3,65,20,52,0
SN,AH,nidana,314,92,2,89,12,2,0,92,43,3,65,20,52,0
SN,AH,nidana,315,92,2,89,12,2,0,92,44,3,64,21,53,0
SN,AH,nidana,316,92,3,87,12,2,0,94,44,3,63,20,54,0
SN,AH,nidana,317,93,3,88,12,2,0,94,44,3,63,18,54,0
SN,AH,nidana,318,94,4,87,12,2,0,92,44,2,63,16,56,0
SN,AH,nidana,319,94,4,87,11,2,0,93,44,2,63,16,56,0
SN,AH,nidana,320,94,4,90,11,2,0,91,43,2,63,17,55,0
SN,AH,nidana,321,93,5,89,12,2,0,90,44,2,62,18,55,0
SN,AH,nidana,322,93,5,87,13,2,0,89,47,2,62,18,54,0
SN,AH,nidana,323,91,5,88,14,2,0,90,50,3,61,17,53,0
SN,AH,nidana,324,90,5,87,15,2,0,91,50,3,61,17,53,0
SN,AH,nidana,325,90,5,88,14,2,0,92,50,3,60,17,55,0
SN,AH,nidana,326,90,5,87,14,2,0,92,51,3,60,18,54,0
SN,AH,nidana,327,90,5,88,13,2,0,92,51,3,60,18,54,0
SN,AH,nidana,328,91,5,89,10,2,0,93,49,3,61,18,53,0
SN,AH,nidana,329,90,5,89,11,2,0,95,52,3,60,17,52,0
SN,AH,nidana,330,90,5,90,11,2,0,94,52,3,60,17,52,0
SN,AH,nidana,331,89,5,91,12,2,0,94,50,3,60,18,52,0
SN,AH,nidana,332,89,5,92,12,2,0,93,50,3,60,18,52,0
SN,AH,nidana,333,89,5,90,12,2,0,94,51,3,60,17,53,0
SN,AH,nidana,334,90,5,89,12,2,0,96,50,2,61,16,51,0
SN,AH,nidana,335,91,5,89,13,2,0,95,49,2,61,16,51,0
SN,AH,nidana,336,90,5,87,14,2,0,96,50,2,61,15,52,0
SN,AH,nidana,337,90,4,88,14,2,0,97,49,4,61,15,52,0
SN,AH,nidana,338,90,4,88,15,2,0,95,49,4,61,16,52,0
SN,AH,nidana,339,89,4,91,15,2,0,94,48,4,61,16,52,0
SN,AH,nidana,340,89,5,93,13,2,0,91,47,4,61,17,52,0
SN,AH,nidana,341,88,5,93,13,2,0,90,47,4,61,17,54,0
SN,AH,nidana,342,86,5,93,13,1,0,89,46,4,62,17,53,0
SN,AH,nidana,343,86,5,94,13,1,0,87,46,4,62,17,54,0
SN,AH,nidana,344,86,5,96,13,1,0,86,46,4,62,17,53,0
SN,AH,nidana,345,86,5,95,13,1,0,86,46,4,62,17,54,0
SN,AH,nidana,346,86,5,94,15,1,0,86,46,4,62,17,53,0
SN,AH,nidana,347,86,5,93,15,1,0,87,46,4,62,17,53,0
SN,AH,nidana,348,87,5,92,15,1,0,86,47,4,62,17,53,0
SN,AH,nidana,349,88,5,91,15,1,0,88,47,4,61,17,54,0
SN,AH,nidana,350,89,5,92,15,1,0,88,46,4,61,18,52,0
SN,AH,nidana,351,89,5,93,15,1,0,87,46,4,61,18,52,0
SN,AH,nidana,352,90,5,91,15,1,0,89,46,4,61,18,51,0
SN,AH,nidana,353,90,5,93,15,1,0,88,45,4,61,18,51,0
SN,AH,nidana,354,88,5,94,16,1,0,88,45,4,61,19,50,0
SN,AH,nidana,355,87,5,93,16,1,0,87,45,4,61,20,52,0
SN,AH,nidana,356,87,5,91,16,1,0,86,45,4,61,21,54,0
SN,AH,nidana,357,87,5,93,16,1,0,83,44,4,61,22,55,0
SN,AH,nidana,358,87,6,93,15,1,0,84,44,4,60,22,55,0
SN,AH,nidana,359,85,6,92,16,1,0,85,47,4,59,22,56,0
SN,AH,nidana,360,86,6,92,16,1,0,83,45,4,60,22,56,0
SN,AH,nidana,361,85,6,90,16,1,0,84,48,4,59,22,58,0
SN,AH,nidana,362,85,6,92,16,1,0,83,48,4,59,22,57,0
SN,AH,nidana,363,84,6,91,16,1,0,85,48,4,59,22,57,0
SN,AH,nidana,364,84,6,92,16,1,0,85,48,4,59,23,55,0
SN,AH,nidana,365,83,6,91,16,1,0,87,51,4,58,24,54,0
SN,AH,nidana,366,83,6,90,16,1,0,88,52,4,58,24,53,0
