Text_Type,Book,Chapter,Window,LL,GGG,L,GGL,LGL,LG,G,LLL,LGG,GLL,LLG,GLG,GG,GL
SN,AH,uttara,3820,0,94,3,83,107,7,58,1,43,29,40,92,0,0
SN,AH,uttara,3821,0,92,3,83,106,7,57,1,45,29,40,96,0,0
SN,AH,uttara,3822,0,89,3,82,104,7,57,1,45,28,40,95,0,0
SN,AH,uttara,3823,0,89,3,81,103,7,56,2,48,27,40,97,0,0
SN,AH,uttara,3824,0,91,4,81,103,7,55,2,47,27,39,97,0,0
SN,AH,uttara,3825,0,93,4,79,103,7,54,2,48,29,39,97,0,0
SN,AH,uttara,3826,0,91,4,78,101,7,54,2,48,28,38,96,0,0
SN,AH,uttara,3827,0,92,4,76,102,7,54,2,48,28,37,97,0,0
SN,AH,uttara,3828,0,93,4,77,101,7,54,2,48,28,36,97,0,0
SN,AH,uttara,3829,0,92,4,78,101,7,53,2,50,28,36,98,0,0
SN,AH,uttara,3830,0,91,4,77,102,7,54,1,50,29,35,97,0,0
SN,AH,uttara,3831,0,91,4,76,101,7,54,1,51,29,36,97,0,0
SN,AH,uttara,3832,0,89,4,75,99,7,54,1,50,30,36,94,0,0
SN,AH,uttara,3833,0,90,4,75,98,7,54,1,52,30,34,94,0,0
SN,AH,uttara,3834,0,90,4,75,98,7,54,1,51,29,34,96,0,0
SN,AH,uttara,3835,0,90,3,75,98,7,55,1,52,29,33,96,0,0
SN,AH,uttara,3836,0,89,3,75,100,7,55,1,51,29,33,96,0,0
SN,AH,uttara,3837,0,88,3,75,98,7,55,1,51,30,33,98,0,0
SN,AH,uttara,3838,0,87,3,72,98,6,56,1,50,30,33,98,0,0
SN,AH,uttara,3839,1,89,3,72,96,6,55,1,53,29,31,103,0,0
SN,AH,uttara,3840,1,89,3,66,96,5,56,1,54,29,30,104,0,0
SN,AH,uttara,3841,1,89,3,66,95,5,55,1,55,30,30,106,0,0
SN,AH,uttara,3842,1,90,3,64,94,5,55,1,56,31,30,106,0,0
SN,AH,uttara,3843,1,90,3,64,94,5,55,1,55,31,30,107,0,0
SN,AH,uttara,3844,1,88,3,65,95,4,56,1,53,29,30,106,0,0
SN,AH,uttara,3845,1,88,3,66,94,4,55,1,55,29,28,109,0,0
SN,AH,uttara,3846,1,87,3,65,93,3,56,1,54,28,27,110,0,0
SN,AH,uttara,3847,1,88,3,65,93,3,56,1,54,28,25,111,0,0
SN,AH,uttara,3848,1,87,3,66,93,3,56,1,54,28,25,111,0,0
SN,AH,uttara,3849,1,88,3,66,92,3,55,1,56,27,25,113,0,0
SN,AH,uttara,3850,1,89,3,66,93,3,56,1,56,25,26,109,0,0
SN,AH,uttara,3851,1,90,3,66,93,3,56,1,56,25,25,109,0,0
SN,AH,uttara,3852,1,92,3,64,94,3,56,1,56,25,24,109,0,0
SN,AH,uttara,3853,1,92,3,64,94,3,56,1,56,25,23,110,0,0
SN,AH,uttara,3854,1,91,3,63,93,3,56,1,57,26,23,111,0,0
SN,AH,uttara,3855,1,94,3,62,93,3,56,1,56,26,22,111,0,0
SN,AH,uttara,3856,1,95,3,61,93,3,56,1,55,26,22,112,0,0
SN,AH,uttara,3857,1,96,3,62,95,4,55,1,54,26,21,115,0,0
SN,AH,uttara,3858,1,95,3,62,96,4,56,1,53,26,21,113,0,0
SN,AH,uttara,3859,1,94,3,63,95,4,56,1,52,26,22,114,0,0
SN,AH,uttara,3860,1,96,4,61,94,4,55,1,52,26,23,114,0,0
SN,AH,uttara,3861,1,94,4,61,93,4,54,1,56,26,22,117,0,0
SN,AH,uttara,3862,1,93,3,62,93,4,55,1,57,25,23,116,0,0
SN,AH,uttara,3863,1,92,3,63,93,4,55,1,57,25,24,115,0,0
SN,AH,uttara,3864,1,92,3,61,92,4,55,1,55,24,24,113,0,0
SN,AH,uttara,3865,1,91,3,61,92,4,55,1,56,24,23,114,0,0
SN,AH,uttara,3866,1,90,3,56,92,4,55,1,56,23,23,111,0,0
SN,AH,uttara,3867,1,91,3,56,92,4,55,1,56,22,24,108,0,0
SN,AH,uttara,3868,1,92,3,55,91,4,56,1,56,20,24,105,0,0
SN,AH,uttara,3869,1,93,3,53,91,4,56,1,57,19,25,103,0,0
SN,AH,uttara,3870,1,93,3,49,92,4,57,1,56,20,25,102,0,0
SN,AH,uttara,3871,1,91,3,49,92,4,57,1,57,20,27,101,0,0
SN,AH,uttara,3872,1,89,3,47,92,3,58,1,56,21,26,101,0,0
SN,AH,uttara,3873,1,90,3,49,92,3,57,1,58,20,26,100,0,0
SN,AH,uttara,3874,1,90,3,50,91,3,57,1,58,19,26,101,0,0
SN,AH,uttara,3875,1,89,3,53,90,4,56,1,59,20,29,100,0,0
SN,AH,uttara,3876,1,89,2,51,90,4,57,1,58,21,29,102,0,0
SN,AH,uttara,3877,1,90,2,50,90,5,56,1,58,22,30,105,0,0
SN,AH,uttara,3878,1,91,2,48,91,5,57,1,57,23,30,102,0,0
SN,AH,uttara,3879,1,92,2,47,90,5,56,1,58,24,30,104,0,0
SN,AH,uttara,3880,1,91,2,48,88,5,56,1,59,23,31,105,0,0
SN,AH,uttara,3881,1,90,2,49,90,6,55,1,59,23,31,108,0,0
SN,AH,uttara,3882,1,89,3,47,89,5,55,1,59,22,32,107,0,0
SN,AH,uttara,3883,1,89,3,47,89,6,54,1,60,22,33,110,0,0
SN,AH,uttara,3884,1,88,4,47,90,6,54,1,59,22,33,108,0,0
SN,AH,uttara,3885,1,87,4,45,90,6,54,1,61,22,34,108,0,0
SN,AH,uttara,3886,1,85,4,43,90,5,55,1,58,21,32,105,0,0
SN,AH,uttara,3887,1,85,4,44,89,5,55,1,58,21,32,105,0,0
SN,AH,uttara,3888,1,85,4,45,89,5,55,1,59,21,32,103,0,0
SN,AH,uttara,3889,1,84,4,46,89,5,54,1,59,23,32,104,0,0
SN,AH,uttara,3890,1,82,4,44,88,5,54,1,59,23,32,104,0,0
SN,AH,uttara,3891,1,80,4,45,88,5,54,1,59,24,32,104,0,0
SN,AH,uttara,3892,1,79,4,45,87,5,53,1,59,23,31,103,0,0
SN,AH,uttara,3893,1,80,4,43,86,5,53,1,60,24,31,103,0,0
SN,AH,uttara,3894,1,78,4,43,85,5,53,1,60,23,31,102,0,0
SN,AH,uttara,3895,1,77,4,42,85,5,53,2,60,24,33,102,0,0
SN,AH,uttara,3896,1,78,5,41,85,5,53,3,59,25,34,99,0,0
SN,AH,uttara,3897,1,77,5,41,85,5,53,3,60,25,35,98,0,0
SN,AH,uttara,3898,1,77,5,41,85,5,54,2,59,25,35,97,0,0
SN,AH,uttara,3899,1,75,4,43,85,5,54,2,60,26,35,96,0,0
SN,AH,uttara,3900,1,74,4,43,86,5,54,3,60,24,34,96,0,0
SN,AH,uttara,3901,1,74,4,45,86,5,54,3,59,25,33,97,0,0
SN,AH,uttara,3902,1,73,4,47,85,5,54,3,59,27,33,97,0,0
SN,AH,uttara,3903,1,72,5,47,86,5,53,3,59,28,33,98,0,0
SN,AH,uttara,3904,1,73,6,47,86,5,53,3,57,29,32,98,0,0
SN,AH,uttara,3905,1,75,6,47,87,5,52,4,57,29,32,98,0,0
SN,AH,uttara,3906,1,76,6,48,87,5,52,4,56,29,31,98,0,0
SN,AH,uttara,3907,1,75,6,48,89,5,52,4,56,29,31,97,0,0
SN,AH,uttara,3908,1,74,6,49,89,5,52,4,55,28,32,98,0,0
SN,AH,uttara,3909,1,74,6,51,89,5,52,4,54,28,32,97,0,0
SN,AH,uttara,3910,1,73,6,51,89,5,52,4,54,28,32,98,0,0
SN,AH,uttara,3911,1,72,6,53,87,5,52,4,54,28,32,99,0,0
SN,AH,uttara,3912,1,73,6,53,87,5,52,4,54,27,32,99,0,0
SN,AH,uttara,3913,1,74,6,53,87,5,52,4,54,27,32,98,0,0
SN,AH,uttara,3914,0,72,6,54,88,5,53,4,51,28,33,94,0,0
SN,AH,uttara,3915,0,74,6,54,87,5,52,5,52,28,33,94,0,0
SN,AH,uttara,3916,0,74,6,53,88,5,53,5,51,27,33,93,0,0
SN,AH,uttara,3917,0,73,6,53,88,5,53,5,50,26,33,96,0,0
SN,AH,uttara,3918,0,73,6,53,88,5,53,5,52,26,33,94,0,0
SN,AH,uttara,3919,0,73,6,52,86,5,52,5,55,28,33,95,0,0
SN,AH,uttara,3920,0,73,6,51,87,5,53,5,53,28,34,93,0,0
SN,AH,uttara,3921,0,75,6,53,89,5,53,5,52,29,34,95,0,0
SN,AH,uttara,3922,0,73,6,52,89,5,53,5,52,30,34,97,0,0
SN,AH,uttara,3923,0,72,6,53,89,5,53,5,52,30,33,98,0,0
SN,AH,uttara,3924,0,71,6,52,89,5,54,5,51,30,33,98,0,0
SN,AH,uttara,3925,0,69,6,53,87,5,53,6,54,30,32,101,0,0
SN,AH,uttara,3926,0,67,6,54,87,5,53,6,54,30,32,102,0,0
SN,AH,uttara,3927,0,67,6,54,85,5,52,6,55,31,32,105,0,0
SN,AH,uttara,3928,0,69,6,53,85,5,52,6,55,31,32,104,0,0
SN,AH,uttara,3929,0,69,6,55,85,5,51,6,54,32,32,105,0,0
SN,AH,uttara,3930,0,66,6,55,86,5,51,6,54,33,32,106,0,0
SN,AH,uttara,3931,0,65,6,56,86,5,51,6,54,34,31,106,0,0
SN,AH,uttara,3932,0,63,6,54,84,4,52,6,55,34,31,106,0,0
SN,AH,uttara,3933,0,64,6,54,84,4,52,6,54,34,31,106,0,0
SN,AH,uttara,3934,0,67,6,53,84,4,52,6,54,34,30,105,0,0
SN,AH,uttara,3935,0,72,5,56,86,4,53,7,54,34,29,111,0,0
SN,AH,uttara,3936,0,73,5,55,87,4,54,7,51,34,29,110,0,0
SN,AH,uttara,3937,0,73,6,56,87,4,53,7,51,35,28,109,0,0
SN,AH,uttara,3938,0,74,6,56,87,4,53,7,52,35,27,108,0,0
SN,AH,uttara,3939,0,74,6,56,86,4,52,8,54,36,27,108,0,0
SN,AH,uttara,3940,0,75,6,56,86,4,52,8,53,36,27,108,0,0
SN,AH,uttara,3941,0,75,6,58,86,5,51,8,53,37,26,111,0,0
SN,AH,uttara,3942,0,76,6,57,86,5,51,8,54,37,25,111,0,0
SN,AH,uttara,3943,0,76,6,58,85,5,50,8,53,38,24,115,0,0
SN,AH,uttara,3944,0,75,6,58,86,5,50,8,53,38,24,115,0,0
SN,AH,uttara,3945,0,74,6,58,85,5,50,8,54,37,24,117,0,0
SN,AH,uttara,3946,0,75,6,58,85,5,50,8,53,38,23,117,0,0
SN,AH,uttara,3947,0,75,6,58,85,5,49,8,54,38,24,118,0,0
SN,AH,uttara,3948,0,76,6,57,85,5,50,8,52,38,23,118,0,0
SN,AH,uttara,3949,0,75,6,57,85,5,49,8,53,39,23,120,0,0
SN,AH,uttara,3950,0,76,6,54,85,4,50,8,53,37,20,122,0,0
SN,AH,uttara,3951,0,77,7,55,85,4,49,8,53,36,21,120,0,0
SN,AH,uttara,3952,0,75,7,56,87,3,50,8,52,35,20,117,0,0
SN,AH,uttara,3953,0,75,7,57,87,3,49,8,52,34,22,118,0,0
SN,AH,uttara,3954,0,75,7,57,88,3,50,8,50,32,23,117,0,0
SN,AH,uttara,3955,0,77,7,56,88,3,50,8,49,32,22,118,0,0
SN,AH,uttara,3956,0,78,7,55,86,2,51,8,48,32,22,116,0,0
SN,AH,uttara,3957,0,83,6,58,85,2,51,8,48,33,23,118,0,0
SN,AH,uttara,3958,0,82,6,59,83,1,52,8,48,33,22,116,0,0
SN,AH,uttara,3959,0,83,5,59,83,1,53,8,48,33,21,116,0,0
SN,AH,uttara,3960,0,84,5,59,84,1,53,8,46,33,21,116,0,0
SN,AH,uttara,3961,0,85,5,59,82,1,52,8,47,34,22,117,0,0
SN,AH,uttara,3962,0,84,5,58,82,1,52,8,48,36,23,115,0,0
SN,AH,uttara,3963,0,84,5,57,82,1,52,8,47,36,24,116,0,0
SN,AH,uttara,3964,0,85,5,56,82,1,53,8,47,34,26,113,0,0
SN,AH,uttara,3965,0,86,5,57,82,1,53,9,48,35,26,114,0,0
SN,AH,uttara,3966,0,87,5,58,81,2,52,10,48,34,26,113,0,0
SN,AH,uttara,3967,0,87,5,60,82,2,53,10,49,34,27,113,0,0
SN,AH,uttara,3968,0,86,5,61,82,2,53,10,48,33,28,114,0,0
SN,AH,uttara,3969,0,86,5,65,84,2,53,10,51,33,29,117,0,0
SN,AH,uttara,3970,0,87,5,65,85,2,53,9,51,33,27,116,0,0
SN,AH,uttara,3971,0,86,4,66,85,2,53,8,51,34,26,118,0,0
SN,AH,uttara,3972,0,86,4,65,85,2,53,8,52,34,25,119,0,0
SN,AH,uttara,3973,0,87,4,66,85,2,52,8,50,34,27,120,0,0
SN,AH,uttara,3974,0,87,4,64,85,2,53,8,50,33,28,121,0,0
SN,AH,uttara,3975,0,90,4,65,87,2,54,7,50,33,29,122,0,0
SN,AH,uttara,3976,0,90,4,64,87,2,54,7,50,33,29,121,0,0
SN,AH,uttara,3977,0,91,4,63,87,2,54,7,50,31,29,121,0,0
SN,AH,uttara,3978,0,90,3,62,87,2,55,7,51,31,29,120,0,0
SN,AH,uttara,3979,0,90,2,62,90,2,56,7,51,31,30,122,0,0
SN,AH,uttara,3980,0,88,2,61,90,2,57,6,51,31,30,122,0,0
SN,AH,uttara,3981,0,88,2,62,91,2,56,6,53,32,31,123,0,1
SN,AH,uttara,3982,0,88,2,64,89,2,56,6,53,32,31,125,0,1
SN,AH,uttara,3983,0,88,2,65,91,3,55,6,52,34,31,126,0,1
SN,AH,uttara,3984,0,87,2,64,92,3,54,6,52,35,33,126,0,1
SN,AH,uttara,3985,0,86,2,65,93,3,53,7,52,37,35,125,1,1
SN,AH,uttara,3986,0,87,2,63,93,3,53,8,52,38,37,124,1,1
SN,AH,uttara,3987,0,87,2,64,95,3,52,9,53,39,39,124,1,2
SN,AH,uttara,3988,0,86,2,65,96,3,51,10,53,39,39,123,1,2
SN,AH,uttara,3989,0,90,2,67,97,3,51,10,54,40,40,125,1,2
SN,AH,uttara,3990,0,90,2,69,97,3,52,9,52,40,40,125,1,2
SN,AH,uttara,3991,0,89,2,70,97,3,52,9,52,40,40,125,1,2
SN,AH,uttara,3992,0,89,2,71,99,3,52,9,52,40,40,122,1,2
SN,AH,uttara,3993,0,88,2,73,101,3,52,9,51,42,43,123,1,2
SN,AH,uttara,3994,0,89,2,75,102,3,53,9,48,40,43,121,1,2
SN,AH,uttara,3995,0,89,2,77,102,3,52,9,53,41,44,123,1,2
SN,AH,uttara,3996,0,89,2,75,100,3,52,9,54,40,44,119,1,2
SN,AH,uttara,3997,0,90,2,75,100,3,52,9,55,39,45,117,1,2
SN,AH,uttara,3998,0,91,2,74,100,3,52,9,55,39,45,117,1,2
SN,AH,uttara,3999,0,92,2,76,99,3,51,9,56,39,46,116,1,2
SN,AH,uttara,4000,0,92,2,76,100,3,52,8,54,39,46,115,1,2
SN,AH,uttara,4001,0,94,3,77,101,3,51,8,56,39,47,116,1,2
SN,AH,uttara,4002,0,93,3,78,102,3,52,8,56,38,47,113,1,2
SN,AH,uttara,4003,0,93,3,78,103,3,52,8,56,38,47,112,1,2
SN,AH,uttara,4004,0,95,3,76,103,3,53,8,56,36,47,111,1,2
SN,AH,uttara,4005,0,95,3,77,102,3,53,8,57,35,48,110,1,2
SN,AH,uttara,4006,0,96,3,76,102,3,53,8,58,34,48,110,1,2
SN,AH,uttara,4007,0,98,3,77,102,3,53,8,57,34,48,108,1,2
SN,AH,uttara,4008,0,97,4,76,102,3,52,8,59,35,48,107,1,2
SN,AH,uttara,4009,0,95,4,77,102,3,52,8,59,35,49,107,1,2
SN,AH,uttara,4010,0,90,4,74,100,3,52,7,58,35,50,102,1,2
SN,AH,uttara,4011,0,90,5,74,100,3,51,7,57,35,50,103,1,2
SN,AH,uttara,4012,0,92,4,72,100,3,52,7,57,34,50,104,1,2
SN,AH,uttara,4013,0,96,4,71,100,4,51,7,60,36,51,108,1,2
SN,AH,uttara,4014,0,96,4,70,101,4,52,6,58,35,51,109,1,2
SN,AH,uttara,4015,0,94,4,71,102,4,52,6,58,35,51,109,1,2
SN,AH,uttara,4016,0,95,5,70,101,3,52,6,58,34,52,105,1,2
SN,AH,uttara,4017,0,93,5,72,100,3,52,6,58,34,53,105,1,2
SN,AH,uttara,4018,0,94,6,72,100,3,52,6,58,33,54,101,1,2
SN,AH,uttara,4019,0,95,7,72,99,3,51,6,57,34,53,102,1,2
SN,AH,uttara,4020,0,95,7,72,99,3,51,6,57,34,53,102,1,2
SN,AH,uttara,4021,0,96,7,72,99,3,50,6,59,34,53,102,1,2
SN,AH,uttara,4022,0,96,7,72,99,3,51,6,58,33,52,102,1,2
SN,AH,uttara,4023,0,95,7,71,99,3,51,6,58,34,52,103,1,2
SN,AH,uttara,4024,0,96,7,70,99,3,52,6,58,33,52,101,1,2
SN,AH,uttara,4025,0,98,7,71,99,4,51,7,57,33,53,102,1,2
SN,AH,uttara,4026,0,97,6,71,101,4,52,7,57,33,52,102,1,2
SN,AH,uttara,4027,0,97,6,72,99,4,52,7,59,33,52,101,1,2
SN,AH,uttara,4028,0,95,6,71,99,4,53,7,59,34,50,102,1,2
SN,AH,uttara,4029,0,95,6,72,98,4,52,8,60,35,50,102,1,2
SN,AH,uttara,4030,0,94,6,74,98,4,52,8,60,35,51,100,1,2
SN,AH,uttara,4031,0,93,6,75,97,4,51,8,64,36,49,101,1,2
SN,AH,uttara,4032,0,90,7,73,97,4,51,8,64,35,47,98,1,2
SN,AH,uttara,4033,0,90,7,74,97,4,50,8,65,35,46,100,1,2
SN,AH,uttara,4034,0,90,7,72,98,4,50,8,64,35,47,101,1,2
SN,AH,uttara,4035,0,90,7,72,97,4,50,8,64,36,46,102,1,2
SN,AH,uttara,4036,0,89,7,71,99,4,51,8,63,35,45,102,1,2
SN,AH,uttara,4037,0,89,7,72,99,4,50,8,63,35,44,105,1,2
SN,AH,uttara,4038,0,88,7,72,100,4,50,8,64,35,43,105,1,2
SN,AH,uttara,4039,0,86,7,72,102,5,49,8,65,36,44,107,1,2
SN,AH,uttara,4040,0,86,7,71,103,5,49,7,64,35,45,108,1,2
SN,AH,uttara,4041,0,86,7,70,104,4,49,6,65,35,47,109,1,2
SN,AH,uttara,4042,0,87,7,70,103,4,49,6,65,35,46,110,1,2
SN,AH,uttara,4043,0,87,7,69,103,4,49,6,65,35,45,112,1,2
SN,AH,uttara,4044,0,90,7,65,103,4,49,6,62,35,44,109,1,2
SN,AH,uttara,4045,0,90,7,66,102,5,48,6,63,34,45,113,1,2
SN,AH,uttara,4046,0,92,7,66,102,5,49,6,62,32,46,110,1,2
SN,AH,uttara,4047,0,92,7,67,102,5,49,6,61,32,46,110,1,2
SN,AH,uttara,4048,0,92,7,66,102,5,50,6,61,33,45,108,1,2
SN,AH,uttara,4049,0,91,7,67,101,5,49,7,60,34,46,110,1,2
SN,AH,uttara,4050,0,87,7,65,100,5,49,7,61,35,45,108,1,2
SN,AH,uttara,4051,0,88,7,65,103,6,48,7,63,38,46,111,1,2
SN,AH,uttara,4052,0,88,7,65,103,6,48,7,63,38,47,110,1,2
SN,AH,uttara,4053,0,88,7,69,103,7,47,7,64,37,49,109,1,2
SN,AH,uttara,4054,0,88,7,67,100,7,47,7,64,36,49,107,1,2
SN,AH,uttara,4055,0,88,7,67,100,7,47,7,65,36,49,106,1,2
SN,AH,uttara,4056,0,88,8,65,100,7,47,7,62,35,48,106,1,1
SN,AH,uttara,4057,0,88,8,65,100,7,47,7,62,34,49,107,1,1
SN,AH,uttara,4058,0,89,8,64,98,6,48,7,63,32,48,106,1,1
SN,AH,uttara,4059,0,90,8,64,97,6,49,7,63,31,46,107,1,1
SN,AH,uttara,4060,0,90,8,65,96,6,50,6,63,29,45,106,0,1
SN,AH,uttara,4061,0,90,8,66,96,6,50,5,63,28,44,106,0,1
SN,AH,uttara,4062,0,90,8,65,95,6,51,4,62,27,43,104,0,0
SN,AH,uttara,4063,0,90,8,67,95,6,52,3,62,28,43,104,0,0
SN,AH,uttara,4064,0,88,8,64,94,6,52,3,62,26,42,101,0,0
SN,AH,uttara,4065,0,86,8,65,97,6,52,3,66,26,43,100,0,0
SN,AH,uttara,4066,0,86,8,65,97,6,52,3,67,26,42,100,0,0
SN,AH,uttara,4067,0,86,8,65,96,6,52,3,67,26,42,101,0,0
SN,AH,uttara,4068,0,86,8,65,94,6,52,3,66,24,39,101,0,0
SN,AH,uttara,4069,0,85,8,64,93,6,51,3,71,24,40,101,0,0
SN,AH,uttara,4070,0,83,8,63,94,6,52,3,67,23,38,99,0,0
SN,AH,uttara,4071,0,82,8,64,94,6,52,3,66,23,38,100,0,0
SN,AH,uttara,4072,0,82,8,64,94,6,52,3,66,24,37,100,0,0
SN,AH,uttara,4073,0,82,8,65,94,6,52,3,65,24,38,99,0,0
SN,AH,uttara,4074,0,83,8,64,95,6,53,3,63,24,37,98,0,0
SN,AH,uttara,4075,0,85,8,65,94,6,52,3,63,25,37,98,0,0
SN,AH,uttara,4076,0,83,7,64,93,6,53,3,61,26,37,95,0,0
SN,AH,uttara,4077,0,83,7,63,93,6,53,3,60,26,38,96,0,0
SN,AH,uttara,4078,0,80,7,66,92,6,53,3,61,26,38,96,0,0
SN,AH,uttara,4079,0,79,7,66,92,6,52,3,61,28,39,97,0,0
SN,AH,uttara,4080,0,80,7,66,91,6,52,3,61,29,38,97,0,0
SN,AH,uttara,4081,0,78,7,66,91,6,52,3,63,30,38,96,0,0
SN,AH,uttara,4082,0,77,7,66,91,6,52,3,63,30,38,97,0,0
SN,AH,uttara,4083,0,83,6,66,90,6,52,4,63,31,38,101,0,0
SN,AH,uttara,4084,0,83,6,65,91,6,52,4,63,32,37,101,0,0
SN,AH,uttara,4085,0,81,6,66,91,6,52,4,63,32,37,102,0,0
SN,AH,uttara,4086,0,80,5,68,91,6,53,4,63,32,37,101,0,0
SN,AH,uttara,4087,0,78,5,68,91,6,53,4,64,33,37,101,0,0
SN,AH,uttara,4088,0,73,5,68,92,5,54,4,60,31,37,98,0,0
SN,AH,uttara,4089,0,73,5,68,92,5,54,4,60,31,37,98,0,0
SN,AH,uttara,4090,0,73,5,68,93,5,54,4,61,31,37,96,0,0
SN,AH,uttara,4091,0,72,4,68,95,6,54,4,62,31,37,99,0,0
SN,AH,uttara,4092,0,73,4,67,95,6,54,4,62,31,36,100,0,0
SN,AH,uttara,4093,0,73,3,66,96,6,55,4,62,31,35,101,0,0
SN,AH,uttara,4094,0,71,3,66,96,6,55,4,64,31,36,100,0,0
SN,AH,uttara,4095,0,74,3,67,97,7,54,4,63,31,36,101,0,0
SN,AH,uttara,4096,0,73,3,68,97,7,55,4,62,31,35,100,0,0
SN,AH,uttara,4097,0,73,3,68,97,7,55,4,62,32,36,98,0,0
SN,AH,uttara,4098,0,74,3,68,97,7,55,4,62,31,36,98,0,0
SN,AH,uttara,4099,0,72,3,70,97,7,55,4,61,32,37,97,0,0
SN,AH,uttara,4100,0,71,3,69,97,6,56,3,61,33,36,95,0,0
SN,AH,uttara,4101,0,71,3,69,96,6,56,3,62,33,37,94,0,0
SN,AH,uttara,4102,0,72,4,68,97,6,55,3,60,34,37,94,0,0
SN,AH,uttara,4103,0,74,4,68,99,6,55,3,59,33,37,92,0,0
SN,AH,uttara,4104,0,74,4,66,100,6,56,2,59,34,36,91,0,0
SN,AH,uttara,4105,0,73,4,66,100,6,56,2,60,34,36,91,0,0
SN,AH,uttara,4106,0,73,4,66,102,6,57,2,56,33,36,91,0,0
SN,AH,uttara,4107,0,72,3,65,103,6,58,2,56,33,36,92,0,0
SN,AH,uttara,4108,0,74,3,63,103,6,59,2,54,33,36,91,0,0
SN,AH,uttara,4109,0,74,3,64,102,6,59,2,54,33,36,91,0,0
SN,AH,uttara,4110,0,73,3,65,104,6,59,2,54,33,36,89,0,0
SN,AH,uttara,4111,0,76,3,65,103,6,59,2,53,33,36,88,0,0
SN,AH,uttara,4112,0,76,3,66,102,6,60,2,52,31,37,87,0,0
SN,AH,uttara,4113,0,77,3,67,100,6,59,2,52,30,37,91,0,0
SN,AH,uttara,4114,0,77,3,69,98,5,60,2,51,29,35,90,0,0
SN,AH,uttara,4115,0,77,3,71,97,5,59,3,51,31,34,90,0,0
SN,AH,uttara,4116,0,76,3,73,96,5,60,3,50,31,33,89,0,0
SN,AH,uttara,4117,0,75,3,73,96,5,59,4,50,31,35,89,0,0
SN,AH,uttara,4118,0,75,3,74,95,5,58,5,50,31,35,88,1,0
SN,AH,uttara,4119,0,74,3,75,93,5,57,5,50,31,36,89,2,0
SN,AH,uttara,4120,0,73,3,74,92,4,57,6,50,31,36,86,3,0
SN,AH,uttara,4121,0,73,4,75,91,4,56,6,51,31,36,88,3,0
SN,AH,uttara,4122,0,73,4,74,91,4,55,6,51,31,38,88,3,0
SN,AH,uttara,4123,0,74,4,78,92,4,54,6,52,30,39,89,3,0
SN,AH,uttara,4124,0,74,4,78,92,4,54,5,52,30,40,87,3,1
SN,AH,uttara,4125,0,76,4,80,90,5,53,5,50,31,41,87,3,1
SN,AH,uttara,4126,0,76,4,81,87,4,54,5,48,27,40,83,3,1
SN,AH,uttara,4127,0,76,4,83,86,4,53,5,50,27,40,83,3,1
SN,AH,uttara,4128,0,78,4,80,85,3,54,5,48,27,38,84,3,1
SN,AH,uttara,4129,0,78,5,82,85,3,53,5,48,28,37,84,3,1
SN,AH,uttara,4130,0,79,5,84,84,3,53,5,47,28,37,85,3,1
SN,AH,uttara,4131,0,78,5,86,83,3,53,5,47,29,37,86,3,1
SN,AH,uttara,4132,0,77,6,87,83,3,52,5,47,30,36,85,3,1
SN,AH,uttara,4133,0,77,6,87,84,3,51,5,48,32,37,86,3,1
SN,AH,uttara,4134,0,76,6,88,85,3,51,5,48,33,37,86,3,1
SN,AH,uttara,4135,0,76,6,86,86,3,51,5,47,33,38,87,3,1
SN,AH,uttara,4136,0,77,6,86,86,3,51,5,47,33,37,87,3,1
SN,AH,uttara,4137,0,78,6,85,85,3,51,5,48,33,36,88,3,1
SN,AH,uttara,4138,0,78,6,82,85,3,51,5,48,32,36,89,3,1
SN,AH,uttara,4139,0,78,6,83,86,4,50,5,48,33,35,92,3,1
SN,AH,uttara,4140,0,77,7,80,84,4,49,5,45,34,34,93,3,1
SN,AH,uttara,4141,0,78,8,80,84,4,48,5,43,34,34,94,3,1
SN,AH,uttara,4142,0,78,8,80,83,4,48,5,43,35,34,94,3,1
SN,AH,uttara,4143,0,79,8,79,82,4,47,5,45,35,34,96,3,1
SN,AH,uttara,4144,0,81,8,78,83,4,48,5,40,36,34,95,3,1
SN,AH,uttara,4145,0,83,8,79,81,4,47,5,40,36,35,96,3,1
SN,AH,uttara,4146,0,82,8,79,82,4,47,5,40,36,35,96,3,1
SN,AH,uttara,4147,0,84,8,81,84,4,47,5,40,35,36,98,3,1
SN,AH,uttara,4148,0,84,8,79,84,4,47,5,41,36,36,98,3,1
SN,AH,uttara,4149,0,85,8,78,84,4,47,5,41,36,36,98,3,1
SN,AH,uttara,4150,0,85,9,76,85,4,47,5,40,35,36,98,3,1
SN,AH,uttara,4151,0,85,9,75,85,4,47,5,40,35,35,100,3,1
SN,AH,uttara,4152,0,84,9,75,84,4,47,5,40,35,34,98,3,1
SN,AH,uttara,4153,0,86,9,74,83,4,47,5,39,36,34,100,3,1
SN,AH,uttara,4154,0,85,9,74,82,4,47,5,39,34,33,97,3,1
SN,AH,uttara,4155,0,85,9,76,82,4,47,5,38,34,33,98,3,1
SN,AH,uttara,4156,0,85,9,76,81,4,47,5,35,33,33,98,3,1
SN,AH,uttara,4157,0,86,9,75,81,4,47,5,35,33,35,96,3,1
SN,AH,uttara,4158,0,79,9,75,83,4,48,4,34,32,35,93,3,1
