Text_Type,Book,Chapter,Window,Avg Word Len,Avg Sen Len (Word),Avg Sen Len (Chr),Richness,Shannon,Avg Compound Words
SN,AS,uttara,7316,10.24,3.92,18.64,0.95,0.15,0.03
SN,AS,uttara,7317,9.94,4.12,19.16,0.94,0.15,0.03
SN,AS,uttara,7318,9.67,4.2,19.12,0.94,0.15,0.03
SN,AS,uttara,7319,9.7,4.16,19.08,0.94,0.15,0.03
SN,AS,uttara,7320,10.0,4.08,19.36,0.94,0.15,0.03
SN,AS,uttara,7321,9.83,4.16,19.52,0.95,0.15,0.03
SN,AS,uttara,7322,10.14,4.16,19.8,0.95,0.15,0.04
SN,AS,uttara,7323,10.22,4.24,20.04,0.95,0.15,0.04
SN,AS,uttara,7324,10.23,4.32,20.32,0.95,0.15,0.04
SN,AS,uttara,7325,10.32,4.4,20.64,0.95,0.15,0.03
SN,AS,uttara,7326,10.56,4.28,20.6,0.94,0.15,0.03
SN,AS,uttara,7327,10.79,4.16,20.6,0.94,0.15,0.03
SN,AS,uttara,7328,10.68,4.28,21.2,0.94,0.15,0.03
SN,AS,uttara,7329,10.57,4.4,21.56,0.95,0.15,0.03
SN,AS,uttara,7330,10.99,4.16,21.28,0.94,0.15,0.03
SN,AS,uttara,7331,11.07,4.12,21.24,0.94,0.15,0.03
SN,AS,uttara,7332,11.39,4.04,21.44,0.94,0.16,0.03
SN,AS,uttara,7333,11.37,4.04,21.64,0.94,0.16,0.03
SN,AS,uttara,7334,11.55,4.0,21.96,0.94,0.16,0.03
SN,AS,uttara,7335,11.66,3.96,22.0,0.94,0.16,0.04
SN,AS,uttara,7336,12.02,3.84,22.08,0.95,0.16,0.05
SN,AS,uttara,7337,11.56,3.96,21.92,0.94,0.16,0.04
SN,AS,uttara,7338,11.99,3.84,22.04,0.96,0.16,0.04
SN,AS,uttara,7339,11.92,3.92,22.12,0.96,0.15,0.04
SN,AS,uttara,7340,11.82,3.92,21.88,0.97,0.15,0.04
SN,AS,uttara,7341,12.16,3.76,21.32,0.98,0.15,0.04
SN,AS,uttara,7342,12.36,3.64,21.12,0.98,0.16,0.04
SN,AS,uttara,7343,12.36,3.68,21.44,0.98,0.15,0.04
SN,AS,uttara,7344,12.46,3.68,21.48,0.98,0.15,0.04
SN,AS,uttara,7345,12.18,3.72,21.2,0.98,0.15,0.04
SN,AS,uttara,7346,12.67,3.6,21.2,0.98,0.16,0.04
SN,AS,uttara,7347,12.85,3.52,21.2,0.98,0.16,0.05
SN,AS,uttara,7348,13.14,3.36,20.96,0.99,0.16,0.05
SN,AS,uttara,7349,13.32,3.24,20.72,0.99,0.16,0.05
SN,AS,uttara,7350,13.38,3.16,20.56,0.99,0.16,0.06
SN,AS,uttara,7351,13.46,3.16,20.56,1.0,0.16,0.06
SN,AS,uttara,7352,12.77,3.52,21.52,0.99,0.16,0.06
SN,AS,uttara,7353,12.9,3.6,21.84,0.99,0.15,0.06
SN,AS,uttara,7354,12.28,3.68,21.4,0.98,0.15,0.04
SN,AS,uttara,7355,12.48,3.64,21.48,0.98,0.15,0.04
SN,AS,uttara,7356,12.37,3.72,21.64,0.98,0.15,0.04
SN,AS,uttara,7357,12.04,3.8,21.4,0.97,0.15,0.04
SN,AS,uttara,7358,12.12,3.8,21.28,0.97,0.15,0.04
SN,AS,uttara,7359,11.9,3.88,21.04,0.97,0.15,0.04
SN,AS,uttara,7360,11.36,4.16,21.56,0.96,0.15,0.03
SN,AS,uttara,7361,10.98,4.36,21.92,0.95,0.15,0.02
SN,AS,uttara,7362,11.21,4.32,22.08,0.97,0.15,0.02
SN,AS,uttara,7363,11.01,4.4,22.0,0.96,0.15,0.02
SN,AS,uttara,7364,11.09,4.32,21.72,0.96,0.15,0.02
SN,AS,uttara,7365,11.14,4.28,21.68,0.96,0.15,0.02
SN,AS,uttara,7366,10.91,4.36,21.68,0.95,0.15,0.02
SN,AS,uttara,7367,10.67,4.44,21.36,0.93,0.15,0.02
SN,AS,uttara,7368,10.74,4.4,21.04,0.93,0.15,0.02
SN,AS,uttara,7369,10.57,4.44,20.96,0.93,0.15,0.02
SN,AS,uttara,7370,10.49,4.48,21.04,0.94,0.15,0.02
SN,AS,uttara,7371,10.17,4.56,20.8,0.94,0.15,0.02
SN,AS,uttara,7372,9.78,4.64,20.6,0.93,0.15,0.01
SN,AS,uttara,7373,9.55,4.76,20.64,0.92,0.15,0.01
SN,AS,uttara,7374,9.4,4.84,20.64,0.92,0.15,0.01
SN,AS,uttara,7375,9.1,4.96,20.52,0.92,0.15,0.0
SN,AS,uttara,7376,9.08,4.96,20.56,0.92,0.15,0.0
SN,AS,uttara,7377,9.15,4.72,19.64,0.92,0.15,0.0
SN,AS,uttara,7378,9.12,4.48,18.72,0.92,0.15,0.01
SN,AS,uttara,7379,9.38,4.36,18.56,0.94,0.15,0.01
SN,AS,uttara,7380,9.08,4.48,18.48,0.92,0.15,0.01
SN,AS,uttara,7381,8.9,4.52,18.32,0.92,0.15,0.01
SN,AS,uttara,7382,8.91,4.52,18.28,0.92,0.15,0.01
SN,AS,uttara,7383,8.7,4.6,18.16,0.92,0.15,0.01
SN,AS,uttara,7384,8.62,4.64,18.08,0.92,0.15,0.01
SN,AS,uttara,7385,8.68,4.48,17.52,0.93,0.15,0.01
SN,AS,uttara,7386,8.66,4.4,17.08,0.95,0.15,0.01
SN,AS,uttara,7387,8.49,4.4,16.84,0.95,0.15,0.01
SN,AS,uttara,7388,8.4,4.36,16.56,0.94,0.15,0.01
