Text_Type,Book,Chapter,Window,LGL,G,LGG,L,GGG,GLL,GLG,GGL,GG,LLG,LLL,LL,LG,GL
SN,CS,siddi,349,54,44,18,5,65,15,58,18,0,22,0,1,0,0
SN,CS,siddi,350,54,44,17,5,65,15,59,18,0,22,0,1,0,0
SN,CS,siddi,351,54,44,19,5,64,15,58,18,0,22,0,1,0,0
SN,CS,siddi,352,54,44,19,5,65,15,57,18,0,22,0,1,0,0
SN,CS,siddi,353,54,44,19,5,63,16,58,19,0,21,0,1,0,0
SN,CS,siddi,354,54,44,20,5,63,14,61,18,0,20,0,1,0,0
SN,CS,siddi,355,53,43,19,5,65,14,61,18,0,21,0,1,1,0
SN,CS,siddi,356,54,43,19,5,64,14,62,18,0,20,0,1,1,0
SN,CS,siddi,357,53,42,19,5,68,14,62,20,0,20,0,1,2,0
SN,CS,siddi,358,52,41,20,5,69,14,61,20,0,20,0,1,2,0
SN,CS,siddi,359,51,40,21,5,68,15,60,18,1,21,0,1,2,0
SN,CS,siddi,360,51,39,21,6,66,16,60,18,1,22,0,1,2,0
SN,CS,siddi,361,51,39,21,6,67,16,61,17,1,21,0,1,2,0
SN,CS,siddi,362,51,39,20,6,68,17,62,17,1,19,0,1,2,0
SN,CS,siddi,363,51,39,19,6,70,17,61,17,1,19,0,1,2,0
SN,CS,siddi,364,52,39,19,6,69,17,60,17,1,20,0,1,2,0
SN,CS,siddi,365,52,39,18,6,69,17,61,17,1,20,0,1,2,0
SN,CS,siddi,366,53,39,16,6,70,16,62,17,1,19,1,1,2,0
SN,CS,siddi,367,53,39,16,6,70,15,63,18,1,18,1,1,2,0
SN,CS,siddi,368,53,39,17,6,69,15,63,17,1,19,1,1,2,0
SN,CS,siddi,369,53,39,17,6,69,14,64,17,1,19,1,1,2,0
SN,CS,siddi,370,53,40,19,5,69,13,65,16,1,18,1,1,2,0
SN,CS,siddi,371,53,40,19,5,67,13,65,16,1,20,1,1,2,0
SN,CS,siddi,372,53,41,20,4,66,13,64,16,1,21,1,1,2,0
SN,CS,siddi,373,54,41,20,4,66,13,63,15,1,22,1,1,2,0
SN,CS,siddi,374,54,40,20,5,67,12,63,15,1,22,1,1,2,0
SN,CS,siddi,375,55,40,21,5,67,11,61,16,1,22,1,1,2,0
SN,CS,siddi,376,55,40,20,5,67,11,61,16,1,23,1,1,2,0
SN,CS,siddi,377,54,40,20,5,68,11,61,16,1,23,1,1,2,0
SN,CS,siddi,378,54,39,20,6,69,11,61,15,1,23,1,1,2,0
SN,CS,siddi,379,54,39,19,6,68,10,62,16,1,24,1,1,2,0
SN,CS,siddi,380,54,39,18,6,68,10,62,17,1,24,1,1,2,0
SN,CS,siddi,381,56,39,18,6,67,11,61,17,1,23,1,1,2,0
SN,CS,siddi,382,56,39,18,6,68,12,61,17,1,21,1,1,2,0
SN,CS,siddi,383,57,40,17,5,68,11,61,17,1,22,1,1,2,0
SN,CS,siddi,384,58,40,17,5,68,11,58,18,1,23,1,1,2,0
SN,CS,siddi,385,58,40,17,5,67,10,60,19,1,22,1,1,2,0
SN,CS,siddi,386,58,40,18,5,64,11,60,20,1,22,1,1,2,0
SN,CS,siddi,387,58,40,18,5,64,11,60,20,1,22,1,1,2,0
SN,CS,siddi,388,59,40,18,5,63,11,58,21,1,23,1,1,2,0
SN,CS,siddi,389,59,41,18,4,63,10,58,22,1,23,1,1,2,0
SN,CS,siddi,390,60,41,17,4,64,9,58,22,1,23,1,1,2,0
SN,CS,siddi,391,60,40,17,5,62,10,60,22,1,22,1,1,2,0
SN,CS,siddi,392,59,40,17,4,64,10,58,24,1,22,1,1,3,0
SN,CS,siddi,393,58,40,19,4,63,11,59,23,1,21,1,1,3,0
SN,CS,siddi,394,58,39,19,4,64,11,58,24,1,20,2,1,3,0
SN,CS,siddi,395,57,38,19,4,63,12,56,24,1,21,2,1,3,1
SN,CS,siddi,396,57,38,20,4,62,12,56,23,1,22,2,1,3,1
SN,CS,siddi,397,58,38,20,4,61,12,57,21,1,23,2,1,3,1
SN,CS,siddi,398,58,38,20,4,61,12,57,22,1,22,2,1,3,1
SN,CS,siddi,399,60,39,20,4,61,12,54,23,1,22,2,0,3,1
SN,CS,siddi,400,61,39,20,4,60,12,51,25,1,23,2,0,3,1
SN,CS,siddi,401,61,38,19,5,61,13,49,25,1,24,2,0,3,1
SN,CS,siddi,402,61,38,19,5,60,13,49,26,1,24,2,0,3,1
SN,CS,siddi,403,61,37,19,6,61,12,49,25,1,25,2,0,3,1
SN,CS,siddi,404,61,36,19,7,62,12,47,25,1,26,2,0,3,1
SN,CS,siddi,405,62,37,19,7,62,12,47,24,1,25,2,0,2,1
SN,CS,siddi,406,62,37,20,7,60,12,47,24,1,26,2,0,2,1
SN,CS,siddi,407,62,38,20,7,57,11,47,22,1,27,2,0,1,1
SN,CS,siddi,408,63,39,19,7,55,11,47,23,1,28,2,0,1,1
SN,CS,siddi,409,64,40,18,7,57,10,48,23,0,28,2,0,1,1
SN,CS,siddi,410,64,41,17,6,59,9,49,23,0,27,2,0,1,1
SN,CS,siddi,411,63,41,17,6,59,9,48,24,0,28,2,0,1,1
SN,CS,siddi,412,63,41,17,6,59,9,48,24,0,28,2,0,1,1
SN,CS,siddi,413,64,41,17,6,59,9,47,24,0,28,2,0,1,1
SN,CS,siddi,414,63,41,17,6,61,10,47,23,0,27,2,0,1,1
SN,CS,siddi,415,63,41,18,6,61,10,47,23,0,26,2,0,1,1
SN,CS,siddi,416,62,41,18,6,62,11,47,23,0,26,1,0,1,1
SN,CS,siddi,417,62,41,19,6,61,11,48,22,0,26,1,0,1,1
SN,CS,siddi,418,62,41,19,6,61,11,48,23,0,25,1,0,1,1
SN,CS,siddi,419,62,41,20,6,60,12,47,23,0,25,1,0,1,1
SN,CS,siddi,420,63,41,18,6,60,12,47,24,0,25,1,0,1,1
SN,CS,siddi,421,63,41,18,6,61,12,47,24,0,24,1,0,1,1
SN,CS,siddi,422,63,41,18,6,60,12,47,25,0,24,1,0,1,1
SN,CS,siddi,423,61,41,18,6,61,12,48,25,0,24,1,0,1,1
SN,CS,siddi,424,62,42,18,5,60,12,48,25,0,24,1,0,1,1
SN,CS,siddi,425,61,42,17,5,61,12,48,25,0,25,1,0,1,1
SN,CS,siddi,426,61,42,18,5,61,13,46,25,0,25,1,0,1,1
SN,CS,siddi,427,61,42,19,5,60,13,44,25,0,27,1,0,1,1
SN,CS,siddi,428,61,42,19,5,61,13,43,24,0,28,1,0,1,1
SN,CS,siddi,429,61,42,21,5,61,14,41,24,0,27,1,0,1,1
SN,CS,siddi,430,61,42,21,5,62,13,40,25,0,27,1,0,1,1
SN,CS,siddi,431,59,42,21,5,63,12,41,25,0,28,1,0,1,1
SN,CS,siddi,432,59,42,22,5,61,11,42,25,0,29,1,0,1,1
SN,CS,siddi,433,58,42,22,5,61,12,42,25,0,29,1,0,1,1
SN,CS,siddi,434,57,42,22,5,61,13,43,25,0,28,1,0,1,1
SN,CS,siddi,435,57,41,22,6,62,13,42,25,0,28,1,0,1,1
SN,CS,siddi,436,57,41,22,6,63,12,42,24,0,29,1,0,1,1
SN,CS,siddi,437,57,41,22,6,62,12,42,25,0,29,1,0,1,1
SN,CS,siddi,438,56,41,23,6,63,13,41,25,0,28,1,0,1,1
SN,CS,siddi,439,56,41,23,6,63,13,42,25,0,27,1,0,1,1
SN,CS,siddi,440,55,41,24,6,62,13,42,25,0,28,1,0,1,1
SN,CS,siddi,441,55,42,23,5,64,12,42,25,0,28,1,0,1,1
SN,CS,siddi,442,56,43,23,5,63,12,42,23,0,29,1,0,0,1
SN,CS,siddi,443,57,43,21,5,64,11,43,23,0,29,1,0,0,1
SN,CS,siddi,444,58,44,21,5,63,12,43,22,0,29,0,0,0,1
SN,CS,siddi,445,59,45,21,5,63,11,44,22,0,30,0,0,0,0
SN,CS,siddi,446,59,45,21,5,63,12,45,22,0,28,0,0,0,0
SN,CS,siddi,447,58,45,22,5,64,12,45,22,0,27,0,0,0,0
SN,CS,siddi,448,58,45,21,5,66,12,44,21,0,28,0,0,0,0
SN,CS,siddi,449,57,45,21,5,67,12,45,20,0,28,0,0,0,0
SN,CS,siddi,450,56,45,22,5,68,13,45,18,0,28,0,0,0,0
SN,CS,siddi,451,56,45,21,5,69,12,47,18,0,27,0,0,0,0
SN,CS,siddi,452,56,45,22,5,68,12,47,18,0,27,0,0,0,0
SN,CS,siddi,453,56,46,23,4,68,13,47,17,0,26,0,0,0,0
SN,CS,siddi,454,56,46,22,4,68,15,47,17,0,25,0,0,0,0
SN,CS,siddi,455,57,46,23,4,65,15,47,17,0,26,0,0,0,0
SN,CS,siddi,456,57,46,22,4,66,15,46,18,0,26,0,0,0,0
SN,CS,siddi,457,57,46,23,4,66,15,46,19,0,24,0,0,0,0
SN,CS,siddi,458,57,46,24,4,65,15,47,19,0,23,0,0,0,0
SN,CS,siddi,459,58,46,25,4,64,15,47,19,0,22,0,0,0,0
SN,CS,siddi,460,58,46,25,4,64,15,46,20,0,22,0,0,0,0
SN,CS,siddi,461,58,46,25,4,62,15,48,21,0,21,0,0,0,0
SN,CS,siddi,462,58,45,25,5,60,14,47,24,0,22,0,0,0,0
SN,CS,siddi,463,57,45,27,5,59,14,46,24,0,23,0,0,0,0
SN,CS,siddi,464,57,45,27,5,58,13,45,25,0,25,0,0,0,0
SN,CS,siddi,465,57,45,26,5,58,13,46,25,0,25,0,0,0,0
SN,CS,siddi,466,57,45,26,5,57,12,47,26,0,25,0,0,0,0
SN,CS,siddi,467,57,45,25,5,57,13,46,27,0,25,0,0,0,0
SN,CS,siddi,468,57,45,25,5,57,13,45,27,0,26,0,0,0,0
SN,CS,siddi,469,57,45,24,5,58,12,46,27,0,26,0,0,0,0
SN,CS,siddi,470,56,45,24,5,61,12,45,26,0,26,0,0,0,0
SN,CS,siddi,471,56,45,23,5,63,12,45,26,0,25,0,0,0,0
SN,CS,siddi,472,56,45,22,5,63,12,45,27,0,25,0,0,0,0
SN,CS,siddi,473,56,45,22,5,62,13,44,28,0,25,0,0,0,0
SN,CS,siddi,474,55,45,22,5,62,13,43,29,0,26,0,0,0,0
SN,CS,siddi,475,55,45,22,5,61,13,44,29,0,26,0,0,0,0
SN,CS,siddi,476,55,45,23,5,61,12,44,29,0,26,0,0,0,0
SN,CS,siddi,477,55,45,23,5,60,12,45,29,0,26,0,0,0,0
SN,CS,siddi,478,55,46,23,4,59,12,45,30,0,26,0,0,0,0
SN,CS,siddi,479,57,46,22,4,59,11,45,30,0,26,0,0,0,0
SN,CS,siddi,480,57,46,23,4,58,12,45,28,0,27,0,0,0,0
SN,CS,siddi,481,57,46,24,4,58,12,43,30,0,26,0,0,0,0
SN,CS,siddi,482,58,46,24,4,59,12,42,30,0,25,0,0,0,0
SN,CS,siddi,483,59,46,24,4,57,11,43,31,0,25,0,0,0,0
SN,CS,siddi,484,59,46,24,4,56,10,42,32,0,27,0,0,0,0
SN,CS,siddi,485,59,47,24,3,56,10,42,32,0,27,0,0,0,0
SN,CS,siddi,486,60,47,24,3,56,10,41,32,0,27,0,0,0,0
SN,CS,siddi,487,60,46,24,4,56,11,41,31,0,27,0,0,0,0
SN,CS,siddi,488,60,46,23,4,56,10,44,30,0,27,0,0,0,0
SN,CS,siddi,489,61,46,23,4,54,11,45,29,0,27,0,0,0,0
SN,CS,siddi,490,61,46,22,4,56,11,45,29,0,26,0,0,0,0
SN,CS,siddi,491,61,46,22,4,57,11,44,29,0,26,0,0,0,0
SN,CS,siddi,492,61,46,22,4,57,11,45,29,0,25,0,0,0,0
SN,CS,siddi,493,60,46,22,4,57,11,44,29,0,27,0,0,0,0
SN,CS,siddi,494,59,46,21,4,56,11,46,29,0,28,0,0,0,0
SN,CS,siddi,495,60,46,21,4,56,11,45,30,0,27,0,0,0,0
SN,CS,siddi,496,60,46,20,4,59,10,45,29,0,27,0,0,0,0
SN,CS,siddi,497,61,46,19,4,58,10,45,29,0,28,0,0,0,0
SN,CS,siddi,498,61,46,19,4,56,10,46,30,0,28,0,0,0,0
SN,CS,siddi,499,61,46,19,4,54,10,45,32,0,29,0,0,0,0
SN,CS,siddi,500,61,46,20,4,54,9,46,32,0,28,0,0,0,0
SN,CS,siddi,501,61,47,21,3,53,9,45,32,0,29,0,0,0,0
SN,CS,siddi,502,61,47,21,3,52,10,45,31,0,30,0,0,0,0
SN,CS,siddi,503,61,47,21,3,53,9,44,31,0,31,0,0,0,0
SN,CS,siddi,504,61,48,21,2,52,7,44,32,0,33,0,0,0,0
SN,CS,siddi,505,60,48,20,2,54,7,43,33,0,33,0,0,0,0
SN,CS,siddi,506,59,48,20,2,54,7,45,32,0,33,0,0,0,0
SN,CS,siddi,507,59,47,19,3,55,7,46,31,0,33,0,0,0,0
SN,CS,siddi,508,60,47,18,3,56,7,45,30,0,34,0,0,0,0
SN,CS,siddi,509,59,47,17,3,57,7,46,30,0,34,0,0,0,0
SN,CS,siddi,510,59,47,18,3,56,8,46,29,0,34,0,0,0,0
SN,CS,siddi,511,59,47,19,3,58,8,44,27,0,35,0,0,0,0
SN,CS,siddi,512,59,48,19,2,58,9,45,25,0,35,0,0,0,0
SN,CS,siddi,513,59,48,17,2,58,9,45,27,0,35,0,0,0,0
SN,CS,siddi,514,59,47,18,3,58,9,47,26,0,33,0,0,0,0
SN,CS,siddi,515,59,47,18,3,56,10,47,27,0,33,0,0,0,0
SN,CS,siddi,516,59,47,18,3,56,10,47,27,0,33,0,0,0,0
SN,CS,siddi,517,59,47,18,3,57,9,47,27,0,33,0,0,0,0
SN,CS,siddi,518,59,47,17,3,57,10,49,26,0,32,0,0,0,0
SN,CS,siddi,519,60,46,17,4,56,10,47,27,0,33,0,0,0,0
SN,CS,siddi,520,60,46,17,4,56,10,47,27,0,33,0,0,0,0
SN,CS,siddi,521,60,46,18,4,54,10,47,27,0,34,0,0,0,0
SN,CS,siddi,522,60,46,18,4,55,11,48,25,0,33,0,0,0,0
SN,CS,siddi,523,61,46,18,4,55,10,48,25,0,33,0,0,0,0
SN,CS,siddi,524,61,46,19,4,55,10,48,24,0,33,0,0,0,0
SN,CS,siddi,525,61,46,20,4,54,10,48,24,0,33,0,0,0,0
SN,CS,siddi,526,61,46,18,4,56,10,49,24,0,32,0,0,0,0
SN,CS,siddi,527,61,46,17,4,58,10,48,25,0,31,0,0,0,0
SN,CS,siddi,528,61,45,19,5,56,10,49,25,0,30,0,0,0,0
SN,CS,siddi,529,59,44,18,5,57,10,52,24,0,30,0,0,0,0
SN,CS,siddi,530,59,44,18,5,59,9,52,24,0,29,0,0,0,0
SN,CS,siddi,531,59,44,18,5,59,9,53,23,0,29,0,0,0,0
SN,CS,siddi,532,58,44,17,5,60,9,52,23,0,31,0,0,0,0
SN,CS,siddi,533,57,44,19,5,60,9,53,22,0,30,0,0,0,0
SN,CS,siddi,534,57,44,19,5,62,10,53,20,0,29,0,0,0,0
SN,CS,siddi,535,57,44,21,5,61,10,54,19,0,28,0,0,0,0
SN,CS,siddi,536,57,44,20,5,60,10,55,20,0,28,0,0,0,0
SN,CS,siddi,537,57,45,21,4,59,9,56,20,0,28,0,0,0,0
SN,CS,siddi,538,57,45,21,4,60,9,53,21,0,29,0,0,0,0
SN,CS,siddi,539,57,45,22,4,60,9,51,21,0,30,0,0,0,0
SN,CS,siddi,540,57,45,23,4,58,10,50,22,0,30,0,0,0,0
SN,CS,siddi,541,58,45,23,4,56,10,50,23,0,30,0,0,0,0
SN,CS,siddi,542,58,45,23,4,55,10,50,24,0,30,0,0,0,0
SN,CS,siddi,543,58,45,23,4,54,10,51,25,0,29,0,0,0,0
SN,CS,siddi,544,58,45,23,4,56,9,50,25,0,29,0,0,0,0
SN,CS,siddi,545,57,45,23,4,56,9,51,25,0,29,0,0,0,0
SN,CS,siddi,546,57,45,23,4,54,10,52,25,0,29,0,0,0,0
SN,CS,siddi,547,57,45,23,4,55,10,52,25,0,28,0,0,0,0
SN,CS,siddi,548,57,45,23,4,56,10,52,25,0,27,0,0,0,0
SN,CS,siddi,549,57,45,23,4,57,10,54,23,0,26,0,0,0,0
SN,CS,siddi,550,57,45,21,4,58,10,54,24,0,26,0,0,0,0
SN,CS,siddi,551,57,45,20,4,58,10,55,25,0,25,0,0,0,0
SN,CS,siddi,552,57,45,20,4,58,9,55,26,0,25,0,0,0,0
SN,CS,siddi,553,57,45,19,4,58,9,55,26,0,26,0,0,0,0
SN,CS,siddi,554,57,44,20,5,60,9,55,25,0,24,0,0,0,0
SN,CS,siddi,555,58,44,21,5,59,10,55,24,0,23,0,0,0,0
SN,CS,siddi,556,58,44,22,5,60,11,53,24,0,22,0,0,0,0
SN,CS,siddi,557,58,45,23,4,59,12,51,24,0,23,0,0,0,0
SN,CS,siddi,558,57,45,24,4,59,12,51,25,0,22,0,0,0,0
SN,CS,siddi,559,57,45,26,4,58,12,50,25,0,22,0,0,0,0
SN,CS,siddi,560,57,45,25,4,58,11,52,25,0,22,0,0,0,0
SN,CS,siddi,561,58,45,24,4,56,12,53,26,0,21,0,0,0,0
SN,CS,siddi,562,58,45,24,4,58,11,53,25,0,21,0,0,0,0
SN,CS,siddi,563,58,45,25,4,58,12,54,23,0,20,0,0,0,0
SN,CS,siddi,564,58,46,26,3,58,12,53,23,0,20,0,0,0,0
SN,CS,siddi,565,58,46,26,3,61,11,52,22,0,20,0,0,0,0
SN,CS,siddi,566,59,46,26,3,62,11,50,21,0,21,0,0,0,0
SN,CS,siddi,567,59,46,26,3,60,12,51,20,0,22,0,0,0,0
SN,CS,siddi,568,59,46,26,3,61,11,50,21,0,22,0,0,0,0
SN,CS,siddi,569,58,47,26,2,61,11,51,22,0,21,0,0,0,0
SN,CS,siddi,570,58,47,26,2,59,11,53,22,0,21,0,0,0,0
SN,CS,siddi,571,58,47,26,2,58,11,55,22,0,20,0,0,0,0
SN,CS,siddi,572,58,47,26,2,57,10,56,23,0,20,0,0,0,0
SN,CS,siddi,573,57,47,26,2,57,11,56,23,0,20,0,0,0,0
SN,CS,siddi,574,57,47,25,2,58,12,57,22,0,19,0,0,0,0
SN,CS,siddi,575,57,47,24,2,59,12,58,22,0,18,0,0,0,0
SN,CS,siddi,576,57,47,24,2,58,12,59,22,0,18,0,0,0,0
SN,CS,siddi,577,56,46,25,2,59,12,59,22,0,18,0,0,1,0
SN,CS,siddi,578,56,47,23,1,59,13,58,22,0,20,0,0,1,0
SN,CS,siddi,579,57,48,23,1,60,14,55,22,0,20,0,0,1,0
SN,CS,siddi,580,57,48,22,1,60,14,56,22,0,20,0,0,1,0
SN,CS,siddi,581,56,48,22,1,62,14,55,21,0,20,0,0,1,0
SN,CS,siddi,582,55,47,23,1,60,15,55,21,1,19,0,0,1,0
SN,CS,siddi,583,55,47,21,1,61,16,54,22,1,19,0,0,1,0
SN,CS,siddi,584,56,47,22,1,59,16,54,23,1,18,0,0,1,0
SN,CS,siddi,585,56,47,21,1,60,16,54,23,1,18,0,0,1,0
SN,CS,siddi,586,55,47,21,1,62,16,55,22,1,17,0,0,1,0
SN,CS,siddi,587,55,47,20,1,64,16,54,22,1,17,0,0,1,0
SN,CS,siddi,588,56,47,21,1,62,16,55,22,1,16,0,0,1,0
SN,CS,siddi,589,55,47,20,1,63,15,57,23,1,15,0,0,1,0
SN,CS,siddi,590,55,46,19,2,63,14,58,24,1,15,0,0,1,0
SN,CS,siddi,591,54,46,19,2,64,14,58,23,1,16,0,0,1,0
SN,CS,siddi,592,54,46,20,2,63,14,56,24,1,17,0,0,1,0
SN,CS,siddi,593,54,46,21,2,65,14,55,23,1,16,0,0,1,0
SN,CS,siddi,594,56,46,21,2,64,14,54,23,1,16,0,0,1,0
SN,CS,siddi,595,56,46,20,2,65,14,54,23,1,16,0,0,1,0
SN,CS,siddi,596,56,46,21,2,65,14,53,23,1,16,0,0,1,0
SN,CS,siddi,597,55,46,21,2,66,14,53,23,1,16,0,0,1,0
SN,CS,siddi,598,55,46,21,2,66,14,53,22,1,17,0,0,1,0
SN,CS,siddi,599,56,46,21,2,64,15,53,22,1,17,0,0,1,0
SN,CS,siddi,600,57,46,21,2,64,15,53,21,1,17,0,0,1,0
SN,CS,siddi,601,57,46,22,2,64,15,52,21,1,17,0,0,1,0
SN,CS,siddi,602,57,46,22,2,64,15,54,20,1,16,0,0,1,0
SN,CS,siddi,603,57,46,22,2,63,15,56,21,1,14,0,0,1,0
SN,CS,siddi,604,57,47,21,1,63,15,56,22,1,14,0,0,1,0
SN,CS,siddi,605,56,46,20,2,63,14,57,24,1,14,0,0,1,0
SN,CS,siddi,606,57,46,19,2,63,13,57,24,1,15,0,0,1,0
SN,CS,siddi,607,57,46,19,2,64,12,58,24,1,14,0,0,1,0
SN,CS,siddi,608,57,46,19,2,63,12,60,23,1,14,0,0,1,0
SN,CS,siddi,609,57,46,19,2,63,12,60,23,1,14,0,0,1,0
SN,CS,siddi,610,57,46,21,2,62,12,57,24,1,15,0,0,1,0
SN,CS,siddi,611,56,46,21,2,63,12,57,24,1,15,0,0,1,0
SN,CS,siddi,612,56,46,21,2,62,12,56,26,1,15,0,0,1,0
SN,CS,siddi,613,56,46,20,2,63,12,56,26,1,15,0,0,1,0
SN,CS,siddi,614,56,46,18,2,63,13,56,26,1,16,0,0,1,0
SN,CS,siddi,615,57,46,19,2,60,14,55,26,1,17,0,0,1,0
SN,CS,siddi,616,56,46,19,2,60,14,57,26,1,16,0,0,1,0
SN,CS,siddi,617,56,46,19,2,62,13,57,26,1,15,0,0,1,0
SN,CS,siddi,618,56,46,19,2,62,13,57,25,1,16,0,0,1,0
SN,CS,siddi,619,57,46,20,2,61,13,57,23,1,17,0,0,1,0
SN,CS,siddi,620,58,45,20,3,61,13,54,24,1,18,0,0,1,0
SN,CS,siddi,621,58,45,19,3,61,14,53,25,1,18,0,0,1,0
SN,CS,siddi,622,59,45,19,3,61,14,52,24,1,19,0,0,1,0
SN,CS,siddi,623,59,45,21,3,60,13,52,24,1,19,0,0,1,0
SN,CS,siddi,624,59,45,21,3,60,12,53,24,1,19,0,0,1,0
SN,CS,siddi,625,59,45,22,3,59,12,52,23,1,21,0,0,1,0
SN,CS,siddi,626,60,45,22,3,58,12,51,24,1,21,0,0,1,0
SN,CS,siddi,627,61,46,21,3,57,12,51,23,1,22,0,0,0,0
SN,CS,siddi,628,61,46,22,3,57,12,52,22,1,21,0,0,0,0
SN,CS,siddi,629,60,46,22,3,58,11,53,22,1,21,0,0,0,0
SN,CS,siddi,630,62,46,22,3,56,11,52,23,1,21,0,0,0,0
SN,CS,siddi,631,63,46,21,3,55,11,54,23,1,21,0,0,0,0
SN,CS,siddi,632,64,47,20,3,56,10,54,25,0,21,0,0,0,0
SN,CS,siddi,633,64,47,20,3,57,9,54,24,0,22,0,0,0,0
SN,CS,siddi,634,63,47,19,3,58,8,55,24,0,23,0,0,0,0
SN,CS,siddi,635,64,47,18,3,58,8,54,24,0,24,0,0,0,0
SN,CS,siddi,636,64,47,18,3,56,10,52,25,0,25,0,0,0,0
SN,CS,siddi,637,64,47,19,3,56,10,51,25,0,25,0,0,0,0
SN,CS,siddi,638,63,47,18,3,58,10,51,24,0,26,0,0,0,0
SN,CS,siddi,639,63,47,18,3,58,10,50,24,0,27,0,0,0,0
SN,CS,siddi,640,63,48,18,2,60,10,49,23,0,27,0,0,0,0
SN,CS,siddi,641,63,48,18,2,60,10,49,24,0,26,0,0,0,0
SN,CS,siddi,642,63,48,18,2,61,10,50,23,0,25,0,0,0,0
SN,CS,siddi,643,63,48,17,2,61,10,50,23,0,26,0,0,0,0
SN,CS,siddi,644,61,48,17,2,61,10,52,24,0,25,0,0,0,0
SN,CS,siddi,645,61,48,17,2,61,10,53,24,0,24,0,0,0,0
SN,CS,siddi,646,61,47,17,2,62,11,54,25,0,25,0,1,0,0
SN,CS,siddi,647,62,47,18,2,60,11,53,25,0,26,0,1,0,0
SN,CS,siddi,648,62,47,18,2,60,11,54,25,0,25,0,1,0,0
SN,CS,siddi,649,61,47,18,2,61,10,53,27,0,25,0,1,0,0
SN,CS,siddi,650,60,47,18,2,60,11,52,27,0,27,0,1,0,0
SN,CS,siddi,651,60,47,17,2,59,11,53,28,0,27,0,1,0,0
SN,CS,siddi,652,60,47,17,2,61,11,51,28,0,27,0,1,0,0
SN,CS,siddi,653,60,47,17,2,63,11,50,27,0,27,0,1,0,0
SN,CS,siddi,654,60,47,18,2,62,11,50,27,0,27,0,1,0,0
SN,CS,siddi,655,61,48,18,1,61,12,51,25,0,27,0,1,0,0
SN,CS,siddi,656,61,48,18,1,60,13,52,25,0,26,0,1,0,0
SN,CS,siddi,657,61,48,18,1,59,13,53,25,0,26,0,1,0,0
SN,CS,siddi,658,61,48,18,1,60,13,52,25,0,26,0,1,0,0
SN,CS,siddi,659,61,48,17,1,59,13,54,25,0,26,0,1,0,0
SN,CS,siddi,660,61,48,15,1,61,13,55,25,0,25,0,1,0,0
SN,CS,siddi,661,61,48,15,1,62,12,55,25,0,25,0,1,0,0
SN,CS,siddi,662,61,47,15,2,63,13,56,23,0,24,0,1,0,0
SN,CS,siddi,663,61,47,16,2,62,12,57,23,0,24,0,1,0,0
SN,CS,siddi,664,62,46,16,3,62,12,57,23,0,23,0,1,0,0
SN,CS,siddi,665,61,46,15,3,63,11,57,25,0,23,0,1,0,0
SN,CS,siddi,666,61,46,15,3,63,11,56,26,0,23,0,1,0,0
SN,CS,siddi,667,61,46,16,3,64,13,55,28,0,23,0,1,0,0
SN,CS,siddi,668,61,46,17,3,62,13,57,28,0,22,0,1,0,0
SN,CS,siddi,669,61,46,16,3,63,14,57,28,0,21,0,1,0,0
SN,CS,siddi,670,60,47,16,2,63,14,58,28,0,21,0,1,0,0
SN,CS,siddi,671,61,47,16,2,64,13,56,28,0,22,0,1,0,0
SN,CS,siddi,672,60,47,16,2,63,14,57,28,0,22,0,1,0,0
SN,CS,siddi,673,60,47,15,2,64,14,57,28,0,22,0,1,0,0
SN,CS,siddi,674,60,47,16,2,63,14,56,29,0,22,0,1,0,0
SN,CS,siddi,675,61,47,16,2,64,14,56,29,0,20,0,1,0,0
SN,CS,siddi,676,61,46,17,3,64,14,56,28,0,20,0,1,0,0
SN,CS,siddi,677,62,46,17,3,62,15,57,29,0,18,0,1,0,0
SN,CS,siddi,678,62,46,16,3,63,15,58,29,0,17,0,1,0,0
SN,CS,siddi,679,63,46,17,3,60,15,58,29,0,18,0,1,0,0
SN,CS,siddi,680,61,46,18,3,60,15,58,29,0,19,0,1,0,0
SN,CS,siddi,681,61,46,18,3,59,15,58,29,0,20,0,1,0,0
SN,CS,siddi,682,62,46,18,3,59,16,59,27,0,19,0,1,0,0
SN,CS,siddi,683,62,46,18,3,59,16,58,27,0,20,0,1,0,0
SN,CS,siddi,684,62,46,20,3,59,16,58,26,0,19,0,1,0,0
SN,CS,siddi,685,61,46,21,3,58,17,59,26,0,18,0,1,0,0
SN,CS,siddi,686,61,46,21,3,60,15,59,26,0,18,0,1,0,0
SN,CS,siddi,687,62,46,21,3,58,15,59,26,0,19,0,1,0,0
SN,CS,siddi,688,63,46,21,3,58,16,58,26,0,18,0,1,0,0
SN,CS,siddi,689,63,46,21,3,58,16,59,26,0,17,0,1,0,0
SN,CS,siddi,690,63,45,21,4,55,17,59,27,0,18,0,1,0,0
SN,CS,siddi,691,63,45,21,4,55,17,59,26,0,19,0,1,0,0
SN,CS,siddi,692,63,45,20,4,54,17,60,26,0,20,0,1,0,0
SN,CS,siddi,693,63,45,20,4,54,17,60,26,0,20,0,1,0,0
SN,CS,siddi,694,63,45,21,4,54,17,60,25,0,20,0,1,0,0
SN,CS,siddi,695,64,44,21,5,53,18,60,24,0,20,0,1,0,0
SN,CS,siddi,696,65,45,22,5,51,16,58,24,0,19,0,0,0,0
