Text_Type,Book,Chapter,Window,LLG,G,L,GLG,LGL,GGG,GLL,GGL,LGG,LLL,LG,LL,GG,GL
SN,AH,chikitsa,1990,5,19,1,34,22,28,7,25,11,1,1,0,1,0
SN,AH,chikitsa,1991,3,20,1,32,23,29,7,25,10,1,1,0,1,0
SN,AH,chikitsa,1992,3,20,1,32,23,27,7,27,10,1,1,0,1,0
SN,AH,chikitsa,1993,3,20,1,31,23,27,7,28,10,1,1,0,1,0
SN,AH,chikitsa,1994,4,20,1,29,23,29,7,26,11,1,1,0,1,0
SN,AH,chikitsa,1995,5,20,1,28,24,28,7,24,13,1,1,0,1,0
SN,AH,chikitsa,1996,5,20,1,29,24,28,6,24,13,1,1,0,1,0
SN,AH,chikitsa,1997,7,20,1,28,24,27,6,24,13,1,1,0,1,0
SN,AH,chikitsa,1998,8,19,1,27,24,30,7,23,15,1,2,0,1,0
SN,AH,chikitsa,1999,9,20,1,24,24,30,7,21,14,1,1,0,1,0
SN,AH,chikitsa,2000,11,21,1,24,25,30,8,22,14,1,1,0,0,0
SN,AH,chikitsa,2001,12,21,1,21,26,31,8,20,14,1,1,0,0,0
SN,AH,chikitsa,2002,13,21,1,19,26,30,7,19,16,1,1,0,0,0
SN,AH,chikitsa,2003,12,21,1,20,26,28,7,21,16,1,1,0,0,0
SN,AH,chikitsa,2004,12,21,1,20,27,29,8,23,16,1,1,0,0,0
SN,AH,chikitsa,2005,12,21,1,20,27,30,9,23,14,1,1,0,0,0
SN,AH,chikitsa,2006,12,21,1,20,29,29,9,22,14,1,1,0,0,0
SN,AH,chikitsa,2007,12,22,1,19,31,29,7,20,14,1,1,0,0,0
SN,AH,chikitsa,2008,13,22,1,17,31,29,7,21,14,1,1,0,0,0
SN,AH,chikitsa,2009,13,22,1,19,29,29,7,21,14,1,1,0,0,0
SN,AH,chikitsa,2010,13,22,1,19,28,30,7,21,14,1,1,0,0,0
SN,AH,chikitsa,2011,13,22,1,18,29,32,7,19,14,1,1,0,0,0
SN,AH,chikitsa,2012,13,22,0,19,28,32,8,19,16,1,1,0,0,0
SN,AH,chikitsa,2013,14,22,0,18,28,32,8,19,16,1,1,0,0,0
SN,AH,chikitsa,2014,15,22,0,18,29,32,7,19,15,1,1,0,0,0
SN,AH,chikitsa,2015,16,23,0,16,30,32,8,17,14,0,1,0,0,0
SN,AH,chikitsa,2016,17,23,0,15,30,31,8,17,15,0,1,0,0,0
SN,AH,chikitsa,2017,17,23,0,15,30,32,9,15,15,0,1,0,0,0
SN,AH,chikitsa,2018,17,23,0,16,30,32,9,14,15,0,1,0,0,0
SN,AH,chikitsa,2019,16,23,0,17,30,30,10,15,15,0,1,0,0,0
SN,AH,chikitsa,2020,15,23,0,17,30,30,11,16,14,0,1,0,0,0
SN,AH,chikitsa,2021,14,23,0,17,30,30,11,17,14,0,1,0,0,0
SN,AH,chikitsa,2022,12,23,0,18,31,32,11,15,14,0,1,0,0,0
SN,AH,chikitsa,2023,11,24,0,18,31,29,11,15,13,0,0,0,0,0
SN,AH,chikitsa,2024,11,24,0,17,31,29,11,16,13,0,0,0,0,0
SN,AH,chikitsa,2025,10,24,0,17,32,30,10,16,13,0,0,0,0,0
SN,AH,chikitsa,2026,9,24,0,17,32,31,9,17,13,0,0,0,0,0
SN,AH,chikitsa,2027,8,24,0,17,34,31,9,18,11,0,0,0,0,0
SN,AH,chikitsa,2028,8,24,0,16,35,32,9,16,12,0,0,0,0,0
SN,AH,chikitsa,2029,9,24,0,16,35,33,8,15,12,0,0,0,0,0
SN,AH,chikitsa,2030,9,23,0,19,35,31,8,15,14,0,0,0,0,0
SN,AH,chikitsa,2031,10,22,1,20,33,30,9,15,14,0,0,0,0,0
SN,AH,chikitsa,2032,10,22,1,22,32,30,9,15,13,0,0,0,0,0
SN,AH,chikitsa,2033,9,22,1,23,32,32,9,13,13,0,0,0,0,0
SN,AH,chikitsa,2034,11,22,1,21,33,32,9,12,13,0,0,0,0,0
SN,AH,chikitsa,2035,12,22,1,21,33,30,9,12,14,0,0,0,0,0
SN,AH,chikitsa,2036,11,22,1,23,32,30,9,12,14,0,0,0,0,0
SN,AH,chikitsa,2037,12,23,1,22,32,30,8,12,12,0,0,0,0,0
SN,AH,chikitsa,2038,12,22,2,23,33,29,8,11,12,0,0,0,0,0
SN,AH,chikitsa,2039,11,22,2,22,33,29,9,11,13,0,0,0,0,0
SN,AH,chikitsa,2040,10,22,2,24,33,28,10,13,12,0,0,0,0,0
SN,AH,chikitsa,2041,9,22,2,26,34,28,11,13,11,0,0,0,0,0
SN,AH,chikitsa,2042,9,22,2,26,34,26,11,15,11,0,0,0,0,0
SN,AH,chikitsa,2043,9,22,2,25,35,26,10,16,11,0,0,0,0,0
SN,AH,chikitsa,2044,10,22,2,24,36,28,9,15,10,0,0,0,0,0
SN,AH,chikitsa,2045,11,22,2,24,36,29,9,13,10,0,0,0,0,0
SN,AH,chikitsa,2046,11,22,2,23,36,29,9,13,11,0,0,0,0,0
SN,AH,chikitsa,2047,11,22,2,24,35,28,9,14,11,0,0,0,0,0
SN,AH,chikitsa,2048,12,22,2,25,35,28,8,14,10,0,0,0,0,0
SN,AH,chikitsa,2049,12,22,2,26,35,28,8,14,9,0,0,0,0,0
SN,AH,chikitsa,2050,11,22,2,26,34,29,8,14,10,0,0,0,0,0
SN,AH,chikitsa,2051,11,22,2,27,33,28,8,14,11,0,0,0,0,0
SN,AH,chikitsa,2052,11,22,2,28,31,31,8,12,11,0,0,0,0,0
SN,AH,chikitsa,2053,11,22,2,28,30,32,8,13,10,0,0,0,0,0
SN,AH,chikitsa,2054,10,22,2,29,31,30,8,13,11,0,0,0,0,0
SN,AH,chikitsa,2055,10,23,2,26,31,32,7,13,10,0,0,0,0,0
SN,AH,chikitsa,2056,9,23,1,26,30,35,7,14,10,1,0,0,0,0
SN,AH,chikitsa,2057,9,23,1,25,30,34,7,15,11,1,0,0,0,0
SN,AH,chikitsa,2058,9,23,1,25,30,34,7,15,11,1,0,0,0,0
SN,AH,chikitsa,2059,7,23,1,25,30,34,7,16,12,1,0,0,0,0
SN,AH,chikitsa,2060,7,23,1,26,30,34,7,16,11,1,0,0,0,0
SN,AH,chikitsa,2061,8,22,2,24,30,32,7,19,11,1,0,0,0,0
SN,AH,chikitsa,2062,7,22,2,25,30,30,7,20,12,1,0,0,0,0
SN,AH,chikitsa,2063,6,23,1,25,30,30,7,21,12,1,0,0,0,0
SN,AH,chikitsa,2064,6,23,1,26,29,31,6,22,11,1,0,0,0,0
SN,AH,chikitsa,2065,7,23,1,25,29,32,4,21,11,1,0,0,0,0
SN,AH,chikitsa,2066,7,23,1,24,28,32,3,21,12,1,0,0,0,0
SN,AH,chikitsa,2067,7,23,1,24,28,34,2,19,13,1,0,0,0,0
SN,AH,chikitsa,2068,8,23,1,24,27,34,3,18,13,1,0,0,0,0
SN,AH,chikitsa,2069,7,23,1,24,26,34,3,19,14,1,0,0,0,0
SN,AH,chikitsa,2070,6,23,1,24,26,35,2,21,13,1,0,0,0,0
SN,AH,chikitsa,2071,7,23,1,23,26,35,2,22,12,1,0,0,0,0
SN,AH,chikitsa,2072,7,23,1,22,26,36,2,22,12,1,0,0,0,0
SN,AH,chikitsa,2073,6,23,1,20,26,38,3,22,12,1,0,0,0,0
SN,AH,chikitsa,2074,6,23,1,19,26,38,3,22,13,1,0,0,0,0
SN,AH,chikitsa,2075,7,23,1,19,26,39,3,21,12,1,0,0,0,0
SN,AH,chikitsa,2076,7,23,1,19,26,38,3,22,12,1,0,0,0,0
SN,AH,chikitsa,2077,7,23,1,20,26,37,3,22,12,1,0,0,0,0
SN,AH,chikitsa,2078,7,23,1,21,27,35,3,21,13,1,0,0,0,0
SN,AH,chikitsa,2079,7,23,1,20,26,37,3,21,13,1,0,0,0,0
SN,AH,chikitsa,2080,7,22,1,21,25,36,5,22,14,1,0,0,0,0
SN,AH,chikitsa,2081,7,23,1,20,26,34,4,22,15,0,0,0,0,0
SN,AH,chikitsa,2082,7,23,1,21,26,35,4,21,14,0,0,0,0,0
SN,AH,chikitsa,2083,7,23,1,20,27,35,4,21,14,0,0,0,0,0
SN,AH,chikitsa,2084,8,22,1,22,27,38,5,20,13,0,1,0,0,0
SN,AH,chikitsa,2085,7,22,1,21,28,38,6,20,13,0,1,0,0,0
SN,AH,chikitsa,2086,6,23,0,23,28,39,6,18,13,0,1,0,0,0
SN,AH,chikitsa,2087,6,23,0,24,28,39,6,17,13,0,1,0,0,0
SN,AH,chikitsa,2088,6,23,0,24,28,38,6,18,13,0,1,0,0,0
SN,AH,chikitsa,2089,6,23,0,24,28,36,7,19,13,0,1,0,0,0
SN,AH,chikitsa,2090,5,23,0,24,28,36,7,20,13,0,1,0,0,0
SN,AH,chikitsa,2091,5,23,0,25,29,35,7,19,13,0,1,0,0,0
SN,AH,chikitsa,2092,6,23,0,24,29,36,7,19,12,0,1,0,0,0
SN,AH,chikitsa,2093,5,23,0,26,30,34,6,20,12,0,1,0,0,0
SN,AH,chikitsa,2094,5,23,0,28,30,32,6,20,12,0,1,0,0,0
SN,AH,chikitsa,2095,5,23,0,30,30,31,6,18,13,0,1,0,0,0
SN,AH,chikitsa,2096,4,23,0,32,30,32,6,16,13,0,1,0,0,0
SN,AH,chikitsa,2097,4,23,0,32,30,31,6,16,14,0,1,0,0,0
SN,AH,chikitsa,2098,4,23,0,33,30,29,5,17,15,0,1,0,0,0
SN,AH,chikitsa,2099,4,23,0,33,30,29,5,16,16,0,1,0,0,0
SN,AH,chikitsa,2100,4,22,0,35,29,29,5,17,17,0,1,0,0,0
SN,AH,chikitsa,2101,5,22,0,34,29,31,6,15,16,0,1,0,0,0
SN,AH,chikitsa,2102,6,22,0,33,29,30,6,15,17,0,1,0,0,0
SN,AH,chikitsa,2103,6,22,0,33,30,30,6,15,16,0,1,0,0,0
SN,AH,chikitsa,2104,7,21,0,35,31,28,7,14,17,0,1,0,0,0
SN,AH,chikitsa,2105,7,22,0,35,32,28,5,14,15,0,1,0,0,0
SN,AH,chikitsa,2106,8,21,0,36,33,28,5,14,15,0,1,0,0,0
SN,AH,chikitsa,2107,9,21,0,35,33,26,6,15,15,0,1,0,0,0
SN,AH,chikitsa,2108,9,21,0,36,32,25,6,15,16,0,1,0,0,0
SN,AH,chikitsa,2109,8,22,0,36,32,23,5,15,15,0,0,0,0,0
SN,AH,chikitsa,2110,8,21,0,37,31,23,5,16,17,0,0,0,0,0
SN,AH,chikitsa,2111,9,21,0,35,32,24,5,15,17,0,0,0,0,0
SN,AH,chikitsa,2112,9,21,0,33,32,25,5,17,16,0,0,0,0,0
SN,AH,chikitsa,2113,10,21,0,33,31,26,5,15,17,0,0,0,0,0
SN,AH,chikitsa,2114,10,21,0,33,31,26,4,14,19,0,0,0,0,0
SN,AH,chikitsa,2115,10,21,0,34,31,25,4,13,20,0,0,0,0,0
SN,AH,chikitsa,2116,12,21,0,32,30,26,4,13,20,0,0,0,0,0
SN,AH,chikitsa,2117,11,21,0,33,32,24,4,13,20,0,0,0,0,0
SN,AH,chikitsa,2118,13,20,0,32,32,25,5,14,21,0,1,0,0,0
SN,AH,chikitsa,2119,13,20,0,30,34,26,5,14,20,0,1,0,0,0
SN,AH,chikitsa,2120,14,20,0,30,36,27,7,16,20,0,1,0,0,0
SN,AH,chikitsa,2121,14,20,0,29,36,27,7,17,20,0,1,0,0,0
SN,AH,chikitsa,2122,14,19,0,31,36,30,7,18,19,0,2,0,0,0
SN,AH,chikitsa,2123,14,19,0,31,37,30,7,18,18,0,2,0,0,0
SN,AH,chikitsa,2124,14,18,0,34,37,32,7,18,18,0,3,0,0,0
SN,AH,chikitsa,2125,13,19,0,33,38,31,7,18,17,0,3,0,0,0
SN,AH,chikitsa,2126,13,19,0,33,39,29,7,18,18,0,3,0,0,0
SN,AH,chikitsa,2127,12,19,0,33,39,30,7,19,17,0,3,0,0,0
SN,AH,chikitsa,2128,13,19,0,31,37,33,7,19,17,0,3,0,0,0
SN,AH,chikitsa,2129,12,20,0,30,36,34,6,20,16,0,3,0,0,0
SN,AH,chikitsa,2130,13,19,1,29,36,34,7,19,16,0,3,0,0,0
SN,AH,chikitsa,2131,12,20,1,29,35,33,7,20,15,0,3,0,0,0
SN,AH,chikitsa,2132,12,20,1,28,35,35,6,20,15,0,3,0,0,0
SN,AH,chikitsa,2133,12,20,1,28,35,35,6,20,15,0,3,0,0,0
SN,AH,chikitsa,2134,13,20,1,27,35,33,7,21,15,0,3,0,0,0
SN,AH,chikitsa,2135,14,21,1,26,35,34,6,20,13,0,3,0,0,0
SN,AH,chikitsa,2136,14,21,1,26,34,33,7,21,13,0,3,0,0,0
SN,AH,chikitsa,2137,14,21,1,26,34,34,7,20,13,0,3,0,0,0
SN,AH,chikitsa,2138,15,20,1,26,33,34,9,21,13,0,3,0,0,0
SN,AH,chikitsa,2139,15,20,1,27,33,35,10,20,11,0,3,0,0,0
SN,AH,chikitsa,2140,17,20,1,25,33,37,10,19,10,0,3,0,0,0
SN,AH,chikitsa,2141,15,20,1,27,33,37,10,20,9,0,3,0,0,0
SN,AH,chikitsa,2142,17,20,1,26,31,38,10,20,9,0,3,0,0,0
SN,AH,chikitsa,2143,17,21,1,25,30,38,9,19,8,0,2,0,0,0
SN,AH,chikitsa,2144,17,21,1,26,28,40,9,18,8,0,2,0,0,0
SN,AH,chikitsa,2145,16,21,1,25,26,38,7,18,8,0,2,0,0,0
SN,AH,chikitsa,2146,16,21,1,24,26,38,8,17,9,0,2,0,0,0
SN,AH,chikitsa,2147,16,21,2,21,26,34,8,17,11,0,1,0,0,0
SN,AH,chikitsa,2148,16,21,2,21,25,34,8,17,12,0,1,0,0,0
SN,AH,chikitsa,2149,16,22,2,19,25,33,8,17,10,0,0,0,0,0
SN,AH,chikitsa,2150,17,22,2,20,25,31,8,17,10,0,0,0,0,0
SN,AH,chikitsa,2151,16,22,2,20,24,31,8,18,11,0,0,0,0,0
SN,AH,chikitsa,2152,16,22,2,22,24,29,8,17,12,0,0,0,0,0
SN,AH,chikitsa,2153,17,22,2,22,24,27,8,18,12,0,0,0,0,0
SN,AH,chikitsa,2154,18,22,2,21,24,29,8,17,11,0,0,0,0,0
SN,AH,chikitsa,2155,17,22,2,20,24,29,8,17,13,0,0,0,0,0
SN,AH,chikitsa,2156,18,22,2,19,24,30,8,15,14,0,0,0,0,0
SN,AH,chikitsa,2157,18,22,2,19,24,28,8,16,15,0,0,0,0,0
SN,AH,chikitsa,2158,19,22,2,18,24,28,8,17,14,0,0,0,0,0
SN,AH,chikitsa,2159,18,22,2,18,24,30,7,17,14,0,0,0,0,0
SN,AH,chikitsa,2160,18,21,2,18,23,30,8,19,15,0,0,0,0,0
SN,AH,chikitsa,2161,18,21,2,20,23,29,7,18,16,0,0,0,0,0
SN,AH,chikitsa,2162,18,21,2,21,23,28,7,18,16,0,0,0,0,0
SN,AH,chikitsa,2163,16,22,2,22,24,29,5,17,15,0,0,0,0,0
SN,AH,chikitsa,2164,18,21,2,20,24,31,5,19,16,0,1,0,0,0
SN,AH,chikitsa,2165,16,21,2,20,24,31,5,20,17,0,1,0,0,0
SN,AH,chikitsa,2166,16,21,2,19,25,31,6,19,17,0,1,0,0,0
SN,AH,chikitsa,2167,14,21,2,19,25,31,6,21,17,0,1,0,0,0
SN,AH,chikitsa,2168,13,21,2,19,27,31,6,20,17,0,1,0,0,0
SN,AH,chikitsa,2169,13,21,2,20,27,28,6,21,18,0,1,0,0,0
SN,AH,chikitsa,2170,13,21,2,19,29,29,7,19,17,0,1,0,0,0
SN,AH,chikitsa,2171,13,21,2,22,29,28,6,19,16,0,1,0,0,0
SN,AH,chikitsa,2172,13,22,1,23,29,30,7,17,14,0,1,0,0,0
SN,AH,chikitsa,2173,13,22,1,24,30,30,7,16,13,0,1,0,0,0
SN,AH,chikitsa,2174,12,22,1,25,30,28,8,17,13,0,1,0,0,0
SN,AH,chikitsa,2175,11,22,1,23,30,29,9,17,14,0,1,0,0,0
SN,AH,chikitsa,2176,12,22,1,23,31,30,8,16,13,0,1,0,0,0
SN,AH,chikitsa,2177,12,22,1,20,32,31,8,17,13,0,1,0,0,0
SN,AH,chikitsa,2178,10,22,1,21,33,30,9,16,14,0,1,0,0,0
SN,AH,chikitsa,2179,10,22,1,22,33,27,9,18,14,0,1,0,0,0
SN,AH,chikitsa,2180,10,23,0,22,34,26,9,19,13,0,1,0,0,0
SN,AH,chikitsa,2181,9,23,0,22,34,27,9,20,12,0,1,0,0,0
SN,AH,chikitsa,2182,8,23,0,24,34,28,9,18,12,0,1,0,0,0
SN,AH,chikitsa,2183,8,23,0,24,36,27,9,18,11,0,1,0,0,0
SN,AH,chikitsa,2184,9,23,0,25,36,25,9,17,12,0,1,0,0,0
SN,AH,chikitsa,2185,8,24,0,25,37,24,8,16,12,0,1,0,0,0
SN,AH,chikitsa,2186,8,24,0,24,38,24,8,16,12,0,1,0,0,0
SN,AH,chikitsa,2187,8,24,0,24,39,23,8,16,12,0,1,0,0,0
SN,AH,chikitsa,2188,9,24,0,23,39,23,8,16,12,0,1,0,0,0
SN,AH,chikitsa,2189,8,25,0,23,39,20,9,15,11,0,0,0,0,0
SN,AH,chikitsa,2190,8,24,0,26,38,19,10,14,12,1,0,0,0,0
SN,AH,chikitsa,2191,8,24,0,26,38,18,9,15,13,1,0,0,0,0
SN,AH,chikitsa,2192,9,24,0,26,39,17,9,13,14,1,0,0,0,0
SN,AH,chikitsa,2193,9,24,0,27,37,17,9,13,15,1,0,0,0,0
SN,AH,chikitsa,2194,10,23,0,28,38,19,9,13,15,1,1,0,0,0
SN,AH,chikitsa,2195,10,23,0,28,37,21,8,13,15,1,1,0,0,0
SN,AH,chikitsa,2196,11,23,0,27,37,20,8,13,16,1,1,0,0,0
SN,AH,chikitsa,2197,11,23,0,27,37,20,7,13,17,1,1,0,0,0
SN,AH,chikitsa,2198,11,23,0,28,36,20,7,13,17,1,1,0,0,0
SN,AH,chikitsa,2199,11,23,0,29,36,20,6,12,18,1,1,0,0,0
SN,AH,chikitsa,2200,12,23,0,30,36,19,5,12,18,1,1,0,0,0
SN,AH,chikitsa,2201,12,23,0,30,35,21,5,12,17,1,1,0,0,0
SN,AH,chikitsa,2202,13,22,0,31,34,21,5,12,19,1,1,0,0,0
SN,AH,chikitsa,2203,13,22,0,31,33,22,5,13,18,1,1,0,0,0
SN,AH,chikitsa,2204,12,21,1,31,33,22,5,13,19,1,1,0,0,0
SN,AH,chikitsa,2205,13,20,2,33,32,22,4,12,19,1,1,0,0,0
SN,AH,chikitsa,2206,14,20,2,34,32,20,5,11,19,1,1,0,0,0
SN,AH,chikitsa,2207,15,20,2,33,33,20,5,11,18,1,1,0,0,0
SN,AH,chikitsa,2208,14,20,2,36,31,20,6,10,18,1,1,0,0,0
SN,AH,chikitsa,2209,13,20,2,34,32,21,7,10,18,1,1,0,0,0
SN,AH,chikitsa,2210,13,20,2,35,32,22,7,9,17,1,1,0,0,0
SN,AH,chikitsa,2211,12,20,2,35,31,24,7,10,16,1,1,0,0,0
SN,AH,chikitsa,2212,12,20,2,34,30,26,7,10,16,1,1,0,0,0
SN,AH,chikitsa,2213,11,20,2,34,30,26,8,10,16,1,1,0,0,0
SN,AH,chikitsa,2214,11,20,2,35,31,27,6,9,16,1,1,0,0,0
SN,AH,chikitsa,2215,11,21,2,33,32,29,5,9,14,0,1,0,0,0
SN,AH,chikitsa,2216,11,21,2,32,32,31,5,9,13,0,1,0,0,0
SN,AH,chikitsa,2217,11,21,2,33,32,30,5,10,12,0,1,0,0,0
SN,AH,chikitsa,2218,10,21,2,33,32,31,6,10,11,0,1,0,0,0
SN,AH,chikitsa,2219,10,21,3,30,31,31,6,10,10,0,0,0,0,0
SN,AH,chikitsa,2220,11,21,3,31,30,30,6,10,10,0,0,0,0,0
SN,AH,chikitsa,2221,11,21,3,30,30,31,6,10,10,0,0,0,0,0
SN,AH,chikitsa,2222,11,21,3,31,30,29,7,10,10,0,0,0,0,0
SN,AH,chikitsa,2223,12,21,3,28,31,29,7,11,10,0,0,0,0,0
SN,AH,chikitsa,2224,12,21,3,25,31,30,7,14,9,0,0,0,0,0
SN,AH,chikitsa,2225,12,21,3,25,31,30,7,14,9,0,0,0,0,0
SN,AH,chikitsa,2226,12,21,3,27,31,27,7,15,9,0,0,0,0,0
SN,AH,chikitsa,2227,12,22,3,27,31,28,7,14,6,0,0,0,0,0
SN,AH,chikitsa,2228,13,21,3,27,31,28,7,14,8,0,0,0,0,0
SN,AH,chikitsa,2229,14,22,2,27,32,29,7,12,7,0,0,0,0,0
SN,AH,chikitsa,2230,13,23,1,25,33,30,7,13,7,0,0,0,0,0
SN,AH,chikitsa,2231,12,23,1,25,33,32,6,13,7,0,0,0,0,0
SN,AH,chikitsa,2232,11,23,1,25,32,33,6,13,8,0,0,0,0,0
SN,AH,chikitsa,2233,11,23,1,23,32,33,6,14,9,0,0,0,0,0
SN,AH,chikitsa,2234,12,22,1,24,31,33,6,14,11,0,0,0,0,0
SN,AH,chikitsa,2235,12,22,1,23,31,33,7,14,11,0,0,0,0,0
SN,AH,chikitsa,2236,13,22,1,22,32,31,7,15,11,0,0,0,0,0
SN,AH,chikitsa,2237,13,22,1,21,32,32,7,15,11,0,0,0,0,0
SN,AH,chikitsa,2238,13,22,1,21,32,32,6,15,12,0,0,0,0,0
SN,AH,chikitsa,2239,13,22,1,20,31,32,6,17,12,0,0,0,0,0
SN,AH,chikitsa,2240,13,22,1,22,31,29,6,18,12,0,0,0,0,0
SN,AH,chikitsa,2241,13,22,1,25,30,28,6,17,12,0,0,0,0,0
SN,AH,chikitsa,2242,12,22,1,25,29,28,6,19,12,0,0,0,0,0
SN,AH,chikitsa,2243,13,22,1,25,29,27,6,19,12,0,0,0,0,0
SN,AH,chikitsa,2244,13,23,0,25,29,27,6,19,12,0,0,0,0,0
SN,AH,chikitsa,2245,12,23,0,26,29,26,6,20,12,0,0,0,0,0
SN,AH,chikitsa,2246,11,23,0,25,30,25,6,22,12,0,0,0,0,0
SN,AH,chikitsa,2247,11,23,0,24,30,27,5,22,12,0,0,0,0,0
SN,AH,chikitsa,2248,10,22,0,26,29,27,5,23,14,0,0,0,0,0
SN,AH,chikitsa,2249,11,22,0,27,29,27,5,21,14,0,0,0,0,0
SN,AH,chikitsa,2250,10,21,0,31,29,27,6,21,13,0,0,0,0,0
SN,AH,chikitsa,2251,10,21,0,30,29,28,6,20,14,0,0,0,0,0
SN,AH,chikitsa,2252,9,20,0,31,30,26,7,21,16,0,0,0,0,0
SN,AH,chikitsa,2253,8,21,0,31,30,26,6,21,15,0,0,0,0,0
SN,AH,chikitsa,2254,7,21,0,32,29,26,7,21,15,0,0,0,0,0
SN,AH,chikitsa,2255,7,21,0,34,28,25,7,22,14,0,0,0,0,0
SN,AH,chikitsa,2256,8,21,0,32,28,24,8,22,15,0,0,0,0,0
SN,AH,chikitsa,2257,8,21,0,32,28,23,9,23,14,0,0,0,0,0
SN,AH,chikitsa,2258,8,21,0,32,28,25,8,23,13,0,0,0,0,0
SN,AH,chikitsa,2259,8,22,0,31,28,25,7,24,11,0,0,0,0,0
SN,AH,chikitsa,2260,8,22,0,31,28,25,7,24,11,0,0,0,0,0
SN,AH,chikitsa,2261,7,22,0,32,27,27,7,23,11,0,0,0,0,0
SN,AH,chikitsa,2262,8,22,0,32,27,25,8,23,11,0,0,0,0,0
SN,AH,chikitsa,2263,8,22,0,33,28,24,8,23,10,0,0,0,0,0
SN,AH,chikitsa,2264,7,22,0,35,28,25,8,21,10,0,0,0,0,0
SN,AH,chikitsa,2265,7,22,0,33,30,25,8,21,10,0,0,0,0,0
SN,AH,chikitsa,2266,10,21,0,31,29,25,9,22,11,0,0,0,0,0
SN,AH,chikitsa,2267,10,21,0,31,29,25,9,21,12,0,0,0,0,0
SN,AH,chikitsa,2268,10,20,0,31,28,27,8,22,14,0,0,0,0,0
SN,AH,chikitsa,2269,9,20,0,33,29,25,9,21,14,0,0,0,0,0
SN,AH,chikitsa,2270,10,19,1,32,29,24,10,21,14,0,0,0,0,0
SN,AH,chikitsa,2271,10,18,2,34,28,25,10,20,13,0,0,0,0,0
SN,AH,chikitsa,2272,11,17,2,35,29,24,11,21,12,0,0,0,0,0
SN,AH,chikitsa,2273,12,18,2,34,29,24,11,20,10,0,0,0,0,0
SN,AH,chikitsa,2274,11,18,2,34,29,23,12,21,10,0,0,0,0,0
SN,AH,chikitsa,2275,12,19,2,29,29,23,12,20,12,0,0,0,0,0
SN,AH,chikitsa,2276,11,19,2,31,29,22,12,20,12,0,0,0,0,0
SN,AH,chikitsa,2277,11,20,2,31,28,24,11,19,10,0,0,0,0,0
SN,AH,chikitsa,2278,11,20,2,32,28,24,12,18,9,0,0,0,0,0
SN,AH,chikitsa,2279,12,20,2,32,28,24,11,18,9,0,0,0,0,0
SN,AH,chikitsa,2280,12,20,2,31,28,25,11,16,11,0,0,0,0,0
SN,AH,chikitsa,2281,11,20,2,31,28,26,10,17,11,0,0,0,0,0
SN,AH,chikitsa,2282,12,20,2,31,28,26,9,16,12,0,0,0,0,0
SN,AH,chikitsa,2283,13,20,2,32,28,24,10,15,12,0,0,0,0,0
SN,AH,chikitsa,2284,13,20,2,32,28,23,10,16,12,0,0,0,0,0
SN,AH,chikitsa,2285,14,20,2,31,29,23,9,16,12,0,0,0,0,0
SN,AH,chikitsa,2286,15,19,3,30,29,23,10,15,12,0,0,0,0,0
SN,AH,chikitsa,2287,14,19,3,31,29,25,9,14,12,0,0,0,0,0
SN,AH,chikitsa,2288,14,19,3,29,29,25,10,14,13,0,0,0,0,0
SN,AH,chikitsa,2289,14,19,3,27,29,24,11,16,13,0,0,0,0,0
SN,AH,chikitsa,2290,14,19,3,27,27,26,11,15,14,0,0,0,0,0
SN,AH,chikitsa,2291,11,19,4,27,28,25,11,14,15,0,0,0,0,0
SN,AH,chikitsa,2292,11,18,4,29,29,26,11,13,15,0,0,0,0,0
SN,AH,chikitsa,2293,10,19,4,29,30,26,11,12,13,0,0,0,0,0
SN,AH,chikitsa,2294,10,19,4,29,29,28,10,12,13,0,0,0,0,0
SN,AH,chikitsa,2295,9,20,3,29,29,29,9,12,14,0,0,0,0,0
SN,AH,chikitsa,2296,9,20,2,30,28,31,10,11,15,0,0,0,0,0
SN,AH,chikitsa,2297,8,21,2,30,27,31,9,11,15,0,0,0,0,0
SN,AH,chikitsa,2298,8,20,2,32,26,32,9,11,16,0,0,0,0,0
SN,AH,chikitsa,2299,8,20,2,32,26,33,8,10,17,0,0,0,0,0
SN,AH,chikitsa,2300,7,20,2,34,26,34,7,11,15,0,0,0,0,0
SN,AH,chikitsa,2301,8,20,2,32,27,35,7,11,14,0,0,0,0,0
SN,AH,chikitsa,2302,9,20,2,30,28,34,7,11,15,0,0,0,0,0
SN,AH,chikitsa,2303,10,20,2,28,28,33,7,13,15,0,0,0,0,0
SN,AH,chikitsa,2304,10,19,2,27,28,33,9,13,17,0,0,0,0,0
SN,AH,chikitsa,2305,10,19,2,26,28,34,10,14,15,0,0,0,0,0
SN,AH,chikitsa,2306,10,19,2,27,28,34,10,14,14,0,0,0,0,0
SN,AH,chikitsa,2307,9,19,2,27,28,36,10,14,13,0,0,0,0,0
SN,AH,chikitsa,2308,8,19,2,26,28,37,9,15,14,0,0,0,0,0
SN,AH,chikitsa,2309,7,19,2,27,28,39,9,13,14,0,0,0,0,0
SN,AH,chikitsa,2310,6,18,2,29,27,40,10,13,15,0,0,0,0,0
SN,AH,chikitsa,2311,5,19,1,30,27,39,9,14,16,0,0,0,0,0
SN,AH,chikitsa,2312,5,19,1,31,27,38,9,14,16,0,0,0,0,0
SN,AH,chikitsa,2313,5,18,2,33,26,39,8,14,15,0,0,0,0,0
