Text_Type,Book,Chapter,Window,LL,L,GGL,G,LGG,GLL,GLG,GGG,LLL,LGL,LLG,LG,GG,GL
SN,AH,uttara,3502,0,2,14,19,18,8,26,30,0,27,11,1,0,0
SN,AH,uttara,3503,0,2,12,19,18,7,26,31,0,28,12,1,0,0
SN,AH,uttara,3504,0,2,12,20,16,6,26,31,0,29,11,1,0,0
SN,AH,uttara,3505,0,1,13,20,17,6,30,34,0,30,12,1,0,0
SN,AH,uttara,3506,0,1,13,20,17,6,32,32,0,30,12,1,0,0
SN,AH,uttara,3507,0,1,15,19,18,7,35,35,0,30,13,1,0,0
SN,AH,uttara,3508,0,1,14,20,15,7,33,37,0,31,13,1,0,0
SN,AH,uttara,3509,0,1,13,20,16,7,35,35,0,31,13,1,0,0
SN,AH,uttara,3510,0,1,15,20,15,7,35,35,0,31,12,1,0,0
SN,AH,uttara,3511,0,1,15,20,16,8,35,33,0,32,11,1,0,0
SN,AH,uttara,3512,0,1,14,21,17,6,33,32,0,32,11,0,0,0
SN,AH,uttara,3513,0,1,14,21,18,6,34,31,0,32,10,0,0,0
SN,AH,uttara,3514,0,1,14,22,16,6,32,32,0,32,10,0,0,0
SN,AH,uttara,3515,0,1,15,21,19,6,33,32,0,32,10,1,0,0
SN,AH,uttara,3516,0,1,15,21,17,6,35,33,0,32,9,1,0,0
SN,AH,uttara,3517,0,1,17,20,21,7,43,35,0,34,9,1,0,0
SN,AH,uttara,3518,0,1,17,20,21,7,45,34,0,33,9,1,0,0
SN,AH,uttara,3519,0,1,17,20,22,7,46,32,0,33,9,1,0,0
SN,AH,uttara,3520,0,1,16,20,21,8,46,33,0,33,9,1,0,0
SN,AH,uttara,3521,0,1,17,20,21,8,47,33,0,35,10,1,0,0
SN,AH,uttara,3522,0,0,16,21,20,10,47,32,0,35,11,1,0,0
SN,AH,uttara,3523,0,0,16,21,19,9,49,33,0,35,10,1,0,0
SN,AH,uttara,3524,0,1,18,20,19,10,49,30,0,35,10,1,0,0
SN,AH,uttara,3525,0,1,18,19,18,10,51,31,2,33,11,1,0,0
SN,AH,uttara,3526,0,1,18,19,18,10,50,32,2,32,12,1,0,0
SN,AH,uttara,3527,0,1,17,18,20,12,53,34,3,32,14,1,0,0
SN,AH,uttara,3528,0,1,17,18,20,13,52,35,3,32,13,1,0,0
SN,AH,uttara,3529,0,1,17,18,18,14,52,35,3,32,14,1,0,0
SN,AH,uttara,3530,0,1,16,19,17,13,47,33,3,32,13,1,0,0
SN,AH,uttara,3531,0,1,20,18,18,14,48,35,3,34,15,2,0,0
SN,AH,uttara,3532,0,1,18,19,16,13,45,33,3,34,14,2,0,0
SN,AH,uttara,3533,0,1,19,18,17,13,47,35,3,34,13,3,0,0
SN,AH,uttara,3534,0,1,20,18,17,13,46,35,3,35,12,3,0,0
SN,AH,uttara,3535,0,1,18,18,17,13,48,35,3,35,12,3,0,0
SN,AH,uttara,3536,0,1,18,18,16,12,48,37,3,34,13,3,0,0
SN,AH,uttara,3537,0,1,19,17,16,12,49,40,4,33,13,4,0,0
SN,AH,uttara,3538,0,1,19,17,17,12,48,40,4,33,13,4,0,0
SN,AH,uttara,3539,0,1,19,16,18,12,51,41,4,32,14,5,0,0
SN,AH,uttara,3540,0,1,16,17,15,12,53,41,4,32,13,4,0,0
SN,AH,uttara,3541,0,1,16,17,16,13,52,40,4,32,13,4,0,0
SN,AH,uttara,3542,0,1,15,18,12,11,45,37,4,30,13,4,0,0
SN,AH,uttara,3543,0,1,15,18,12,11,43,37,4,30,15,4,0,0
SN,AH,uttara,3544,0,1,17,18,12,11,40,38,4,30,15,4,0,0
SN,AH,uttara,3545,0,1,19,17,13,10,40,38,4,29,17,4,0,0
SN,AH,uttara,3546,0,1,18,17,14,11,39,39,4,28,17,4,0,0
SN,AH,uttara,3547,0,1,19,17,15,9,39,39,4,29,16,4,0,0
SN,AH,uttara,3548,0,1,19,17,16,9,38,38,4,29,17,4,0,0
SN,AH,uttara,3549,0,0,18,18,17,8,39,39,4,28,17,4,0,0
SN,AH,uttara,3550,0,0,19,19,17,7,38,38,2,29,17,4,0,0
SN,AH,uttara,3551,0,0,20,18,19,8,39,37,2,28,17,4,0,0
SN,AH,uttara,3552,0,0,21,19,17,6,35,35,1,29,15,4,0,0
SN,AH,uttara,3553,0,0,21,18,18,5,38,34,1,30,17,5,0,0
SN,AH,uttara,3554,0,0,22,18,18,5,37,35,1,30,16,5,0,0
SN,AH,uttara,3555,0,0,24,17,18,6,36,36,1,31,17,6,0,0
SN,AH,uttara,3556,0,0,21,18,17,6,32,33,1,30,16,5,0,0
SN,AH,uttara,3557,0,0,22,18,18,6,32,30,1,30,17,5,0,0
SN,AH,uttara,3558,0,0,21,19,18,6,29,27,1,30,19,4,0,0
SN,AH,uttara,3559,0,0,20,19,19,6,28,28,1,29,20,4,0,0
SN,AH,uttara,3560,0,0,22,19,19,6,25,28,1,30,20,4,0,0
SN,AH,uttara,3561,0,0,23,18,21,6,27,27,1,31,20,5,0,0
SN,AH,uttara,3562,0,0,22,19,21,6,27,24,0,32,19,4,0,0
SN,AH,uttara,3563,0,0,23,19,20,6,28,28,0,35,19,4,0,0
SN,AH,uttara,3564,0,0,23,20,20,6,25,26,0,35,19,3,0,0
SN,AH,uttara,3565,1,0,25,19,23,6,25,26,1,34,19,3,0,0
SN,AH,uttara,3566,1,0,26,19,23,6,25,25,1,34,19,3,0,0
SN,AH,uttara,3567,1,0,26,18,26,7,26,24,2,33,18,3,0,0
SN,AH,uttara,3568,1,0,26,18,28,8,26,23,2,32,18,3,0,0
SN,AH,uttara,3569,1,0,25,17,28,8,30,25,3,32,18,3,0,0
SN,AH,uttara,3570,1,0,23,18,27,8,28,24,3,32,16,3,0,0
SN,AH,uttara,3571,1,0,23,18,26,8,31,25,3,31,15,3,0,0
SN,AH,uttara,3572,1,0,22,17,25,8,30,25,3,29,15,3,0,0
SN,AH,uttara,3573,2,0,22,16,24,9,29,27,4,28,16,3,0,0
SN,AH,uttara,3574,2,1,21,15,23,10,30,26,4,28,17,3,0,0
SN,AH,uttara,3575,2,1,20,15,24,11,31,25,4,28,16,3,0,0
SN,AH,uttara,3576,2,1,20,16,22,10,32,24,4,29,15,3,0,0
SN,AH,uttara,3577,2,1,19,15,24,11,34,24,4,27,16,3,0,0
SN,AH,uttara,3578,2,1,19,16,23,11,31,23,4,24,14,2,0,0
SN,AH,uttara,3579,2,1,18,15,26,11,34,22,4,23,16,2,0,0
SN,AH,uttara,3580,2,2,17,15,25,10,37,21,4,22,15,1,0,0
SN,AH,uttara,3581,2,3,21,14,28,11,41,22,4,23,14,1,0,0
SN,AH,uttara,3582,2,3,23,14,27,11,42,23,4,23,13,1,0,0
SN,AH,uttara,3583,2,3,26,14,26,12,44,22,4,23,11,1,0,0
SN,AH,uttara,3584,2,3,28,14,24,13,46,22,4,23,10,1,0,0
SN,AH,uttara,3585,2,3,28,14,24,14,48,21,4,23,10,1,0,0
SN,AH,uttara,3586,2,3,29,15,22,15,47,20,4,23,9,0,0,0
SN,AH,uttara,3587,2,3,28,15,21,16,47,21,4,23,9,0,0,0
SN,AH,uttara,3588,2,3,27,15,20,16,45,19,4,20,10,0,0,0
SN,AH,uttara,3589,2,3,27,14,20,16,46,23,4,20,10,1,0,0
SN,AH,uttara,3590,1,3,27,15,18,16,43,22,3,22,10,1,0,0
SN,AH,uttara,3591,1,3,26,15,17,15,43,25,3,22,10,1,0,0
SN,AH,uttara,3592,1,3,26,16,14,14,42,26,2,24,10,1,0,0
SN,AH,uttara,3593,1,3,28,16,12,13,41,28,2,25,8,1,0,0
SN,AH,uttara,3594,1,3,28,17,11,14,38,25,1,25,9,1,0,0
SN,AH,uttara,3595,1,4,29,16,11,14,38,26,1,28,9,1,0,0
SN,AH,uttara,3596,1,4,30,16,11,14,37,24,1,29,9,1,0,0
SN,AH,uttara,3597,1,4,30,17,12,14,39,24,1,30,10,1,0,0
SN,AH,uttara,3598,0,4,31,18,12,13,40,23,0,31,8,1,0,0
SN,AH,uttara,3599,0,3,31,19,13,13,39,23,0,32,7,1,0,0
SN,AH,uttara,3600,0,3,32,19,13,12,38,24,0,32,7,1,0,0
SN,AH,uttara,3601,0,3,31,19,13,12,37,26,0,32,7,1,0,0
SN,AH,uttara,3602,0,3,31,20,11,12,36,26,0,33,6,1,0,0
SN,AH,uttara,3603,0,3,32,20,11,13,37,26,0,35,6,1,0,0
SN,AH,uttara,3604,0,3,33,21,8,12,36,26,0,36,4,1,0,0
SN,AH,uttara,3605,0,2,32,22,8,12,34,27,0,35,5,1,0,0
SN,AH,uttara,3606,0,1,28,23,6,10,31,27,0,33,5,1,0,0
SN,AH,uttara,3607,0,1,25,23,7,11,29,27,0,33,6,1,0,0
SN,AH,uttara,3608,0,1,23,23,7,10,29,27,0,33,7,1,0,0
SN,AH,uttara,3609,0,1,22,23,7,10,27,26,0,35,7,1,0,0
SN,AH,uttara,3610,0,1,21,23,7,9,26,28,0,34,7,1,0,0
SN,AH,uttara,3611,0,1,20,22,8,8,25,31,0,33,8,1,0,0
SN,AH,uttara,3612,0,1,21,22,8,8,24,30,1,33,8,1,0,0
SN,AH,uttara,3613,0,1,20,21,9,9,25,31,3,32,7,1,0,0
SN,AH,uttara,3614,0,1,19,22,8,9,26,28,3,32,6,0,0,0
SN,AH,uttara,3615,0,1,19,21,9,9,28,29,3,31,6,0,0,0
SN,AH,uttara,3616,0,1,19,21,10,9,27,27,3,32,7,0,0,0
SN,AH,uttara,3617,0,1,20,20,11,10,27,28,3,31,9,1,0,0
SN,AH,uttara,3618,0,1,18,20,12,11,28,27,3,31,9,1,0,0
SN,AH,uttara,3619,0,1,17,20,12,12,27,28,3,31,9,1,0,0
SN,AH,uttara,3620,0,0,16,21,12,12,28,30,3,29,9,1,0,0
SN,AH,uttara,3621,0,0,17,21,13,11,26,30,3,30,9,1,0,0
SN,AH,uttara,3622,0,0,17,21,13,12,24,32,3,30,8,1,0,0
SN,AH,uttara,3623,0,0,18,20,14,12,23,33,3,30,9,1,0,0
SN,AH,uttara,3624,0,0,18,20,14,11,23,35,3,29,9,1,0,0
SN,AH,uttara,3625,0,0,18,20,13,11,25,34,3,29,9,1,0,0
SN,AH,uttara,3626,0,0,19,20,13,11,25,33,3,29,9,1,0,0
SN,AH,uttara,3627,0,0,19,19,15,12,25,33,3,28,10,1,0,0
SN,AH,uttara,3628,0,0,19,19,15,12,24,34,3,28,10,1,0,0
SN,AH,uttara,3629,0,0,18,19,17,12,23,33,3,28,11,1,0,0
SN,AH,uttara,3630,0,0,18,19,17,14,23,31,3,29,10,1,0,0
SN,AH,uttara,3631,0,0,18,18,16,15,26,30,4,29,10,1,0,0
SN,AH,uttara,3632,0,0,18,18,16,14,27,30,4,29,10,1,0,0
SN,AH,uttara,3633,0,0,17,17,18,15,28,31,5,28,9,1,0,0
SN,AH,uttara,3634,0,0,17,17,18,14,28,33,5,26,10,1,0,0
SN,AH,uttara,3635,0,0,16,17,19,14,28,32,5,26,11,1,0,0
SN,AH,uttara,3636,0,0,15,18,18,14,28,32,5,26,10,1,0,0
SN,AH,uttara,3637,0,0,14,18,19,13,30,31,4,27,10,1,0,0
SN,AH,uttara,3638,0,0,16,19,18,12,30,28,2,29,10,1,0,0
SN,AH,uttara,3639,0,0,16,19,21,13,28,26,2,29,10,1,0,0
SN,AH,uttara,3640,0,0,14,20,20,13,27,26,2,29,11,1,0,0
SN,AH,uttara,3641,0,0,14,20,19,13,29,27,2,28,10,1,0,0
SN,AH,uttara,3642,0,0,12,21,18,13,29,26,2,28,9,0,0,0
SN,AH,uttara,3643,0,0,12,21,18,12,29,25,2,29,10,0,0,0
SN,AH,uttara,3644,0,1,13,20,19,10,29,25,2,29,10,0,0,0
SN,AH,uttara,3645,0,1,13,20,19,10,29,24,2,30,10,0,0,0
SN,AH,uttara,3646,0,1,12,20,19,10,29,24,2,31,10,0,0,0
SN,AH,uttara,3647,0,1,12,20,18,10,30,22,2,31,12,0,0,0
SN,AH,uttara,3648,0,1,10,21,17,10,31,20,2,32,12,0,0,0
SN,AH,uttara,3649,0,1,12,20,17,10,31,19,3,32,13,0,0,0
SN,AH,uttara,3650,0,1,13,20,17,10,29,20,3,32,13,0,0,0
SN,AH,uttara,3651,0,1,16,19,18,12,28,19,3,31,13,0,0,0
SN,AH,uttara,3652,0,1,16,20,16,10,28,19,3,33,12,0,0,0
SN,AH,uttara,3653,0,1,15,20,16,9,28,19,3,34,13,0,0,0
SN,AH,uttara,3654,0,1,18,20,14,9,27,20,3,33,13,0,0,0
SN,AH,uttara,3655,0,1,18,20,15,7,28,20,3,32,14,0,0,0
SN,AH,uttara,3656,0,1,17,21,15,6,25,20,2,34,15,0,0,0
SN,AH,uttara,3657,0,1,19,21,14,6,26,19,2,34,14,0,0,0
SN,AH,uttara,3658,0,1,19,22,13,6,23,18,1,37,14,0,0,0
SN,AH,uttara,3659,0,1,19,22,13,7,24,17,1,37,13,0,0,0
SN,AH,uttara,3660,0,1,20,22,12,8,24,16,1,37,13,0,0,0
SN,AH,uttara,3661,0,1,21,21,15,8,25,14,1,36,14,0,0,0
SN,AH,uttara,3662,0,1,22,21,14,10,23,15,1,35,14,0,0,0
SN,AH,uttara,3663,0,1,22,21,14,10,24,15,1,34,14,0,0,0
SN,AH,uttara,3664,0,1,22,21,12,9,25,17,1,34,14,0,0,0
SN,AH,uttara,3665,0,1,24,21,14,10,27,19,1,34,13,0,0,0
SN,AH,uttara,3666,0,1,24,20,14,10,25,17,1,33,13,0,1,0
SN,AH,uttara,3667,0,1,24,20,15,9,25,16,1,33,14,0,1,0
SN,AH,uttara,3668,0,2,24,19,16,10,24,16,1,33,13,0,1,0
SN,AH,uttara,3669,0,1,23,20,15,10,24,15,1,32,12,0,1,0
SN,AH,uttara,3670,0,1,24,20,15,11,24,14,1,32,14,0,1,0
SN,AH,uttara,3671,0,1,24,20,15,11,24,14,1,32,14,0,1,0
SN,AH,uttara,3672,0,1,24,20,15,10,23,14,1,31,12,0,1,0
SN,AH,uttara,3673,0,1,24,20,16,10,23,15,1,30,11,0,1,0
SN,AH,uttara,3674,0,1,22,20,15,10,22,14,0,29,10,0,2,0
SN,AH,uttara,3675,0,1,22,20,16,10,21,14,0,29,10,0,2,0
SN,AH,uttara,3676,0,1,18,21,15,8,21,16,0,31,10,0,2,0
SN,AH,uttara,3677,0,1,18,21,15,8,23,15,0,30,10,0,2,0
SN,AH,uttara,3678,0,1,18,21,17,9,23,15,0,28,9,0,2,0
SN,AH,uttara,3679,0,1,16,20,18,9,25,16,0,29,9,0,2,0
SN,AH,uttara,3680,0,2,17,19,18,9,24,17,0,29,8,0,2,0
SN,AH,uttara,3681,0,3,17,18,18,9,24,18,0,29,7,0,2,0
SN,AH,uttara,3682,0,3,15,18,18,9,23,19,0,31,7,0,2,0
SN,AH,uttara,3683,0,3,15,18,18,9,23,20,0,29,8,0,2,0
SN,AH,uttara,3684,0,3,14,18,18,8,22,21,0,30,9,0,2,0
SN,AH,uttara,3685,0,3,14,17,20,7,23,23,1,29,8,0,2,0
SN,AH,uttara,3686,0,3,14,18,17,7,22,24,1,30,7,0,2,0
SN,AH,uttara,3687,0,3,14,17,20,5,24,26,1,30,7,1,2,0
SN,AH,uttara,3688,0,3,12,17,21,5,23,28,1,30,7,1,2,0
SN,AH,uttara,3689,0,3,14,16,21,5,25,27,1,30,7,1,2,0
SN,AH,uttara,3690,0,3,12,16,18,5,23,26,1,30,7,1,2,0
SN,AH,uttara,3691,0,3,12,17,18,6,24,27,1,31,8,1,1,0
SN,AH,uttara,3692,0,3,13,17,17,6,23,29,1,32,6,1,1,0
SN,AH,uttara,3693,0,2,14,17,15,6,25,32,1,31,8,2,1,0
SN,AH,uttara,3694,0,3,14,16,15,6,27,34,1,32,8,2,1,0
SN,AH,uttara,3695,0,3,15,15,15,5,28,37,1,32,6,3,1,0
SN,AH,uttara,3696,0,3,16,15,14,5,29,38,1,29,7,3,1,0
SN,AH,uttara,3697,0,3,18,14,19,6,31,43,1,30,7,3,1,0
SN,AH,uttara,3698,0,4,19,13,18,6,30,44,1,30,7,3,1,0
SN,AH,uttara,3699,0,4,20,13,19,6,32,46,1,31,8,3,0,0
SN,AH,uttara,3700,0,4,20,13,18,6,34,45,1,31,8,3,0,0
SN,AH,uttara,3701,0,4,21,13,19,6,34,44,1,30,8,3,0,0
SN,AH,uttara,3702,0,4,21,13,20,6,32,45,1,30,8,3,0,0
SN,AH,uttara,3703,0,4,22,13,19,5,32,46,1,29,9,3,0,0
SN,AH,uttara,3704,0,4,23,14,18,6,31,44,1,29,8,3,0,0
SN,AH,uttara,3705,0,3,22,14,18,7,31,47,1,29,10,4,0,0
SN,AH,uttara,3706,0,2,23,15,19,7,31,47,1,27,10,4,0,0
SN,AH,uttara,3707,0,2,25,14,20,8,31,49,1,24,10,4,0,0
SN,AH,uttara,3708,0,2,27,14,19,7,32,50,1,23,9,4,0,0
SN,AH,uttara,3709,0,2,30,14,20,7,35,51,1,22,10,4,0,0
SN,AH,uttara,3710,0,2,30,15,19,7,34,49,0,23,11,4,0,0
SN,AH,uttara,3711,0,2,30,14,20,7,35,50,0,22,12,4,0,0
SN,AH,uttara,3712,0,2,30,15,17,7,35,48,0,22,12,3,0,0
SN,AH,uttara,3713,0,2,31,14,20,7,37,48,0,21,12,4,0,0
SN,AH,uttara,3714,0,2,30,15,19,7,35,49,0,21,12,4,0,0
SN,AH,uttara,3715,0,2,31,15,23,6,39,49,0,21,12,4,0,0
SN,AH,uttara,3716,0,2,31,15,23,5,40,50,0,21,11,4,0,0
SN,AH,uttara,3717,0,2,32,14,23,5,44,50,0,19,11,4,0,0
SN,AH,uttara,3718,0,2,31,15,24,4,43,48,0,19,10,3,0,0
SN,AH,uttara,3719,0,1,32,15,26,4,44,46,0,20,10,3,0,0
SN,AH,uttara,3720,0,1,32,16,26,4,44,42,0,19,10,2,0,0
SN,AH,uttara,3721,0,1,31,15,27,4,45,44,0,20,9,2,0,0
SN,AH,uttara,3722,0,1,29,16,24,3,44,40,0,20,9,2,0,0
SN,AH,uttara,3723,0,0,30,16,26,3,46,39,0,19,9,2,0,0
SN,AH,uttara,3724,0,1,31,16,25,3,46,37,0,19,8,2,0,0
SN,AH,uttara,3725,0,1,29,16,26,3,45,38,0,20,8,2,0,0
SN,AH,uttara,3726,0,1,28,16,26,3,44,39,0,20,9,2,0,0
SN,AH,uttara,3727,0,1,27,16,26,3,45,39,0,20,9,2,0,0
SN,AH,uttara,3728,0,1,27,16,25,4,45,38,0,21,9,2,0,0
SN,AH,uttara,3729,0,1,25,15,26,3,48,39,1,21,9,2,0,0
SN,AH,uttara,3730,0,1,26,16,25,2,49,36,1,21,7,1,0,0
SN,AH,uttara,3731,0,1,26,16,24,3,49,36,1,21,7,1,0,0
SN,AH,uttara,3732,0,1,24,17,24,2,48,33,1,25,7,1,0,0
SN,AH,uttara,3733,0,1,25,17,25,2,47,31,1,26,7,1,0,0
SN,AH,uttara,3734,0,2,22,16,25,2,44,29,1,27,6,1,0,0
SN,AH,uttara,3735,0,2,24,15,26,4,43,29,1,27,5,1,0,0
SN,AH,uttara,3736,0,2,24,16,25,4,41,28,1,28,5,1,0,0
SN,AH,uttara,3737,0,2,24,16,25,4,42,27,1,28,5,1,0,0
SN,AH,uttara,3738,0,2,23,17,21,4,41,26,1,30,5,0,0,0
SN,AH,uttara,3739,0,2,23,16,23,5,42,26,1,29,5,0,0,0
SN,AH,uttara,3740,0,2,22,16,20,5,38,26,1,29,5,0,0,0
SN,AH,uttara,3741,0,2,24,15,21,6,37,25,1,28,7,0,0,0
SN,AH,uttara,3742,0,2,23,16,21,6,33,24,1,30,8,0,0,0
SN,AH,uttara,3743,0,2,25,16,20,6,32,25,1,30,7,0,0,0
SN,AH,uttara,3744,0,3,25,16,18,6,31,25,1,29,8,0,0,0
SN,AH,uttara,3745,0,3,26,15,20,6,30,27,1,28,8,0,0,0
SN,AH,uttara,3746,0,3,25,16,20,6,29,25,1,29,8,0,0,0
SN,AH,uttara,3747,0,3,25,15,20,7,31,25,1,28,9,0,0,0
SN,AH,uttara,3748,0,3,24,16,18,7,28,25,1,31,9,0,0,0
SN,AH,uttara,3749,0,2,23,16,20,8,28,25,1,31,10,0,0,0
SN,AH,uttara,3750,0,2,24,16,19,8,28,26,1,30,10,0,0,0
SN,AH,uttara,3751,0,2,25,16,19,8,28,25,1,30,10,0,0,0
SN,AH,uttara,3752,0,2,25,16,18,8,28,26,1,30,10,0,0,0
SN,AH,uttara,3753,0,2,25,15,20,9,29,26,1,29,10,0,0,0
SN,AH,uttara,3754,0,2,25,16,19,10,28,25,0,29,10,0,0,0
SN,AH,uttara,3755,0,2,25,15,20,12,28,25,0,28,11,0,0,0
SN,AH,uttara,3756,0,2,25,15,20,11,27,26,0,28,12,0,0,0
SN,AH,uttara,3757,0,2,26,14,21,11,30,27,0,24,13,0,0,0
SN,AH,uttara,3758,0,2,25,14,21,11,30,28,0,24,13,0,0,0
SN,AH,uttara,3759,0,1,25,15,20,11,33,28,0,23,12,0,0,0
SN,AH,uttara,3760,0,1,22,16,18,10,33,29,0,23,14,0,0,0
SN,AH,uttara,3761,0,1,23,15,18,11,34,29,0,23,16,1,0,0
SN,AH,uttara,3762,0,1,22,15,19,11,32,30,0,24,16,1,0,0
SN,AH,uttara,3763,0,1,24,14,20,12,34,31,0,22,16,2,0,0
SN,AH,uttara,3764,0,1,24,15,19,11,33,30,0,23,16,2,0,0
SN,AH,uttara,3765,0,1,24,15,18,11,33,30,0,24,16,2,0,0
SN,AH,uttara,3766,0,1,23,16,17,10,33,31,0,25,14,2,0,0
SN,AH,uttara,3767,0,1,23,15,18,10,35,34,0,24,14,3,0,0
SN,AH,uttara,3768,0,1,22,15,18,10,37,32,0,25,14,3,0,0
SN,AH,uttara,3769,0,0,21,16,18,11,37,32,0,26,13,3,0,0
SN,AH,uttara,3770,0,0,20,17,16,11,36,30,0,28,14,3,0,0
SN,AH,uttara,3771,0,0,21,17,15,11,36,30,0,27,15,3,0,0
SN,AH,uttara,3772,0,0,21,18,13,11,33,31,0,28,15,3,0,0
SN,AH,uttara,3773,0,0,23,17,14,11,34,31,0,26,16,3,0,0
SN,AH,uttara,3774,0,0,23,18,12,10,34,31,0,27,15,3,0,0
SN,AH,uttara,3775,0,0,23,18,13,10,34,29,0,27,16,3,0,0
SN,AH,uttara,3776,0,0,22,18,13,11,35,28,0,28,15,3,0,0
SN,AH,uttara,3777,0,0,22,18,13,12,34,27,0,28,16,3,0,0
SN,AH,uttara,3778,0,0,21,19,11,10,34,28,0,30,15,3,0,0
SN,AH,uttara,3779,0,0,22,18,13,12,33,28,0,29,15,3,0,0
SN,AH,uttara,3780,0,0,22,19,14,10,31,27,0,30,15,3,0,0
SN,AH,uttara,3781,0,0,22,19,15,10,32,25,0,31,14,3,0,0
SN,AH,uttara,3782,0,0,22,20,13,10,29,25,0,32,15,3,0,0
SN,AH,uttara,3783,0,0,22,19,14,10,31,24,0,31,17,3,0,0
SN,AH,uttara,3784,0,0,22,19,16,10,29,23,0,31,18,3,0,0
SN,AH,uttara,3785,0,0,22,19,16,9,30,23,0,31,18,3,0,0
SN,AH,uttara,3786,0,0,21,20,17,8,29,21,0,33,15,2,0,0
SN,AH,uttara,3787,0,0,21,20,17,9,28,22,0,32,15,2,0,0
SN,AH,uttara,3788,0,0,19,21,16,9,25,21,0,33,16,1,0,0
SN,AH,uttara,3789,0,0,18,20,18,9,26,22,1,32,16,1,0,0
SN,AH,uttara,3790,0,1,18,19,18,9,28,21,1,31,16,1,0,0
SN,AH,uttara,3791,0,1,18,19,19,10,30,21,2,33,17,1,0,0
SN,AH,uttara,3792,0,1,18,20,18,10,29,18,2,34,16,0,0,0
SN,AH,uttara,3793,0,1,17,19,19,11,29,20,3,33,16,0,0,0
SN,AH,uttara,3794,0,1,17,19,20,10,29,21,3,32,16,0,0,0
SN,AH,uttara,3795,0,1,17,18,21,11,32,21,3,31,15,0,0,0
SN,AH,uttara,3796,0,1,17,18,21,11,31,22,3,32,14,0,0,0
SN,AH,uttara,3797,0,1,19,18,21,11,33,25,3,34,13,0,0,0
SN,AH,uttara,3798,0,1,17,19,20,12,32,25,3,35,12,0,0,0
SN,AH,uttara,3799,0,1,16,19,21,12,31,26,3,34,13,0,0,0
SN,AH,uttara,3800,0,1,18,19,20,12,31,26,3,33,13,0,0,0
SN,AH,uttara,3801,0,1,19,19,20,12,32,29,3,34,15,0,0,0
SN,AH,uttara,3802,0,1,21,19,20,11,32,28,3,34,15,0,0,0
SN,AH,uttara,3803,0,1,21,19,20,11,32,27,3,34,16,0,0,0
SN,AH,uttara,3804,0,1,21,20,18,8,31,28,3,35,17,0,0,0
SN,AH,uttara,3805,0,1,22,19,16,8,33,30,4,34,17,0,0,0
SN,AH,uttara,3806,0,1,22,19,16,8,32,31,4,34,17,0,0,0
SN,AH,uttara,3807,0,1,22,19,17,8,36,34,4,36,15,0,0,0
SN,AH,uttara,3808,0,1,20,20,15,9,34,34,4,38,15,0,0,0
SN,AH,uttara,3809,0,1,20,20,15,10,33,35,4,38,14,0,0,0
SN,AH,uttara,3810,0,2,20,19,15,10,33,36,4,38,13,0,0,0
SN,AH,uttara,3811,0,2,19,19,15,10,34,38,4,36,13,0,0,0
SN,AH,uttara,3812,0,2,20,19,14,9,34,37,4,38,13,0,0,0
SN,AH,uttara,3813,0,2,23,18,16,8,35,38,4,38,12,1,0,0
SN,AH,uttara,3814,0,2,23,19,13,9,33,36,3,40,14,1,0,0
SN,AH,uttara,3815,0,1,29,19,13,9,31,36,3,40,15,2,0,0
SN,AH,uttara,3816,0,1,29,19,13,8,28,35,2,38,15,2,0,0
SN,AH,uttara,3817,0,1,30,19,14,8,27,34,2,38,15,2,0,0
SN,AH,uttara,3818,0,1,30,20,14,7,27,33,1,38,15,2,0,0
SN,AH,uttara,3819,0,1,30,19,15,9,28,34,1,38,15,3,0,0
SN,AH,uttara,3820,0,1,28,20,14,8,25,36,1,38,17,3,0,0
SN,AH,uttara,3821,0,1,28,19,16,9,26,36,1,38,18,4,0,0
SN,AH,uttara,3822,0,1,27,19,16,8,24,32,1,36,20,4,0,0
SN,AH,uttara,3823,0,1,26,19,17,7,24,33,1,35,21,4,0,0
SN,AH,uttara,3824,0,1,27,19,16,8,24,32,1,36,20,4,0,0
SN,AH,uttara,3825,0,1,24,18,16,10,27,33,1,37,19,4,0,0
SN,AH,uttara,3826,0,1,23,18,15,9,26,32,1,35,18,4,0,0
SN,AH,uttara,3827,0,1,23,18,15,9,26,32,1,35,18,4,0,0
SN,AH,uttara,3828,0,1,24,18,15,9,26,32,1,34,18,4,0,0
SN,AH,uttara,3829,0,1,24,18,15,9,26,32,1,35,17,4,0,0
SN,AH,uttara,3830,0,1,23,19,16,9,25,30,0,36,17,4,0,0
SN,AH,uttara,3831,0,1,23,19,16,9,25,30,0,35,18,4,0,0
SN,AH,uttara,3832,0,1,23,19,16,9,21,27,0,33,19,4,0,0
SN,AH,uttara,3833,0,1,24,18,18,8,24,29,0,31,17,4,0,0
SN,AH,uttara,3834,0,1,24,18,17,7,25,29,0,32,17,4,0,0
SN,AH,uttara,3835,0,0,26,19,18,7,24,27,0,33,16,4,0,0
SN,AH,uttara,3836,0,0,27,19,17,7,23,27,0,33,17,4,0,0
SN,AH,uttara,3837,0,1,26,18,17,8,25,27,0,31,17,4,0,0
SN,AH,uttara,3838,0,1,24,19,15,8,25,26,0,31,17,3,0,0
SN,AH,uttara,3839,0,1,27,19,17,8,28,28,0,31,15,3,0,0
SN,AH,uttara,3840,0,1,21,20,17,8,28,29,0,31,15,2,0,0
