Text_Type,Book,Chapter,Window,GLG,LGG,GLL,GGL,L,G,LLL,LG,LGL,GGG,LLG,LL,GG,GL
SN,AS,chikitsa,2067,79,78,36,61,3,15,22,7,46,74,46,0,7,1
SN,AS,chikitsa,2068,79,79,37,61,3,14,22,7,45,73,46,0,7,1
SN,AS,chikitsa,2069,81,79,37,60,3,13,21,7,42,73,46,0,8,1
SN,AS,chikitsa,2070,80,79,36,60,3,13,22,7,41,73,46,0,8,1
SN,AS,chikitsa,2071,85,80,37,61,3,13,21,7,42,75,47,0,8,1
SN,AS,chikitsa,2072,90,82,37,63,3,12,21,7,43,75,49,0,8,1
SN,AS,chikitsa,2073,91,82,39,64,3,11,20,7,44,74,52,0,8,1
SN,AS,chikitsa,2074,92,83,40,69,3,11,23,6,46,74,54,0,8,1
SN,AS,chikitsa,2075,87,79,32,60,3,11,19,6,41,61,47,0,7,1
SN,AS,chikitsa,2076,85,79,30,58,2,11,20,6,40,61,46,0,7,1
SN,AS,chikitsa,2077,90,81,33,63,2,11,20,5,41,63,47,0,8,1
SN,AS,chikitsa,2078,91,81,33,60,2,11,21,5,41,62,46,0,8,1
SN,AS,chikitsa,2079,92,80,35,59,2,10,20,6,40,61,45,0,8,1
SN,AS,chikitsa,2080,93,81,34,58,2,10,19,6,39,61,45,0,8,1
SN,AS,chikitsa,2081,92,82,34,59,2,11,20,6,40,66,45,0,8,1
SN,AS,chikitsa,2082,91,83,34,59,2,12,20,5,40,65,45,0,8,1
SN,AS,chikitsa,2083,90,84,34,60,2,13,19,5,40,66,45,0,8,1
SN,AS,chikitsa,2084,89,83,34,61,2,12,19,5,40,66,45,0,8,2
SN,AS,chikitsa,2085,90,82,34,60,2,13,20,4,40,67,45,0,8,2
SN,AS,chikitsa,2086,90,83,34,63,2,14,19,4,42,66,46,0,8,2
SN,AS,chikitsa,2087,88,83,34,63,2,13,19,5,42,68,46,0,8,2
SN,AS,chikitsa,2088,88,80,34,64,2,12,18,5,43,67,45,0,9,2
SN,AS,chikitsa,2089,91,77,35,62,1,13,17,5,45,65,43,0,9,2
SN,AS,chikitsa,2090,90,76,35,62,2,12,19,5,46,67,42,0,9,2
SN,AS,chikitsa,2091,91,70,36,68,2,11,18,5,46,69,44,0,9,2
SN,AS,chikitsa,2092,89,66,35,65,2,11,17,5,47,70,41,0,9,2
SN,AS,chikitsa,2093,90,66,36,65,2,10,17,5,48,72,43,0,9,3
SN,AS,chikitsa,2094,91,63,36,64,2,10,17,5,47,71,43,0,9,3
SN,AS,chikitsa,2095,95,61,37,68,2,11,18,5,49,71,41,0,8,3
SN,AS,chikitsa,2096,96,64,37,68,2,11,18,5,50,71,41,0,8,3
SN,AS,chikitsa,2097,98,68,37,69,3,11,19,5,50,70,43,0,8,3
SN,AS,chikitsa,2098,95,63,34,65,3,11,21,5,45,68,45,0,8,3
SN,AS,chikitsa,2099,93,64,34,66,3,12,21,5,45,67,45,0,8,3
SN,AS,chikitsa,2100,89,64,33,67,3,12,20,4,46,67,45,0,8,3
SN,AS,chikitsa,2101,91,64,31,67,3,12,20,4,49,67,47,0,8,3
SN,AS,chikitsa,2102,93,66,32,66,3,12,20,5,51,68,46,0,8,3
SN,AS,chikitsa,2103,95,67,32,66,3,12,20,5,51,71,44,0,7,3
SN,AS,chikitsa,2104,95,66,31,67,3,12,21,5,51,70,44,0,7,2
SN,AS,chikitsa,2105,103,72,32,67,3,12,24,5,57,70,51,0,6,3
SN,AS,chikitsa,2106,103,77,31,70,4,12,25,5,58,68,56,0,5,3
SN,AS,chikitsa,2107,106,76,33,74,5,12,25,5,62,72,56,0,5,3
SN,AS,chikitsa,2108,100,78,33,73,5,12,28,5,63,77,56,0,5,3
SN,AS,chikitsa,2109,101,77,33,74,5,12,28,5,63,76,56,0,5,4
SN,AS,chikitsa,2110,111,76,33,75,5,12,31,6,65,78,61,0,5,4
SN,AS,chikitsa,2111,116,79,39,79,5,12,32,5,69,81,62,0,5,4
SN,AS,chikitsa,2112,109,78,38,74,5,12,33,5,70,77,57,0,5,4
SN,AS,chikitsa,2113,115,77,45,74,5,12,36,4,74,76,60,0,5,4
SN,AS,chikitsa,2114,117,77,46,73,4,13,37,4,75,76,61,0,5,4
SN,AS,chikitsa,2115,116,74,46,74,4,13,37,4,72,75,60,0,5,4
SN,AS,chikitsa,2116,116,73,48,76,4,14,37,4,75,74,59,0,5,4
SN,AS,chikitsa,2117,117,71,48,75,4,14,37,4,75,72,59,0,5,4
SN,AS,chikitsa,2118,117,71,49,76,4,15,37,4,75,73,60,0,5,4
SN,AS,chikitsa,2119,115,73,49,78,4,15,37,4,75,74,61,0,5,4
SN,AS,chikitsa,2120,116,73,48,78,4,14,36,4,75,74,62,0,5,4
SN,AS,chikitsa,2121,112,74,47,78,4,13,36,4,74,72,61,0,5,4
SN,AS,chikitsa,2122,108,72,48,78,4,14,36,4,73,73,59,0,5,4
SN,AS,chikitsa,2123,110,73,47,81,4,15,36,4,73,74,57,0,5,4
SN,AS,chikitsa,2124,108,74,46,76,5,15,35,4,72,76,56,0,5,4
SN,AS,chikitsa,2125,105,75,47,77,5,15,35,4,71,76,57,0,5,4
SN,AS,chikitsa,2126,107,77,51,85,5,16,37,4,72,78,58,0,5,4
SN,AS,chikitsa,2127,104,74,47,80,5,17,40,4,73,78,57,0,4,4
SN,AS,chikitsa,2128,115,79,49,82,5,17,39,4,77,81,62,0,3,4
SN,AS,chikitsa,2129,116,78,47,81,5,17,38,3,78,82,62,0,4,4
SN,AS,chikitsa,2130,116,79,50,81,5,17,40,3,80,83,63,0,5,4
SN,AS,chikitsa,2131,117,78,50,87,5,17,39,3,79,79,63,0,5,4
SN,AS,chikitsa,2132,117,76,50,87,5,16,39,3,80,79,62,0,5,5
SN,AS,chikitsa,2133,120,76,50,87,5,16,39,3,79,75,62,0,5,5
SN,AS,chikitsa,2134,126,81,50,89,5,16,38,3,86,76,66,0,5,4
SN,AS,chikitsa,2135,130,84,52,92,5,15,39,4,87,77,68,0,5,4
SN,AS,chikitsa,2136,130,84,52,89,5,14,39,4,85,78,67,0,5,4
SN,AS,chikitsa,2137,131,84,51,90,5,14,39,3,86,76,66,0,5,4
SN,AS,chikitsa,2138,134,84,52,89,5,15,39,3,86,76,66,0,4,4
SN,AS,chikitsa,2139,134,84,50,88,5,14,39,3,83,75,66,0,4,4
SN,AS,chikitsa,2140,136,85,50,87,4,15,37,3,84,72,66,0,4,4
SN,AS,chikitsa,2141,134,88,48,81,5,15,38,3,84,70,63,0,4,4
SN,AS,chikitsa,2142,133,88,46,83,5,15,38,3,84,68,62,0,5,4
SN,AS,chikitsa,2143,134,90,45,84,5,15,38,3,83,65,62,0,5,3
SN,AS,chikitsa,2144,132,89,46,85,5,15,38,3,85,64,62,0,6,3
SN,AS,chikitsa,2145,127,88,46,83,5,14,37,4,85,64,62,0,6,3
SN,AS,chikitsa,2146,127,86,46,83,5,14,37,4,83,63,63,0,6,3
SN,AS,chikitsa,2147,125,82,47,83,5,14,36,4,84,64,61,0,6,3
SN,AS,chikitsa,2148,125,81,48,82,5,14,34,5,84,64,61,0,6,3
SN,AS,chikitsa,2149,129,80,50,86,5,13,35,5,84,67,62,0,7,3
SN,AS,chikitsa,2150,133,83,52,86,5,13,38,5,83,70,61,0,7,3
SN,AS,chikitsa,2151,133,85,53,85,5,13,38,5,79,70,60,0,6,3
SN,AS,chikitsa,2152,136,87,56,86,5,13,39,4,81,70,64,0,6,3
SN,AS,chikitsa,2153,134,89,56,86,6,13,41,4,85,72,66,0,6,3
SN,AS,chikitsa,2154,135,90,58,85,6,13,41,4,85,72,68,0,6,3
SN,AS,chikitsa,2155,129,88,58,87,6,14,39,4,79,72,61,0,6,2
SN,AS,chikitsa,2156,132,85,59,85,5,14,38,4,81,74,57,0,7,2
SN,AS,chikitsa,2157,132,86,57,84,4,15,39,4,81,70,57,0,7,2
SN,AS,chikitsa,2158,130,81,55,83,4,15,36,4,76,65,55,0,7,2
SN,AS,chikitsa,2159,135,87,62,85,4,16,37,4,81,72,56,0,7,1
SN,AS,chikitsa,2160,131,90,65,92,4,16,35,3,83,78,57,0,7,1
SN,AS,chikitsa,2161,127,87,59,86,5,16,34,3,79,75,55,0,7,1
SN,AS,chikitsa,2162,129,88,59,89,5,16,32,3,77,76,55,0,7,1
SN,AS,chikitsa,2163,123,85,51,88,5,16,29,3,72,73,56,0,7,1
SN,AS,chikitsa,2164,121,87,52,91,5,15,28,4,72,74,56,0,7,1
SN,AS,chikitsa,2165,121,86,52,91,6,15,28,4,72,74,56,0,7,1
SN,AS,chikitsa,2166,122,88,52,89,6,14,28,5,72,79,59,0,7,1
SN,AS,chikitsa,2167,125,91,52,93,6,15,28,5,74,82,61,0,7,1
SN,AS,chikitsa,2168,124,90,50,92,6,15,29,5,74,84,60,0,7,1
SN,AS,chikitsa,2169,126,90,50,91,6,16,29,5,74,83,59,0,6,1
SN,AS,chikitsa,2170,125,90,50,92,6,17,29,5,75,84,60,0,6,1
SN,AS,chikitsa,2171,125,87,50,93,6,17,29,5,75,86,60,0,6,1
SN,AS,chikitsa,2172,125,87,50,92,6,16,29,5,76,85,60,0,7,1
SN,AS,chikitsa,2173,123,85,49,90,6,15,29,5,76,84,60,0,7,1
SN,AS,chikitsa,2174,123,84,49,90,5,15,27,5,76,83,59,0,7,1
SN,AS,chikitsa,2175,122,83,49,88,6,15,27,5,77,85,58,0,7,1
SN,AS,chikitsa,2176,120,80,45,81,6,14,23,5,76,81,56,0,7,1
SN,AS,chikitsa,2177,119,80,45,84,6,13,20,5,74,79,56,0,7,1
SN,AS,chikitsa,2178,108,75,44,84,6,13,20,5,71,77,51,0,7,1
SN,AS,chikitsa,2179,107,75,44,84,6,13,20,5,70,76,52,0,7,1
SN,AS,chikitsa,2180,108,74,41,85,6,14,18,5,69,74,51,0,6,1
SN,AS,chikitsa,2181,105,74,43,79,6,14,18,5,69,75,51,0,6,1
SN,AS,chikitsa,2182,105,76,43,80,6,14,19,5,69,74,53,0,6,0
SN,AS,chikitsa,2183,102,75,44,80,6,14,19,5,69,76,54,0,6,0
SN,AS,chikitsa,2184,96,71,46,78,6,14,19,5,63,73,52,0,6,0
SN,AS,chikitsa,2185,90,70,47,76,6,14,17,4,62,70,50,0,6,0
SN,AS,chikitsa,2186,92,69,47,76,6,14,18,4,63,69,51,0,6,1
SN,AS,chikitsa,2187,93,69,48,75,6,14,19,4,62,69,51,0,7,1
SN,AS,chikitsa,2188,91,70,47,76,6,13,21,4,62,69,52,0,7,1
SN,AS,chikitsa,2189,87,71,50,76,6,13,21,4,63,70,52,0,7,1
SN,AS,chikitsa,2190,85,70,51,77,7,12,22,4,63,70,54,0,7,1
SN,AS,chikitsa,2191,84,68,51,77,6,13,21,4,62,72,56,0,7,1
SN,AS,chikitsa,2192,85,68,51,75,6,13,22,4,62,72,58,0,7,1
SN,AS,chikitsa,2193,83,66,52,75,6,14,24,4,61,72,57,0,7,1
SN,AS,chikitsa,2194,84,67,51,74,6,15,24,4,59,72,59,0,6,1
SN,AS,chikitsa,2195,83,67,50,73,6,15,24,3,59,72,61,0,6,1
SN,AS,chikitsa,2196,82,68,52,72,6,15,24,3,59,72,60,0,6,1
SN,AS,chikitsa,2197,81,68,51,72,5,15,25,3,57,72,60,0,7,1
SN,AS,chikitsa,2198,82,68,52,72,6,15,25,2,57,72,59,0,7,1
SN,AS,chikitsa,2199,80,69,50,68,7,15,24,2,57,69,58,0,6,1
SN,AS,chikitsa,2200,80,71,49,72,7,15,23,2,60,71,60,0,6,1
SN,AS,chikitsa,2201,80,71,48,72,7,15,23,2,60,71,61,0,6,1
SN,AS,chikitsa,2202,75,66,46,73,7,15,22,2,57,69,56,0,7,1
SN,AS,chikitsa,2203,75,63,47,73,6,16,20,2,52,66,54,0,7,1
SN,AS,chikitsa,2204,76,63,45,76,6,16,20,2,52,66,53,0,8,1
SN,AS,chikitsa,2205,76,63,45,73,6,15,20,3,52,65,57,0,8,1
SN,AS,chikitsa,2206,76,65,45,74,6,16,21,3,52,69,57,0,7,1
SN,AS,chikitsa,2207,74,64,46,74,6,16,22,3,50,72,59,0,7,1
SN,AS,chikitsa,2208,77,71,52,78,6,15,27,3,57,76,60,0,8,1
SN,AS,chikitsa,2209,71,65,46,75,6,14,27,3,52,68,59,0,8,2
SN,AS,chikitsa,2210,65,59,44,65,6,14,27,3,47,61,53,0,8,2
SN,AS,chikitsa,2211,64,60,45,65,5,14,29,3,48,61,54,0,9,2
SN,AS,chikitsa,2212,63,61,45,62,5,14,29,3,47,61,56,0,9,2
SN,AS,chikitsa,2213,62,60,47,62,5,15,31,3,48,61,53,0,9,2
SN,AS,chikitsa,2214,69,60,49,61,5,15,31,2,48,65,53,0,10,2
SN,AS,chikitsa,2215,70,63,51,60,4,15,31,2,51,65,54,0,10,2
SN,AS,chikitsa,2216,71,61,50,61,4,16,31,1,48,60,52,0,10,2
SN,AS,chikitsa,2217,67,59,50,58,4,15,31,1,48,57,51,0,11,2
SN,AS,chikitsa,2218,66,58,51,59,4,14,30,1,49,55,52,0,12,2
SN,AS,chikitsa,2219,65,57,51,59,4,14,30,1,50,55,52,0,12,2
SN,AS,chikitsa,2220,66,59,51,58,4,13,31,1,49,54,53,0,12,2
SN,AS,chikitsa,2221,68,59,51,58,4,14,31,1,53,53,53,0,12,2
SN,AS,chikitsa,2222,70,58,51,58,4,14,30,1,53,53,53,0,11,3
SN,AS,chikitsa,2223,72,59,52,57,4,15,31,1,54,55,52,0,11,3
SN,AS,chikitsa,2224,79,61,58,60,4,15,34,1,57,59,54,0,11,4
SN,AS,chikitsa,2225,81,60,57,63,3,15,36,1,57,58,54,0,11,4
SN,AS,chikitsa,2226,79,59,57,62,3,15,36,1,57,57,54,0,11,5
SN,AS,chikitsa,2227,79,59,57,60,3,16,36,1,58,58,54,0,11,5
SN,AS,chikitsa,2228,78,59,56,61,3,17,36,1,59,57,54,0,11,5
SN,AS,chikitsa,2229,79,60,56,60,3,18,36,1,59,57,53,0,10,5
SN,AS,chikitsa,2230,77,60,57,61,4,17,36,1,59,57,52,0,10,5
SN,AS,chikitsa,2231,80,60,55,60,5,16,36,1,60,56,52,0,10,5
SN,AS,chikitsa,2232,82,58,55,59,5,17,35,1,60,58,50,0,10,5
SN,AS,chikitsa,2233,83,59,54,59,5,17,35,1,61,57,49,0,10,5
SN,AS,chikitsa,2234,84,59,53,58,5,18,35,1,61,58,47,0,10,5
SN,AS,chikitsa,2235,86,59,50,57,5,19,35,1,62,58,47,0,10,5
SN,AS,chikitsa,2236,86,61,50,56,5,20,34,1,62,58,46,0,10,4
SN,AS,chikitsa,2237,85,63,49,56,5,21,33,1,63,58,46,0,9,4
SN,AS,chikitsa,2238,84,62,50,56,5,22,31,1,63,59,46,0,9,4
SN,AS,chikitsa,2239,86,61,48,58,5,23,31,1,63,59,46,0,9,4
SN,AS,chikitsa,2240,89,61,48,59,5,23,30,1,62,59,44,0,9,4
SN,AS,chikitsa,2241,92,60,49,61,6,22,30,1,63,57,42,0,9,4
SN,AS,chikitsa,2242,94,60,50,62,6,23,29,1,64,56,40,0,8,4
SN,AS,chikitsa,2243,96,60,50,63,6,23,27,1,65,56,39,0,8,4
SN,AS,chikitsa,2244,97,58,51,64,6,23,27,1,66,57,37,0,8,4
SN,AS,chikitsa,2245,97,59,51,63,6,24,28,1,64,56,35,0,8,4
SN,AS,chikitsa,2246,97,57,49,62,6,23,28,1,64,56,36,0,9,4
SN,AS,chikitsa,2247,96,58,48,62,6,23,27,1,65,56,36,0,9,4
SN,AS,chikitsa,2248,97,57,46,63,5,23,27,2,65,55,36,0,9,4
SN,AS,chikitsa,2249,95,57,47,62,4,23,28,2,65,58,36,0,9,4
SN,AS,chikitsa,2250,93,53,46,59,4,23,27,2,62,53,33,0,9,5
SN,AS,chikitsa,2251,94,52,47,59,4,23,26,3,62,54,31,0,9,5
SN,AS,chikitsa,2252,94,52,45,58,4,24,26,3,61,56,33,0,8,5
SN,AS,chikitsa,2253,95,53,45,59,4,23,27,3,61,54,34,0,8,6
SN,AS,chikitsa,2254,91,52,46,56,4,23,26,3,61,56,33,0,8,6
SN,AS,chikitsa,2255,90,48,46,55,4,23,25,2,60,56,29,0,8,6
SN,AS,chikitsa,2256,89,46,45,52,4,23,25,2,57,50,28,0,8,6
SN,AS,chikitsa,2257,89,46,43,49,4,22,23,2,55,47,25,0,8,6
SN,AS,chikitsa,2258,89,40,40,45,4,22,18,3,49,43,24,0,7,6
SN,AS,chikitsa,2259,90,40,39,45,4,22,18,3,49,44,25,0,8,5
SN,AS,chikitsa,2260,91,40,37,45,4,22,18,3,49,42,26,0,9,5
SN,AS,chikitsa,2261,91,41,36,46,4,22,16,3,49,41,25,0,8,5
SN,AS,chikitsa,2262,91,39,37,47,4,22,16,4,50,41,24,0,8,5
SN,AS,chikitsa,2263,91,40,35,47,4,21,14,4,48,42,24,0,8,5
SN,AS,chikitsa,2264,84,38,31,45,4,21,15,4,49,37,22,0,7,5
SN,AS,chikitsa,2265,82,35,29,44,4,21,16,4,46,37,21,0,8,5
SN,AS,chikitsa,2266,80,37,29,43,4,21,16,4,48,37,21,0,8,5
SN,AS,chikitsa,2267,80,36,30,42,4,21,16,5,46,37,20,0,7,5
SN,AS,chikitsa,2268,80,36,31,43,4,21,16,6,46,36,19,0,6,5
SN,AS,chikitsa,2269,80,36,32,43,4,20,16,6,46,37,20,0,6,5
SN,AS,chikitsa,2270,86,35,34,48,4,20,18,6,49,37,18,0,6,5
SN,AS,chikitsa,2271,85,36,36,46,5,19,18,6,45,37,18,0,6,5
SN,AS,chikitsa,2272,83,38,37,45,6,19,18,6,44,37,19,0,6,4
SN,AS,chikitsa,2273,79,37,36,44,6,18,17,6,43,36,21,0,6,4
SN,AS,chikitsa,2274,71,34,30,40,6,19,15,6,39,33,20,0,6,3
SN,AS,chikitsa,2275,71,35,32,39,6,19,13,6,38,33,20,0,6,3
SN,AS,chikitsa,2276,76,36,36,44,6,20,13,6,41,33,20,0,6,2
SN,AS,chikitsa,2277,75,38,37,44,6,19,14,6,40,33,21,0,7,2
SN,AS,chikitsa,2278,76,38,38,44,6,18,15,7,38,33,21,0,7,2
SN,AS,chikitsa,2279,75,38,41,44,6,18,15,7,38,33,22,0,7,2
SN,AS,chikitsa,2280,77,39,41,43,5,18,16,7,38,35,23,0,8,2
SN,AS,chikitsa,2281,77,45,44,48,4,18,17,8,44,38,25,0,8,2
SN,AS,chikitsa,2282,75,45,44,49,4,18,18,8,44,36,27,0,8,2
SN,AS,chikitsa,2283,74,45,44,48,4,18,19,8,43,37,27,0,8,2
SN,AS,chikitsa,2284,75,45,44,48,4,18,19,8,42,37,28,0,8,2
SN,AS,chikitsa,2285,76,48,44,50,4,17,19,8,42,37,28,0,8,2
SN,AS,chikitsa,2286,74,47,45,51,4,16,19,8,41,38,28,0,8,2
SN,AS,chikitsa,2287,74,45,46,52,4,15,19,8,40,38,30,0,9,2
SN,AS,chikitsa,2288,76,47,45,53,4,14,20,8,40,38,29,0,9,2
SN,AS,chikitsa,2289,76,47,44,52,4,13,21,8,39,38,31,0,9,2
SN,AS,chikitsa,2290,75,49,45,54,3,14,22,8,38,40,31,0,9,2
SN,AS,chikitsa,2291,74,49,44,53,2,15,23,8,39,40,31,0,9,2
SN,AS,chikitsa,2292,73,49,43,54,2,15,23,8,38,40,31,0,9,2
SN,AS,chikitsa,2293,73,49,43,54,2,14,24,9,37,42,31,0,9,2
SN,AS,chikitsa,2294,72,50,42,55,2,14,24,9,37,41,31,0,9,2
SN,AS,chikitsa,2295,73,50,43,55,2,13,23,9,38,41,31,0,9,2
SN,AS,chikitsa,2296,72,52,45,55,2,13,24,9,39,41,31,0,8,2
SN,AS,chikitsa,2297,72,52,45,54,2,13,24,10,38,41,31,0,7,2
SN,AS,chikitsa,2298,73,52,45,53,2,13,24,9,38,41,31,0,7,3
SN,AS,chikitsa,2299,73,52,45,53,2,14,24,9,38,41,32,0,7,3
SN,AS,chikitsa,2300,72,52,45,50,2,14,24,9,38,44,33,0,7,2
SN,AS,chikitsa,2301,71,54,46,52,2,14,24,9,38,44,36,0,7,2
SN,AS,chikitsa,2302,72,53,46,51,2,14,25,9,38,44,38,0,7,2
SN,AS,chikitsa,2303,70,54,45,50,3,14,24,9,38,45,39,0,7,1
SN,AS,chikitsa,2304,70,55,44,50,3,14,24,9,38,44,39,0,6,1
SN,AS,chikitsa,2305,71,56,42,51,3,14,25,9,38,44,39,0,6,1
SN,AS,chikitsa,2306,71,54,42,51,3,14,24,9,38,46,39,0,6,1
SN,AS,chikitsa,2307,70,53,44,54,3,14,24,10,38,46,38,0,6,1
SN,AS,chikitsa,2308,67,53,44,56,4,14,26,9,39,48,38,0,6,1
SN,AS,chikitsa,2309,69,54,45,58,4,14,25,9,39,48,37,0,5,1
SN,AS,chikitsa,2310,68,54,47,59,4,15,25,9,41,50,36,0,4,1
SN,AS,chikitsa,2311,75,58,50,59,4,15,27,9,42,53,36,0,5,1
SN,AS,chikitsa,2312,76,59,51,58,4,15,27,8,41,52,39,0,5,1
SN,AS,chikitsa,2313,76,59,51,59,4,15,27,8,40,51,38,0,5,1
SN,AS,chikitsa,2314,77,58,51,61,4,15,26,8,39,51,38,0,5,1
SN,AS,chikitsa,2315,76,59,51,61,4,16,25,8,39,50,39,0,4,1
SN,AS,chikitsa,2316,77,58,51,62,4,15,25,8,37,50,38,0,4,1
SN,AS,chikitsa,2317,78,58,51,65,4,15,25,7,38,50,37,0,4,1
SN,AS,chikitsa,2318,81,58,49,65,4,15,25,6,37,50,37,0,4,1
SN,AS,chikitsa,2319,82,58,48,64,4,16,25,6,37,49,37,0,4,1
SN,AS,chikitsa,2320,74,57,46,60,4,16,23,6,35,49,38,0,5,1
SN,AS,chikitsa,2321,73,56,44,61,3,16,24,6,36,48,38,0,6,1
SN,AS,chikitsa,2322,74,57,42,61,2,16,24,7,37,48,38,0,6,1
SN,AS,chikitsa,2323,75,57,44,61,2,16,24,7,36,48,38,0,7,1
SN,AS,chikitsa,2324,75,58,46,64,2,15,23,7,38,47,37,0,7,1
SN,AS,chikitsa,2325,74,57,45,63,2,15,23,7,38,46,37,0,8,1
SN,AS,chikitsa,2326,70,57,41,59,2,14,23,7,34,48,40,0,8,1
SN,AS,chikitsa,2327,70,55,40,59,2,14,22,7,35,47,39,0,7,1
SN,AS,chikitsa,2328,70,55,39,57,2,14,21,6,36,49,39,0,7,1
SN,AS,chikitsa,2329,70,57,36,57,2,13,22,6,38,52,39,0,7,1
SN,AS,chikitsa,2330,69,56,35,56,2,13,21,6,37,50,38,0,7,1
SN,AS,chikitsa,2331,67,51,36,53,2,13,20,5,32,48,39,0,7,1
SN,AS,chikitsa,2332,69,52,36,52,2,12,19,5,32,48,37,0,7,1
SN,AS,chikitsa,2333,69,52,36,53,2,11,19,5,34,47,37,0,7,1
SN,AS,chikitsa,2334,67,54,37,56,2,10,20,5,36,50,39,0,7,1
SN,AS,chikitsa,2335,67,51,38,54,2,10,20,5,35,52,39,0,8,1
SN,AS,chikitsa,2336,70,51,37,55,2,11,20,5,37,52,39,0,8,1
SN,AS,chikitsa,2337,72,52,36,54,2,12,20,5,39,57,37,0,7,1
SN,AS,chikitsa,2338,71,52,36,52,2,12,23,6,38,58,37,0,7,1
SN,AS,chikitsa,2339,70,52,37,53,2,12,22,6,39,59,36,0,7,1
SN,AS,chikitsa,2340,72,51,36,52,3,11,22,6,40,58,36,0,7,1
SN,AS,chikitsa,2341,74,52,38,52,3,10,21,6,39,58,36,0,7,1
SN,AS,chikitsa,2342,73,53,39,52,3,10,23,6,39,61,37,0,7,1
SN,AS,chikitsa,2343,73,54,38,50,3,10,22,5,40,59,37,0,7,1
SN,AS,chikitsa,2344,75,56,39,47,3,9,22,5,39,63,40,0,7,1
SN,AS,chikitsa,2345,75,58,39,48,3,10,22,5,39,65,41,0,7,1
SN,AS,chikitsa,2346,79,57,38,51,3,10,21,5,40,67,41,0,7,2
SN,AS,chikitsa,2347,80,58,39,51,3,11,21,4,42,69,43,0,7,2
SN,AS,chikitsa,2348,79,58,39,51,3,11,21,4,42,70,43,0,7,1
SN,AS,chikitsa,2349,79,57,39,53,3,10,20,4,42,71,42,0,7,1
SN,AS,chikitsa,2350,80,56,39,54,3,11,20,4,43,72,41,0,7,1
SN,AS,chikitsa,2351,78,53,37,52,3,12,21,3,45,73,38,0,7,1
SN,AS,chikitsa,2352,77,54,38,52,3,12,21,3,45,72,35,0,7,1
SN,AS,chikitsa,2353,80,52,41,53,2,12,22,3,46,71,33,0,7,2
SN,AS,chikitsa,2354,80,52,41,53,2,12,22,3,46,72,34,0,7,2
SN,AS,chikitsa,2355,80,51,42,54,2,12,22,3,48,73,35,0,7,2
SN,AS,chikitsa,2356,79,51,43,54,2,11,22,3,48,72,35,0,7,2
SN,AS,chikitsa,2357,79,50,41,51,2,11,22,3,48,72,37,0,7,2
SN,AS,chikitsa,2358,78,51,38,49,1,11,21,3,46,72,37,0,7,3
SN,AS,chikitsa,2359,76,51,38,48,1,12,21,3,45,71,37,0,7,3
SN,AS,chikitsa,2360,76,52,36,48,1,11,20,3,44,69,37,0,7,3
SN,AS,chikitsa,2361,71,46,33,47,1,11,19,3,42,67,37,0,6,3
SN,AS,chikitsa,2362,71,47,32,47,2,11,21,3,44,71,34,0,6,3
SN,AS,chikitsa,2363,72,47,33,48,2,11,21,3,45,75,35,0,7,3
SN,AS,chikitsa,2364,71,47,34,46,2,12,21,3,45,75,37,0,7,3
SN,AS,chikitsa,2365,72,46,35,47,3,11,21,3,47,75,37,0,7,3
SN,AS,chikitsa,2366,71,45,35,46,3,11,21,3,48,76,37,0,7,3
SN,AS,chikitsa,2367,71,47,37,45,3,11,24,3,48,78,38,0,7,4
SN,AS,chikitsa,2368,72,49,38,46,3,12,26,3,49,80,39,0,7,4
SN,AS,chikitsa,2369,71,49,38,47,3,11,26,3,49,80,39,0,8,4
SN,AS,chikitsa,2370,71,52,39,46,3,11,25,3,48,81,38,0,7,4
SN,AS,chikitsa,2371,72,53,39,46,3,11,24,4,47,82,40,0,6,4
SN,AS,chikitsa,2372,73,50,39,47,3,11,24,4,46,82,41,0,6,4
SN,AS,chikitsa,2373,72,51,40,48,3,11,24,5,47,83,40,0,5,4
SN,AS,chikitsa,2374,74,51,38,46,3,12,24,5,46,84,40,0,5,4
SN,AS,chikitsa,2375,74,53,38,46,3,13,24,5,46,85,41,0,4,4
SN,AS,chikitsa,2376,74,54,39,45,3,13,24,5,47,83,38,0,5,4
SN,AS,chikitsa,2377,75,56,40,46,3,14,24,5,48,83,39,0,5,4
SN,AS,chikitsa,2378,74,56,41,45,3,15,24,5,48,82,40,0,5,4
SN,AS,chikitsa,2379,72,53,41,45,4,15,23,5,45,81,40,0,5,4
SN,AS,chikitsa,2380,71,52,41,45,4,15,24,5,46,84,40,0,4,4
SN,AS,chikitsa,2381,70,52,37,44,4,16,24,5,44,82,37,0,4,4
SN,AS,chikitsa,2382,69,51,37,45,4,16,24,5,43,82,37,0,5,4
SN,AS,chikitsa,2383,72,52,37,44,4,17,24,5,42,81,39,0,5,4
SN,AS,chikitsa,2384,76,56,38,43,4,17,25,5,43,79,36,0,5,4
SN,AS,chikitsa,2385,73,54,37,43,4,17,26,5,43,77,36,0,4,5
SN,AS,chikitsa,2386,71,53,37,41,4,17,26,5,43,78,36,0,4,5
SN,AS,chikitsa,2387,68,53,37,41,4,17,26,5,42,74,37,0,4,5
SN,AS,chikitsa,2388,67,52,38,41,4,18,22,4,43,74,37,0,4,5
SN,AS,chikitsa,2389,66,54,37,41,5,18,22,4,43,72,36,0,4,5
SN,AS,chikitsa,2390,63,54,36,39,4,19,21,4,43,72,36,0,4,5
