Text_Type,Book,Chapter,Window,LGL,GGL,GLG,GL,GG,GGG,GLL,LLG,LGG,G,LL,LLL,LG,L
SN,AS,nidana,1184,57,29,60,0,3,53,9,12,22,44,0,2,1,2
SN,AS,nidana,1185,58,29,58,0,3,55,8,12,22,44,0,2,1,2
SN,AS,nidana,1186,58,29,58,0,3,56,8,11,22,44,0,2,1,2
SN,AS,nidana,1187,59,27,58,0,3,57,9,10,22,44,0,2,1,2
SN,AS,nidana,1188,60,26,60,0,3,57,8,10,21,44,0,2,1,2
SN,AS,nidana,1189,59,28,61,0,3,55,8,10,21,44,0,2,1,2
SN,AS,nidana,1190,58,29,61,0,3,54,8,10,22,44,0,2,1,2
SN,AS,nidana,1191,58,30,58,0,3,56,8,10,22,44,0,2,1,2
SN,AS,nidana,1192,56,31,59,0,3,56,8,10,22,44,0,2,1,2
SN,AS,nidana,1193,56,32,58,0,3,55,8,11,22,44,0,2,1,2
SN,AS,nidana,1194,56,32,59,0,3,54,8,11,22,44,0,2,1,2
SN,AS,nidana,1195,56,33,60,0,3,54,8,10,21,44,0,2,1,2
SN,AS,nidana,1196,56,33,61,0,3,53,8,10,21,44,0,2,1,2
SN,AS,nidana,1197,56,33,62,0,3,52,9,10,20,43,0,2,1,3
SN,AS,nidana,1198,55,33,62,0,3,52,9,10,21,43,0,2,1,3
SN,AS,nidana,1199,55,33,62,0,3,54,9,10,19,44,0,2,1,2
SN,AS,nidana,1200,55,32,60,0,3,55,9,11,20,44,0,2,1,2
SN,AS,nidana,1201,55,33,58,0,3,56,9,12,19,44,0,2,1,2
SN,AS,nidana,1202,55,31,60,0,3,57,9,12,18,44,0,2,1,2
SN,AS,nidana,1203,55,32,59,0,3,57,9,13,17,43,0,2,1,3
SN,AS,nidana,1204,55,32,57,0,3,57,9,14,18,43,0,2,1,3
SN,AS,nidana,1205,55,33,58,0,3,56,9,13,18,42,0,2,1,4
SN,AS,nidana,1206,56,33,55,0,3,58,9,14,17,42,0,2,1,4
SN,AS,nidana,1207,56,34,52,0,3,59,8,16,17,42,0,2,1,4
SN,AS,nidana,1208,55,33,50,0,3,60,9,16,18,42,0,3,1,4
SN,AS,nidana,1209,56,33,50,0,3,59,9,15,19,42,0,3,1,4
SN,AS,nidana,1210,56,32,50,0,3,59,9,15,20,41,0,3,1,5
SN,AS,nidana,1211,57,29,52,0,3,59,9,15,20,41,0,3,1,5
SN,AS,nidana,1212,56,29,51,0,3,59,9,16,21,42,0,3,1,4
SN,AS,nidana,1213,56,29,51,0,3,58,9,18,20,42,0,3,1,4
SN,AS,nidana,1214,57,29,51,0,3,59,9,16,20,42,0,3,1,4
SN,AS,nidana,1215,57,28,52,0,3,59,9,16,20,41,0,3,1,5
SN,AS,nidana,1216,58,28,53,0,3,56,9,17,20,41,0,3,1,5
SN,AS,nidana,1217,58,29,51,0,3,56,9,18,20,41,0,3,1,5
SN,AS,nidana,1218,57,29,53,0,3,56,9,17,20,41,0,3,1,5
SN,AS,nidana,1219,56,30,53,0,3,56,9,17,20,41,0,3,1,5
SN,AS,nidana,1220,56,30,52,0,3,57,9,17,20,41,0,3,1,5
SN,AS,nidana,1221,56,30,52,0,3,57,8,18,20,41,0,3,1,5
SN,AS,nidana,1222,56,30,53,0,3,56,9,18,19,41,0,3,1,5
SN,AS,nidana,1223,57,30,53,0,3,55,10,17,19,41,0,3,1,5
SN,AS,nidana,1224,57,32,53,0,2,56,10,17,19,42,0,3,1,5
SN,AS,nidana,1225,58,32,55,0,1,57,10,17,19,43,0,2,1,5
SN,AS,nidana,1226,59,32,56,0,0,55,10,17,19,43,0,1,1,6
SN,AS,nidana,1227,61,32,56,0,0,55,10,16,19,44,0,1,0,6
SN,AS,nidana,1228,62,32,57,0,0,55,9,15,19,44,0,1,0,6
SN,AS,nidana,1229,63,32,55,0,0,56,8,17,18,43,0,1,0,7
SN,AS,nidana,1230,63,33,55,0,0,56,8,17,17,43,0,1,0,7
SN,AS,nidana,1231,62,34,54,0,0,57,8,18,16,43,0,1,0,7
SN,AS,nidana,1232,61,34,53,0,0,59,8,18,16,42,0,1,1,7
SN,AS,nidana,1233,61,35,52,0,0,59,8,18,16,42,0,1,1,7
SN,AS,nidana,1234,61,37,51,0,0,56,8,18,18,42,0,1,1,7
SN,AS,nidana,1235,60,37,53,0,0,54,8,18,19,42,0,1,1,7
SN,AS,nidana,1236,60,36,54,0,0,53,8,18,20,42,0,1,1,7
SN,AS,nidana,1237,59,36,55,0,0,52,8,18,21,42,0,1,1,7
SN,AS,nidana,1238,58,38,52,0,0,52,8,18,23,42,0,1,1,7
SN,AS,nidana,1239,59,36,53,0,0,52,8,18,23,42,0,1,1,7
SN,AS,nidana,1240,59,34,53,0,0,55,8,18,22,42,0,1,1,7
SN,AS,nidana,1241,60,33,53,0,0,53,8,19,23,42,0,1,1,7
SN,AS,nidana,1242,61,33,51,0,0,53,8,19,24,42,0,1,1,7
SN,AS,nidana,1243,62,32,51,0,0,54,7,18,25,42,0,1,1,7
SN,AS,nidana,1244,62,32,51,0,0,54,7,18,25,42,0,1,1,7
SN,AS,nidana,1245,62,33,50,0,0,53,7,18,26,41,0,1,1,8
SN,AS,nidana,1246,62,31,50,0,0,54,7,18,27,41,0,1,1,8
SN,AS,nidana,1247,63,32,48,0,0,54,6,19,27,42,0,1,1,7
SN,AS,nidana,1248,63,32,49,0,0,54,6,18,27,41,0,1,1,8
SN,AS,nidana,1249,63,34,49,0,0,52,6,18,27,41,0,1,1,8
SN,AS,nidana,1250,63,37,49,0,0,50,6,18,26,41,0,1,1,8
SN,AS,nidana,1251,63,36,50,0,0,50,7,17,26,41,0,1,1,8
SN,AS,nidana,1252,62,36,49,0,0,50,8,17,27,40,0,1,1,9
SN,AS,nidana,1253,63,35,51,0,0,48,8,16,28,41,0,1,1,8
SN,AS,nidana,1254,63,34,50,0,0,50,9,15,28,41,0,1,1,8
SN,AS,nidana,1255,64,34,49,0,0,49,9,15,28,42,0,2,1,7
SN,AS,nidana,1256,64,35,50,0,0,48,9,14,28,42,0,2,1,7
SN,AS,nidana,1257,65,34,52,0,0,47,9,13,28,42,0,2,1,7
SN,AS,nidana,1258,65,34,54,0,0,47,8,13,28,42,0,1,1,7
SN,AS,nidana,1259,64,34,54,0,0,48,8,13,28,42,0,1,1,7
SN,AS,nidana,1260,64,34,54,0,0,48,8,14,27,43,0,1,1,6
SN,AS,nidana,1261,64,34,52,0,0,48,8,15,28,43,0,1,1,6
SN,AS,nidana,1262,64,33,53,0,0,48,9,14,28,43,0,1,1,6
SN,AS,nidana,1263,65,33,54,0,0,48,9,12,28,43,0,1,1,6
SN,AS,nidana,1264,63,33,55,0,0,48,9,13,28,43,0,1,1,6
SN,AS,nidana,1265,63,33,52,0,0,49,10,13,29,44,0,1,1,5
SN,AS,nidana,1266,63,33,52,0,0,50,10,12,29,44,0,1,1,5
SN,AS,nidana,1267,64,31,52,0,0,49,11,13,29,44,0,1,1,5
SN,AS,nidana,1268,64,31,50,0,0,48,11,14,31,44,0,1,1,5
SN,AS,nidana,1269,64,30,49,0,0,49,11,14,32,44,0,1,1,5
SN,AS,nidana,1270,64,29,48,0,0,49,11,15,33,44,0,1,1,5
SN,AS,nidana,1271,64,29,49,0,0,49,11,14,33,44,0,1,1,5
SN,AS,nidana,1272,64,29,50,0,0,49,9,14,34,44,0,1,1,5
SN,AS,nidana,1273,63,29,50,0,0,49,8,15,35,44,0,1,1,5
SN,AS,nidana,1274,64,27,49,0,0,49,9,16,35,44,0,1,1,5
SN,AS,nidana,1275,65,29,46,0,0,48,9,16,35,44,0,2,1,5
SN,AS,nidana,1276,65,29,47,0,0,48,10,16,33,45,0,2,1,4
SN,AS,nidana,1277,64,28,46,0,0,49,10,17,34,45,0,2,1,4
SN,AS,nidana,1278,63,28,47,0,0,48,10,17,35,45,0,2,1,4
SN,AS,nidana,1279,62,28,48,0,0,50,10,15,35,46,0,2,1,3
SN,AS,nidana,1280,63,28,47,0,0,50,10,15,35,46,0,2,1,3
SN,AS,nidana,1281,63,28,48,0,0,50,10,14,35,46,0,2,1,3
SN,AS,nidana,1282,64,28,48,0,0,49,10,14,35,47,0,2,0,3
SN,AS,nidana,1283,64,27,49,0,0,49,10,14,35,47,0,2,0,3
SN,AS,nidana,1284,65,25,49,0,0,50,10,16,33,47,0,2,0,3
SN,AS,nidana,1285,66,27,47,0,0,49,11,16,32,47,0,2,0,3
SN,AS,nidana,1286,67,27,47,0,0,49,11,16,31,46,0,2,0,4
SN,AS,nidana,1287,67,28,48,0,0,49,10,16,30,46,0,2,0,4
SN,AS,nidana,1288,67,26,49,0,0,49,11,16,29,46,0,3,0,4
SN,AS,nidana,1289,65,26,48,0,1,48,11,16,29,45,0,4,0,4
SN,AS,nidana,1290,64,26,47,0,2,45,11,18,29,44,0,4,0,4
SN,AS,nidana,1291,62,26,47,0,3,46,11,18,29,43,0,4,0,4
SN,AS,nidana,1292,61,26,48,0,3,45,11,19,28,42,0,4,1,4
SN,AS,nidana,1293,60,26,48,0,3,46,11,19,28,42,0,4,1,4
SN,AS,nidana,1294,62,27,46,0,3,45,11,19,28,42,0,4,1,4
SN,AS,nidana,1295,63,25,45,0,3,47,11,19,28,43,0,4,1,3
SN,AS,nidana,1296,63,25,45,0,3,48,11,19,27,43,0,4,1,3
SN,AS,nidana,1297,63,24,46,0,3,47,12,19,27,43,0,4,1,3
SN,AS,nidana,1298,63,24,46,0,3,48,12,19,26,44,0,4,1,2
SN,AS,nidana,1299,63,22,47,0,3,48,12,19,27,43,0,4,1,3
SN,AS,nidana,1300,63,19,48,0,3,51,12,18,27,43,0,4,1,3
SN,AS,nidana,1301,63,20,48,0,3,49,12,18,28,43,0,4,1,3
SN,AS,nidana,1302,63,21,47,0,3,49,12,19,27,44,0,4,1,2
SN,AS,nidana,1303,62,21,46,0,3,50,13,19,27,44,0,4,1,2
SN,AS,nidana,1304,63,22,47,0,3,49,12,19,26,44,0,4,1,2
SN,AS,nidana,1305,61,21,49,0,3,50,12,19,26,44,0,4,1,2
SN,AS,nidana,1306,61,21,49,0,3,49,12,20,26,44,0,4,1,2
SN,AS,nidana,1307,61,21,48,0,3,50,12,20,26,44,0,4,1,2
SN,AS,nidana,1308,62,23,46,0,3,49,12,20,26,44,0,4,1,2
SN,AS,nidana,1309,62,24,46,0,3,49,12,20,25,44,0,4,1,2
SN,AS,nidana,1310,63,23,45,0,3,49,14,19,25,44,0,4,1,2
SN,AS,nidana,1311,62,23,46,0,3,51,14,18,24,44,0,4,1,2
SN,AS,nidana,1312,63,23,46,0,3,50,14,18,24,44,0,4,1,2
SN,AS,nidana,1313,62,23,46,0,3,51,14,18,24,44,0,4,1,2
SN,AS,nidana,1314,63,23,45,0,3,52,14,17,24,44,0,4,1,2
SN,AS,nidana,1315,63,23,46,0,3,53,13,18,22,44,0,4,1,2
SN,AS,nidana,1316,63,23,46,0,3,53,14,18,21,44,0,4,1,2
SN,AS,nidana,1317,62,24,47,0,3,55,13,16,21,44,0,4,1,2
SN,AS,nidana,1318,62,24,47,0,3,58,13,15,19,44,0,4,1,2
SN,AS,nidana,1319,62,25,47,0,3,57,13,16,18,44,0,4,1,2
SN,AS,nidana,1320,64,27,47,0,3,55,13,15,17,44,0,4,1,2
SN,AS,nidana,1321,64,27,47,0,3,55,14,15,16,44,0,4,1,2
SN,AS,nidana,1322,64,28,48,0,3,54,14,15,15,44,0,4,1,2
SN,AS,nidana,1323,65,28,48,0,3,54,14,15,14,44,0,4,1,2
SN,AS,nidana,1324,65,28,49,0,3,54,13,14,15,44,0,4,1,2
SN,AS,nidana,1325,65,27,49,0,3,55,13,15,15,44,0,3,1,2
SN,AS,nidana,1326,66,28,47,0,3,55,13,15,15,44,0,3,1,2
SN,AS,nidana,1327,66,29,47,0,3,55,13,15,14,44,0,3,1,2
SN,AS,nidana,1328,67,28,45,0,3,57,13,16,13,44,0,3,1,2
SN,AS,nidana,1329,68,28,45,0,3,55,13,17,13,44,0,3,1,2
SN,AS,nidana,1330,68,27,45,0,3,55,14,17,13,43,0,3,1,3
SN,AS,nidana,1331,68,27,45,0,3,53,14,18,14,43,0,3,1,3
SN,AS,nidana,1332,68,27,44,0,3,53,14,19,14,43,0,3,1,3
SN,AS,nidana,1333,69,26,44,0,3,52,14,21,13,43,0,3,1,3
SN,AS,nidana,1334,68,27,46,0,3,52,14,19,13,43,0,3,1,3
SN,AS,nidana,1335,67,26,46,0,3,53,13,20,14,43,0,3,1,3
SN,AS,nidana,1336,66,27,45,0,3,53,13,21,14,44,0,3,1,2
SN,AS,nidana,1337,68,27,43,0,3,53,13,21,14,44,0,3,1,2
SN,AS,nidana,1338,69,27,44,0,3,53,13,21,13,44,0,2,1,2
SN,AS,nidana,1339,70,27,46,0,2,54,13,21,13,45,0,1,1,2
SN,AS,nidana,1340,72,28,46,0,1,55,13,20,13,46,0,1,1,2
SN,AS,nidana,1341,73,28,48,0,0,53,13,19,14,47,0,1,1,2
SN,AS,nidana,1342,74,27,47,0,0,56,13,18,14,48,0,1,0,2
SN,AS,nidana,1343,74,28,48,0,0,55,12,18,14,48,0,1,0,2
SN,AS,nidana,1344,72,26,49,0,0,55,14,18,15,48,0,1,0,2
SN,AS,nidana,1345,71,26,49,0,0,56,14,19,14,48,0,1,0,2
SN,AS,nidana,1346,71,27,50,0,0,54,14,19,14,48,0,1,0,2
SN,AS,nidana,1347,70,27,50,0,0,56,13,18,15,47,0,1,0,3
SN,AS,nidana,1348,71,27,51,0,0,54,13,18,15,47,0,1,0,3
SN,AS,nidana,1349,71,27,49,0,0,54,13,20,15,48,0,1,0,2
SN,AS,nidana,1350,72,27,48,0,0,51,14,21,16,48,0,1,0,2
SN,AS,nidana,1351,72,27,48,0,0,52,13,21,16,48,0,1,0,2
SN,AS,nidana,1352,72,28,49,0,0,52,12,20,16,48,0,1,0,2
SN,AS,nidana,1353,72,28,50,0,0,52,11,20,16,48,0,1,0,2
SN,AS,nidana,1354,72,27,49,0,0,51,12,21,17,48,0,1,0,2
SN,AS,nidana,1355,74,29,47,0,0,49,12,21,17,48,0,1,0,2
SN,AS,nidana,1356,73,28,46,0,0,49,13,22,18,48,0,1,0,2
SN,AS,nidana,1357,72,29,46,0,0,49,13,21,19,48,0,1,0,2
SN,AS,nidana,1358,71,28,48,0,0,49,14,21,18,48,0,1,0,2
SN,AS,nidana,1359,72,27,48,0,0,49,14,21,18,48,0,1,0,2
SN,AS,nidana,1360,71,28,50,0,0,48,12,21,19,48,0,1,0,2
SN,AS,nidana,1361,71,28,50,0,0,48,12,21,19,48,0,1,0,2
SN,AS,nidana,1362,70,28,50,0,0,51,11,21,18,48,0,1,0,2
SN,AS,nidana,1363,70,28,49,0,0,51,11,21,19,47,0,1,1,2
SN,AS,nidana,1364,70,29,50,0,0,49,11,21,19,47,0,1,1,2
SN,AS,nidana,1365,70,30,50,0,0,47,12,20,20,47,0,1,1,2
SN,AS,nidana,1366,70,30,50,0,0,48,11,20,20,47,0,1,1,2
SN,AS,nidana,1367,70,30,50,0,0,47,11,20,21,46,0,1,1,3
SN,AS,nidana,1368,70,30,51,0,0,44,11,21,22,46,0,1,1,3
SN,AS,nidana,1369,70,31,50,0,0,45,11,20,22,46,0,1,1,3
SN,AS,nidana,1370,68,31,51,0,0,46,11,20,22,46,0,1,1,3
SN,AS,nidana,1371,68,31,50,0,0,47,10,20,23,46,0,1,1,3
SN,AS,nidana,1372,69,30,48,0,0,48,10,21,23,46,0,1,1,3
SN,AS,nidana,1373,68,31,49,0,0,48,10,20,23,46,0,1,1,3
SN,AS,nidana,1374,67,31,50,0,0,49,10,20,22,46,0,1,1,3
SN,AS,nidana,1375,66,31,52,0,0,49,10,19,22,46,0,1,1,3
SN,AS,nidana,1376,67,30,52,0,0,49,10,19,22,46,0,1,1,3
SN,AS,nidana,1377,67,29,52,0,0,49,10,18,24,46,0,1,1,3
SN,AS,nidana,1378,66,29,53,0,0,48,11,17,25,46,0,1,1,3
SN,AS,nidana,1379,65,29,53,0,0,49,11,16,26,46,0,1,1,3
SN,AS,nidana,1380,64,29,53,0,0,50,10,16,27,46,0,1,1,3
SN,AS,nidana,1381,64,28,53,0,0,51,11,16,26,46,0,1,1,3
SN,AS,nidana,1382,65,28,52,0,0,52,11,15,26,46,0,1,1,3
SN,AS,nidana,1383,64,28,51,0,0,54,12,14,26,46,0,1,1,3
SN,AS,nidana,1384,64,27,51,0,0,55,12,14,26,46,0,1,1,3
SN,AS,nidana,1385,64,28,51,0,0,54,12,14,26,46,0,1,1,3
SN,AS,nidana,1386,64,28,51,0,0,53,13,14,26,46,0,1,1,3
SN,AS,nidana,1387,63,28,52,0,0,54,13,14,25,46,0,1,1,3
SN,AS,nidana,1388,62,28,51,0,0,56,12,14,26,46,0,1,1,3
SN,AS,nidana,1389,62,28,48,0,0,55,14,15,27,46,0,1,1,3
SN,AS,nidana,1390,61,29,49,0,0,55,14,14,27,46,0,1,1,3
SN,AS,nidana,1391,61,29,48,0,0,55,16,15,25,46,0,1,1,3
SN,AS,nidana,1392,62,29,49,0,0,52,16,15,26,46,0,1,1,3
SN,AS,nidana,1393,62,28,49,0,0,52,16,16,26,46,0,1,1,3
SN,AS,nidana,1394,62,29,48,0,0,54,14,17,25,46,0,1,1,3
SN,AS,nidana,1395,62,30,48,0,0,53,14,17,25,46,0,1,1,3
SN,AS,nidana,1396,62,30,47,0,0,53,15,17,25,46,0,1,1,3
SN,AS,nidana,1397,62,30,47,0,0,53,15,17,25,47,0,1,1,2
SN,AS,nidana,1398,61,29,47,0,0,54,15,17,26,47,0,1,1,2
SN,AS,nidana,1399,61,30,48,0,0,55,15,15,25,47,0,1,1,2
SN,AS,nidana,1400,59,31,49,0,0,57,14,15,24,46,0,1,1,2
SN,AS,nidana,1401,60,31,50,0,0,56,14,15,23,46,0,1,1,2
SN,AS,nidana,1402,59,29,50,0,0,56,15,17,23,45,0,1,2,2
SN,AS,nidana,1403,60,30,48,0,0,55,15,17,24,45,0,1,2,2
SN,AS,nidana,1404,58,30,48,0,1,55,14,18,23,44,0,1,2,2
SN,AS,nidana,1405,56,28,48,0,1,55,14,19,24,44,0,0,2,2
SN,AS,nidana,1406,55,28,49,0,1,57,13,17,24,43,0,1,2,2
SN,AS,nidana,1407,54,28,50,0,1,56,13,18,23,42,0,1,3,2
SN,AS,nidana,1408,54,27,50,0,1,57,12,18,24,42,0,1,3,2
SN,AS,nidana,1409,54,27,49,0,1,56,12,20,24,42,0,1,3,2
SN,AS,nidana,1410,55,27,47,0,1,56,13,21,23,42,0,1,3,2
SN,AS,nidana,1411,55,27,47,0,1,53,15,22,23,42,0,1,3,2
SN,AS,nidana,1412,55,27,48,0,1,52,15,22,23,42,0,1,3,2
SN,AS,nidana,1413,55,27,49,0,1,51,15,22,23,43,0,1,2,2
SN,AS,nidana,1414,54,26,49,0,1,52,16,22,23,43,0,1,2,2
SN,AS,nidana,1415,54,25,50,0,1,53,15,22,23,42,0,1,2,3
SN,AS,nidana,1416,54,25,50,0,1,52,15,22,24,42,0,1,2,3
SN,AS,nidana,1417,56,25,49,0,1,52,15,22,23,43,0,1,2,2
SN,AS,nidana,1418,56,25,50,0,1,52,15,21,23,42,0,1,2,3
SN,AS,nidana,1419,57,24,51,0,1,50,15,22,23,42,0,1,2,3
SN,AS,nidana,1420,57,22,51,0,1,50,16,22,24,41,0,1,2,4
SN,AS,nidana,1421,57,21,52,0,1,50,17,22,23,40,0,1,2,5
SN,AS,nidana,1422,56,22,51,0,1,51,17,22,23,39,0,1,2,6
SN,AS,nidana,1423,56,20,50,0,1,53,17,23,23,39,0,1,2,6
SN,AS,nidana,1424,55,22,49,0,1,53,17,23,23,39,0,1,2,6
SN,AS,nidana,1425,55,22,48,0,1,54,17,23,23,39,0,1,2,6
SN,AS,nidana,1426,53,23,48,0,1,55,16,24,23,39,0,1,2,6
SN,AS,nidana,1427,52,23,48,0,1,55,16,26,21,38,1,1,2,6
SN,AS,nidana,1428,52,24,48,0,1,55,15,27,20,38,1,1,2,6
SN,AS,nidana,1429,53,25,47,0,1,55,15,27,19,38,1,1,2,6
SN,AS,nidana,1430,53,26,48,0,1,53,16,27,18,39,1,1,2,5
SN,AS,nidana,1431,53,27,48,0,1,53,15,26,19,39,1,1,2,5
SN,AS,nidana,1432,52,27,48,0,1,53,15,27,19,39,1,1,2,5
SN,AS,nidana,1433,53,27,48,0,1,52,15,26,20,39,1,1,2,5
SN,AS,nidana,1434,53,27,47,0,1,52,16,26,20,39,1,1,2,5
SN,AS,nidana,1435,53,26,50,0,1,52,16,25,19,39,1,1,2,5
SN,AS,nidana,1436,53,26,49,0,1,55,15,24,19,39,1,1,2,5
SN,AS,nidana,1437,52,26,48,0,1,57,15,24,19,39,1,1,2,5
SN,AS,nidana,1438,52,26,47,0,1,56,16,24,20,39,1,1,2,5
SN,AS,nidana,1439,52,26,49,0,1,57,14,23,20,39,1,1,2,5
SN,AS,nidana,1440,52,25,50,0,1,57,14,23,20,39,1,1,2,5
SN,AS,nidana,1441,54,25,50,0,1,58,12,22,20,38,1,1,2,6
SN,AS,nidana,1442,53,26,51,0,1,58,12,22,19,38,1,1,2,6
SN,AS,nidana,1443,53,26,52,0,1,57,12,21,20,38,1,1,2,6
SN,AS,nidana,1444,53,25,53,0,1,58,12,20,20,38,1,1,2,6
SN,AS,nidana,1445,53,25,55,0,1,57,12,19,20,38,1,1,2,6
SN,AS,nidana,1446,53,25,55,0,1,56,11,20,21,38,1,1,2,6
SN,AS,nidana,1447,53,25,55,0,1,56,11,21,20,38,1,1,2,6
SN,AS,nidana,1448,53,25,53,0,1,56,11,22,21,38,1,1,2,6
SN,AS,nidana,1449,53,25,52,0,1,54,12,24,21,38,1,1,2,6
SN,AS,nidana,1450,54,25,51,0,1,54,12,24,21,39,1,1,2,6
SN,AS,nidana,1451,53,25,49,0,1,55,13,25,21,39,1,1,2,6
SN,AS,nidana,1452,55,25,49,0,1,55,13,23,21,40,1,1,1,6
SN,AS,nidana,1453,54,24,50,0,1,56,13,24,20,40,1,1,1,6
SN,AS,nidana,1454,55,25,52,0,0,56,13,22,21,41,1,1,1,6
SN,AS,nidana,1455,56,26,54,0,0,57,13,21,20,41,1,1,1,6
SN,AS,nidana,1456,57,26,54,0,0,55,13,22,21,42,1,0,1,6
SN,AS,nidana,1457,59,25,52,0,0,55,14,22,22,43,1,0,0,6
SN,AS,nidana,1458,58,26,53,0,0,55,14,22,21,42,1,0,0,6
SN,AS,nidana,1459,57,26,55,0,0,55,14,20,22,42,1,0,0,6
SN,AS,nidana,1460,56,25,58,0,0,55,13,19,23,42,1,0,0,6
SN,AS,nidana,1461,56,25,57,0,0,57,11,20,23,42,1,0,0,6
SN,AS,nidana,1462,56,26,57,0,0,56,11,20,23,42,1,0,0,6
SN,AS,nidana,1463,56,27,56,0,0,57,11,20,22,42,1,0,0,6
SN,AS,nidana,1464,56,27,56,0,0,57,10,20,23,42,1,0,0,6
SN,AS,nidana,1465,57,27,56,0,0,56,10,21,22,42,1,0,0,6
SN,AS,nidana,1466,57,26,57,0,0,57,10,21,21,42,1,0,0,6
SN,AS,nidana,1467,55,26,57,0,0,57,10,22,22,42,1,0,0,6
SN,AS,nidana,1468,55,26,55,0,0,60,10,22,21,43,1,0,0,5
SN,AS,nidana,1469,54,25,54,0,0,61,11,22,21,43,1,1,0,5
SN,AS,nidana,1470,54,25,55,0,0,60,11,23,20,44,1,1,0,4
SN,AS,nidana,1471,55,25,56,0,0,59,10,23,20,45,1,1,0,3
SN,AS,nidana,1472,55,26,57,0,0,58,10,22,20,46,1,1,0,2
SN,AS,nidana,1473,56,27,57,0,0,56,10,21,21,45,1,1,0,3
SN,AS,nidana,1474,57,28,56,0,0,54,10,22,21,45,1,1,0,3
SN,AS,nidana,1475,57,28,57,0,0,52,11,22,21,45,1,1,0,3
SN,AS,nidana,1476,57,27,58,0,0,52,11,21,22,45,1,1,0,3
SN,AS,nidana,1477,58,28,58,0,0,52,11,20,22,46,0,1,0,3
SN,AS,nidana,1478,58,27,59,0,0,52,11,19,23,45,0,1,0,4
SN,AS,nidana,1479,57,28,61,0,0,50,11,19,23,45,0,1,0,4
SN,AS,nidana,1480,58,28,59,0,0,50,11,19,24,45,0,1,0,4
SN,AS,nidana,1481,58,29,60,0,0,49,11,19,23,45,0,1,0,4
SN,AS,nidana,1482,58,32,61,0,0,47,11,18,22,45,0,1,0,4
SN,AS,nidana,1483,57,32,62,0,0,49,10,18,21,45,0,1,0,4
SN,AS,nidana,1484,57,33,62,0,0,49,9,18,21,45,0,1,0,4
SN,AS,nidana,1485,58,33,60,0,0,50,9,18,21,44,0,1,0,5
SN,AS,nidana,1486,58,32,60,0,0,49,9,19,22,44,0,1,0,5
SN,AS,nidana,1487,58,31,61,0,0,47,9,20,23,44,0,1,0,5
SN,AS,nidana,1488,59,31,63,0,0,47,8,20,21,44,0,1,0,5
SN,AS,nidana,1489,59,32,62,0,0,46,8,20,22,43,0,1,0,6
SN,AS,nidana,1490,59,31,61,0,0,47,8,20,23,43,0,1,0,6
SN,AS,nidana,1491,57,31,60,0,0,47,9,20,24,44,0,2,0,5
SN,AS,nidana,1492,57,31,58,0,0,49,9,20,24,44,0,2,0,5
SN,AS,nidana,1493,58,32,57,0,0,50,9,20,22,44,0,2,0,5
SN,AS,nidana,1494,59,33,56,0,0,48,9,20,22,44,0,3,0,5
SN,AS,nidana,1495,59,32,55,0,0,49,10,20,22,44,0,3,0,5
SN,AS,nidana,1496,61,31,55,0,0,50,10,19,21,43,0,3,0,6
SN,AS,nidana,1497,60,31,56,0,0,50,11,18,21,42,0,3,1,6
SN,AS,nidana,1498,60,31,58,0,0,50,11,18,19,42,0,3,1,6
SN,AS,nidana,1499,60,30,58,0,0,50,11,17,21,42,0,3,1,6
SN,AS,nidana,1500,60,29,59,0,0,50,11,17,21,42,0,3,1,6
SN,AS,nidana,1501,61,29,60,0,0,49,10,17,21,42,0,3,1,6
SN,AS,nidana,1502,60,29,60,0,0,49,9,18,22,42,0,3,1,6
SN,AS,nidana,1503,60,29,59,0,0,48,10,18,23,42,0,3,1,6
SN,AS,nidana,1504,60,29,57,0,0,48,11,18,24,42,0,3,1,6
SN,AS,nidana,1505,60,30,57,0,0,47,11,18,24,42,0,3,1,6
SN,AS,nidana,1506,60,32,56,0,0,47,12,17,23,42,0,3,1,6
SN,AS,nidana,1507,59,32,57,0,0,49,11,16,23,41,0,3,2,6
SN,AS,nidana,1508,60,31,54,0,0,51,11,17,23,42,0,3,2,6
SN,AS,nidana,1509,60,32,53,0,0,51,11,17,23,42,0,3,2,6
SN,AS,nidana,1510,62,32,50,0,0,51,12,17,23,42,0,3,2,6
SN,AS,nidana,1511,62,33,51,0,0,51,12,15,23,42,0,3,2,6
SN,AS,nidana,1512,63,32,50,0,0,52,12,15,23,42,0,3,2,6
SN,AS,nidana,1513,63,33,49,0,0,51,12,15,24,42,0,3,2,6
SN,AS,nidana,1514,64,33,48,0,0,52,12,15,23,42,0,3,2,6
SN,AS,nidana,1515,63,33,48,0,0,52,13,15,23,43,0,3,2,5
SN,AS,nidana,1516,64,34,46,0,0,51,14,15,23,43,0,3,2,5
SN,AS,nidana,1517,65,34,46,0,0,50,15,14,23,43,0,3,2,5
SN,AS,nidana,1518,65,35,46,0,0,47,16,14,24,43,0,3,2,5
SN,AS,nidana,1519,66,35,49,0,0,46,15,13,24,42,0,2,2,6
SN,AS,nidana,1520,66,35,49,0,0,48,14,12,24,42,0,2,2,6
SN,AS,nidana,1521,65,36,47,0,0,49,14,12,25,42,0,2,2,6
SN,AS,nidana,1522,65,34,49,0,0,48,15,12,25,42,0,2,2,6
