Text_Type,Book,Chapter,Window,LLG,LGL,G,LGG,LG,GGG,L,GLG,GGL,GLL,GG,LLL,LL,GL
SN,AS,sutra,4390,30,51,21,54,7,77,4,82,54,35,7,17,0,0
SN,AS,sutra,4391,30,49,20,55,7,77,4,81,55,35,8,17,0,0
SN,AS,sutra,4392,30,48,19,55,7,78,4,80,56,35,8,18,0,0
SN,AS,sutra,4393,30,47,18,54,7,78,4,78,57,35,9,19,0,0
SN,AS,sutra,4394,29,48,18,55,7,77,3,78,57,35,9,19,0,0
SN,AS,sutra,4395,28,47,17,55,7,77,3,77,57,35,10,19,0,0
SN,AS,sutra,4396,27,46,16,56,7,74,3,77,59,35,11,19,0,0
SN,AS,sutra,4397,27,45,15,56,7,72,3,76,63,36,11,19,0,0
SN,AS,sutra,4398,27,44,15,56,7,72,3,75,62,35,11,20,0,0
SN,AS,sutra,4399,27,42,14,56,8,72,3,74,61,34,11,20,0,0
SN,AS,sutra,4400,27,42,15,57,8,73,3,74,61,34,10,20,0,0
SN,AS,sutra,4401,29,46,14,59,8,75,3,79,61,38,11,22,0,0
SN,AS,sutra,4402,29,46,15,60,8,74,3,80,61,37,11,22,0,0
SN,AS,sutra,4403,28,46,15,60,7,74,3,78,60,37,11,23,0,0
SN,AS,sutra,4404,28,45,15,61,7,73,3,79,60,37,11,23,0,0
SN,AS,sutra,4405,30,46,16,62,7,73,3,75,60,37,10,23,0,0
SN,AS,sutra,4406,29,47,17,61,7,73,2,75,58,35,10,23,0,0
SN,AS,sutra,4407,28,48,18,60,7,73,2,76,59,36,10,23,0,0
SN,AS,sutra,4408,28,49,19,60,6,75,2,76,59,35,10,23,0,0
SN,AS,sutra,4409,28,50,20,60,6,74,2,77,59,35,10,23,0,0
SN,AS,sutra,4410,26,51,20,60,6,71,2,77,57,35,10,22,0,0
SN,AS,sutra,4411,26,48,20,58,6,69,2,75,57,34,10,22,0,0
SN,AS,sutra,4412,26,44,21,56,6,69,1,72,56,32,10,21,0,0
SN,AS,sutra,4413,26,45,21,56,6,70,1,73,57,31,10,21,0,0
SN,AS,sutra,4414,27,46,22,57,6,70,1,74,56,29,10,20,0,0
SN,AS,sutra,4415,26,46,22,54,6,71,1,75,55,30,10,21,0,0
SN,AS,sutra,4416,27,46,21,55,6,72,1,76,55,30,10,21,0,0
SN,AS,sutra,4417,28,53,21,57,6,71,1,77,58,34,10,26,0,0
SN,AS,sutra,4418,33,58,21,58,6,77,1,85,61,36,10,24,0,0
SN,AS,sutra,4419,32,60,21,57,6,78,1,84,62,36,10,24,0,0
SN,AS,sutra,4420,32,62,22,57,6,76,1,79,60,35,10,23,0,0
SN,AS,sutra,4421,39,66,22,60,6,78,1,88,62,34,10,27,0,0
SN,AS,sutra,4422,41,68,23,60,6,77,1,90,64,36,9,27,0,0
SN,AS,sutra,4423,41,68,23,60,6,77,1,90,65,37,8,27,0,0
SN,AS,sutra,4424,42,69,23,60,5,78,1,89,65,39,8,27,0,0
SN,AS,sutra,4425,42,66,24,58,5,72,1,85,62,38,7,25,0,0
SN,AS,sutra,4426,43,62,23,59,5,73,1,86,61,37,7,23,0,0
SN,AS,sutra,4427,41,59,23,57,5,72,2,86,58,33,7,23,0,0
SN,AS,sutra,4428,38,52,23,49,5,66,3,71,53,31,7,21,0,0
SN,AS,sutra,4429,36,51,23,45,5,61,3,68,52,28,6,19,0,0
SN,AS,sutra,4430,37,52,23,47,5,61,3,67,52,27,5,19,1,0
SN,AS,sutra,4431,39,53,23,50,5,58,3,71,51,28,5,21,1,0
SN,AS,sutra,4432,39,51,23,52,4,57,3,72,49,29,6,21,1,0
SN,AS,sutra,4433,38,51,24,52,3,59,3,73,49,29,6,21,1,0
SN,AS,sutra,4434,38,51,23,52,3,59,3,72,49,29,6,18,1,0
SN,AS,sutra,4435,39,52,24,52,3,60,3,70,48,28,6,18,1,0
SN,AS,sutra,4436,38,53,24,50,3,60,3,71,48,28,6,18,1,0
SN,AS,sutra,4437,37,53,23,51,3,60,4,72,49,28,6,18,1,0
SN,AS,sutra,4438,38,53,23,50,3,58,4,73,50,28,6,18,1,0
SN,AS,sutra,4439,37,53,24,50,3,60,4,74,51,28,6,18,1,0
SN,AS,sutra,4440,39,54,23,51,3,58,4,75,51,29,6,19,1,0
SN,AS,sutra,4441,44,59,23,51,3,61,4,81,58,36,5,25,1,0
SN,AS,sutra,4442,44,59,23,51,3,59,4,84,59,37,5,26,1,0
SN,AS,sutra,4443,44,59,23,51,3,59,4,85,59,38,5,25,1,0
SN,AS,sutra,4444,44,58,23,50,3,58,4,89,61,39,5,25,1,0
SN,AS,sutra,4445,44,58,23,51,3,56,4,91,61,40,5,27,1,0
SN,AS,sutra,4446,46,62,23,51,3,57,4,97,61,40,4,29,2,0
SN,AS,sutra,4447,48,64,24,52,3,59,4,98,61,42,4,29,2,0
SN,AS,sutra,4448,52,68,23,61,3,70,4,103,65,49,4,29,2,0
SN,AS,sutra,4449,54,75,23,66,3,74,4,105,70,51,4,32,2,0
SN,AS,sutra,4450,53,76,22,64,3,73,4,106,71,52,4,33,2,0
SN,AS,sutra,4451,53,75,23,65,3,75,4,104,73,52,3,31,2,0
SN,AS,sutra,4452,53,75,22,63,3,73,5,105,74,52,3,31,2,0
SN,AS,sutra,4453,54,75,22,64,3,73,5,106,74,52,4,30,2,0
SN,AS,sutra,4454,54,75,21,63,3,75,5,105,74,51,5,30,2,0
SN,AS,sutra,4455,53,75,21,62,3,74,5,106,78,51,5,30,2,0
SN,AS,sutra,4456,55,74,20,64,3,74,5,105,78,51,5,30,2,0
SN,AS,sutra,4457,56,73,20,66,3,75,5,104,78,51,5,30,2,0
SN,AS,sutra,4458,56,72,19,67,3,74,5,102,78,51,5,30,2,0
SN,AS,sutra,4459,56,72,19,67,3,73,5,102,77,51,5,30,2,0
SN,AS,sutra,4460,55,72,20,68,3,73,4,104,77,51,5,30,2,0
SN,AS,sutra,4461,55,72,20,69,3,73,4,103,74,53,5,30,2,0
SN,AS,sutra,4462,55,71,19,69,3,72,4,104,76,54,6,30,2,0
SN,AS,sutra,4463,55,70,18,69,4,72,4,104,75,54,6,30,2,0
SN,AS,sutra,4464,54,69,17,68,4,72,4,105,74,55,6,31,2,0
SN,AS,sutra,4465,54,70,16,68,4,70,4,105,74,55,6,30,2,0
SN,AS,sutra,4466,53,70,16,68,4,71,4,104,74,55,6,30,2,0
SN,AS,sutra,4467,50,63,16,64,4,70,5,101,71,51,6,25,2,0
SN,AS,sutra,4468,46,57,16,62,5,63,5,91,67,48,6,26,2,0
SN,AS,sutra,4469,47,55,16,63,5,61,5,91,67,49,6,26,2,0
SN,AS,sutra,4470,48,54,15,63,5,61,5,90,66,48,6,26,2,1
SN,AS,sutra,4471,40,52,15,59,4,59,5,83,64,48,6,22,2,1
SN,AS,sutra,4472,38,50,14,59,4,62,6,80,62,46,6,22,2,1
SN,AS,sutra,4473,39,51,15,57,4,62,6,82,63,45,6,22,2,1
SN,AS,sutra,4474,38,50,16,58,4,61,6,83,66,44,6,22,2,1
SN,AS,sutra,4475,38,50,15,58,4,61,7,83,66,45,6,22,2,1
SN,AS,sutra,4476,39,56,16,57,4,64,7,83,68,46,6,23,2,1
SN,AS,sutra,4477,39,57,17,57,4,64,6,83,69,46,6,23,2,1
SN,AS,sutra,4478,39,58,17,57,5,63,5,84,67,45,6,23,2,1
SN,AS,sutra,4479,39,58,17,56,5,63,5,84,65,45,6,24,2,1
SN,AS,sutra,4480,38,58,18,55,5,63,5,85,65,46,6,24,1,1
SN,AS,sutra,4481,36,56,19,54,4,62,5,85,66,44,6,22,1,1
SN,AS,sutra,4482,36,57,20,53,4,63,5,85,71,46,5,23,1,1
SN,AS,sutra,4483,36,58,19,53,4,64,5,83,71,46,5,23,1,1
SN,AS,sutra,4484,42,64,19,62,4,70,5,98,74,49,6,27,1,1
SN,AS,sutra,4485,43,63,18,61,4,68,5,100,78,50,6,28,1,1
SN,AS,sutra,4486,44,62,17,63,4,69,5,99,79,51,6,28,1,1
SN,AS,sutra,4487,44,61,18,64,4,70,4,100,79,51,6,28,1,1
SN,AS,sutra,4488,43,61,17,66,5,70,4,102,77,52,6,28,1,1
SN,AS,sutra,4489,43,61,17,67,5,69,4,102,82,54,6,29,1,1
SN,AS,sutra,4490,42,60,17,65,5,73,4,100,86,52,6,31,1,2
SN,AS,sutra,4491,38,55,17,65,5,69,4,96,78,46,6,25,2,2
SN,AS,sutra,4492,39,57,17,64,5,70,4,95,78,45,7,23,2,2
SN,AS,sutra,4493,40,57,17,66,6,70,4,97,77,44,6,23,2,2
SN,AS,sutra,4494,40,58,18,69,6,71,4,92,76,45,6,23,2,2
SN,AS,sutra,4495,40,58,18,68,6,71,4,90,76,44,5,22,2,2
SN,AS,sutra,4496,38,55,19,67,6,70,4,86,77,45,5,20,1,2
SN,AS,sutra,4497,36,54,18,66,6,69,5,86,75,43,5,20,1,2
SN,AS,sutra,4498,32,51,19,57,6,57,5,83,72,37,5,19,1,2
SN,AS,sutra,4499,30,45,20,52,5,54,5,81,69,36,5,16,1,2
SN,AS,sutra,4500,31,46,20,52,5,55,6,81,69,36,5,15,1,2
SN,AS,sutra,4501,29,43,20,49,5,51,6,80,69,33,5,15,1,2
SN,AS,sutra,4502,30,45,21,49,5,52,5,78,69,33,5,15,1,2
SN,AS,sutra,4503,29,46,22,48,5,54,5,78,70,33,4,15,1,2
SN,AS,sutra,4504,29,46,23,48,5,53,5,78,71,34,3,15,1,2
SN,AS,sutra,4505,29,46,23,48,5,54,5,78,68,34,3,15,1,2
SN,AS,sutra,4506,28,47,24,47,5,53,5,78,68,34,3,15,1,2
SN,AS,sutra,4507,27,47,23,45,5,53,5,81,71,33,3,15,1,2
SN,AS,sutra,4508,29,48,23,44,5,53,5,81,71,33,3,15,1,2
SN,AS,sutra,4509,30,47,22,45,5,53,5,80,71,34,3,15,1,2
SN,AS,sutra,4510,30,47,21,43,5,54,5,78,71,34,3,15,1,2
SN,AS,sutra,4511,30,46,20,44,6,55,5,82,72,32,3,15,1,2
SN,AS,sutra,4512,30,46,20,44,6,54,5,81,72,31,2,15,1,2
SN,AS,sutra,4513,29,46,20,44,5,56,6,80,72,31,2,15,1,2
SN,AS,sutra,4514,30,47,20,48,5,57,6,79,73,30,3,14,1,2
SN,AS,sutra,4515,30,48,20,48,5,57,7,77,74,29,3,14,1,2
SN,AS,sutra,4516,30,48,20,48,5,55,7,76,74,29,4,14,1,2
SN,AS,sutra,4517,30,48,20,49,5,55,6,74,73,29,4,14,2,2
SN,AS,sutra,4518,30,49,20,49,4,55,6,76,73,30,4,13,2,2
SN,AS,sutra,4519,29,50,19,49,5,55,6,77,75,30,4,14,2,2
SN,AS,sutra,4520,27,49,20,50,5,55,6,78,77,30,4,14,2,1
SN,AS,sutra,4521,28,51,21,52,5,57,6,78,77,31,4,16,2,1
SN,AS,sutra,4522,29,52,21,52,5,54,5,80,78,31,4,16,2,1
SN,AS,sutra,4523,29,52,20,54,5,55,6,79,77,33,4,17,2,1
SN,AS,sutra,4524,29,51,19,53,5,55,6,78,73,32,4,18,2,2
SN,AS,sutra,4525,29,52,20,52,5,56,5,78,75,30,4,18,2,2
SN,AS,sutra,4526,26,46,19,54,5,52,5,79,72,30,4,17,2,2
SN,AS,sutra,4527,26,47,19,54,5,52,5,79,71,31,4,17,2,2
SN,AS,sutra,4528,27,47,20,54,4,52,5,79,72,31,4,17,2,2
SN,AS,sutra,4529,28,47,21,54,4,53,5,77,73,31,4,16,2,2
SN,AS,sutra,4530,28,47,21,53,4,55,5,77,73,30,4,16,2,2
SN,AS,sutra,4531,29,49,21,50,4,56,5,74,71,30,4,16,2,2
SN,AS,sutra,4532,30,49,21,48,4,57,5,72,66,28,4,15,2,2
SN,AS,sutra,4533,30,50,22,48,4,54,5,74,67,28,4,15,2,2
SN,AS,sutra,4534,24,45,23,38,4,50,5,60,62,26,3,11,2,2
SN,AS,sutra,4535,22,47,24,38,4,50,5,60,59,25,3,10,2,2
SN,AS,sutra,4536,22,48,25,36,4,49,5,60,58,24,3,10,2,2
SN,AS,sutra,4537,23,49,24,34,4,48,6,59,57,25,3,10,2,2
SN,AS,sutra,4538,23,49,25,33,3,48,6,56,60,24,3,10,2,2
SN,AS,sutra,4539,23,50,25,32,3,48,6,57,54,22,3,9,2,2
SN,AS,sutra,4540,22,51,26,34,3,43,6,57,51,23,3,6,2,1
SN,AS,sutra,4541,21,52,27,32,3,43,6,57,53,22,3,6,1,1
SN,AS,sutra,4542,20,51,27,33,3,43,7,55,52,22,2,6,1,1
SN,AS,sutra,4543,19,52,28,32,2,43,7,53,53,22,2,6,1,1
SN,AS,sutra,4544,20,51,28,29,2,45,7,53,52,20,2,6,1,1
SN,AS,sutra,4545,20,52,28,30,2,47,8,53,53,20,2,5,1,1
SN,AS,sutra,4546,20,53,28,30,2,50,8,51,50,19,2,5,1,1
SN,AS,sutra,4547,20,53,29,31,2,50,7,51,48,18,2,5,1,1
SN,AS,sutra,4548,21,53,29,31,2,51,7,48,48,17,2,5,1,1
SN,AS,sutra,4549,21,53,29,31,2,52,7,46,48,16,2,5,1,1
SN,AS,sutra,4550,21,52,30,32,2,52,6,46,47,15,2,5,1,1
SN,AS,sutra,4551,21,52,30,33,2,52,6,44,47,14,2,5,1,1
SN,AS,sutra,4552,21,52,30,33,2,51,6,45,46,15,2,5,1,1
SN,AS,sutra,4553,21,52,30,36,2,49,6,44,45,16,2,5,1,1
SN,AS,sutra,4554,21,53,30,37,2,48,6,44,45,15,2,5,1,1
SN,AS,sutra,4555,20,53,29,38,2,49,7,44,44,15,2,5,1,1
SN,AS,sutra,4556,20,53,29,37,2,50,7,43,45,15,2,5,1,1
SN,AS,sutra,4557,21,54,30,37,2,49,7,42,41,15,2,5,1,1
SN,AS,sutra,4558,19,55,31,37,2,49,7,44,41,15,2,5,1,1
SN,AS,sutra,4559,18,56,32,35,2,51,7,45,42,14,2,5,1,1
SN,AS,sutra,4560,18,56,33,36,2,50,7,44,43,15,2,5,1,1
SN,AS,sutra,4561,18,57,34,35,1,50,7,41,42,16,2,5,1,1
SN,AS,sutra,4562,17,57,34,35,1,51,7,43,40,17,2,5,1,1
SN,AS,sutra,4563,17,59,35,35,1,48,6,45,41,17,2,5,1,1
SN,AS,sutra,4564,16,59,36,31,1,49,6,45,40,18,1,5,1,1
SN,AS,sutra,4565,16,58,37,32,1,48,5,47,39,19,1,5,1,1
SN,AS,sutra,4566,16,60,38,31,1,49,5,47,41,19,0,5,1,1
SN,AS,sutra,4567,16,61,39,30,1,50,5,48,42,19,0,5,0,1
SN,AS,sutra,4568,16,61,40,31,1,51,5,47,42,18,0,5,0,1
SN,AS,sutra,4569,16,61,41,31,0,51,5,46,41,18,0,4,0,1
SN,AS,sutra,4570,18,62,41,30,0,52,5,45,38,18,0,4,0,1
SN,AS,sutra,4571,18,58,41,28,0,51,5,43,36,16,0,2,0,1
SN,AS,sutra,4572,19,59,42,28,0,51,5,41,36,16,0,2,0,1
SN,AS,sutra,4573,18,59,43,26,0,50,4,43,35,14,0,1,0,1
SN,AS,sutra,4574,18,60,44,26,0,50,4,44,38,14,0,0,0,0
SN,AS,sutra,4575,18,61,43,27,0,51,5,43,36,14,0,0,0,0
SN,AS,sutra,4576,19,62,43,25,0,52,6,43,36,13,0,0,0,0
SN,AS,sutra,4577,19,61,43,24,0,55,6,43,36,12,0,0,0,0
SN,AS,sutra,4578,18,62,43,24,0,55,6,43,35,13,0,0,0,0
SN,AS,sutra,4579,17,62,43,24,0,56,6,43,35,13,0,0,0,0
SN,AS,sutra,4580,18,62,43,25,0,54,6,42,36,13,0,0,0,0
SN,AS,sutra,4581,17,62,43,25,0,54,6,41,38,13,0,0,0,0
SN,AS,sutra,4582,16,62,43,26,0,54,6,41,39,12,0,0,0,0
SN,AS,sutra,4583,16,62,43,27,0,55,6,39,39,12,0,0,0,0
SN,AS,sutra,4584,16,63,43,27,0,54,6,39,40,11,0,0,0,0
SN,AS,sutra,4585,17,61,42,27,0,55,6,37,39,11,1,0,0,0
SN,AS,sutra,4586,17,60,41,27,0,55,6,37,38,11,1,0,0,0
SN,AS,sutra,4587,16,59,41,28,0,57,5,36,38,11,1,0,0,0
SN,AS,sutra,4588,17,58,40,27,1,57,5,38,36,11,1,0,0,0
SN,AS,sutra,4589,17,57,40,28,1,57,5,37,36,11,1,0,0,0
SN,AS,sutra,4590,17,56,39,26,2,58,5,38,36,11,1,0,0,0
SN,AS,sutra,4591,18,55,38,26,2,58,5,36,35,11,2,0,0,0
SN,AS,sutra,4592,22,55,38,26,2,60,4,41,41,13,2,0,1,0
SN,AS,sutra,4593,23,55,37,25,2,59,5,42,41,13,2,0,1,0
SN,AS,sutra,4594,24,61,36,29,2,66,5,49,52,15,3,0,1,0
SN,AS,sutra,4595,24,60,36,29,2,65,4,50,52,15,3,1,1,0
SN,AS,sutra,4596,25,60,35,30,2,63,4,53,54,16,4,2,1,0
SN,AS,sutra,4597,26,60,35,29,2,63,4,51,55,17,4,2,1,0
SN,AS,sutra,4598,26,59,34,30,2,62,4,52,53,18,4,4,1,0
SN,AS,sutra,4599,28,62,33,35,2,68,5,58,58,19,4,7,1,0
SN,AS,sutra,4600,30,64,32,36,2,68,5,63,61,20,4,10,1,0
SN,AS,sutra,4601,30,63,32,35,2,69,5,63,60,20,4,10,1,0
SN,AS,sutra,4602,29,61,31,35,2,69,5,62,60,19,5,10,1,0
SN,AS,sutra,4603,30,60,30,32,2,69,5,62,60,18,5,10,1,1
SN,AS,sutra,4604,30,61,29,31,2,72,5,63,59,20,6,11,1,1
SN,AS,sutra,4605,31,61,29,31,2,70,4,63,59,20,6,12,1,1
SN,AS,sutra,4606,30,62,28,32,2,68,4,65,60,21,6,12,1,1
SN,AS,sutra,4607,29,62,27,33,2,68,4,64,61,22,6,12,1,1
SN,AS,sutra,4608,30,60,27,36,2,67,4,63,61,22,6,12,1,1
SN,AS,sutra,4609,32,59,26,36,2,66,4,62,60,22,7,12,1,1
SN,AS,sutra,4610,32,60,25,34,2,66,4,63,60,21,7,12,1,1
SN,AS,sutra,4611,37,64,24,36,3,69,4,69,63,22,7,14,1,1
SN,AS,sutra,4612,37,64,24,36,3,68,4,68,64,21,7,14,1,2
SN,AS,sutra,4613,45,67,24,37,3,75,4,70,68,26,7,16,1,2
SN,AS,sutra,4614,46,66,24,38,3,73,4,71,69,25,7,17,1,2
SN,AS,sutra,4615,47,66,23,40,3,76,4,72,70,24,7,17,1,3
SN,AS,sutra,4616,49,68,22,43,3,76,4,81,71,27,7,20,2,3
SN,AS,sutra,4617,50,67,21,47,3,77,4,82,71,27,7,20,2,3
SN,AS,sutra,4618,49,66,20,47,3,78,4,82,74,27,7,22,2,3
SN,AS,sutra,4619,49,67,20,48,3,79,4,84,72,28,7,23,2,3
SN,AS,sutra,4620,48,66,19,48,4,79,4,86,72,28,7,23,2,3
SN,AS,sutra,4621,49,66,18,49,4,78,5,85,72,28,7,23,2,3
SN,AS,sutra,4622,47,66,17,50,4,78,5,86,71,30,8,23,2,3
SN,AS,sutra,4623,48,65,16,50,5,77,5,84,71,30,8,24,2,3
SN,AS,sutra,4624,49,64,16,52,5,77,5,83,71,32,8,25,2,3
SN,AS,sutra,4625,49,64,17,53,5,80,4,83,72,34,8,25,2,3
SN,AS,sutra,4626,48,63,17,53,5,80,3,82,72,35,9,25,2,3
SN,AS,sutra,4627,49,64,16,53,6,80,3,84,72,35,9,25,2,3
SN,AS,sutra,4628,49,62,15,55,6,79,3,84,72,34,9,25,2,3
SN,AS,sutra,4629,50,61,14,58,7,78,3,90,73,34,9,25,2,3
SN,AS,sutra,4630,50,61,13,58,7,82,3,94,73,35,9,25,2,3
SN,AS,sutra,4631,52,60,12,60,8,83,3,95,72,36,9,25,2,3
SN,AS,sutra,4632,52,60,11,60,8,82,3,95,72,36,9,25,2,3
SN,AS,sutra,4633,52,58,10,62,8,82,3,98,72,37,9,26,2,3
SN,AS,sutra,4634,52,56,10,62,8,81,3,98,72,38,9,26,2,3
SN,AS,sutra,4635,51,57,10,64,8,80,4,99,73,39,8,26,2,3
SN,AS,sutra,4636,50,57,10,65,8,79,4,102,76,39,9,27,2,3
SN,AS,sutra,4637,50,58,10,65,8,78,4,102,76,41,9,27,2,3
SN,AS,sutra,4638,49,58,11,65,7,81,4,100,75,41,9,27,2,3
SN,AS,sutra,4639,51,59,10,66,7,81,5,101,76,43,9,29,2,3
SN,AS,sutra,4640,57,61,11,69,6,84,5,104,82,43,9,32,2,3
SN,AS,sutra,4641,58,66,11,74,6,92,5,113,88,47,8,35,2,3
SN,AS,sutra,4642,55,66,11,75,6,89,6,109,82,45,8,35,1,3
SN,AS,sutra,4643,58,69,11,77,6,91,5,107,84,46,9,35,1,3
SN,AS,sutra,4644,56,64,12,73,6,85,5,103,74,44,8,35,1,3
SN,AS,sutra,4645,57,65,12,74,6,84,5,103,74,44,8,34,1,3
SN,AS,sutra,4646,60,64,12,75,6,83,5,103,73,44,7,34,1,3
SN,AS,sutra,4647,59,64,12,75,6,82,5,104,74,43,7,34,1,3
SN,AS,sutra,4648,59,65,12,74,6,83,5,106,75,42,7,32,1,3
SN,AS,sutra,4649,58,61,12,70,6,75,4,100,68,41,7,30,1,3
SN,AS,sutra,4650,56,58,12,71,6,77,5,96,65,41,7,27,1,3
SN,AS,sutra,4651,57,58,12,71,6,76,5,97,68,42,7,27,1,3
SN,AS,sutra,4652,58,58,12,71,6,76,5,97,69,42,7,27,1,3
SN,AS,sutra,4653,58,58,12,72,6,76,5,99,71,42,7,28,1,2
SN,AS,sutra,4654,58,56,12,73,6,74,5,99,71,42,6,28,1,2
SN,AS,sutra,4655,58,55,12,75,6,76,5,98,72,43,7,27,1,2
SN,AS,sutra,4656,58,53,12,75,6,79,5,98,72,44,8,28,1,2
SN,AS,sutra,4657,59,52,13,75,6,79,5,99,74,43,8,28,1,2
SN,AS,sutra,4658,59,55,13,74,6,79,5,99,75,44,8,31,1,2
SN,AS,sutra,4659,57,58,13,75,7,79,5,102,76,46,7,31,1,2
SN,AS,sutra,4660,57,56,13,76,7,79,5,101,75,46,8,31,1,2
SN,AS,sutra,4661,53,53,13,73,6,76,5,96,72,45,8,29,1,2
SN,AS,sutra,4662,56,54,13,72,7,76,5,95,71,45,8,30,1,1
SN,AS,sutra,4663,48,49,13,71,7,69,5,91,68,40,8,28,1,1
SN,AS,sutra,4664,47,50,13,71,7,70,5,91,69,40,8,27,1,1
SN,AS,sutra,4665,46,52,13,68,7,71,5,92,72,41,8,28,1,0
SN,AS,sutra,4666,44,50,13,65,7,72,5,84,69,39,8,27,0,0
SN,AS,sutra,4667,43,51,13,64,7,71,5,83,68,39,8,27,0,0
SN,AS,sutra,4668,44,53,14,67,7,71,5,84,67,39,8,25,0,0
SN,AS,sutra,4669,44,51,13,66,7,70,5,83,69,37,8,24,0,0
SN,AS,sutra,4670,43,53,14,66,6,69,5,81,69,37,8,24,0,0
SN,AS,sutra,4671,42,53,14,66,6,68,4,82,69,37,8,25,0,0
SN,AS,sutra,4672,42,52,15,68,6,69,4,84,72,35,7,27,0,0
SN,AS,sutra,4673,42,53,15,69,5,71,4,85,72,35,7,27,0,0
SN,AS,sutra,4674,43,54,14,69,5,72,4,90,70,34,7,27,0,0
SN,AS,sutra,4675,43,53,13,68,5,67,4,90,69,33,7,27,0,0
SN,AS,sutra,4676,43,55,13,70,5,67,4,91,69,33,6,28,0,0
SN,AS,sutra,4677,42,53,13,71,4,65,4,88,70,33,6,28,0,0
SN,AS,sutra,4678,44,56,13,70,4,66,4,89,72,35,6,28,0,0
SN,AS,sutra,4679,44,57,13,68,3,65,4,85,71,36,6,29,0,0
SN,AS,sutra,4680,43,56,13,68,3,63,4,81,71,35,6,30,0,0
SN,AS,sutra,4681,41,55,14,66,2,62,4,81,70,35,6,31,0,0
SN,AS,sutra,4682,41,55,14,68,2,63,4,82,70,36,6,31,1,0
SN,AS,sutra,4683,42,55,14,67,2,63,4,79,70,36,6,30,1,0
SN,AS,sutra,4684,42,55,13,69,2,63,4,79,70,36,6,30,1,0
SN,AS,sutra,4685,42,55,14,67,2,66,3,79,70,35,6,30,1,0
SN,AS,sutra,4686,42,56,14,68,2,66,3,77,69,35,5,29,1,0
SN,AS,sutra,4687,42,56,14,68,3,64,3,77,69,32,5,30,1,0
SN,AS,sutra,4688,42,56,14,68,3,63,3,79,69,32,5,30,1,0
SN,AS,sutra,4689,40,54,14,69,3,62,3,77,70,30,5,29,1,0
SN,AS,sutra,4690,34,52,13,66,3,58,3,73,63,29,5,27,1,1
SN,AS,sutra,4691,33,48,14,62,3,50,3,65,56,26,5,24,1,1
SN,AS,sutra,4692,32,48,15,60,3,52,2,65,55,26,5,24,1,1
SN,AS,sutra,4693,28,45,16,58,3,51,2,66,54,25,4,24,1,1
SN,AS,sutra,4694,28,44,15,58,4,48,2,66,53,25,4,24,1,1
SN,AS,sutra,4695,27,44,16,58,4,48,2,66,53,25,4,24,1,1
SN,AS,sutra,4696,23,46,17,56,4,49,2,63,52,25,4,23,1,1
SN,AS,sutra,4697,24,46,17,57,4,49,2,62,52,25,4,23,1,1
SN,AS,sutra,4698,24,46,18,58,4,48,2,60,52,25,4,23,1,1
SN,AS,sutra,4699,23,48,19,57,4,50,2,61,52,25,4,22,1,1
SN,AS,sutra,4700,23,49,20,54,4,49,1,60,52,24,4,22,1,1
SN,AS,sutra,4701,23,50,20,54,4,50,1,60,48,23,4,22,1,1
SN,AS,sutra,4702,23,50,20,54,4,51,1,62,48,23,3,22,1,1
SN,AS,sutra,4703,23,51,20,54,4,52,2,60,46,24,3,21,1,1
SN,AS,sutra,4704,24,52,21,53,4,53,2,59,45,22,3,20,1,1
SN,AS,sutra,4705,24,53,22,50,4,52,2,60,45,21,2,20,1,1
SN,AS,sutra,4706,24,55,23,49,4,50,2,59,44,19,1,19,1,1
SN,AS,sutra,4707,24,55,22,48,4,51,2,57,41,19,1,19,1,1
SN,AS,sutra,4708,23,52,21,47,4,52,2,56,40,18,1,16,1,1
SN,AS,sutra,4709,24,49,21,47,3,53,2,54,39,16,2,16,1,1
SN,AS,sutra,4710,25,49,21,46,4,53,2,56,40,16,1,16,1,1
SN,AS,sutra,4711,27,54,22,49,4,56,2,60,49,19,1,17,1,1
SN,AS,sutra,4712,24,55,22,50,3,56,2,62,49,20,1,16,2,1
SN,AS,sutra,4713,24,55,21,51,3,58,2,62,49,22,2,16,2,1
SN,AS,sutra,4714,24,54,20,50,3,57,3,60,47,24,2,16,2,1
SN,AS,sutra,4715,25,51,20,50,3,53,4,58,43,23,2,15,2,1
SN,AS,sutra,4716,25,51,20,51,3,52,4,57,43,22,2,13,2,2
SN,AS,sutra,4717,26,50,20,49,3,51,4,57,42,24,3,13,2,2
SN,AS,sutra,4718,25,48,19,45,3,49,5,57,40,24,3,14,2,2
SN,AS,sutra,4719,25,49,19,44,3,49,5,57,39,24,3,15,2,2
SN,AS,sutra,4720,26,51,18,45,3,51,5,61,45,26,3,19,3,2
SN,AS,sutra,4721,26,53,18,45,3,53,5,65,47,27,3,18,4,2
SN,AS,sutra,4722,27,52,17,42,3,53,5,62,44,28,3,16,4,2
SN,AS,sutra,4723,28,52,17,43,3,52,5,64,47,30,3,16,4,3
SN,AS,sutra,4724,26,51,17,41,3,52,5,61,47,30,4,15,4,3
SN,AS,sutra,4725,26,53,18,41,3,55,5,64,48,30,4,15,4,3
SN,AS,sutra,4726,27,52,19,40,3,57,5,62,48,30,4,15,4,3
SN,AS,sutra,4727,28,53,19,39,3,57,5,62,47,31,4,15,4,3
SN,AS,sutra,4728,26,52,19,39,3,59,5,61,48,30,4,15,4,3
